query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQSN01000024.1	1.0	1.0	1.0
NZ_QQSN01000001.1	1.0	1.0	1.0
NZ_QQSN01000029.1	1.0	1.0	1.0
NZ_QQSN01000048.1	1.0	1.0	1.0
NZ_QQSN01000015.1	1.0	1.0	1.0
NZ_QQSN01000031.1	1.0	1.0	1.0
NZ_QQSN01000027.1	1.0	1.0	1.0
NZ_QQSN01000007.1	1.0	1.0	1.0
NZ_QQSN01000017.1	1.0	1.0	1.0
NZ_QQSN01000066.1	1.0	1.0	1.0
NZ_QQSN01000011.1	1.0	1.0	1.0
NZ_QQSN01000016.1	1.0	0.13240268320593795	1.0
NZ_QQSN01000006.1	1.0	1.0	1.0
NZ_QQSN01000034.1	1.0	1.0	1.0
NZ_QQSN01000037.1	1.0	1.0	1.0
NZ_QQSN01000067.1	1.0	1.0	1.0
NZ_QQSN01000042.1	1.0	1.0	1.0
NZ_QQSN01000041.1	1.0	1.0	1.0
NZ_QQSN01000038.1	1.0	1.0	1.0
NZ_QQSN01000021.1	1.0	1.0	1.0
NZ_QQSN01000020.1	1.0	1.0	1.0
NZ_QQSN01000008.1	1.0	1.0	1.0
NZ_QQSN01000014.1	1.0	1.0	1.0
NZ_QQSN01000079.1	1.0	1.0	1.0
NZ_QQSN01000018.1	1.0	0.0333926408746039	0.8714220025290264
NZ_QQSN01000023.1	1.0	1.0	1.0
NZ_QQSN01000071.1	1.0	1.0	1.0
NZ_QQSN01000043.1	1.0	1.0	1.0
NZ_QQSN01000030.1	1.0	1.0	1.0
NZ_QQSN01000026.1	1.0	0.18735553308292402	0.8470361445783132
NZ_QQSN01000039.1	1.0	1.0	1.0
NZ_QQSN01000002.1	1.0	1.0	1.0
NZ_QQSN01000073.1	1.0	1.0	1.0
NZ_QQSN01000077.1	1.0	1.0	1.0
NZ_QQSN01000076.1	1.0	1.0	1.0
NZ_QQSN01000047.1	1.0	1.0	1.0
NZ_QQSN01000010.1	1.0	1.0	1.0
NZ_QQSN01000013.1	1.0	1.0	1.0
NZ_QQSN01000032.1	1.0	1.0	1.0
NZ_QQSN01000004.1	1.0	1.0	1.0
NZ_QQSN01000009.1	1.0	1.0	1.0
NZ_QQSN01000056.1	1.0	1.0	1.0
NZ_QQSN01000035.1	1.0	1.0	1.0
NZ_QQSN01000019.1	1.0	1.0	1.0
NZ_QQSN01000025.1	1.0	1.0	1.0
NZ_QQSN01000022.1	1.0	1.0	1.0
NZ_QQSN01000028.1	1.0	1.0	1.0
NZ_QQSN01000003.1	1.0	1.0	1.0
NZ_QQSN01000005.1	1.0	0.061185335659903986	1.0
