DR086_RS03915	NZ_QQRL01000099.1	+	1	234	DR086_RS03915	IDMHP679	+	906245	906478
DR086_RS05325	NZ_QQRL01000100.1	+	1	234	DR086_RS05325	IDMHP679	+	906479	906712
DR086_RS03925	NZ_QQRL01000101.1	-	1	209	DR086_RS03925	IDMHP679	-	744307	744515
DR086_RS04735	NZ_QQRL01000102.1	-	1	203	DR086_RS04735	IDMHP679	+	906713	906915
DR086_RS01675	NZ_QQRL01000010.1	+	1	634	DR086_RS01675	IDMHP679	+	199030	199663
DR086_RS01680	NZ_QQRL01000010.1	-	951	1634	DR086_RS01680	IDMHP679	+	199980	200663
DR086_RS01685	NZ_QQRL01000010.1	+	1709	4360	DR086_RS01685	IDMHP679	+	200738	203389
DR086_RS01690	NZ_QQRL01000010.1	+	4336	4767	DR086_RS01690	IDMHP679	+	203365	203796
DR086_RS01695	NZ_QQRL01000010.1	+	4773	5201	DR086_RS01695	IDMHP679	+	203802	204230
DR086_RS01700	NZ_QQRL01000010.1	+	5235	5789	DR086_RS01700	IDMHP679	+	204264	204818
DR086_RS01705	NZ_QQRL01000010.1	+	5767	6660	DR086_RS01705	IDMHP679	+	204796	205689
DR086_RS01710	NZ_QQRL01000010.1	+	6700	8847	DR086_RS01710	IDMHP679	+	205729	207876
DR086_RS01715	NZ_QQRL01000010.1	+	8970	10436	DR086_RS01715	IDMHP679	+	207999	209465
DR086_RS01720	NZ_QQRL01000010.1	+	10438	11268	DR086_RS01720	IDMHP679	+	209467	210297
DR086_RS01725	NZ_QQRL01000010.1	-	11257	12585	DR086_RS01725	IDMHP679	+	210286	211614
DR086_RS01730	NZ_QQRL01000010.1	-	12631	14247	DR086_RS01730	IDMHP679	+	211660	213276
DR086_RS01735	NZ_QQRL01000010.1	+	14422	15474	DR086_RS01735	IDMHP679	+	213451	214503
DR086_RS01745	NZ_QQRL01000010.1	+	15933	17033	DR086_RS01745	IDMHP679	+	214962	216062
DR086_RS01750	NZ_QQRL01000010.1	+	17033	17998	DR086_RS01750	IDMHP679	+	216062	217027
