NZ_MWWN01000001.1	1	341253	+
NZ_MWWN01000001.1	1	1624	+
NZ_MWWN01000001.1	CDS	1	.
NZ_MWWN01000001.1	1672	3336	-
NZ_MWWN01000001.1	CDS	1672	.
NZ_MWWN01000001.1	3317	3523	-
NZ_MWWN01000001.1	CDS	3317	.
NZ_MWWN01000001.1	3537	4685	-
NZ_MWWN01000001.1	CDS	3537	.
NZ_MWWN01000001.1	4804	6021	+
NZ_MWWN01000001.1	CDS	4804	.
NZ_MWWN01000001.1	6419	12343	+
NZ_MWWN01000001.1	CDS	6419	.
NZ_MWWN01000001.1	12444	13652	-
NZ_MWWN01000001.1	CDS	12444	.
NZ_MWWN01000001.1	13947	16559	-
NZ_MWWN01000001.1	CDS	13947	.
NZ_MWWN01000001.1	16730	17425	-
NZ_MWWN01000001.1	CDS	16730	.
NZ_MWWN01000001.1	17428	18042	-
NZ_MWWN01000001.1	CDS	17428	.
NZ_MWWN01000001.1	18135	18800	-
NZ_MWWN01000001.1	CDS	18135	.
NZ_MWWN01000001.1	19241	21802	+
NZ_MWWN01000001.1	CDS	19241	.
NZ_MWWN01000001.1	21853	22281	-
NZ_MWWN01000001.1	CDS	21853	.
NZ_MWWN01000001.1	22357	22818	-
NZ_MWWN01000001.1	CDS	22357	.
NZ_MWWN01000001.1	22878	24167	-
NZ_MWWN01000001.1	CDS	22878	.
NZ_MWWN01000001.1	24306	28715	-
NZ_MWWN01000001.1	CDS	24306	.
NZ_MWWN01000001.1	28749	29675	-
NZ_MWWN01000001.1	CDS	28749	.
NZ_MWWN01000001.1	29677	30237	-
NZ_MWWN01000001.1	CDS	29677	.
NZ_MWWN01000001.1	30241	30951	-
NZ_MWWN01000001.1	CDS	30241	.
NZ_MWWN01000001.1	31111	32460	+
NZ_MWWN01000001.1	CDS	31111	.
NZ_MWWN01000001.1	32499	33026	+
NZ_MWWN01000001.1	CDS	32499	.
NZ_MWWN01000001.1	33046	33882	-
NZ_MWWN01000001.1	CDS	33046	.
NZ_MWWN01000001.1	33918	35633	-
NZ_MWWN01000001.1	CDS	33918	.
NZ_MWWN01000001.1	35618	36442	-
NZ_MWWN01000001.1	CDS	35618	.
NZ_MWWN01000001.1	36435	37295	-
NZ_MWWN01000001.1	CDS	36435	.
NZ_MWWN01000001.1	37282	38616	-
NZ_MWWN01000001.1	CDS	37282	.
NZ_MWWN01000001.1	39055	39315	+
NZ_MWWN01000001.1	39055	39315	+
NZ_MWWN01000001.1	39779	41308	+
NZ_MWWN01000001.1	CDS	39779	.
NZ_MWWN01000001.1	41389	42084	-
NZ_MWWN01000001.1	CDS	41389	.
NZ_MWWN01000001.1	42382	43866	+
NZ_MWWN01000001.1	CDS	42382	.
NZ_MWWN01000001.1	44110	48231	-
NZ_MWWN01000001.1	CDS	44110	.
NZ_MWWN01000001.1	48554	48982	-
NZ_MWWN01000001.1	CDS	48554	.
NZ_MWWN01000001.1	48973	50076	-
NZ_MWWN01000001.1	CDS	48973	.
NZ_MWWN01000001.1	50076	51551	-
NZ_MWWN01000001.1	CDS	50076	.
NZ_MWWN01000001.1	51585	52364	+
NZ_MWWN01000001.1	CDS	51585	.
NZ_MWWN01000001.1	52687	54201	-
NZ_MWWN01000001.1	CDS	52687	.
NZ_MWWN01000001.1	54217	54492	-
NZ_MWWN01000001.1	CDS	54217	.
NZ_MWWN01000001.1	54482	54937	-
NZ_MWWN01000001.1	CDS	54482	.
NZ_MWWN01000001.1	54924	55238	-
NZ_MWWN01000001.1	CDS	54924	.
NZ_MWWN01000001.1	55239	55907	-
NZ_MWWN01000001.1	CDS	55239	.
NZ_MWWN01000001.1	55900	56523	-
NZ_MWWN01000001.1	CDS	55900	.
NZ_MWWN01000001.1	56510	57166	-
NZ_MWWN01000001.1	CDS	56510	.
NZ_MWWN01000001.1	57932	59261	-
NZ_MWWN01000001.1	CDS	57932	.
NZ_MWWN01000001.1	59358	59621	-
NZ_MWWN01000001.1	CDS	59358	.
NZ_MWWN01000001.1	59683	61116	-
NZ_MWWN01000001.1	CDS	59683	.
NZ_MWWN01000001.1	61762	62424	+
NZ_MWWN01000001.1	CDS	61762	.
NZ_MWWN01000001.1	62554	63918	-
NZ_MWWN01000001.1	CDS	62554	.
NZ_MWWN01000001.1	64095	65249	+
NZ_MWWN01000001.1	CDS	64095	.
NZ_MWWN01000001.1	65304	66134	-
NZ_MWWN01000001.1	CDS	65304	.
NZ_MWWN01000001.1	66134	67915	-
NZ_MWWN01000001.1	CDS	66134	.
NZ_MWWN01000001.1	67939	68703	-
NZ_MWWN01000001.1	CDS	67939	.
NZ_MWWN01000001.1	69071	69688	+
NZ_MWWN01000001.1	CDS	69071	.
NZ_MWWN01000001.1	69802	70236	+
NZ_MWWN01000001.1	CDS	69802	.
NZ_MWWN01000001.1	70236	71063	+
NZ_MWWN01000001.1	CDS	70236	.
NZ_MWWN01000001.1	71174	71788	-
NZ_MWWN01000001.1	CDS	71174	.
NZ_MWWN01000001.1	71872	73005	-
NZ_MWWN01000001.1	CDS	71872	.
NZ_MWWN01000001.1	73027	73911	-
NZ_MWWN01000001.1	CDS	73027	.
NZ_MWWN01000001.1	73904	76861	-
NZ_MWWN01000001.1	CDS	73904	.
NZ_MWWN01000001.1	76911	77240	-
NZ_MWWN01000001.1	CDS	76911	.
NZ_MWWN01000001.1	77253	79052	-
NZ_MWWN01000001.1	CDS	77253	.
NZ_MWWN01000001.1	79019	79309	-
NZ_MWWN01000001.1	CDS	79019	.
NZ_MWWN01000001.1	79319	81163	-
NZ_MWWN01000001.1	CDS	79319	.
NZ_MWWN01000001.1	81156	81383	-
NZ_MWWN01000001.1	CDS	81156	.
NZ_MWWN01000001.1	81695	83695	+
NZ_MWWN01000001.1	CDS	81695	.
NZ_MWWN01000001.1	83796	84959	-
NZ_MWWN01000001.1	CDS	83796	.
NZ_MWWN01000001.1	85433	87172	-
NZ_MWWN01000001.1	CDS	85433	.
NZ_MWWN01000001.1	87176	88159	-
NZ_MWWN01000001.1	CDS	87176	.
NZ_MWWN01000001.1	88226	88582	+
NZ_MWWN01000001.1	CDS	88226	.
NZ_MWWN01000001.1	88619	91819	+
NZ_MWWN01000001.1	CDS	88619	.
NZ_MWWN01000001.1	91806	92552	+
NZ_MWWN01000001.1	CDS	91806	.
NZ_MWWN01000001.1	92536	92838	+
NZ_MWWN01000001.1	CDS	92536	.
NZ_MWWN01000001.1	92846	94363	+
NZ_MWWN01000001.1	CDS	92846	.
NZ_MWWN01000001.1	94517	95890	+
NZ_MWWN01000001.1	CDS	94517	.
NZ_MWWN01000001.1	95862	97649	+
NZ_MWWN01000001.1	CDS	95862	.
NZ_MWWN01000001.1	97883	99670	+
NZ_MWWN01000001.1	CDS	97883	.
NZ_MWWN01000001.1	99868	101349	+
NZ_MWWN01000001.1	CDS	99868	.
NZ_MWWN01000001.1	101321	103108	+
NZ_MWWN01000001.1	CDS	101321	.
NZ_MWWN01000001.1	103528	104391	+
NZ_MWWN01000001.1	CDS	103528	.
NZ_MWWN01000001.1	104381	105181	+
NZ_MWWN01000001.1	CDS	104381	.
NZ_MWWN01000001.1	105232	105789	+
NZ_MWWN01000001.1	CDS	105232	.
NZ_MWWN01000001.1	106042	107397	+
NZ_MWWN01000001.1	CDS	106042	.
NZ_MWWN01000001.1	107559	109073	+
NZ_MWWN01000001.1	CDS	107559	.
NZ_MWWN01000001.1	109076	110788	+
NZ_MWWN01000001.1	CDS	109076	.
NZ_MWWN01000001.1	110788	111699	+
NZ_MWWN01000001.1	CDS	110788	.
NZ_MWWN01000001.1	111758	112312	+
NZ_MWWN01000001.1	CDS	111758	.
NZ_MWWN01000001.1	112373	112446	+
NZ_MWWN01000001.1	112373	112446	+
NZ_MWWN01000001.1	112373	112446	+
NZ_MWWN01000001.1	112543	112812	+
NZ_MWWN01000001.1	CDS	112543	.
NZ_MWWN01000001.1	113031	113627	+
NZ_MWWN01000001.1	CDS	113031	.
NZ_MWWN01000001.1	113957	116413	-
NZ_MWWN01000001.1	CDS	113957	.
NZ_MWWN01000001.1	116437	118521	-
NZ_MWWN01000001.1	CDS	116437	.
NZ_MWWN01000001.1	118971	119471	-
NZ_MWWN01000001.1	118971	119471	-
NZ_MWWN01000001.1	119461	120711	-
NZ_MWWN01000001.1	CDS	119461	.
NZ_MWWN01000001.1	120773	121192	-
NZ_MWWN01000001.1	CDS	120773	.
NZ_MWWN01000001.1	121199	125437	-
NZ_MWWN01000001.1	CDS	121199	.
NZ_MWWN01000001.1	125494	129156	-
NZ_MWWN01000001.1	CDS	125494	.
NZ_MWWN01000001.1	129363	129728	-
NZ_MWWN01000001.1	CDS	129363	.
NZ_MWWN01000001.1	129740	130237	-
NZ_MWWN01000001.1	CDS	129740	.
NZ_MWWN01000001.1	130637	133135	+
NZ_MWWN01000001.1	CDS	130637	.
NZ_MWWN01000001.1	133149	135617	+
NZ_MWWN01000001.1	CDS	133149	.
NZ_MWWN01000001.1	135655	137304	-
NZ_MWWN01000001.1	CDS	135655	.
NZ_MWWN01000001.1	138478	139569	+
NZ_MWWN01000001.1	CDS	138478	.
NZ_MWWN01000001.1	139580	141193	+
NZ_MWWN01000001.1	CDS	139580	.
NZ_MWWN01000001.1	141482	141781	+
NZ_MWWN01000001.1	CDS	141482	.
NZ_MWWN01000001.1	141956	143545	-
NZ_MWWN01000001.1	CDS	141956	.
NZ_MWWN01000001.1	143781	144314	-
NZ_MWWN01000001.1	143781	144314	-
NZ_MWWN01000001.1	144654	146264	+
NZ_MWWN01000001.1	CDS	144654	.
NZ_MWWN01000001.1	146273	147892	+
NZ_MWWN01000001.1	CDS	146273	.
NZ_MWWN01000001.1	147980	149734	-
NZ_MWWN01000001.1	CDS	147980	.
NZ_MWWN01000001.1	149854	151998	-
NZ_MWWN01000001.1	CDS	149854	.
NZ_MWWN01000001.1	152350	153087	+
NZ_MWWN01000001.1	CDS	152350	.
NZ_MWWN01000001.1	153087	153836	+
NZ_MWWN01000001.1	CDS	153087	.
NZ_MWWN01000001.1	153826	154413	+
NZ_MWWN01000001.1	CDS	153826	.
NZ_MWWN01000001.1	154420	157257	+
NZ_MWWN01000001.1	CDS	154420	.
NZ_MWWN01000001.1	157241	158209	-
NZ_MWWN01000001.1	CDS	157241	.
NZ_MWWN01000001.1	158293	158383	+
NZ_MWWN01000001.1	158293	158383	+
NZ_MWWN01000001.1	158293	158383	+
NZ_MWWN01000001.1	158745	159317	-
NZ_MWWN01000001.1	CDS	158745	.
NZ_MWWN01000001.1	159338	159484	-
NZ_MWWN01000001.1	CDS	159338	.
NZ_MWWN01000001.1	159575	159715	-
NZ_MWWN01000001.1	CDS	159575	.
NZ_MWWN01000001.1	159766	160311	-
NZ_MWWN01000001.1	CDS	159766	.
NZ_MWWN01000001.1	160332	161033	-
NZ_MWWN01000001.1	CDS	160332	.
NZ_MWWN01000001.1	161067	162281	-
NZ_MWWN01000001.1	CDS	161067	.
NZ_MWWN01000001.1	162268	162951	-
NZ_MWWN01000001.1	CDS	162268	.
NZ_MWWN01000001.1	162935	164167	-
NZ_MWWN01000001.1	CDS	162935	.
NZ_MWWN01000001.1	164167	165558	-
NZ_MWWN01000001.1	CDS	164167	.
NZ_MWWN01000001.1	165551	165988	-
NZ_MWWN01000001.1	CDS	165551	.
NZ_MWWN01000001.1	165969	167909	-
NZ_MWWN01000001.1	CDS	165969	.
NZ_MWWN01000001.1	167970	170342	-
NZ_MWWN01000001.1	CDS	167970	.
NZ_MWWN01000001.1	170544	172529	+
NZ_MWWN01000001.1	CDS	170544	.
NZ_MWWN01000001.1	172551	173414	+
NZ_MWWN01000001.1	CDS	172551	.
NZ_MWWN01000001.1	173456	173532	-
NZ_MWWN01000001.1	173456	173532	-
NZ_MWWN01000001.1	173456	173532	-
NZ_MWWN01000001.1	173603	174001	-
NZ_MWWN01000001.1	CDS	173603	.
NZ_MWWN01000001.1	174005	174439	-
NZ_MWWN01000001.1	CDS	174005	.
NZ_MWWN01000001.1	174571	175350	-
NZ_MWWN01000001.1	CDS	174571	.
NZ_MWWN01000001.1	175331	176578	-
NZ_MWWN01000001.1	CDS	175331	.
NZ_MWWN01000001.1	176675	177667	+
NZ_MWWN01000001.1	CDS	176675	.
NZ_MWWN01000001.1	177690	178298	+
NZ_MWWN01000001.1	CDS	177690	.
NZ_MWWN01000001.1	178430	180313	+
NZ_MWWN01000001.1	CDS	178430	.
NZ_MWWN01000001.1	180511	183450	+
NZ_MWWN01000001.1	CDS	180511	.
NZ_MWWN01000001.1	183572	183724	+
NZ_MWWN01000001.1	CDS	183572	.
NZ_MWWN01000001.1	183726	184763	+
NZ_MWWN01000001.1	CDS	183726	.
NZ_MWWN01000001.1	184818	186503	+
NZ_MWWN01000001.1	CDS	184818	.
NZ_MWWN01000001.1	186567	188132	+
NZ_MWWN01000001.1	CDS	186567	.
NZ_MWWN01000001.1	188713	192297	-
NZ_MWWN01000001.1	CDS	188713	.
NZ_MWWN01000001.1	192326	196279	-
NZ_MWWN01000001.1	CDS	192326	.
NZ_MWWN01000001.1	196828	198426	+
NZ_MWWN01000001.1	CDS	196828	.
NZ_MWWN01000001.1	198419	200032	+
NZ_MWWN01000001.1	CDS	198419	.
NZ_MWWN01000001.1	200336	203239	-
NZ_MWWN01000001.1	200336	203239	-
NZ_MWWN01000001.1	200336	203239	-
NZ_MWWN01000001.1	203734	205264	-
NZ_MWWN01000001.1	203734	205264	-
NZ_MWWN01000001.1	203734	205264	-
NZ_MWWN01000001.1	205806	206420	+
NZ_MWWN01000001.1	CDS	205806	.
NZ_MWWN01000001.1	206460	206942	+
NZ_MWWN01000001.1	CDS	206460	.
NZ_MWWN01000001.1	206942	208504	+
NZ_MWWN01000001.1	CDS	206942	.
NZ_MWWN01000001.1	208585	209550	+
NZ_MWWN01000001.1	CDS	208585	.
NZ_MWWN01000001.1	209563	211476	+
NZ_MWWN01000001.1	CDS	209563	.
NZ_MWWN01000001.1	211487	213955	+
NZ_MWWN01000001.1	CDS	211487	.
NZ_MWWN01000001.1	213962	215041	-
NZ_MWWN01000001.1	CDS	213962	.
NZ_MWWN01000001.1	215019	217622	-
NZ_MWWN01000001.1	CDS	215019	.
NZ_MWWN01000001.1	217716	219545	-
NZ_MWWN01000001.1	CDS	217716	.
NZ_MWWN01000001.1	219535	219873	-
NZ_MWWN01000001.1	CDS	219535	.
NZ_MWWN01000001.1	219891	220034	-
NZ_MWWN01000001.1	CDS	219891	.
NZ_MWWN01000001.1	220243	221634	+
NZ_MWWN01000001.1	CDS	220243	.
NZ_MWWN01000001.1	221779	222915	+
NZ_MWWN01000001.1	CDS	221779	.
NZ_MWWN01000001.1	223017	224876	+
NZ_MWWN01000001.1	CDS	223017	.
NZ_MWWN01000001.1	224876	225334	+
NZ_MWWN01000001.1	CDS	224876	.
NZ_MWWN01000001.1	225348	226331	+
NZ_MWWN01000001.1	CDS	225348	.
NZ_MWWN01000001.1	226324	227295	+
NZ_MWWN01000001.1	CDS	226324	.
NZ_MWWN01000001.1	227398	227967	+
NZ_MWWN01000001.1	CDS	227398	.
NZ_MWWN01000001.1	228057	229058	+
NZ_MWWN01000001.1	CDS	228057	.
NZ_MWWN01000001.1	229227	231248	+
NZ_MWWN01000001.1	CDS	229227	.
NZ_MWWN01000001.1	231333	232340	+
NZ_MWWN01000001.1	CDS	231333	.
NZ_MWWN01000001.1	232343	233089	+
NZ_MWWN01000001.1	CDS	232343	.
NZ_MWWN01000001.1	233073	234677	+
NZ_MWWN01000001.1	CDS	233073	.
NZ_MWWN01000001.1	234682	234927	+
NZ_MWWN01000001.1	CDS	234682	.
NZ_MWWN01000001.1	235102	235965	+
NZ_MWWN01000001.1	CDS	235102	.
NZ_MWWN01000001.1	235972	236817	+
NZ_MWWN01000001.1	CDS	235972	.
NZ_MWWN01000001.1	236851	237933	-
NZ_MWWN01000001.1	CDS	236851	.
NZ_MWWN01000001.1	238074	238940	+
NZ_MWWN01000001.1	238074	238940	+
NZ_MWWN01000001.1	239086	239700	+
NZ_MWWN01000001.1	239086	239700	+
NZ_MWWN01000001.1	240009	240233	-
NZ_MWWN01000001.1	CDS	240009	.
NZ_MWWN01000001.1	240397	242673	-
NZ_MWWN01000001.1	CDS	240397	.
NZ_MWWN01000001.1	242866	245109	-
NZ_MWWN01000001.1	CDS	242866	.
NZ_MWWN01000001.1	245183	247510	-
NZ_MWWN01000001.1	CDS	245183	.
NZ_MWWN01000001.1	247497	248318	-
NZ_MWWN01000001.1	CDS	247497	.
NZ_MWWN01000001.1	248428	250710	-
NZ_MWWN01000001.1	CDS	248428	.
NZ_MWWN01000001.1	250821	253148	-
NZ_MWWN01000001.1	CDS	250821	.
NZ_MWWN01000001.1	253135	253938	-
NZ_MWWN01000001.1	CDS	253135	.
NZ_MWWN01000001.1	254309	254791	+
NZ_MWWN01000001.1	CDS	254309	.
NZ_MWWN01000001.1	254898	255191	+
NZ_MWWN01000001.1	CDS	254898	.
NZ_MWWN01000001.1	255184	256503	+
NZ_MWWN01000001.1	CDS	255184	.
NZ_MWWN01000001.1	256496	257896	+
NZ_MWWN01000001.1	CDS	256496	.
NZ_MWWN01000001.1	258240	258635	+
NZ_MWWN01000001.1	258240	258635	+
NZ_MWWN01000001.1	258752	259351	-
NZ_MWWN01000001.1	CDS	258752	.
NZ_MWWN01000001.1	259323	261983	-
NZ_MWWN01000001.1	CDS	259323	.
NZ_MWWN01000001.1	261983	264523	-
NZ_MWWN01000001.1	CDS	261983	.
NZ_MWWN01000001.1	264516	266441	-
NZ_MWWN01000001.1	CDS	264516	.
NZ_MWWN01000001.1	266651	267661	+
NZ_MWWN01000001.1	CDS	266651	.
NZ_MWWN01000001.1	267760	269718	+
NZ_MWWN01000001.1	CDS	267760	.
NZ_MWWN01000001.1	269819	271903	-
NZ_MWWN01000001.1	CDS	269819	.
NZ_MWWN01000001.1	271909	272142	-
NZ_MWWN01000001.1	CDS	271909	.
NZ_MWWN01000001.1	272196	273617	-
NZ_MWWN01000001.1	CDS	272196	.
NZ_MWWN01000001.1	273739	274752	-
NZ_MWWN01000001.1	CDS	273739	.
NZ_MWWN01000001.1	274905	275714	+
NZ_MWWN01000001.1	CDS	274905	.
NZ_MWWN01000001.1	275716	276975	+
NZ_MWWN01000001.1	CDS	275716	.
NZ_MWWN01000001.1	277060	277431	+
NZ_MWWN01000001.1	CDS	277060	.
NZ_MWWN01000001.1	277435	278643	+
NZ_MWWN01000001.1	CDS	277435	.
NZ_MWWN01000001.1	278738	279070	+
NZ_MWWN01000001.1	CDS	278738	.
NZ_MWWN01000001.1	279115	280272	+
NZ_MWWN01000001.1	CDS	279115	.
NZ_MWWN01000001.1	280708	281436	+
NZ_MWWN01000001.1	CDS	280708	.
NZ_MWWN01000001.1	281464	281769	+
NZ_MWWN01000001.1	CDS	281464	.
NZ_MWWN01000001.1	281823	282389	+
NZ_MWWN01000001.1	CDS	281823	.
NZ_MWWN01000001.1	282389	282952	+
NZ_MWWN01000001.1	CDS	282389	.
NZ_MWWN01000001.1	282970	284493	+
NZ_MWWN01000001.1	CDS	282970	.
NZ_MWWN01000001.1	284522	285352	+
NZ_MWWN01000001.1	CDS	284522	.
NZ_MWWN01000001.1	285370	286785	+
