CIB43_RS00010	IDKM014	+	1631	2872
CIB43_RS00015	IDKM014	+	2948	3163
CIB43_RS00020	IDKM014	+	3322	4704
CIB43_RS00025	IDKM014	+	7005	7589
CIB43_RS00030	IDKM014	+	7582	10234
CIB43_RS00035	IDKM014	+	10212	12041
CIB43_RS00040	IDKM014	+	12047	12403
CIB43_RS00045	IDKM014	+	12618	14186
CIB43_RS00055	IDKM014	+	14452	14640
CIB43_RS00060	IDKM014	+	14789	15777
CIB43_RS00065	IDKM014	+	15890	16441
CIB43_RS00070	IDKM014	+	16445	17278
CIB43_RS00075	IDKM014	+	17293	18036
CIB43_RS00080	IDKM014	+	18311	20667
CIB43_RS00085	IDKM014	+	20675	22108
CIB43_RS00090	IDKM014	+	22112	22354
CIB43_RS00095	IDKM014	+	22372	23130
CIB43_RS00100	IDKM014	+	23164	23976
CIB43_RS00110	IDKM014	+	24696	26375
CIB43_RS00115	IDKM014	+	26437	26886
CIB43_RS00120	IDKM014	+	27081	27869
CIB43_RS00130	IDKM014	+	28370	29032
CIB43_RS00135	IDKM014	+	29161	30525
CIB43_RS00140	IDKM014	+	30700	31853
CIB43_RS00145	IDKM014	+	31906	32735
CIB43_RS00150	IDKM014	+	32735	34514
CIB43_RS00155	IDKM014	+	34538	35302
CIB43_RS00160	IDKM014	+	35671	36288
CIB43_RS00165	IDKM014	+	36402	36836
CIB43_RS00170	IDKM014	+	36836	37663
CIB43_RS00175	IDKM014	+	37774	38445
CIB43_RS00180	IDKM014	+	38472	39605
CIB43_RS00185	IDKM014	+	39627	40511
CIB43_RS00190	IDKM014	+	40524	43460
CIB43_RS00195	IDKM014	+	43511	43840
CIB43_RS00200	IDKM014	+	43852	45649
CIB43_RS00205	IDKM014	+	45616	45906
CIB43_RS00210	IDKM014	+	45916	47759
CIB43_RS00215	IDKM014	+	47752	47979
CIB43_RS00220	IDKM014	+	48278	50284
CIB43_RS00225	IDKM014	+	50394	51557
CIB43_RS00230	IDKM014	+	51618	52037
CIB43_RS00235	IDKM014	+	52030	53769
CIB43_RS00240	IDKM014	+	53773	54756
CIB43_RS00245	IDKM014	+	54823	55179
CIB43_RS00250	IDKM014	+	55216	58416
CIB43_RS00255	IDKM014	+	58403	59149
CIB43_RS00260	IDKM014	+	59133	59435
CIB43_RS00265	IDKM014	+	59443	60960
CIB43_RS00270	IDKM014	+	61124	62497
CIB43_RS00275	IDKM014	+	62469	64256
CIB43_RS00280	IDKM014	+	64457	65848
CIB43_RS00285	IDKM014	+	65820	67610
CIB43_RS00290	IDKM014	+	67830	69610
CIB43_RS00295	IDKM014	+	69807	71288
CIB43_RS00300	IDKM014	+	71260	73046
CIB43_RS00305	IDKM014	+	73272	73377
CIB43_RS00310	IDKM014	+	73412	74275
CIB43_RS00315	IDKM014	+	74265	75068
CIB43_RS00320	IDKM014	+	75119	75676
CIB43_RS00325	IDKM014	+	75929	77284
CIB43_RS00330	IDKM014	+	77446	78959
CIB43_RS00335	IDKM014	+	78962	80673
CIB43_RS00340	IDKM014	+	80673	81581
CIB43_RS00345	IDKM014	+	81640	82194
CIB43_RS00350	IDKM014	+	82264	82337
CIB43_RS00355	IDKM014	+	82434	82703
CIB43_RS00360	IDKM014	+	82931	83527
CIB43_RS00365	IDKM014	+	83859	86315
CIB43_RS00370	IDKM014	+	86339	88424
CIB43_RS00375	IDKM014	+	88937	90164
CIB43_RS00380	IDKM014	+	90226	90645
CIB43_RS00385	IDKM014	+	90652	94890
CIB43_RS00390	IDKM014	+	94947	98608
CIB43_RS00395	IDKM014	+	98821	99186
CIB43_RS00400	IDKM014	+	99198	99694
CIB43_RS00405	IDKM014	+	100129	102626
CIB43_RS00410	IDKM014	+	102640	105114
CIB43_RS00415	IDKM014	+	105143	106791
CIB43_RS00420	IDKM014	+	107444	109053
CIB43_RS00425	IDKM014	+	109064	110676
CIB43_RS03955	IDKM014	+	110965	111264
CIB43_RS00430	IDKM014	+	111437	113799
CIB43_RS00435	IDKM014	+	114132	115742
CIB43_RS00440	IDKM014	+	115751	117370
CIB43_RS00445	IDKM014	+	117458	119272
CIB43_RS00450	IDKM014	+	119335	121479
CIB43_RS00455	IDKM014	+	121831	122568
CIB43_RS00460	IDKM014	+	122568	123317
CIB43_RS00465	IDKM014	+	123307	123894
CIB43_RS00470	IDKM014	+	123901	126736
CIB43_RS00475	IDKM014	+	126720	127686
CIB43_RS00480	IDKM014	+	127770	127859
CIB43_RS00485	IDKM014	+	128221	128793
CIB43_RS00490	IDKM014	+	128813	129037
CIB43_RS00495	IDKM014	+	129050	129190
CIB43_RS00500	IDKM014	+	129241	129786
CIB43_RS00505	IDKM014	+	129807	130508
CIB43_RS00510	IDKM014	+	130542	131755
CIB43_RS00515	IDKM014	+	131742	132425
CIB43_RS00520	IDKM014	+	132409	133641
CIB43_RS00525	IDKM014	+	133641	135031
CIB43_RS00530	IDKM014	+	135024	135461
CIB43_RS00535	IDKM014	+	135442	137439
CIB43_RS00540	IDKM014	+	137443	139815
CIB43_RS00545	IDKM014	+	139962	142000
CIB43_RS00550	IDKM014	+	142022	142885
CIB43_RS00555	IDKM014	+	142926	143002
CIB43_RS00560	IDKM014	+	143073	143471
CIB43_RS00565	IDKM014	+	143475	143909
CIB43_RS00570	IDKM014	+	144042	144821
CIB43_RS00575	IDKM014	+	144802	146049
CIB43_RS00580	IDKM014	+	146146	147138
CIB43_RS00585	IDKM014	+	147161	147769
CIB43_RS00590	IDKM014	+	147904	149787
CIB43_RS00595	IDKM014	+	149983	152919
CIB43_RS00600	IDKM014	+	153040	153192
CIB43_RS00605	IDKM014	+	153194	154231
CIB43_RS00610	IDKM014	+	154285	155970
CIB43_RS03960	IDKM014	+	156034	157059
CIB43_RS03965	IDKM014	+	157382	157594
CIB43_RS00620	IDKM014	+	158029	161666
CIB43_RS00625	IDKM014	+	161695	165635
CIB43_RS00630	IDKM014	+	166184	167783
CIB43_RS00635	IDKM014	+	167941	169389
CIB43_RS00640	IDKM014	+	169700	172597
CIB43_RS00640	IDKM014	+	169700	172597
CIB43_RS00640	IDKM014	+	169700	172597
CIB43_RS00645	IDKM014	+	173089	174622
CIB43_RS00645	IDKM014	+	173089	174622
CIB43_RS00645	IDKM014	+	173089	174622
CIB43_RS00650	IDKM014	+	175168	175782
CIB43_RS00655	IDKM014	+	175822	176304
CIB43_RS00660	IDKM014	+	176304	177866
CIB43_RS00665	IDKM014	+	177947	178912
CIB43_RS00670	IDKM014	+	178924	180836
CIB43_RS00675	IDKM014	+	180847	183314
CIB43_RS00680	IDKM014	+	183321	184361
CIB43_RS00685	IDKM014	+	184378	186980
CIB43_RS00690	IDKM014	+	187074	188900
CIB43_RS00695	IDKM014	+	188890	189228
CIB43_RS00700	IDKM014	+	189246	189389
CIB43_RS00705	IDKM014	+	189595	190986
CIB43_RS00710	IDKM014	+	191131	192266
CIB43_RS00715	IDKM014	+	192369	194227
