CIB43_RS00010	NZ_CP022714.1	-	1631	2872	CIB43_RS00010	IDKM014	-	1631	2872
CIB43_RS00015	NZ_CP022714.1	+	2948	3163	CIB43_RS00015	IDKM014	+	2948	3163
CIB43_RS00020	NZ_CP022714.1	-	3322	4704	CIB43_RS00020	IDKM014	-	3322	4704
CIB43_RS00025	NZ_CP022714.1	-	7005	7589	CIB43_RS00025	IDKM014	-	7005	7589
CIB43_RS00030	NZ_CP022714.1	-	7582	10234	CIB43_RS00030	IDKM014	-	7582	10234
CIB43_RS00035	NZ_CP022714.1	-	10212	12041	CIB43_RS00035	IDKM014	-	10212	12041
CIB43_RS00040	NZ_CP022714.1	-	12047	12403	CIB43_RS00040	IDKM014	-	12047	12403
CIB43_RS00045	NZ_CP022714.1	-	12618	14186	CIB43_RS00045	IDKM014	-	12618	14186
CIB43_RS00055	NZ_CP022714.1	-	14452	14640	CIB43_RS00055	IDKM014	-	14452	14640
CIB43_RS00060	NZ_CP022714.1	-	14789	15777	CIB43_RS00060	IDKM014	-	14789	15777
CIB43_RS00065	NZ_CP022714.1	-	15890	16441	CIB43_RS00065	IDKM014	-	15890	16441
CIB43_RS00070	NZ_CP022714.1	-	16445	17278	CIB43_RS00070	IDKM014	-	16445	17278
CIB43_RS00075	NZ_CP022714.1	-	17293	18036	CIB43_RS00075	IDKM014	-	17293	18036
CIB43_RS00080	NZ_CP022714.1	-	18311	20667	CIB43_RS00080	IDKM014	-	18311	20667
CIB43_RS00085	NZ_CP022714.1	-	20675	22108	CIB43_RS00085	IDKM014	-	20675	22108
CIB43_RS00090	NZ_CP022714.1	-	22112	22354	CIB43_RS00090	IDKM014	-	22112	22354
CIB43_RS00095	NZ_CP022714.1	-	22372	23130	CIB43_RS00095	IDKM014	-	22372	23130
CIB43_RS00100	NZ_CP022714.1	-	23164	23976	CIB43_RS00100	IDKM014	-	23164	23976
CIB43_RS00110	NZ_CP022714.1	-	24696	26375	CIB43_RS00110	IDKM014	-	24696	26375
CIB43_RS00115	NZ_CP022714.1	-	26437	26886	CIB43_RS00115	IDKM014	-	26437	26886
CIB43_RS00120	NZ_CP022714.1	-	27081	27869	CIB43_RS00120	IDKM014	-	27081	27869
CIB43_RS00130	NZ_CP022714.1	+	28370	29032	CIB43_RS00130	IDKM014	+	28370	29032
CIB43_RS00135	NZ_CP022714.1	-	29161	30525	CIB43_RS00135	IDKM014	-	29161	30525
CIB43_RS00140	NZ_CP022714.1	+	30700	31853	CIB43_RS00140	IDKM014	+	30700	31853
CIB43_RS00145	NZ_CP022714.1	-	31906	32735	CIB43_RS00145	IDKM014	-	31906	32735
CIB43_RS00150	NZ_CP022714.1	-	32735	34514	CIB43_RS00150	IDKM014	-	32735	34514
CIB43_RS00155	NZ_CP022714.1	-	34538	35302	CIB43_RS00155	IDKM014	-	34538	35302
CIB43_RS00160	NZ_CP022714.1	+	35671	36288	CIB43_RS00160	IDKM014	+	35671	36288
CIB43_RS00165	NZ_CP022714.1	+	36402	36836	CIB43_RS00165	IDKM014	+	36402	36836
CIB43_RS00170	NZ_CP022714.1	+	36836	37663	CIB43_RS00170	IDKM014	+	36836	37663
CIB43_RS00175	NZ_CP022714.1	-	37774	38445	CIB43_RS00175	IDKM014	-	37774	38445
CIB43_RS00180	NZ_CP022714.1	-	38472	39605	CIB43_RS00180	IDKM014	-	38472	39605
CIB43_RS00185	NZ_CP022714.1	-	39627	40511	CIB43_RS00185	IDKM014	-	39627	40511
CIB43_RS00190	NZ_CP022714.1	-	40524	43460	CIB43_RS00190	IDKM014	-	40524	43460
CIB43_RS00195	NZ_CP022714.1	-	43511	43840	CIB43_RS00195	IDKM014	-	43511	43840
CIB43_RS00200	NZ_CP022714.1	-	43852	45649	CIB43_RS00200	IDKM014	-	43852	45649
CIB43_RS00205	NZ_CP022714.1	-	45616	45906	CIB43_RS00205	IDKM014	-	45616	45906
CIB43_RS00210	NZ_CP022714.1	-	45916	47759	CIB43_RS00210	IDKM014	-	45916	47759
CIB43_RS00215	NZ_CP022714.1	-	47752	47979	CIB43_RS00215	IDKM014	-	47752	47979
