query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQRM01000005.1	1.0	0.05857028768350962	1.0
NZ_QQRM01000001.1	1.0	1.0	1.0
NZ_QQRM01000008.1	1.0	1.0	1.0
NZ_QQRM01000009.1	1.0	1.0	1.0
NZ_QQRM01000017.1	1.0	1.0	1.0
NZ_QQRM01000019.1	1.0	1.0	1.0
NZ_QQRM01000010.1	1.0	1.0	1.0
NZ_QQRM01000014.1	1.0	1.0	1.0
NZ_QQRM01000013.1	1.0	1.0	1.0
NZ_QQRM01000024.1	1.0	1.0	1.0
NZ_QQRM01000011.1	1.0	1.0	1.0
NZ_QQRM01000020.1	1.0	1.0	1.0
NZ_QQRM01000003.1	1.0	1.0	1.0
NZ_QQRM01000004.1	1.0	1.0	1.0
NZ_QQRM01000002.1	1.0	1.0	1.0
NZ_QQRM01000012.1	1.0	1.0	1.0
NZ_QQRM01000007.1	1.0	1.0	1.0
NZ_QQRM01000006.1	1.0	1.0	1.0
