DR084_RS03680	NZ_QQRN01000010.1	+	290	2500	DR084_RS03680	IDMF30	-	388197	390407
DR084_RS03685	NZ_QQRN01000010.1	+	2531	4630	DR084_RS03685	IDMF30	-	386067	388166
DR084_RS03410	NZ_QQRN01000010.1	+	4656	5060	DR084_RS03410	IDMF30	-	385637	386041
DR084_RS03415	NZ_QQRN01000010.1	+	5106	5624	DR084_RS03415	IDMF30	-	385073	385591
DR084_RS03690	NZ_QQRN01000010.1	+	5602	7779	DR084_RS03690	IDMF30	-	382918	385095
DR084_RS02845	NZ_QQRN01000010.1	+	7779	8789	DR084_RS02845	IDMF30	-	381908	382918
DR084_RS02850	NZ_QQRN01000010.1	+	8752	9717	DR084_RS02850	IDMF30	-	380980	381945
DR084_RS03020	NZ_QQRN01000010.1	+	9721	9888	DR084_RS03020	IDMF30	-	380809	380976
DR084_RS03695	NZ_QQRN01000010.1	-	9989	12784	DR084_RS03695	IDMF30	+	377913	380708
DR084_RS02860	NZ_QQRN01000011.1	+	391	888	DR084_RS02860	IDMF30	+	565440	565937
DR084_RS02865	NZ_QQRN01000011.1	+	902	1267	DR084_RS02865	IDMF30	+	565951	566316
DR084_RS02870	NZ_QQRN01000011.1	+	1455	5108	DR084_RS02870	IDMF30	+	566504	570157
DR084_RS02875	NZ_QQRN01000011.1	+	5167	9402	DR084_RS02875	IDMF30	+	570216	574451
DR084_RS02880	NZ_QQRN01000011.1	+	9407	9826	DR084_RS02880	IDMF30	+	574456	574875
DR084_RS02885	NZ_QQRN01000012.1	-	480	2246	DR084_RS02885	IDMF30	-	726254	728020
DR084_RS02890	NZ_QQRN01000012.1	-	2218	2460	DR084_RS02890	IDMF30	-	727992	728234
DR084_RS03440	NZ_QQRN01000013.1	+	304	1571	DR084_RS03440	IDMF30	+	728538	729805
DR084_RS02900	NZ_QQRN01000014.1	+	1	881	DR084_RS02900	IDMF30	-	359386	360266
DR084_RS02905	NZ_QQRN01000015.1	-	1	649	DR084_RS02905	IDMF30	-	729806	730454
DR084_RS02910	NZ_QQRN01000015.1	-	636	880	DR084_RS02910	IDMF30	-	730441	730685
DR084_RS02915	NZ_QQRN01000016.1	+	1	830	DR084_RS02915	IDMF30	+	390797	391626
DR084_RS03030	NZ_QQRN01000017.1	-	1	245	DR084_RS03030	IDMF30	-	730686	730930
DR084_RS02920	NZ_QQRN01000017.1	-	217	459	DR084_RS02920	IDMF30	-	730902	731144
DR084_RS02925	NZ_QQRN01000018.1	+	1	344	DR084_RS02925	IDMF30	+	731145	731488
DR084_RS00005	NZ_QQRN01000001.1	-	1	370	DR084_RS00005	IDMF30	-	45777	46146
DR084_RS00010	NZ_QQRN01000001.1	-	363	2288	DR084_RS00010	IDMF30	-	46139	48064
DR084_RS00015	NZ_QQRN01000001.1	+	2494	3504	DR084_RS00015	IDMF30	+	48270	49280
DR084_RS02985	NZ_QQRN01000001.1	+	3574	5418	DR084_RS02985	IDMF30	+	49350	51194
DR084_RS00025	NZ_QQRN01000001.1	-	5467	7551	DR084_RS00025	IDMF30	-	51243	53327
DR084_RS00030	NZ_QQRN01000001.1	-	7559	7792	DR084_RS00030	IDMF30	-	53335	53568
DR084_RS03445	NZ_QQRN01000001.1	-	7857	9317	DR084_RS03445	IDMF30	-	53633	55093
DR084_RS00040	NZ_QQRN01000001.1	-	9406	10419	DR084_RS00040	IDMF30	-	55182	56195
DR084_RS00045	NZ_QQRN01000001.1	+	10673	11395	DR084_RS00045	IDMF30	+	56449	57171
DR084_RS00050	NZ_QQRN01000001.1	+	11397	12656	DR084_RS00050	IDMF30	+	57173	58432
DR084_RS00055	NZ_QQRN01000001.1	+	12725	13087	DR084_RS00055	IDMF30	+	58501	58863
DR084_RS00060	NZ_QQRN01000001.1	+	13091	14299	DR084_RS00060	IDMF30	+	58867	60075
DR084_RS00065	NZ_QQRN01000001.1	+	14301	14726	DR084_RS00065	IDMF30	+	60077	60502
DR084_RS00070	NZ_QQRN01000001.1	+	14771	15928	DR084_RS00070	IDMF30	+	60547	61704
DR084_RS00075	NZ_QQRN01000001.1	+	16352	17080	DR084_RS00075	IDMF30	+	62128	62856
DR084_RS00080	NZ_QQRN01000001.1	+	17105	17413	DR084_RS00080	IDMF30	+	62881	63189
