	DR084_RS03680			
	seqID	strand	start	end
DR084_RS03680	IDMF30	-	388197	390407
seqID	DR084_RS03685			
IDMF30	seqID	strand	start	end
DR084_RS03685	IDMF30	-	386067	388166
seqID	DR084_RS03410			
IDMF30	seqID	strand	start	end
DR084_RS03410	IDMF30	-	385637	386041
seqID	DR084_RS03415			
IDMF30	seqID	strand	start	end
DR084_RS03415	IDMF30	-	385073	385591
seqID	DR084_RS03690			
IDMF30	seqID	strand	start	end
DR084_RS03690	IDMF30	-	382918	385095
seqID	DR084_RS02845			
IDMF30	seqID	strand	start	end
DR084_RS02845	IDMF30	-	381908	382918
seqID	DR084_RS02850			
IDMF30	seqID	strand	start	end
DR084_RS02850	IDMF30	-	380980	381945
seqID	DR084_RS03020			
IDMF30	seqID	strand	start	end
DR084_RS03020	IDMF30	-	380809	380976
seqID	DR084_RS03695			
IDMF30	seqID	strand	start	end
DR084_RS03695	IDMF30	-	377913	380708
seqID	DR084_RS02860			
IDMF30	seqID	strand	start	end
DR084_RS02860	IDMF30	+	565440	565937
seqID	DR084_RS02865			
IDMF30	seqID	strand	start	end
DR084_RS02865	IDMF30	+	565951	566316
seqID	DR084_RS02870			
IDMF30	seqID	strand	start	end
DR084_RS02870	IDMF30	+	566504	570157
seqID	DR084_RS02875			
IDMF30	seqID	strand	start	end
DR084_RS02875	IDMF30	+	570216	574451
seqID	DR084_RS02880			
IDMF30	seqID	strand	start	end
DR084_RS02880	IDMF30	+	574456	574875
seqID	DR084_RS02885			
IDMF30	seqID	strand	start	end
DR084_RS02885	IDMF30	+	726254	728020
seqID	DR084_RS02890			
IDMF30	seqID	strand	start	end
DR084_RS02890	IDMF30	+	727992	728234
seqID	DR084_RS03440			
IDMF30	seqID	strand	start	end
DR084_RS03440	IDMF30	+	728538	729805
seqID	DR084_RS02900			
IDMF30	seqID	strand	start	end
DR084_RS02900	IDMF30	-	359386	360266
seqID	DR084_RS02905			
IDMF30	seqID	strand	start	end
DR084_RS02905	IDMF30	+	729806	730454
seqID	DR084_RS02910			
IDMF30	seqID	strand	start	end
DR084_RS02910	IDMF30	+	730441	730685
seqID	DR084_RS02915			
IDMF30	seqID	strand	start	end
DR084_RS02915	IDMF30	+	390797	391626
seqID	DR084_RS03030			
