NZ_QQRN01000010.1	+	290	2500	DR084_RS03680	DR084_RS03680	IDMF30	-	388197	390407
NZ_QQRN01000010.1	+	2531	4630	DR084_RS03685	DR084_RS03685	IDMF30	-	386067	388166
NZ_QQRN01000010.1	+	4656	5060	DR084_RS03410	DR084_RS03410	IDMF30	-	385637	386041
NZ_QQRN01000010.1	+	5106	5624	DR084_RS03415	DR084_RS03415	IDMF30	-	385073	385591
NZ_QQRN01000010.1	+	5602	7779	DR084_RS03690	DR084_RS03690	IDMF30	-	382918	385095
NZ_QQRN01000010.1	+	7779	8789	DR084_RS02845	DR084_RS02845	IDMF30	-	381908	382918
NZ_QQRN01000010.1	+	8752	9717	DR084_RS02850	DR084_RS02850	IDMF30	-	380980	381945
NZ_QQRN01000010.1	+	9721	9888	DR084_RS03020	DR084_RS03020	IDMF30	-	380809	380976
NZ_QQRN01000010.1	-	9989	12784	DR084_RS03695	DR084_RS03695	IDMF30	-	377913	380708
NZ_QQRN01000011.1	+	391	888	DR084_RS02860	DR084_RS02860	IDMF30	+	565440	565937
NZ_QQRN01000011.1	+	902	1267	DR084_RS02865	DR084_RS02865	IDMF30	+	565951	566316
NZ_QQRN01000011.1	+	1455	5108	DR084_RS02870	DR084_RS02870	IDMF30	+	566504	570157
NZ_QQRN01000011.1	+	5167	9402	DR084_RS02875	DR084_RS02875	IDMF30	+	570216	574451
NZ_QQRN01000011.1	+	9407	9826	DR084_RS02880	DR084_RS02880	IDMF30	+	574456	574875
NZ_QQRN01000012.1	-	480	2246	DR084_RS02885	DR084_RS02885	IDMF30	+	726254	728020
NZ_QQRN01000012.1	-	2218	2460	DR084_RS02890	DR084_RS02890	IDMF30	+	727992	728234
NZ_QQRN01000013.1	+	304	1571	DR084_RS03440	DR084_RS03440	IDMF30	+	728538	729805
NZ_QQRN01000014.1	+	1	881	DR084_RS02900	DR084_RS02900	IDMF30	-	359386	360266
NZ_QQRN01000015.1	-	1	649	DR084_RS02905	DR084_RS02905	IDMF30	+	729806	730454
NZ_QQRN01000015.1	-	636	880	DR084_RS02910	DR084_RS02910	IDMF30	+	730441	730685
NZ_QQRN01000016.1	+	1	830	DR084_RS02915	DR084_RS02915	IDMF30	+	390797	391626
NZ_QQRN01000017.1	-	1	245	DR084_RS03030	DR084_RS03030	IDMF30	+	730686	730930
NZ_QQRN01000017.1	-	217	459	DR084_RS02920	DR084_RS02920	IDMF30	+	730902	731144
NZ_QQRN01000018.1	+	1	344	DR084_RS02925	DR084_RS02925	IDMF30	+	731145	731488
NZ_QQRN01000001.1	-	1	370	DR084_RS00005	DR084_RS00005	IDMF30	+	45777	46146
NZ_QQRN01000001.1	-	363	2288	DR084_RS00010	DR084_RS00010	IDMF30	+	46139	48064
NZ_QQRN01000001.1	+	2494	3504	DR084_RS00015	DR084_RS00015	IDMF30	+	48270	49280
NZ_QQRN01000001.1	+	3574	5418	DR084_RS02985	DR084_RS02985	IDMF30	+	49350	51194
NZ_QQRN01000001.1	-	5467	7551	DR084_RS00025	DR084_RS00025	IDMF30	+	51243	53327
NZ_QQRN01000001.1	-	7559	7792	DR084_RS00030	DR084_RS00030	IDMF30	+	53335	53568
NZ_QQRN01000001.1	-	7857	9317	DR084_RS03445	DR084_RS03445	IDMF30	+	53633	55093
NZ_QQRN01000001.1	-	9406	10419	DR084_RS00040	DR084_RS00040	IDMF30	+	55182	56195
NZ_QQRN01000001.1	+	10673	11395	DR084_RS00045	DR084_RS00045	IDMF30	+	56449	57171
NZ_QQRN01000001.1	+	11397	12656	DR084_RS00050	DR084_RS00050	IDMF30	+	57173	58432
NZ_QQRN01000001.1	+	12725	13087	DR084_RS00055	DR084_RS00055	IDMF30	+	58501	58863
NZ_QQRN01000001.1	+	13091	14299	DR084_RS00060	DR084_RS00060	IDMF30	+	58867	60075
NZ_QQRN01000001.1	+	14301	14726	DR084_RS00065	DR084_RS00065	IDMF30	+	60077	60502
NZ_QQRN01000001.1	+	14771	15928	DR084_RS00070	DR084_RS00070	IDMF30	+	60547	61704
NZ_QQRN01000001.1	+	16352	17080	DR084_RS00075	DR084_RS00075	IDMF30	+	62128	62856
NZ_QQRN01000001.1	+	17105	17413	DR084_RS00080	DR084_RS00080	IDMF30	+	62881	63189
NZ_QQRN01000001.1	+	17444	17983	DR084_RS00085	DR084_RS00085	IDMF30	+	63220	63759
NZ_QQRN01000001.1	+	18011	18574	DR084_RS00090	DR084_RS00090	IDMF30	+	63787	64350
NZ_QQRN01000001.1	+	18590	20113	DR084_RS00095	DR084_RS00095	IDMF30	+	64366	65889
NZ_QQRN01000001.1	+	20142	20972	DR084_RS00100	DR084_RS00100	IDMF30	+	65918	66748
NZ_QQRN01000001.1	+	20992	22407	DR084_RS00105	DR084_RS00105	IDMF30	+	66768	68183
NZ_QQRN01000001.1	+	22394	22654	DR084_RS00110	DR084_RS00110	IDMF30	+	68170	68430
NZ_QQRN01000001.1	+	22760	23245	DR084_RS00115	DR084_RS00115	IDMF30	+	68536	69021
NZ_QQRN01000001.1	+	23483	24478	DR084_RS00120	DR084_RS00120	IDMF30	+	69259	70254
NZ_QQRN01000001.1	+	24481	25404	DR084_RS00125	DR084_RS00125	IDMF30	+	70257	71180
NZ_QQRN01000001.1	+	25480	26802	DR084_RS00130	DR084_RS00130	IDMF30	+	71256	72578
NZ_QQRN01000001.1	+	26830	28197	DR084_RS00135	DR084_RS00135	IDMF30	+	72606	73973
NZ_QQRN01000001.1	+	28163	30025	DR084_RS00140	DR084_RS00140	IDMF30	+	73939	75801
NZ_QQRN01000001.1	+	30025	32100	DR084_RS00145	DR084_RS00145	IDMF30	+	75801	77876
NZ_QQRN01000001.1	+	32104	32877	DR084_RS00150	DR084_RS00150	IDMF30	+	77880	78653
