NZ_CP098240.1	+	1	1392	NB627_RS00005	protein_coding
NZ_CP098240.1	+	1537	2673	NB627_RS00010	protein_coding
NZ_CP098240.1	+	2777	4636	NB627_RS00015	protein_coding
NZ_CP098240.1	+	4636	5094	NB627_RS00020	protein_coding
NZ_CP098240.1	+	5108	6091	NB627_RS00025	protein_coding
NZ_CP098240.1	+	6084	7055	NB627_RS00030	protein_coding
NZ_CP098240.1	+	7158	7727	NB627_RS00035	protein_coding
NZ_CP098240.1	+	7817	8818	NB627_RS00040	protein_coding
NZ_CP098240.1	+	8988	11008	NB627_RS00045	pseudogene
NZ_CP098240.1	+	11093	12101	NB627_RS00050	pseudogene
NZ_CP098240.1	+	12104	12850	NB627_RS00055	protein_coding
NZ_CP098240.1	+	12834	14438	NB627_RS00060	protein_coding
NZ_CP098240.1	+	14443	14688	NB627_RS00065	protein_coding
NZ_CP098240.1	+	14760	15623	NB627_RS00070	protein_coding
NZ_CP098240.1	+	15630	16475	NB627_RS00075	protein_coding
NZ_CP098240.1	-	16509	16778	NB627_RS00080	protein_coding
NZ_CP098240.1	+	16920	17201	NB627_RS00085	protein_coding
NZ_CP098240.1	+	17347	17961	NB627_RS00090	protein_coding
NZ_CP098240.1	-	18273	18599	NB627_RS00095	pseudogene
NZ_CP098240.1	-	18658	20934	NB627_RS00100	protein_coding
NZ_CP098240.1	-	21143	23383	NB627_RS00105	protein_coding
NZ_CP098240.1	-	23456	25799	NB627_RS00110	pseudogene
NZ_CP098240.1	-	25786	26607	NB627_RS00115	protein_coding
NZ_CP098240.1	-	26775	29057	NB627_RS00120	protein_coding
NZ_CP098240.1	-	29168	31495	NB627_RS00125	protein_coding
NZ_CP098240.1	-	31482	32285	NB627_RS00130	protein_coding
NZ_CP098240.1	+	32662	33141	NB627_RS00135	protein_coding
NZ_CP098240.1	+	33343	33636	NB627_RS00140	protein_coding
NZ_CP098240.1	+	33629	34948	NB627_RS00145	protein_coding
NZ_CP098240.1	+	34941	36341	NB627_RS00150	protein_coding
NZ_CP098240.1	+	36577	37080	NB627_RS00155	protein_coding
NZ_CP098240.1	-	37197	37790	NB627_RS00160	protein_coding
NZ_CP098240.1	-	37768	40428	NB627_RS00165	protein_coding
NZ_CP098240.1	-	40428	42968	NB627_RS00170	protein_coding
NZ_CP098240.1	-	42961	44889	NB627_RS00175	protein_coding
NZ_CP098240.1	+	45100	46110	NB627_RS00180	protein_coding
NZ_CP098240.1	+	46239	48092	NB627_RS00185	protein_coding
NZ_CP098240.1	-	48192	50276	NB627_RS00190	protein_coding
NZ_CP098240.1	-	50282	50515	NB627_RS00195	protein_coding
NZ_CP098240.1	-	50569	52095	NB627_RS00200	protein_coding
NZ_CP098240.1	-	52112	53125	NB627_RS00205	protein_coding
NZ_CP098240.1	+	53365	54087	NB627_RS00210	protein_coding
NZ_CP098240.1	+	54089	55349	NB627_RS00215	pseudogene
NZ_CP098240.1	+	55434	55805	NB627_RS00220	protein_coding
NZ_CP098240.1	+	55809	57017	NB627_RS00225	protein_coding
NZ_CP098240.1	+	57112	57444	NB627_RS00230	protein_coding
NZ_CP098240.1	+	57489	58646	NB627_RS00235	protein_coding
NZ_CP098240.1	+	59082	59810	NB627_RS00240	protein_coding
NZ_CP098240.1	+	59838	60143	NB627_RS00245	protein_coding
NZ_CP098240.1	+	60197	60763	NB627_RS00250	protein_coding
NZ_CP098240.1	+	60763	61326	NB627_RS00255	protein_coding
NZ_CP098240.1	+	61345	62868	NB627_RS00260	protein_coding
NZ_CP098240.1	+	62897	63727	NB627_RS00265	protein_coding
NZ_CP098240.1	+	63745	65160	NB627_RS00270	protein_coding
NZ_CP098240.1	+	65147	65407	NB627_RS00275	protein_coding
NZ_CP098240.1	+	65516	66001	NB627_RS00280	protein_coding
NZ_CP098240.1	+	66217	67173	NB627_RS00285	protein_coding
