# BUSCO version is: 5.8.0 
# The lineage dataset is: mycoplasmatales_odb10 (Creation date: 2024-01-08, number of genomes: 79, number of BUSCOs: 174)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
17at2085	Complete	seq00000022	5217	9455	+	1920.9	1289	https://v10-1.orthodb.org/?query=17at2085	DNA-directed RNA polymerase subunit beta'
53at2085	Complete	seq00000022	1498	5160	+	1725.4	1198	https://v10-1.orthodb.org/?query=53at2085	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
56at2085	Complete	seq00000007	15419	19825	+	1371.1	1032	https://v10-1.orthodb.org/?query=56at2085	DNA polymerase III PolC-type
78at2085	Complete	seq00000005	8240	5301	-	937.1	777	https://v10-1.orthodb.org/?query=78at2085	SMCs flexible hinge
111at2085	Duplicated	seq00000015	18712	21555	+	1167.5	770	https://v10-1.orthodb.org/?query=111at2085	UvrABC system protein A
111at2085	Duplicated	scf00000000	197092	199935	+	1165.5	770	https://v10-1.orthodb.org/?query=111at2085	UvrABC system protein A
118at2085	Complete	seq00000023	9795	7903	-	259.6	331	https://v10-1.orthodb.org/?query=118at2085	Domain of unknown functionDUF2779
147at2085	Complete	seq00000007	27572	30184	+	647.0	456	https://v10-1.orthodb.org/?query=147at2085	Lon protease
148at2085	Complete	scf00000000	219289	221373	+	1036.0	579	https://v10-1.orthodb.org/?query=148at2085	Elongation factor G
157at2085	Complete	scf00000000	277505	280165	+	768.4	628	https://v10-1.orthodb.org/?query=157at2085	Isoleucine--tRNA ligase
163at2085	Complete	scf00000000	86450	83799	-	823.5	620	https://v10-1.orthodb.org/?query=163at2085	Alanine--tRNA ligase
218at2085	Complete	seq00000023	2497	4758	+	435.6	495	https://v10-1.orthodb.org/?query=218at2085	DNA helicase
244at2085	Complete	seq00000012	24408	22498	-	552.9	463	https://v10-1.orthodb.org/?query=244at2085	DNA topoisomerase I, type IA
406at2085	Duplicated	seq00000015	16245	18719	+	675.3	488	https://v10-1.orthodb.org/?query=406at2085	Ribonuclease J
406at2085	Duplicated	scf00000000	194586	197099	+	674.5	488	https://v10-1.orthodb.org/?query=406at2085	Ribonuclease J
462at2085	Complete	seq00000005	18413	20785	+	734.4	609	https://v10-1.orthodb.org/?query=462at2085	Leucine--tRNA ligase
482at2085	Complete	scf00000000	267600	269684	+	511.6	500	https://v10-1.orthodb.org/?query=482at2085	Ribonuclease R
492at2085	Complete	scf00000000	230269	228467	-	834.8	490	https://v10-1.orthodb.org/?query=492at2085	Chaperone protein DnaK
501at2085	Complete	scf00000000	224504	222708	-	822.9	526	https://v10-1.orthodb.org/?query=501at2085	Elongation factor 4
533at2085	Complete	scf00000001	30711	28852	-	789.2	515	https://v10-1.orthodb.org/?query=533at2085	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
534at2085	Complete	scf00000001	42242	39774	-	871.2	665	https://v10-1.orthodb.org/?query=534at2085	Valine--tRNA ligase
539at2085	Complete	seq00000026	2367	628	-	814.2	541	https://v10-1.orthodb.org/?query=539at2085	Threonine--tRNA ligase
543at2085	Complete	seq00000006	15339	12394	-	595.5	530	https://v10-1.orthodb.org/?query=543at2085	DNA-directed DNA polymerase
584at2085	Complete	scf00000000	10234	8081	-	360.5	290	https://v10-1.orthodb.org/?query=584at2085	DNA polymerase III subunit gamma/tau
697at2085	Complete	seq00000026	8041	9558	+	554.0	421	https://v10-1.orthodb.org/?query=697at2085	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
699at2085	Complete	seq00000005	18265	16226	-	728.9	532	https://v10-1.orthodb.org/?query=699at2085	UVR domain
705at2085	Complete	seq00000007	30503	31711	+	612.5	341	https://v10-1.orthodb.org/?query=705at2085	Elongation factor Tu
759at2085	Complete	scf00000000	79190	77724	-	517.7	394	https://v10-1.orthodb.org/?query=759at2085	Lysine--tRNA ligase
801at2085	Complete	seq00000006	17529	15730	-	629.3	483	https://v10-1.orthodb.org/?query=801at2085	Translation initiation factor IF-2
812at2085	Complete	scf00000001	33487	32096	-	269.5	295	https://v10-1.orthodb.org/?query=812at2085	Chromosomal replication initiator protein DnaA
886at2085	Complete	scf00000000	138260	136857	-	548.3	372	https://v10-1.orthodb.org/?query=886at2085	Glutamate--tRNA ligase
887at2085	Complete	scf00000000	256531	255008	-	662.2	397	https://v10-1.orthodb.org/?query=887at2085	ATP synthase subunit alpha
908at2085	Complete	scf00000000	28582	26879	-	481.8	382	https://v10-1.orthodb.org/?query=908at2085	Aspartate--tRNA ligase
913at2085	Complete	seq00000019	9245	10786	+	446.9	385	https://v10-1.orthodb.org/?query=913at2085	Methionine--tRNA ligase
946at2085	Complete	scf00000001	24501	22480	-	424.7	433	https://v10-1.orthodb.org/?query=946at2085	hydrolase
955at2085	Complete	scf00000000	248333	246966	-	450.1	349	https://v10-1.orthodb.org/?query=955at2085	Glycine--tRNA ligase
1041at2085	Complete	scf00000000	1675	59	-	363.5	392	https://v10-1.orthodb.org/?query=1041at2085	DNA ligase
1043at2085	Complete	scf00000000	254131	252716	-	697.6	399	https://v10-1.orthodb.org/?query=1043at2085	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
1064at2085	Complete	seq00000007	5518	6852	+	490.9	349	https://v10-1.orthodb.org/?query=1064at2085	Spermidine/putrescine import ATP-binding protein PotA
1140at2085	Complete	scf00000000	226363	225062	-	390.1	346	https://v10-1.orthodb.org/?query=1140at2085	GTPase Der
1146at2085	Complete	scf00000000	249683	248361	-	467.5	361	https://v10-1.orthodb.org/?query=1146at2085	Signal recognition particle protein
1180at2085	Complete	scf00000000	272833	271823	-	395.1	265	https://v10-1.orthodb.org/?query=1180at2085	Glyceraldehyde-3-phosphate dehydrogenase
1182at2085	Complete	scf00000000	282992	281592	-	394.2	358	https://v10-1.orthodb.org/?query=1182at2085	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
1184at2085	Complete	seq00000023	491	1840	+	457.9	356	https://v10-1.orthodb.org/?query=1184at2085	Asparagine--tRNA ligase
1307at2085	Complete	scf00000001	20655	19051	-	431.1	406	https://v10-1.orthodb.org/?query=1307at2085	Arginine--tRNA ligase
1328at2085	Complete	scf00000000	14472	13231	-	418.9	326	https://v10-1.orthodb.org/?query=1328at2085	Serine--tRNA ligase
1338at2085	Complete	scf00000000	75572	76903	+	362.4	333	https://v10-1.orthodb.org/?query=1338at2085	tRNA modification GTPase MnmE
1371at2085	Complete	scf00000000	121617	123656	+	279.9	431	https://v10-1.orthodb.org/?query=1371at2085	ABC transporter type 1, transmembrane domain
1384at2085	Duplicated	scf00000000	104701	106122	+	463.0	365	https://v10-1.orthodb.org/?query=1384at2085	Protein translocase subunit SecY
1384at2085	Duplicated	seq00000018	10150	11571	+	463.0	365	https://v10-1.orthodb.org/?query=1384at2085	Protein translocase subunit SecY
1410at2085	Complete	scf00000000	230883	232433	+	300.6	399	https://v10-1.orthodb.org/?query=1410at2085	GIY-YIG endonuclease
