query	grouping_confidence	location_confidence	orientation_confidence
NZ_WTQC01000017.1	1.0	1.0	1.0
NZ_WTQC01000003.1	1.0	0.6306903828760928	0.8572211599745061
NZ_WTQC01000016.1	1.0	0.08197399876667315	0.9642415498763397
NZ_WTQC01000013.1	1.0	1.0	1.0
NZ_WTQC01000007.1	1.0	1.0	1.0
NZ_WTQC01000010.1	1.0	1.0	1.0
NZ_WTQC01000006.1	1.0	1.0	1.0
NZ_WTQC01000018.1	1.0	0.05484536532646311	0.9279458598726115
NZ_WTQC01000015.1	1.0	1.0	1.0
NZ_WTQC01000008.1	1.0	1.0	1.0
NZ_WTQC01000019.1	1.0	1.0	1.0
NZ_WTQC01000014.1	1.0	0.18552653509719555	0.9878219205430225
NZ_WTQC01000011.1	1.0	1.0	1.0
NZ_WTQC01000005.1	1.0	0.38776586093928117	0.9977488015678935
NZ_WTQC01000004.1	1.0	0.24164078156312624	0.996402765827312
NZ_WTQC01000009.1	1.0	1.0	1.0
NZ_WTQC01000002.1	1.0	0.2712437465282376	0.9976223989044014
NZ_WTQC01000001.1	1.0	0.14049889829950937	0.9858218636534609
