NZ_QQRM01000010.1	0	2628
NZ_QQRM01000010.1	2873	3353
NZ_QQRM01000010.1	3378	3669
NZ_QQRM01000010.1	3851	5621
NZ_QQRM01000010.1	5716	6769
NZ_QQRM01000010.1	6951	8814
NZ_QQRM01000010.1	8963	10124
NZ_QQRM01000010.1	10095	11040
NZ_QQRM01000010.1	11026	11863
NZ_QQRM01000010.1	11872	12439
NZ_QQRM01000010.1	12537	14838
NZ_QQRM01000010.1	14953	15286
NZ_QQRM01000010.1	15340	16274
NZ_QQRM01000011.1	510	1227
NZ_QQRM01000011.1	1253	2489
NZ_QQRM01000011.1	2490	3228
NZ_QQRM01000011.1	3418	4210
NZ_QQRM01000011.1	4182	5040
NZ_QQRM01000011.1	5178	6642
NZ_QQRM01000011.1	6871	7255
NZ_QQRM01000011.1	7448	9881
NZ_QQRM01000011.1	9937	11341
NZ_QQRM01000012.1	409	829
NZ_QQRM01000012.1	833	5069
NZ_QQRM01000012.1	5126	8780
NZ_QQRM01000012.1	8969	9335
NZ_QQRM01000012.1	9348	9846
NZ_QQRM01000013.1	382	2593
NZ_QQRM01000013.1	2621	4721
NZ_QQRM01000013.1	4746	5715
NZ_QQRM01000013.1	5692	7870
NZ_QQRM01000013.1	7869	8217
NZ_QQRM01000014.1	0	190
NZ_QQRM01000014.1	215	3011
NZ_QQRM01000014.1	3113	3281
NZ_QQRM01000014.1	3284	4250
NZ_QQRM01000014.1	4212	4876
NZ_QQRM01000015.1	361	1654
NZ_QQRM01000016.1	183	1632
NZ_QQRM01000017.1	117	1205
NZ_QQRM01000018.1	0	956
NZ_QQRM01000001.1	0	374
NZ_QQRM01000001.1	366	2292
NZ_QQRM01000001.1	2497	3508
NZ_QQRM01000001.1	3577	5431
NZ_QQRM01000001.1	5479	7564
NZ_QQRM01000001.1	7571	7805
NZ_QQRM01000001.1	7867	9328
NZ_QQRM01000001.1	9416	10430
NZ_QQRM01000001.1	10683	11406
NZ_QQRM01000001.1	11407	12667
NZ_QQRM01000001.1	12735	13098
NZ_QQRM01000001.1	13101	14310
NZ_QQRM01000001.1	14311	14737
NZ_QQRM01000001.1	14781	15939
NZ_QQRM01000001.1	16362	17091
NZ_QQRM01000001.1	17115	17424
NZ_QQRM01000001.1	17454	17994
NZ_QQRM01000001.1	18021	18585
NZ_QQRM01000001.1	18600	20124
NZ_QQRM01000001.1	20152	20983
NZ_QQRM01000001.1	21002	22418
NZ_QQRM01000001.1	22404	22665
NZ_QQRM01000001.1	22770	23256
NZ_QQRM01000001.1	23497	24493
NZ_QQRM01000001.1	24495	25416
NZ_QQRM01000001.1	25496	26819
NZ_QQRM01000001.1	26846	28214
NZ_QQRM01000001.1	28179	30042
NZ_QQRM01000001.1	30041	32117
NZ_QQRM01000001.1	32120	32894
NZ_QQRM01000001.1	32887	33718
NZ_QQRM01000001.1	33736	34981
NZ_QQRM01000001.1	35042	39800
NZ_QQRM01000001.1	39987	42798
NZ_QQRM01000001.1	42817	44371
NZ_QQRM01000001.1	44487	44796
NZ_QQRM01000001.1	44986	46789
NZ_QQRM01000001.1	46975	48106
NZ_QQRM01000001.1	48166	48850
NZ_QQRM01000001.1	48874	50188
NZ_QQRM01000001.1	50227	50500
NZ_QQRM01000001.1	50511	50742
NZ_QQRM01000001.1	50742	52539
NZ_QQRM01000001.1	52603	53575
NZ_QQRM01000001.1	53920	56005
NZ_QQRM01000001.1	56017	56488
NZ_QQRM01000001.1	56531	56957
NZ_QQRM01000001.1	57089	57470
NZ_QQRM01000001.1	57462	57987
NZ_QQRM01000001.1	57977	58478
NZ_QQRM01000001.1	59034	60393
NZ_QQRM01000001.1	60569	61943
NZ_QQRM01000001.1	62008	63292
NZ_QQRM01000001.1	63293	63992
NZ_QQRM01000001.1	64657	67657
NZ_QQRM01000001.1	67890	68172
NZ_QQRM01000001.1	68329	68405
NZ_QQRM01000001.1	68406	68482
NZ_QQRM01000001.1	68484	68559
NZ_QQRM01000001.1	68634	68725
NZ_QQRM01000001.1	68729	68805
NZ_QQRM01000001.1	68847	68924
NZ_QQRM01000001.1	68926	69003
