query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQQY01000022.1	1.0	1.0	1.0
NZ_QQQY01000041.1	1.0	1.0	1.0
NZ_QQQY01000003.1	1.0	1.0	1.0
NZ_QQQY01000020.1	1.0	1.0	1.0
NZ_QQQY01000044.1	1.0	1.0	1.0
NZ_QQQY01000040.1	1.0	1.0	1.0
NZ_QQQY01000017.1	1.0	1.0	1.0
NZ_QQQY01000009.1	1.0	0.08869916765755054	1.0
NZ_QQQY01000008.1	1.0	1.0	1.0
NZ_QQQY01000039.1	1.0	1.0	1.0
NZ_QQQY01000013.1	1.0	1.0	1.0
NZ_QQQY01000024.1	1.0	1.0	1.0
NZ_QQQY01000004.1	1.0	1.0	1.0
NZ_QQQY01000007.1	1.0	0.19034735048544993	1.0
NZ_QQQY01000014.1	1.0	1.0	1.0
NZ_QQQY01000027.1	1.0	0.04204887444324064	0.9189808187804179
NZ_QQQY01000002.1	1.0	0.0876410696028484	0.5585336523560989
NZ_QQQY01000006.1	1.0	1.0	1.0
NZ_QQQY01000030.1	1.0	1.0	1.0
NZ_QQQY01000018.1	1.0	1.0	1.0
NZ_QQQY01000033.1	1.0	1.0	1.0
NZ_QQQY01000051.1	1.0	1.0	1.0
NZ_QQQY01000038.1	1.0	1.0	1.0
NZ_QQQY01000029.1	1.0	1.0	1.0
NZ_QQQY01000011.1	1.0	1.0	1.0
NZ_QQQY01000016.1	1.0	1.0	1.0
NZ_QQQY01000001.1	1.0	1.0	1.0
NZ_QQQY01000005.1	1.0	1.0	1.0
NZ_QQQY01000021.1	1.0	1.0	1.0
NZ_QQQY01000026.1	1.0	1.0	1.0
NZ_QQQY01000010.1	1.0	1.0	1.0
NZ_QQQY01000034.1	1.0	1.0	1.0
NZ_QQQY01000019.1	1.0	1.0	1.0
NZ_QQQY01000015.1	1.0	1.0	1.0
NZ_QQQY01000012.1	1.0	1.0	1.0
NZ_QQQY01000023.1	1.0	1.0	1.0
NZ_QQQY01000025.1	1.0	1.0	1.0
