NZ_CP038641.1	+	78	1469	E5E95_RS00005	protein_coding
NZ_CP038641.1	+	1614	2750	E5E95_RS00010	protein_coding
NZ_CP038641.1	+	2852	4711	E5E95_RS00015	protein_coding
NZ_CP038641.1	+	4711	5169	E5E95_RS00020	protein_coding
NZ_CP038641.1	+	5183	6166	E5E95_RS00025	protein_coding
NZ_CP038641.1	+	6159	7130	E5E95_RS00030	protein_coding
NZ_CP038641.1	+	7233	7802	E5E95_RS00035	protein_coding
NZ_CP038641.1	+	7892	8893	E5E95_RS00040	protein_coding
NZ_CP038641.1	+	9062	11083	E5E95_RS00045	protein_coding
NZ_CP038641.1	+	11168	12175	E5E95_RS00050	protein_coding
NZ_CP038641.1	+	12178	12924	E5E95_RS00055	protein_coding
NZ_CP038641.1	+	12908	14512	E5E95_RS00060	protein_coding
NZ_CP038641.1	+	14517	14762	E5E95_RS00065	protein_coding
NZ_CP038641.1	+	14836	15699	E5E95_RS00070	protein_coding
NZ_CP038641.1	+	15706	16551	E5E95_RS00075	protein_coding
NZ_CP038641.1	-	16585	16854	E5E95_RS00080	protein_coding
NZ_CP038641.1	-	17682	19949	E5E95_RS00090	protein_coding
NZ_CP038641.1	-	20141	22381	E5E95_RS00095	protein_coding
NZ_CP038641.1	-	22455	24782	E5E95_RS00100	protein_coding
NZ_CP038641.1	-	24769	25590	E5E95_RS00105	protein_coding
NZ_CP038641.1	-	25767	28049	E5E95_RS00110	protein_coding
NZ_CP038641.1	-	28160	30487	E5E95_RS00115	protein_coding
NZ_CP038641.1	-	30474	31277	E5E95_RS00120	protein_coding
NZ_CP038641.1	+	31651	32133	E5E95_RS00125	protein_coding
NZ_CP038641.1	+	32240	32533	E5E95_RS00130	protein_coding
NZ_CP038641.1	+	32526	33845	E5E95_RS00135	protein_coding
NZ_CP038641.1	+	33838	35238	E5E95_RS00140	protein_coding
NZ_CP038641.1	+	35473	35976	E5E95_RS00145	protein_coding
NZ_CP038641.1	-	36093	36686	E5E95_RS00150	protein_coding
NZ_CP038641.1	-	36664	39324	E5E95_RS00155	protein_coding
NZ_CP038641.1	-	39324	41864	E5E95_RS00160	protein_coding
NZ_CP038641.1	-	41857	43785	E5E95_RS00165	protein_coding
NZ_CP038641.1	+	43996	45006	E5E95_RS00170	protein_coding
NZ_CP038641.1	+	45105	47024	E5E95_RS03955	protein_coding
NZ_CP038641.1	-	47124	49208	E5E95_RS00185	protein_coding
NZ_CP038641.1	-	49214	49447	E5E95_RS00190	protein_coding
NZ_CP038641.1	-	49501	50922	E5E95_RS00195	protein_coding
NZ_CP038641.1	-	51044	52057	E5E95_RS00200	protein_coding
NZ_CP038641.1	+	52211	53020	E5E95_RS00205	protein_coding
NZ_CP038641.1	+	53022	54281	E5E95_RS00210	protein_coding
NZ_CP038641.1	+	54366	54737	E5E95_RS00215	protein_coding
NZ_CP038641.1	+	54741	55949	E5E95_RS00220	protein_coding
NZ_CP038641.1	+	56044	56376	E5E95_RS00225	protein_coding
