E5E95_RS00005	NZ_CP038641.1	+	78	1469	E5E95_RS00005	IDES2	+	78	1469
E5E95_RS00010	NZ_CP038641.1	+	1614	2750	E5E95_RS00010	IDES2	+	1614	2750
E5E95_RS00015	NZ_CP038641.1	+	2852	4711	E5E95_RS00015	IDES2	+	2852	4711
E5E95_RS00020	NZ_CP038641.1	+	4711	5169	E5E95_RS00020	IDES2	+	4711	5169
E5E95_RS00025	NZ_CP038641.1	+	5183	6166	E5E95_RS00025	IDES2	+	5183	6166
E5E95_RS00030	NZ_CP038641.1	+	6159	7130	E5E95_RS00030	IDES2	+	6159	7130
E5E95_RS00035	NZ_CP038641.1	+	7233	7802	E5E95_RS00035	IDES2	+	7233	7802
E5E95_RS00040	NZ_CP038641.1	+	7892	8893	E5E95_RS00040	IDES2	+	7892	8893
E5E95_RS00045	NZ_CP038641.1	+	9062	11083	E5E95_RS00045	IDES2	+	9062	11083
E5E95_RS00050	NZ_CP038641.1	+	11168	12175	E5E95_RS00050	IDES2	+	11168	12175
E5E95_RS00055	NZ_CP038641.1	+	12178	12924	E5E95_RS00055	IDES2	+	12178	12924
E5E95_RS00060	NZ_CP038641.1	+	12908	14512	E5E95_RS00060	IDES2	+	12908	14512
E5E95_RS00065	NZ_CP038641.1	+	14517	14762	E5E95_RS00065	IDES2	+	14517	14762
E5E95_RS00070	NZ_CP038641.1	+	14836	15699	E5E95_RS00070	IDES2	+	14836	15699
E5E95_RS00075	NZ_CP038641.1	+	15706	16551	E5E95_RS00075	IDES2	+	15706	16551
E5E95_RS00080	NZ_CP038641.1	-	16585	16854	E5E95_RS00080	IDES2	-	16585	16854
E5E95_RS00090	NZ_CP038641.1	-	17682	19949	E5E95_RS00090	IDES2	-	17682	19949
E5E95_RS00095	NZ_CP038641.1	-	20141	22381	E5E95_RS00095	IDES2	-	20141	22381
E5E95_RS00100	NZ_CP038641.1	-	22455	24782	E5E95_RS00100	IDES2	-	22455	24782
E5E95_RS00105	NZ_CP038641.1	-	24769	25590	E5E95_RS00105	IDES2	-	24769	25590
E5E95_RS00110	NZ_CP038641.1	-	25767	28049	E5E95_RS00110	IDES2	-	25767	28049
E5E95_RS00115	NZ_CP038641.1	-	28160	30487	E5E95_RS00115	IDES2	-	28160	30487
E5E95_RS00120	NZ_CP038641.1	-	30474	31277	E5E95_RS00120	IDES2	-	30474	31277
E5E95_RS00125	NZ_CP038641.1	+	31651	32133	E5E95_RS00125	IDES2	+	31651	32133
E5E95_RS00130	NZ_CP038641.1	+	32240	32533	E5E95_RS00130	IDES2	+	32240	32533
E5E95_RS00135	NZ_CP038641.1	+	32526	33845	E5E95_RS00135	IDES2	+	32526	33845
E5E95_RS00140	NZ_CP038641.1	+	33838	35238	E5E95_RS00140	IDES2	+	33838	35238
E5E95_RS00145	NZ_CP038641.1	+	35473	35976	E5E95_RS00145	IDES2	+	35473	35976
E5E95_RS00150	NZ_CP038641.1	-	36093	36686	E5E95_RS00150	IDES2	-	36093	36686
E5E95_RS00155	NZ_CP038641.1	-	36664	39324	E5E95_RS00155	IDES2	-	36664	39324
E5E95_RS00160	NZ_CP038641.1	-	39324	41864	E5E95_RS00160	IDES2	-	39324	41864
E5E95_RS00165	NZ_CP038641.1	-	41857	43785	E5E95_RS00165	IDES2	-	41857	43785
E5E95_RS00170	NZ_CP038641.1	+	43996	45006	E5E95_RS00170	IDES2	+	43996	45006
E5E95_RS03955	NZ_CP038641.1	+	45105	47024	E5E95_RS03955	IDES2	+	45105	47024
E5E95_RS00185	NZ_CP038641.1	-	47124	49208	E5E95_RS00185	IDES2	-	47124	49208
E5E95_RS00190	NZ_CP038641.1	-	49214	49447	E5E95_RS00190	IDES2	-	49214	49447
E5E95_RS00195	NZ_CP038641.1	-	49501	50922	E5E95_RS00195	IDES2	-	49501	50922
E5E95_RS00200	NZ_CP038641.1	-	51044	52057	E5E95_RS00200	IDES2	-	51044	52057
E5E95_RS00205	NZ_CP038641.1	+	52211	53020	E5E95_RS00205	IDES2	+	52211	53020
E5E95_RS00210	NZ_CP038641.1	+	53022	54281	E5E95_RS00210	IDES2	+	53022	54281
E5E95_RS00215	NZ_CP038641.1	+	54366	54737	E5E95_RS00215	IDES2	+	54366	54737
E5E95_RS00220	NZ_CP038641.1	+	54741	55949	E5E95_RS00220	IDES2	+	54741	55949
E5E95_RS00225	NZ_CP038641.1	+	56044	56376	E5E95_RS00225	IDES2	+	56044	56376
E5E95_RS00230	NZ_CP038641.1	+	56421	57578	E5E95_RS00230	IDES2	+	56421	57578
E5E95_RS00240	NZ_CP038641.1	+	58014	58742	E5E95_RS00240	IDES2	+	58014	58742
E5E95_RS00245	NZ_CP038641.1	+	58770	59075	E5E95_RS00245	IDES2	+	58770	59075
E5E95_RS00250	NZ_CP038641.1	+	59129	59695	E5E95_RS00250	IDES2	+	59129	59695
E5E95_RS00255	NZ_CP038641.1	+	59695	60258	E5E95_RS00255	IDES2	+	59695	60258
E5E95_RS00260	NZ_CP038641.1	+	60277	61800	E5E95_RS00260	IDES2	+	60277	61800
E5E95_RS00265	NZ_CP038641.1	+	61829	62659	E5E95_RS00265	IDES2	+	61829	62659
E5E95_RS00270	NZ_CP038641.1	+	62677	64092	E5E95_RS00270	IDES2	+	62677	64092
E5E95_RS00275	NZ_CP038641.1	+	64079	64339	E5E95_RS00275	IDES2	+	64079	64339
E5E95_RS00280	NZ_CP038641.1	+	64447	64932	E5E95_RS00280	IDES2	+	64447	64932
E5E95_RS00285	NZ_CP038641.1	+	65148	66104	E5E95_RS00285	IDES2	+	65148	66104
E5E95_RS00290	NZ_CP038641.1	+	66129	67040	E5E95_RS00290	IDES2	+	66129	67040
E5E95_RS00295	NZ_CP038641.1	+	67125	68447	E5E95_RS00295	IDES2	+	67125	68447
E5E95_RS00300	NZ_CP038641.1	+	68475	69842	E5E95_RS00300	IDES2	+	68475	69842
E5E95_RS00305	NZ_CP038641.1	+	69835	71676	E5E95_RS00305	IDES2	+	69835	71676
E5E95_RS00310	NZ_CP038641.1	+	71697	73727	E5E95_RS00310	IDES2	+	71697	73727
E5E95_RS00315	NZ_CP038641.1	+	73734	74507	E5E95_RS00315	IDES2	+	73734	74507
E5E95_RS00320	NZ_CP038641.1	+	74501	75331	E5E95_RS00320	IDES2	+	74501	75331
E5E95_RS00325	NZ_CP038641.1	+	75349	76593	E5E95_RS00325	IDES2	+	75349	76593
E5E95_RS00330	NZ_CP038641.1	+	76666	81366	E5E95_RS00330	IDES2	+	76666	81366
E5E95_RS00335	NZ_CP038641.1	+	81480	84317	E5E95_RS00335	IDES2	+	81480	84317
E5E95_RS00340	NZ_CP038641.1	-	84375	85925	E5E95_RS00340	IDES2	-	84375	85925
E5E95_RS00345	NZ_CP038641.1	+	86043	86351	E5E95_RS00345	IDES2	+	86043	86351
E5E95_RS00350	NZ_CP038641.1	+	86539	88340	E5E95_RS00350	IDES2	+	86539	88340
E5E95_RS00355	NZ_CP038641.1	+	88566	89690	E5E95_RS00355	IDES2	+	88566	89690
E5E95_RS00360	NZ_CP038641.1	+	89749	90438	E5E95_RS00360	IDES2	+	89749	90438
E5E95_RS00365	NZ_CP038641.1	+	90456	91757	E5E95_RS00365	IDES2	+	90456	91757
E5E95_RS00370	NZ_CP038641.1	+	91809	92081	E5E95_RS00370	IDES2	+	91809	92081
E5E95_RS00375	NZ_CP038641.1	+	92084	92314	E5E95_RS00375	IDES2	+	92084	92314
E5E95_RS00380	NZ_CP038641.1	+	92315	94111	E5E95_RS00380	IDES2	+	92315	94111
E5E95_RS00385	NZ_CP038641.1	+	94182	95129	E5E95_RS00385	IDES2	+	94182	95129
E5E95_RS00390	NZ_CP038641.1	-	95445	97529	E5E95_RS00390	IDES2	-	95445	97529
E5E95_RS00395	NZ_CP038641.1	-	97542	98012	E5E95_RS00395	IDES2	-	97542	98012
E5E95_RS00400	NZ_CP038641.1	-	98063	98482	E5E95_RS00400	IDES2	-	98063	98482
E5E95_RS00405	NZ_CP038641.1	-	98613	99005	E5E95_RS00405	IDES2	-	98613	99005
E5E95_RS00410	NZ_CP038641.1	-	99009	99521	E5E95_RS00410	IDES2	-	99009	99521
E5E95_RS00415	NZ_CP038641.1	-	99512	100012	E5E95_RS00415	IDES2	-	99512	100012
E5E95_RS00420	NZ_CP038641.1	+	100285	101631	E5E95_RS00420	IDES2	+	100285	101631
E5E95_RS00425	NZ_CP038641.1	+	101846	103228	E5E95_RS00425	IDES2	+	101846	103228
E5E95_RS00430	NZ_CP038641.1	-	103412	104695	E5E95_RS00430	IDES2	-	103412	104695
E5E95_RS00435	NZ_CP038641.1	-	104700	105398	E5E95_RS00435	IDES2	-	104700	105398
E5E95_RS03890	NZ_CP038641.1	+	105847	105993	E5E95_RS03890	IDES2	+	105847	105993
E5E95_RS00445	NZ_CP038641.1	-	106114	109065	E5E95_RS00445	IDES2	-	106114	109065
E5E95_RS00450	NZ_CP038641.1	-	109376	109451	E5E95_RS00450	IDES2	-	109376	109451
E5E95_RS00455	NZ_CP038641.1	-	109453	109528	E5E95_RS00455	IDES2	-	109453	109528
E5E95_RS00460	NZ_CP038641.1	-	109531	109605	E5E95_RS00460	IDES2	-	109531	109605
E5E95_RS00465	NZ_CP038641.1	-	109657	109747	E5E95_RS00465	IDES2	-	109657	109747
E5E95_RS00470	NZ_CP038641.1	-	109752	109827	E5E95_RS00470	IDES2	-	109752	109827
E5E95_RS00475	NZ_CP038641.1	-	109888	109964	E5E95_RS00475	IDES2	-	109888	109964
E5E95_RS00480	NZ_CP038641.1	-	109969	110045	E5E95_RS00480	IDES2	-	109969	110045
E5E95_RS00485	NZ_CP038641.1	-	110052	110128	E5E95_RS00485	IDES2	-	110052	110128
E5E95_RS00490	NZ_CP038641.1	-	110210	110286	E5E95_RS00490	IDES2	-	110210	110286
E5E95_RS00495	NZ_CP038641.1	+	110364	111155	E5E95_RS00495	IDES2	+	110364	111155
E5E95_RS00500	NZ_CP038641.1	-	111442	112914	E5E95_RS00500	IDES2	-	111442	112914
E5E95_RS00505	NZ_CP038641.1	-	112904	114985	E5E95_RS00505	IDES2	-	112904	114985
E5E95_RS03845	NZ_CP038641.1	+	115095	115304	E5E95_RS03845	IDES2	+	115095	115304
E5E95_RS00510	NZ_CP038641.1	+	115292	115540	E5E95_RS00510	IDES2	+	115292	115540
E5E95_RS00515	NZ_CP038641.1	+	115814	116530	E5E95_RS00515	IDES2	+	115814	116530
E5E95_RS00520	NZ_CP038641.1	-	116910	119753	E5E95_RS00520	IDES2	-	116910	119753
E5E95_RS00525	NZ_CP038641.1	-	119746	122259	E5E95_RS00525	IDES2	-	119746	122259
