	E5E95_RS00005			
	seqID	strand	start	end
E5E95_RS00005	IDES2	+	78	1469
seqID	E5E95_RS00010			
IDES2	seqID	strand	start	end
E5E95_RS00010	IDES2	+	1614	2750
seqID	E5E95_RS00015			
IDES2	seqID	strand	start	end
E5E95_RS00015	IDES2	+	2852	4711
seqID	E5E95_RS00020			
IDES2	seqID	strand	start	end
E5E95_RS00020	IDES2	+	4711	5169
seqID	E5E95_RS00025			
IDES2	seqID	strand	start	end
E5E95_RS00025	IDES2	+	5183	6166
seqID	E5E95_RS00030			
IDES2	seqID	strand	start	end
E5E95_RS00030	IDES2	+	6159	7130
seqID	E5E95_RS00035			
IDES2	seqID	strand	start	end
E5E95_RS00035	IDES2	+	7233	7802
seqID	E5E95_RS00040			
IDES2	seqID	strand	start	end
E5E95_RS00040	IDES2	+	7892	8893
seqID	E5E95_RS00045			
IDES2	seqID	strand	start	end
E5E95_RS00045	IDES2	+	9062	11083
seqID	E5E95_RS00050			
IDES2	seqID	strand	start	end
E5E95_RS00050	IDES2	+	11168	12175
seqID	E5E95_RS00055			
IDES2	seqID	strand	start	end
E5E95_RS00055	IDES2	+	12178	12924
seqID	E5E95_RS00060			
IDES2	seqID	strand	start	end
E5E95_RS00060	IDES2	+	12908	14512
seqID	E5E95_RS00065			
IDES2	seqID	strand	start	end
E5E95_RS00065	IDES2	+	14517	14762
seqID	E5E95_RS00070			
IDES2	seqID	strand	start	end
E5E95_RS00070	IDES2	+	14836	15699
seqID	E5E95_RS00075			
IDES2	seqID	strand	start	end
E5E95_RS00075	IDES2	+	15706	16551
seqID	E5E95_RS00080			
IDES2	seqID	strand	start	end
E5E95_RS00080	IDES2	+	16585	16854
seqID	E5E95_RS00090			
IDES2	seqID	strand	start	end
E5E95_RS00090	IDES2	+	17682	19949
seqID	E5E95_RS00095			
IDES2	seqID	strand	start	end
E5E95_RS00095	IDES2	+	20141	22381
seqID	E5E95_RS00100			
IDES2	seqID	strand	start	end
E5E95_RS00100	IDES2	+	22455	24782
seqID	E5E95_RS00105			
IDES2	seqID	strand	start	end
E5E95_RS00105	IDES2	+	24769	25590
seqID	E5E95_RS00110			
IDES2	seqID	strand	start	end
E5E95_RS00110	IDES2	+	25767	28049
seqID	E5E95_RS00115			
IDES2	seqID	strand	start	end
E5E95_RS00115	IDES2	+	28160	30487
seqID	E5E95_RS00120			
IDES2	seqID	strand	start	end
E5E95_RS00120	IDES2	+	30474	31277
seqID	E5E95_RS00125			
IDES2	seqID	strand	start	end
E5E95_RS00125	IDES2	+	31651	32133
seqID	E5E95_RS00130			
IDES2	seqID	strand	start	end
E5E95_RS00130	IDES2	+	32240	32533
seqID	E5E95_RS00135			
IDES2	seqID	strand	start	end
E5E95_RS00135	IDES2	+	32526	33845
seqID	E5E95_RS00140			
IDES2	seqID	strand	start	end
E5E95_RS00140	IDES2	+	33838	35238
seqID	E5E95_RS00145			
IDES2	seqID	strand	start	end
E5E95_RS00145	IDES2	+	35473	35976
seqID	E5E95_RS00150			
IDES2	seqID	strand	start	end
E5E95_RS00150	IDES2	+	36093	36686
seqID	E5E95_RS00155			
IDES2	seqID	strand	start	end
E5E95_RS00155	IDES2	+	36664	39324
seqID	E5E95_RS00160			
IDES2	seqID	strand	start	end
E5E95_RS00160	IDES2	+	39324	41864
seqID	E5E95_RS00165			
IDES2	seqID	strand	start	end
E5E95_RS00165	IDES2	+	41857	43785
seqID	E5E95_RS00170			
IDES2	seqID	strand	start	end
E5E95_RS00170	IDES2	+	43996	45006
seqID	E5E95_RS03955			
IDES2	seqID	strand	start	end
E5E95_RS03955	IDES2	+	45105	47024
seqID	E5E95_RS00185			
IDES2	seqID	strand	start	end
E5E95_RS00185	IDES2	+	47124	49208
seqID	E5E95_RS00190			
IDES2	seqID	strand	start	end
E5E95_RS00190	IDES2	+	49214	49447
seqID	E5E95_RS00195			
IDES2	seqID	strand	start	end
E5E95_RS00195	IDES2	+	49501	50922
seqID	E5E95_RS00200			
IDES2	seqID	strand	start	end
E5E95_RS00200	IDES2	+	51044	52057
seqID	E5E95_RS00205			
IDES2	seqID	strand	start	end
E5E95_RS00205	IDES2	+	52211	53020
seqID	E5E95_RS00210			
IDES2	seqID	strand	start	end
E5E95_RS00210	IDES2	+	53022	54281
seqID	E5E95_RS00215			
IDES2	seqID	strand	start	end
E5E95_RS00215	IDES2	+	54366	54737
seqID	E5E95_RS00220			
IDES2	seqID	strand	start	end
E5E95_RS00220	IDES2	+	54741	55949
seqID	E5E95_RS00225			
IDES2	seqID	strand	start	end
E5E95_RS00225	IDES2	+	56044	56376
seqID	E5E95_RS00230			
IDES2	seqID	strand	start	end
E5E95_RS00230	IDES2	+	56421	57578
seqID	E5E95_RS00240			
IDES2	seqID	strand	start	end
E5E95_RS00240	IDES2	+	58014	58742
seqID	E5E95_RS00245			
IDES2	seqID	strand	start	end
E5E95_RS00245	IDES2	+	58770	59075
seqID	E5E95_RS00250			
IDES2	seqID	strand	start	end
E5E95_RS00250	IDES2	+	59129	59695
seqID	E5E95_RS00255			
IDES2	seqID	strand	start	end
E5E95_RS00255	IDES2	+	59695	60258
seqID	E5E95_RS00260			
IDES2	seqID	strand	start	end
E5E95_RS00260	IDES2	+	60277	61800
seqID	E5E95_RS00265			
IDES2	seqID	strand	start	end
E5E95_RS00265	IDES2	+	61829	62659
seqID	E5E95_RS00270			
IDES2	seqID	strand	start	end
E5E95_RS00270	IDES2	+	62677	64092
seqID	E5E95_RS00275			
IDES2	seqID	strand	start	end
E5E95_RS00275	IDES2	+	64079	64339
seqID	E5E95_RS00280			
IDES2	seqID	strand	start	end
E5E95_RS00280	IDES2	+	64447	64932
seqID	E5E95_RS00285			
IDES2	seqID	strand	start	end
E5E95_RS00285	IDES2	+	65148	66104
seqID	E5E95_RS00290			
IDES2	seqID	strand	start	end
E5E95_RS00290	IDES2	+	66129	67040
seqID	E5E95_RS00295			
IDES2	seqID	strand	start	end
E5E95_RS00295	IDES2	+	67125	68447
seqID	E5E95_RS00300			
IDES2	seqID	strand	start	end
E5E95_RS00300	IDES2	+	68475	69842
seqID	E5E95_RS00305			
IDES2	seqID	strand	start	end
E5E95_RS00305	IDES2	+	69835	71676
seqID	E5E95_RS00310			
IDES2	seqID	strand	start	end
E5E95_RS00310	IDES2	+	71697	73727
seqID	E5E95_RS00315			
IDES2	seqID	strand	start	end
E5E95_RS00315	IDES2	+	73734	74507
seqID	E5E95_RS00320			
IDES2	seqID	strand	start	end
E5E95_RS00320	IDES2	+	74501	75331
seqID	E5E95_RS00325			
IDES2	seqID	strand	start	end
E5E95_RS00325	IDES2	+	75349	76593
seqID	E5E95_RS00330			
IDES2	seqID	strand	start	end
E5E95_RS00330	IDES2	+	76666	81366
seqID	E5E95_RS00335			
IDES2	seqID	strand	start	end
E5E95_RS00335	IDES2	+	81480	84317
