query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQRH01000037.1	1.0	1.0	1.0
NZ_QQRH01000021.1	1.0	1.0	1.0
NZ_QQRH01000002.1	1.0	1.0	1.0
NZ_QQRH01000053.1	1.0	1.0	1.0
NZ_QQRH01000026.1	1.0	1.0	1.0
NZ_QQRH01000015.1	1.0	1.0	1.0
NZ_QQRH01000007.1	1.0	1.0	1.0
NZ_QQRH01000001.1	1.0	1.0	1.0
NZ_QQRH01000046.1	1.0	1.0	1.0
NZ_QQRH01000012.1	1.0	0.10329688002573174	0.9959131247080804
NZ_QQRH01000017.1	1.0	1.0	1.0
NZ_QQRH01000022.1	1.0	1.0	1.0
NZ_QQRH01000023.1	1.0	1.0	1.0
NZ_QQRH01000054.1	1.0	1.0	1.0
NZ_QQRH01000057.1	1.0	1.0	1.0
NZ_QQRH01000011.1	1.0	1.0	1.0
NZ_QQRH01000051.1	1.0	1.0	1.0
NZ_QQRH01000030.1	1.0	1.0	1.0
NZ_QQRH01000003.1	1.0	1.0	1.0
NZ_QQRH01000018.1	1.0	1.0	1.0
NZ_QQRH01000042.1	1.0	0.004552939657903692	0.9518900343642611
NZ_QQRH01000020.1	1.0	1.0	1.0
NZ_QQRH01000029.1	1.0	1.0	1.0
NZ_QQRH01000028.1	1.0	1.0	1.0
NZ_QQRH01000045.1	1.0	1.0	1.0
NZ_QQRH01000027.1	1.0	1.0	1.0
NZ_QQRH01000056.1	1.0	1.0	1.0
NZ_QQRH01000050.1	1.0	1.0	1.0
NZ_QQRH01000038.1	1.0	1.0	1.0
NZ_QQRH01000043.1	1.0	1.0	1.0
NZ_QQRH01000014.1	1.0	0.05656133085484364	0.9972543472834678
NZ_QQRH01000016.1	1.0	1.0	1.0
NZ_QQRH01000005.1	1.0	1.0	1.0
NZ_QQRH01000006.1	1.0	1.0	1.0
NZ_QQRH01000019.1	1.0	0.02141169119355278	0.9955103262496259
NZ_QQRH01000033.1	1.0	1.0	1.0
NZ_QQRH01000009.1	1.0	1.0	1.0
NZ_QQRH01000039.1	1.0	1.0	1.0
NZ_QQRH01000031.1	1.0	1.0	1.0
NZ_QQRH01000036.1	1.0	1.0	1.0
NZ_QQRH01000010.1	1.0	0.08497839977660605	0.9968685970541616
NZ_QQRH01000004.1	1.0	0.07752285871179362	1.0
