query	grouping_confidence	location_confidence	orientation_confidence
NZ_WTQC01000017.1	1.0	1.0	1.0
NZ_WTQC01000003.1	1.0	1.0	1.0
NZ_WTQC01000013.1	1.0	1.0	1.0
NZ_WTQC01000016.1	1.0	1.0	1.0
NZ_WTQC01000007.1	1.0	1.0	1.0
NZ_WTQC01000010.1	1.0	1.0	1.0
NZ_WTQC01000006.1	1.0	1.0	1.0
NZ_WTQC01000018.1	1.0	1.0	1.0
NZ_WTQC01000015.1	1.0	1.0	1.0
NZ_WTQC01000008.1	1.0	0.7138810198300283	0.9814013147346481
NZ_WTQC01000019.1	1.0	0.040347610180012414	0.9463778939507095
NZ_WTQC01000014.1	1.0	1.0	1.0
NZ_WTQC01000012.1	1.0	0.056578226035495144	1.0
NZ_WTQC01000011.1	1.0	1.0	1.0
NZ_WTQC01000005.1	1.0	1.0	1.0
NZ_WTQC01000004.1	1.0	1.0	1.0
NZ_WTQC01000009.1	1.0	1.0	1.0
NZ_WTQC01000002.1	1.0	1.0	1.0
NZ_WTQC01000001.1	1.0	0.13703593845578832	0.6512269573835481
