NZ_AFCG01000001.1	-	1	375	IDATCC27716	-	374341	374715
NZ_AFCG01000001.1	-	428	2248	IDATCC27716	-	372468	374288
NZ_AFCG01000001.1	+	2614	4845	IDATCC27716	-	369871	372102
NZ_AFCG01000001.1	+	4877	6976	IDATCC27716	-	367740	369839
NZ_AFCG01000001.1	+	7002	7970	IDATCC27716	-	366746	367714
NZ_AFCG01000001.1	+	7948	10125	IDATCC27716	-	364591	366768
NZ_AFCG01000001.1	+	10125	11135	IDATCC27716	-	363581	364591
NZ_AFCG01000001.1	+	11098	12063	IDATCC27716	-	362653	363618
NZ_AFCG01000001.1	+	12067	12234	IDATCC27716	-	362482	362649
NZ_AFCG01000001.1	-	12335	15130	IDATCC27716	-	359586	362381
NZ_AFCG01000001.1	-	15156	17969	IDATCC27716	-	356747	359560
NZ_AFCG01000001.1	-	18216	18695	IDATCC27716	-	356021	356500
NZ_AFCG01000001.1	-	18721	19011	IDATCC27716	-	355705	355995
NZ_AFCG01000001.1	-	19218	20987	IDATCC27716	-	353729	355498
NZ_AFCG01000001.1	-	21078	22130	IDATCC27716	-	352586	353638
NZ_AFCG01000001.1	-	22313	24175	IDATCC27716	-	350541	352403
NZ_AFCG01000001.1	+	24326	25486	IDATCC27716	-	349230	350390
NZ_AFCG01000001.1	+	25473	26396	IDATCC27716	-	348320	349243
NZ_AFCG01000001.1	+	26390	26911	IDATCC27716	-	347805	348326
NZ_AFCG01000001.1	+	27028	27225	IDATCC27716	-	347491	347688
NZ_AFCG01000001.1	+	27235	27801	IDATCC27716	-	346915	347481
NZ_AFCG01000001.1	+	27900	30200	IDATCC27716	-	344516	346816
NZ_AFCG01000001.1	-	30316	30648	IDATCC27716	-	344068	344400
NZ_AFCG01000001.1	-	30703	32142	IDATCC27716	-	342574	344013
NZ_AFCG01000001.1	-	32189	32263	IDATCC27716	-	342453	342527
NZ_AFCG01000001.1	-	32267	32350	IDATCC27716	-	342366	342449
NZ_AFCG01000001.1	+	32531	32854	IDATCC27716	-	341862	342185
NZ_AFCG01000002.1	-	1	196	IDATCC27716	+	770946	771141
NZ_AFCG01000002.1	-	168	1610	IDATCC27716	+	771113	772555
NZ_AFCG01000002.1	-	2311	4080	IDATCC27716	+	773256	775025
NZ_AFCG01000003.1	-	534	1406	IDATCC27716	-	769540	770412
NZ_AFCG01000003.1	-	1413	2276	IDATCC27716	-	768670	769533
NZ_AFCG01000003.1	-	2306	2551	IDATCC27716	-	768395	768640
NZ_AFCG01000003.1	-	2555	4159	IDATCC27716	-	766787	768391
NZ_AFCG01000003.1	-	4143	4898	IDATCC27716	-	766048	766803
NZ_AFCG01000003.1	-	4901	5908	IDATCC27716	-	765038	766045
NZ_AFCG01000003.1	-	6014	8035	IDATCC27716	-	762911	764932
NZ_AFCG01000003.1	-	8174	9175	IDATCC27716	-	761771	762772
NZ_AFCG01000003.1	-	9260	9829	IDATCC27716	-	761117	761686
NZ_AFCG01000003.1	-	9945	10919	IDATCC27716	-	760027	761001
NZ_AFCG01000003.1	-	10906	11211	IDATCC27716	-	759735	760040
NZ_AFCG01000003.1	-	11199	11912	IDATCC27716	-	759034	759747
NZ_AFCG01000003.1	-	11926	12384	IDATCC27716	-	758562	759020
NZ_AFCG01000003.1	-	12384	14243	IDATCC27716	-	756703	758562
NZ_AFCG01000003.1	-	14354	15490	IDATCC27716	-	755456	756592
NZ_AFCG01000003.1	-	15642	17033	IDATCC27716	-	753913	755304
NZ_AFCG01000003.1	+	17244	17387	IDATCC27716	-	753559	753702
NZ_AFCG01000003.1	+	17403	17741	IDATCC27716	-	753205	753543
NZ_AFCG01000003.1	+	17731	19560	IDATCC27716	-	751386	753215
NZ_AFCG01000003.1	+	19675	22026	IDATCC27716	-	748920	751271
NZ_AFCG01000003.1	+	22090	23151	IDATCC27716	-	747795	748856
NZ_AFCG01000003.1	-	23163	25634	IDATCC27716	-	745312	747783
NZ_AFCG01000003.1	-	25644	27560	IDATCC27716	-	743386	745302
NZ_AFCG01000003.1	-	27581	28546	IDATCC27716	-	742400	743365
NZ_AFCG01000003.1	-	28634	30196	IDATCC27716	-	740750	742312
NZ_AFCG01000003.1	-	30196	30678	IDATCC27716	-	740268	740750
NZ_AFCG01000003.1	-	30694	31332	IDATCC27716	-	739614	740252
NZ_AFCG01000003.1	+	31901	33441	IDATCC27716	-	737505	739045
NZ_AFCG01000003.1	+	33830	36733	IDATCC27716	-	734213	737116
NZ_AFCG01000003.1	-	36876	38477	IDATCC27716	-	732469	734070
NZ_AFCG01000003.1	-	38461	40068	IDATCC27716	-	730878	732485
NZ_AFCG01000003.1	-	40090	40491	IDATCC27716	-	730455	730856
NZ_AFCG01000003.1	+	40897	44541	IDATCC27716	-	726405	730049
NZ_AFCG01000003.1	+	44556	48077	IDATCC27716	-	722869	726390
NZ_AFCG01000003.1	-	48151	49641	IDATCC27716	-	721305	722795
NZ_AFCG01000003.1	-	50146	51180	IDATCC27716	-	719766	720800
NZ_AFCG01000003.1	-	51182	51334	IDATCC27716	-	719612	719764
NZ_AFCG01000003.1	-	51517	51966	IDATCC27716	-	718980	719429
NZ_AFCG01000003.1	+	52309	53130	IDATCC27716	-	717816	718637
NZ_AFCG01000003.1	+	53133	55451	IDATCC27716	-	715495	717813
NZ_AFCG01000003.1	+	55541	57493	IDATCC27716	-	713453	715405
NZ_AFCG01000003.1	+	57642	59312	IDATCC27716	-	711634	713304
NZ_AFCG01000003.1	+	59317	61734	IDATCC27716	-	709212	711629
NZ_AFCG01000003.1	-	62023	62610	IDATCC27716	-	708336	708923
NZ_AFCG01000003.1	-	62541	63196	IDATCC27716	-	707750	708405
NZ_AFCG01000004.1	+	71	1657	IDATCC27716	+	386518	388104
NZ_AFCG01000004.1	+	1657	4074	IDATCC27716	+	388104	390521
NZ_AFCG01000004.1	+	4233	4817	IDATCC27716	+	390680	391264
NZ_AFCG01000004.1	-	4962	6371	IDATCC27716	+	391409	392818
NZ_AFCG01000004.1	+	7150	7590	IDATCC27716	+	393597	394037
NZ_AFCG01000004.1	+	7592	8479	IDATCC27716	+	394039	394926
NZ_AFCG01000004.1	+	8511	9491	IDATCC27716	+	394958	395938
NZ_AFCG01000004.1	+	10029	11042	IDATCC27716	+	396476	397489
NZ_AFCG01000004.1	+	11032	11802	IDATCC27716	+	397479	398249
NZ_AFCG01000004.1	+	11795	13339	IDATCC27716	+	398242	399786
NZ_AFCG01000004.1	-	13336	14205	IDATCC27716	+	399783	400652
NZ_AFCG01000004.1	-	14236	14913	IDATCC27716	+	400683	401360
NZ_AFCG01000004.1	-	14960	15481	IDATCC27716	+	401407	401928
NZ_AFCG01000004.1	+	15669	17363	IDATCC27716	+	402116	403810
NZ_AFCG01000004.1	+	17987	18655	IDATCC27716	+	404434	405102
NZ_AFCG01000004.1	+	18630	19526	IDATCC27716	+	405077	405973
NZ_AFCG01000004.1	+	19510	20232	IDATCC27716	+	405957	406679
NZ_AFCG01000004.1	+	20216	21103	IDATCC27716	+	406663	407550
NZ_AFCG01000004.1	+	21096	21608	IDATCC27716	+	407543	408055
NZ_AFCG01000004.1	+	21707	23707	IDATCC27716	+	408154	410154
NZ_AFCG01000004.1	+	23751	24977	IDATCC27716	+	410198	411424
NZ_AFCG01000004.1	-	24996	26114	IDATCC27716	+	411443	412561
NZ_AFCG01000004.1	-	26133	27005	IDATCC27716	+	412580	413452
NZ_AFCG01000004.1	-	27206	29053	IDATCC27716	+	413653	415500
NZ_AFCG01000004.1	-	29055	29621	IDATCC27716	+	415502	416068
NZ_AFCG01000004.1	+	30156	32753	IDATCC27716	+	416603	419200
NZ_AFCG01000004.1	+	32845	34131	IDATCC27716	+	419292	420578
NZ_AFCG01000004.1	+	34124	35827	IDATCC27716	+	420571	422274
NZ_AFCG01000004.1	+	36213	36485	IDATCC27716	+	422660	422932
NZ_AFCG01000004.1	-	36640	40290	IDATCC27716	+	423087	426737
NZ_AFCG01000004.1	-	40290	42932	IDATCC27716	+	426737	429379
NZ_AFCG01000004.1	-	43014	45104	IDATCC27716	+	429461	431551
NZ_AFCG01000004.1	-	45104	45415	IDATCC27716	+	431551	431862
NZ_AFCG01000004.1	-	45415	46194	IDATCC27716	+	431862	432641
NZ_AFCG01000004.1	+	46490	47851	IDATCC27716	+	432937	434298
NZ_AFCG01000004.1	+	47856	49097	IDATCC27716	+	434303	435544
NZ_AFCG01000004.1	+	49200	49733	IDATCC27716	+	435647	436180
NZ_AFCG01000004.1	-	49736	50536	IDATCC27716	+	436183	436983
NZ_AFCG01000004.1	-	50544	51542	IDATCC27716	+	436991	437989
NZ_AFCG01000004.1	-	51557	51892	IDATCC27716	+	438004	438339
NZ_AFCG01000004.1	+	52019	54190	IDATCC27716	+	438466	440637
NZ_AFCG01000004.1	+	54254	54535	IDATCC27716	+	440701	440982
NZ_AFCG01000004.1	+	54538	55092	IDATCC27716	+	440985	441539
NZ_AFCG01000004.1	+	55095	55730	IDATCC27716	+	441542	442177
NZ_AFCG01000004.1	+	55711	56586	IDATCC27716	+	442158	443033
NZ_AFCG01000004.1	+	56595	57314	IDATCC27716	+	443042	443761
NZ_AFCG01000004.1	+	57357	57902	IDATCC27716	+	443804	444349
NZ_AFCG01000004.1	+	57912	58730	IDATCC27716	+	444359	445177
NZ_AFCG01000004.1	+	58703	59605	IDATCC27716	+	445150	446052
NZ_AFCG01000004.1	+	59595	60557	IDATCC27716	+	446042	447004
NZ_AFCG01000004.1	+	60561	62633	IDATCC27716	+	447008	449080
NZ_AFCG01000004.1	+	62794	63747	IDATCC27716	+	449241	450194
NZ_AFCG01000004.1	-	63744	66359	IDATCC27716	+	450191	452806
NZ_AFCG01000004.1	+	66442	66879	IDATCC27716	+	452889	453326
NZ_AFCG01000004.1	+	67044	67505	IDATCC27716	+	453491	453952
NZ_AFCG01000004.1	-	67951	71010	IDATCC27716	+	454398	457457
NZ_AFCG01000004.1	-	71078	74134	IDATCC27716	+	457525	460581
NZ_AFCG01000004.1	+	74609	75289	IDATCC27716	+	461056	461736
NZ_AFCG01000004.1	+	75296	77455	IDATCC27716	+	461743	463902
NZ_AFCG01000004.1	+	77513	77710	IDATCC27716	+	463960	464157
NZ_AFCG01000004.1	+	77813	77887	IDATCC27716	+	464260	464334
NZ_AFCG01000004.1	+	77891	77966	IDATCC27716	+	464338	464413
NZ_AFCG01000004.1	+	77981	78056	IDATCC27716	+	464428	464503
NZ_AFCG01000004.1	+	78061	78137	IDATCC27716	+	464508	464584
NZ_AFCG01000004.1	+	78171	78254	IDATCC27716	+	464618	464701
NZ_AFCG01000004.1	+	78307	79149	IDATCC27716	+	464754	465596
NZ_AFCG01000004.1	+	79163	79972	IDATCC27716	+	465610	466419
NZ_AFCG01000004.1	+	79974	80810	IDATCC27716	+	466421	467257
NZ_AFCG01000004.1	-	80807	81622	IDATCC27716	+	467254	468069
NZ_AFCG01000004.1	+	81954	82174	IDATCC27716	+	468401	468621
NZ_AFCG01000005.1	-	103	178	IDATCC27716	+	81068	81143
NZ_AFCG01000005.1	-	180	255	IDATCC27716	+	81145	81220
NZ_AFCG01000005.1	-	258	332	IDATCC27716	+	81223	81297
NZ_AFCG01000005.1	-	408	498	IDATCC27716	+	81373	81463
NZ_AFCG01000005.1	-	503	578	IDATCC27716	+	81468	81543
NZ_AFCG01000005.1	-	621	697	IDATCC27716	+	81586	81662
NZ_AFCG01000005.1	-	700	776	IDATCC27716	+	81665	81741
NZ_AFCG01000005.1	-	780	856	IDATCC27716	+	81745	81821
NZ_AFCG01000005.1	-	923	999	IDATCC27716	+	81888	81964
NZ_AFCG01000005.1	+	1097	1888	IDATCC27716	+	82062	82853
NZ_AFCG01000005.1	+	2136	2852	IDATCC27716	+	83101	83817
NZ_AFCG01000005.1	-	3197	6040	IDATCC27716	+	84162	87005
NZ_AFCG01000005.1	-	6085	8550	IDATCC27716	+	87050	89515
NZ_AFCG01000005.1	-	8769	9113	IDATCC27716	+	89734	90078
NZ_AFCG01000005.1	+	9279	10718	IDATCC27716	+	90244	91683
NZ_AFCG01000005.1	-	10772	11281	IDATCC27716	+	91737	92246
NZ_AFCG01000005.1	+	11461	11534	IDATCC27716	+	92426	92499
NZ_AFCG01000005.1	+	11689	12180	IDATCC27716	+	92654	93145
NZ_AFCG01000005.1	+	12323	13303	IDATCC27716	+	93288	94268
NZ_AFCG01000005.1	+	13449	14366	IDATCC27716	+	94414	95331
NZ_AFCG01000005.1	+	14399	17659	IDATCC27716	+	95364	98624
NZ_AFCG01000005.1	+	17668	20565	IDATCC27716	+	98633	101530
