MFC_RS00005	IDATCC27716	-	374341	374715
MFC_RS00010	IDATCC27716	-	372468	374288
MFC_RS00020	IDATCC27716	-	369871	372102
MFC_RS00025	IDATCC27716	-	367740	369839
MFC_RS00030	IDATCC27716	-	366746	367714
MFC_RS00035	IDATCC27716	-	364591	366768
MFC_RS00040	IDATCC27716	-	363581	364591
MFC_RS00045	IDATCC27716	-	362653	363618
MFC_RS03300	IDATCC27716	-	362482	362649
MFC_RS00050	IDATCC27716	-	359586	362381
MFC_RS00055	IDATCC27716	-	356747	359560
MFC_RS00065	IDATCC27716	-	356021	356500
MFC_RS00070	IDATCC27716	-	355705	355995
MFC_RS00075	IDATCC27716	-	353729	355498
MFC_RS00080	IDATCC27716	-	352586	353638
MFC_RS00085	IDATCC27716	-	350541	352403
MFC_RS00090	IDATCC27716	-	349230	350390
MFC_RS00095	IDATCC27716	-	348320	349243
MFC_RS03320	IDATCC27716	-	347805	348326
MFC_RS03325	IDATCC27716	-	347491	347688
MFC_RS00105	IDATCC27716	-	346915	347481
MFC_RS00110	IDATCC27716	-	344516	346816
MFC_RS00115	IDATCC27716	-	344068	344400
MFC_RS00120	IDATCC27716	-	342574	344013
MFC_RS00125	IDATCC27716	-	342453	342527
MFC_RS00130	IDATCC27716	-	342366	342449
MFC_RS00135	IDATCC27716	-	341862	342185
MFC_RS00140	IDATCC27716	+	770946	771141
MFC_RS03330	IDATCC27716	+	771113	772555
MFC_RS00155	IDATCC27716	+	773256	775025
MFC_RS00160	IDATCC27716	-	769540	770412
MFC_RS00165	IDATCC27716	-	768670	769533
MFC_RS00170	IDATCC27716	-	768395	768640
MFC_RS00175	IDATCC27716	-	766787	768391
MFC_RS00180	IDATCC27716	-	766048	766803
MFC_RS00185	IDATCC27716	-	765038	766045
MFC_RS00190	IDATCC27716	-	762911	764932
MFC_RS00195	IDATCC27716	-	761771	762772
MFC_RS00200	IDATCC27716	-	761117	761686
MFC_RS00205	IDATCC27716	-	760027	761001
MFC_RS03335	IDATCC27716	-	759735	760040
MFC_RS00210	IDATCC27716	-	759034	759747
MFC_RS00215	IDATCC27716	-	758562	759020
MFC_RS00220	IDATCC27716	-	756703	758562
MFC_RS00225	IDATCC27716	-	755456	756592
MFC_RS00230	IDATCC27716	-	753913	755304
MFC_RS00235	IDATCC27716	-	753559	753702
MFC_RS00240	IDATCC27716	-	753205	753543
MFC_RS00245	IDATCC27716	-	751386	753215
MFC_RS00250	IDATCC27716	-	748920	751271
MFC_RS00255	IDATCC27716	-	747795	748856
MFC_RS00260	IDATCC27716	-	745312	747783
MFC_RS00265	IDATCC27716	-	743386	745302
MFC_RS00270	IDATCC27716	-	742400	743365
MFC_RS00275	IDATCC27716	-	740750	742312
MFC_RS00280	IDATCC27716	-	740268	740750
MFC_RS00285	IDATCC27716	-	739614	740252
MFC_RS00290	IDATCC27716	-	737505	739045
MFC_RS00295	IDATCC27716	-	734213	737116
MFC_RS00300	IDATCC27716	-	732469	734070
MFC_RS00305	IDATCC27716	-	730878	732485
MFC_RS00310	IDATCC27716	-	730455	730856
MFC_RS00315	IDATCC27716	-	726405	730049
MFC_RS00320	IDATCC27716	-	722869	726390
MFC_RS00325	IDATCC27716	-	721305	722795
MFC_RS00335	IDATCC27716	-	719766	720800
MFC_RS00340	IDATCC27716	-	719612	719764
MFC_RS00345	IDATCC27716	-	718980	719429
MFC_RS00350	IDATCC27716	-	717816	718637
MFC_RS00355	IDATCC27716	-	715495	717813
MFC_RS00360	IDATCC27716	-	713453	715405
MFC_RS00365	IDATCC27716	-	711634	713304
MFC_RS00370	IDATCC27716	-	709212	711629
MFC_RS00375	IDATCC27716	-	708336	708923
MFC_RS03185	IDATCC27716	-	707750	708405
MFC_RS00390	IDATCC27716	+	386518	388104
MFC_RS00395	IDATCC27716	+	388104	390521
MFC_RS00400	IDATCC27716	+	390680	391264
MFC_RS00405	IDATCC27716	+	391409	392818
MFC_RS00410	IDATCC27716	+	393597	394037
MFC_RS00415	IDATCC27716	+	394039	394926
MFC_RS00420	IDATCC27716	+	394958	395938
MFC_RS00425	IDATCC27716	+	396476	397489
MFC_RS00430	IDATCC27716	+	397479	398249
MFC_RS00435	IDATCC27716	+	398242	399786
MFC_RS00440	IDATCC27716	+	399783	400652
MFC_RS00445	IDATCC27716	+	400683	401360
MFC_RS00450	IDATCC27716	+	401407	401928
MFC_RS00455	IDATCC27716	+	402116	403810
MFC_RS00460	IDATCC27716	+	404434	405102
MFC_RS00465	IDATCC27716	+	405077	405973
MFC_RS00470	IDATCC27716	+	405957	406679
MFC_RS00475	IDATCC27716	+	406663	407550
MFC_RS00480	IDATCC27716	+	407543	408055
MFC_RS00485	IDATCC27716	+	408154	410154
MFC_RS00490	IDATCC27716	+	410198	411424
MFC_RS00495	IDATCC27716	+	411443	412561
MFC_RS00500	IDATCC27716	+	412580	413452
MFC_RS00505	IDATCC27716	+	413653	415500
MFC_RS00510	IDATCC27716	+	415502	416068
MFC_RS00515	IDATCC27716	+	416603	419200
MFC_RS00520	IDATCC27716	+	419292	420578
MFC_RS00525	IDATCC27716	+	420571	422274
MFC_RS00530	IDATCC27716	+	422660	422932
MFC_RS00535	IDATCC27716	+	423087	426737
MFC_RS00540	IDATCC27716	+	426737	429379
MFC_RS00545	IDATCC27716	+	429461	431551
MFC_RS00550	IDATCC27716	+	431551	431862
MFC_RS00555	IDATCC27716	+	431862	432641
MFC_RS00560	IDATCC27716	+	432937	434298
MFC_RS00565	IDATCC27716	+	434303	435544
MFC_RS00570	IDATCC27716	+	435647	436180
MFC_RS00575	IDATCC27716	+	436183	436983
MFC_RS00580	IDATCC27716	+	436991	437989
MFC_RS00585	IDATCC27716	+	438004	438339
MFC_RS00590	IDATCC27716	+	438466	440637
MFC_RS00595	IDATCC27716	+	440701	440982
MFC_RS00600	IDATCC27716	+	440985	441539
MFC_RS00605	IDATCC27716	+	441542	442177
MFC_RS00610	IDATCC27716	+	442158	443033
MFC_RS00615	IDATCC27716	+	443042	443761
MFC_RS00620	IDATCC27716	+	443804	444349
MFC_RS00625	IDATCC27716	+	444359	445177
MFC_RS00630	IDATCC27716	+	445150	446052
MFC_RS00635	IDATCC27716	+	446042	447004
MFC_RS00640	IDATCC27716	+	447008	449080
MFC_RS00645	IDATCC27716	+	449241	450194
MFC_RS00650	IDATCC27716	+	450191	452806
MFC_RS00655	IDATCC27716	+	452889	453326
MFC_RS00660	IDATCC27716	+	453491	453952
MFC_RS00665	IDATCC27716	+	454398	457457
MFC_RS00670	IDATCC27716	+	457525	460581
MFC_RS00675	IDATCC27716	+	461056	461736
MFC_RS00680	IDATCC27716	+	461743	463902
MFC_RS00685	IDATCC27716	+	463960	464157
MFC_RS00690	IDATCC27716	+	464260	464334
MFC_RS00695	IDATCC27716	+	464338	464413
MFC_RS00700	IDATCC27716	+	464428	464503
MFC_RS00705	IDATCC27716	+	464508	464584
MFC_RS00710	IDATCC27716	+	464618	464701
MFC_RS00715	IDATCC27716	+	464754	465596
MFC_RS00720	IDATCC27716	+	465610	466419
MFC_RS00725	IDATCC27716	+	466421	467257
MFC_RS00730	IDATCC27716	+	467254	468069
MFC_RS00735	IDATCC27716	+	468401	468621
MFC_RS00740	IDATCC27716	+	81068	81143
MFC_RS00745	IDATCC27716	+	81145	81220
MFC_RS00750	IDATCC27716	+	81223	81297
MFC_RS00755	IDATCC27716	+	81373	81463
MFC_RS00760	IDATCC27716	+	81468	81543
MFC_RS00765	IDATCC27716	+	81586	81662
MFC_RS00770	IDATCC27716	+	81665	81741
MFC_RS00775	IDATCC27716	+	81745	81821
MFC_RS00780	IDATCC27716	+	81888	81964
MFC_RS00785	IDATCC27716	+	82062	82853
MFC_RS00790	IDATCC27716	+	83101	83817
MFC_RS00795	IDATCC27716	+	84162	87005
MFC_RS00800	IDATCC27716	+	87050	89515
MFC_RS00805	IDATCC27716	+	89734	90078
MFC_RS00810	IDATCC27716	+	90244	91683
MFC_RS00815	IDATCC27716	+	91737	92246
MFC_RS00820	IDATCC27716	+	92426	92499
MFC_RS00825	IDATCC27716	+	92654	93145
MFC_RS00830	IDATCC27716	+	93288	94268
MFC_RS00835	IDATCC27716	+	94414	95331
MFC_RS00840	IDATCC27716	+	95364	98624
MFC_RS00845	IDATCC27716	+	98633	101530
MFC_RS00850	IDATCC27716	+	101536	103614
MFC_RS00855	IDATCC27716	+	103767	104495
MFC_RS00860	IDATCC27716	+	104615	104881
MFC_RS03195	IDATCC27716	+	105039	105423
MFC_RS00865	IDATCC27716	+	105477	105905
MFC_RS00870	IDATCC27716	+	106075	109281
MFC_RS00875	IDATCC27716	+	109327	112515
MFC_RS00880	IDATCC27716	+	112778	114697
MFC_RS03475	IDATCC27716	+	114949	115071
MFC_RS00885	IDATCC27716	+	115091	116059
MFC_RS00890	IDATCC27716	+	116206	116281
MFC_RS00895	IDATCC27716	+	116285	116370
MFC_RS00900	IDATCC27716	+	116695	117834
MFC_RS00905	IDATCC27716	+	117911	119485
MFC_RS00910	IDATCC27716	+	119512	120027
MFC_RS00915	IDATCC27716	+	120229	121353
MFC_RS00920	IDATCC27716	+	121353	122357
MFC_RS00925	IDATCC27716	+	122476	122551
MFC_RS00930	IDATCC27716	+	122967	127097
MFC_RS00935	IDATCC27716	+	127190	128338
MFC_RS00940	IDATCC27716	+	128828	129583
MFC_RS03135	IDATCC27716	+	129784	130452
MFC_RS00950	IDATCC27716	+	131000	131845
MFC_RS00955	IDATCC27716	+	132128	133612
MFC_RS00960	IDATCC27716	+	133894	134589
MFC_RS00965	IDATCC27716	+	134671	136401
MFC_RS03340	IDATCC27716	+	136376	137725
MFC_RS00980	IDATCC27716	+	138162	139496
MFC_RS00985	IDATCC27716	+	139483	140343
MFC_RS00990	IDATCC27716	+	140336	141160
MFC_RS00995	IDATCC27716	+	141145	142860
MFC_RS01000	IDATCC27716	+	142932	143768
MFC_RS01005	IDATCC27716	+	143781	144308
MFC_RS01010	IDATCC27716	+	144366	145706
MFC_RS01015	IDATCC27716	+	145866	146576
MFC_RS01020	IDATCC27716	+	146579	147139
MFC_RS01025	IDATCC27716	+	147142	148068
MFC_RS01030	IDATCC27716	+	149097	152506
MFC_RS01035	IDATCC27716	+	152626	153915
MFC_RS01040	IDATCC27716	+	154281	154610
MFC_RS01045	IDATCC27716	+	154699	155133
MFC_RS01050	IDATCC27716	+	155230	157800
MFC_RS01055	IDATCC27716	+	158127	158792
MFC_RS01060	IDATCC27716	+	158874	159488
MFC_RS01065	IDATCC27716	+	159491	160189
MFC_RS01070	IDATCC27716	+	160357	162975
MFC_RS01075	IDATCC27716	+	163261	164469
MFC_RS01080	IDATCC27716	+	164589	170546
MFC_RS01085	IDATCC27716	+	171220	175380
MFC_RS01090	IDATCC27716	+	175835	177658
MFC_RS03345	IDATCC27716	+	178023	178712
MFC_RS03350	IDATCC27716	+	178722	180092
MFC_RS01110	IDATCC27716	+	180266	181099
MFC_RS03280	IDATCC27716	+	181083	181238
MFC_RS01115	IDATCC27716	+	181473	182366
MFC_RS01120	IDATCC27716	+	182353	182970
MFC_RS01125	IDATCC27716	+	182942	184192
MFC_RS01130	IDATCC27716	+	184192	185730
MFC_RS01135	IDATCC27716	+	185870	187129
MFC_RS01140	IDATCC27716	+	187565	188515
MFC_RS01145	IDATCC27716	+	188518	189726
MFC_RS01150	IDATCC27716	+	189967	191802
MFC_RS01155	IDATCC27716	+	191802	192722
MFC_RS01160	IDATCC27716	+	193370	195391
MFC_RS01165	IDATCC27716	+	195342	195650
MFC_RS01170	IDATCC27716	+	196045	198864
MFC_RS01175	IDATCC27716	+	198864	199919
MFC_RS01180	IDATCC27716	+	199897	201054
MFC_RS01185	IDATCC27716	+	201054	202103
MFC_RS01190	IDATCC27716	+	202103	204430
MFC_RS01195	IDATCC27716	+	204566	205897
MFC_RS01200	IDATCC27716	+	274176	274724
MFC_RS01205	IDATCC27716	+	274757	284857
