ABJ972_RS00005	NZ_CP157277.1	+	24	1415	ABJ972_RS00005	ID116	+	24	1415
ABJ972_RS00010	NZ_CP157277.1	+	1560	2696	ABJ972_RS00010	ID116	+	1560	2696
ABJ972_RS00015	NZ_CP157277.1	+	2800	4659	ABJ972_RS00015	ID116	+	2800	4659
ABJ972_RS00020	NZ_CP157277.1	+	4659	5117	ABJ972_RS00020	ID116	+	4659	5117
ABJ972_RS00025	NZ_CP157277.1	+	5131	6114	ABJ972_RS00025	ID116	+	5131	6114
ABJ972_RS00030	NZ_CP157277.1	+	6107	7078	ABJ972_RS00030	ID116	+	6107	7078
ABJ972_RS00035	NZ_CP157277.1	+	7181	7750	ABJ972_RS00035	ID116	+	7181	7750
ABJ972_RS00040	NZ_CP157277.1	+	7840	8841	ABJ972_RS00040	ID116	+	7840	8841
ABJ972_RS00045	NZ_CP157277.1	+	9010	11031	ABJ972_RS00045	ID116	+	9010	11031
ABJ972_RS00050	NZ_CP157277.1	+	11116	12123	ABJ972_RS00050	ID116	+	11116	12123
ABJ972_RS00055	NZ_CP157277.1	+	12126	12872	ABJ972_RS00055	ID116	+	12126	12872
ABJ972_RS00060	NZ_CP157277.1	+	12856	14460	ABJ972_RS00060	ID116	+	12856	14460
ABJ972_RS00065	NZ_CP157277.1	+	14465	14710	ABJ972_RS00065	ID116	+	14465	14710
ABJ972_RS00070	NZ_CP157277.1	+	14777	15640	ABJ972_RS00070	ID116	+	14777	15640
ABJ972_RS00075	NZ_CP157277.1	+	15647	16492	ABJ972_RS00075	ID116	+	15647	16492
ABJ972_RS00080	NZ_CP157277.1	-	16526	17623	ABJ972_RS00080	ID116	+	16526	17623
ABJ972_RS00085	NZ_CP157277.1	+	17776	18669	ABJ972_RS00085	ID116	+	17776	18669
ABJ972_RS00090	NZ_CP157277.1	+	18788	19384	ABJ972_RS00090	ID116	+	18788	19384
ABJ972_RS00095	NZ_CP157277.1	-	19711	19935	ABJ972_RS00095	ID116	+	19711	19935
ABJ972_RS00100	NZ_CP157277.1	-	20099	22375	ABJ972_RS00100	ID116	+	20099	22375
ABJ972_RS00105	NZ_CP157277.1	-	22567	24807	ABJ972_RS00105	ID116	+	22567	24807
ABJ972_RS00110	NZ_CP157277.1	-	24881	27208	ABJ972_RS00110	ID116	+	24881	27208
ABJ972_RS00115	NZ_CP157277.1	-	27195	27983	ABJ972_RS00115	ID116	+	27195	27983
ABJ972_RS00120	NZ_CP157277.1	+	28353	28832	ABJ972_RS00120	ID116	+	28353	28832
ABJ972_RS00125	NZ_CP157277.1	+	29034	29327	ABJ972_RS00125	ID116	+	29034	29327
ABJ972_RS00130	NZ_CP157277.1	+	29320	30639	ABJ972_RS00130	ID116	+	29320	30639
ABJ972_RS00135	NZ_CP157277.1	+	30632	32032	ABJ972_RS00135	ID116	+	30632	32032
ABJ972_RS00140	NZ_CP157277.1	+	32268	32771	ABJ972_RS00140	ID116	+	32268	32771
ABJ972_RS00145	NZ_CP157277.1	-	32888	33481	ABJ972_RS00145	ID116	+	32888	33481
ABJ972_RS00150	NZ_CP157277.1	-	33459	36119	ABJ972_RS00150	ID116	+	33459	36119
ABJ972_RS00155	NZ_CP157277.1	-	36119	38659	ABJ972_RS00155	ID116	+	36119	38659
ABJ972_RS00160	NZ_CP157277.1	-	38652	40580	ABJ972_RS00160	ID116	+	38652	40580
ABJ972_RS00165	NZ_CP157277.1	+	40791	41801	ABJ972_RS00165	ID116	+	40791	41801
ABJ972_RS00170	NZ_CP157277.1	+	41900	43786	ABJ972_RS00170	ID116	+	41900	43786
ABJ972_RS00175	NZ_CP157277.1	-	43886	45970	ABJ972_RS00175	ID116	+	43886	45970
ABJ972_RS00180	NZ_CP157277.1	-	45976	46209	ABJ972_RS00180	ID116	+	45976	46209
ABJ972_RS00185	NZ_CP157277.1	-	46263	47684	ABJ972_RS00185	ID116	+	46263	47684
ABJ972_RS00190	NZ_CP157277.1	-	47806	48819	ABJ972_RS00190	ID116	+	47806	48819
ABJ972_RS00195	NZ_CP157277.1	+	49059	49781	ABJ972_RS00195	ID116	+	49059	49781
ABJ972_RS00200	NZ_CP157277.1	+	49783	51042	ABJ972_RS00200	ID116	+	49783	51042
ABJ972_RS00205	NZ_CP157277.1	+	51127	51498	ABJ972_RS00205	ID116	+	51127	51498
ABJ972_RS00210	NZ_CP157277.1	+	51502	52710	ABJ972_RS00210	ID116	+	51502	52710
ABJ972_RS00215	NZ_CP157277.1	+	52805	53137	ABJ972_RS00215	ID116	+	52805	53137
ABJ972_RS00220	NZ_CP157277.1	+	53182	54339	ABJ972_RS00220	ID116	+	53182	54339
ABJ972_RS00225	NZ_CP157277.1	+	54775	55503	ABJ972_RS00225	ID116	+	54775	55503
ABJ972_RS00230	NZ_CP157277.1	+	55531	55836	ABJ972_RS00230	ID116	+	55531	55836
ABJ972_RS00235	NZ_CP157277.1	+	55890	56456	ABJ972_RS00235	ID116	+	55890	56456
ABJ972_RS00240	NZ_CP157277.1	+	56456	57019	ABJ972_RS00240	ID116	+	56456	57019
ABJ972_RS00245	NZ_CP157277.1	+	57038	58561	ABJ972_RS00245	ID116	+	57038	58561
ABJ972_RS00250	NZ_CP157277.1	+	58590	59420	ABJ972_RS00250	ID116	+	58590	59420
ABJ972_RS00255	NZ_CP157277.1	+	59438	60853	ABJ972_RS00255	ID116	+	59438	60853
ABJ972_RS00260	NZ_CP157277.1	+	60840	61100	ABJ972_RS00260	ID116	+	60840	61100
ABJ972_RS00265	NZ_CP157277.1	+	61208	61693	ABJ972_RS00265	ID116	+	61208	61693
ABJ972_RS00270	NZ_CP157277.1	+	61909	62865	ABJ972_RS00270	ID116	+	61909	62865
ABJ972_RS00275	NZ_CP157277.1	+	62890	63801	ABJ972_RS00275	ID116	+	62890	63801
ABJ972_RS00280	NZ_CP157277.1	+	63886	65208	ABJ972_RS00280	ID116	+	63886	65208
ABJ972_RS00285	NZ_CP157277.1	+	65236	66603	ABJ972_RS00285	ID116	+	65236	66603
ABJ972_RS00290	NZ_CP157277.1	+	66596	68437	ABJ972_RS00290	ID116	+	66596	68437
ABJ972_RS00295	NZ_CP157277.1	+	68458	70488	ABJ972_RS00295	ID116	+	68458	70488
ABJ972_RS00300	NZ_CP157277.1	+	70495	71268	ABJ972_RS00300	ID116	+	70495	71268
ABJ972_RS00305	NZ_CP157277.1	+	71262	72092	ABJ972_RS00305	ID116	+	71262	72092
ABJ972_RS00310	NZ_CP157277.1	+	72110	73354	ABJ972_RS00310	ID116	+	72110	73354
ABJ972_RS00315	NZ_CP157277.1	+	73426	78126	ABJ972_RS00315	ID116	+	73426	78126
ABJ972_RS00320	NZ_CP157277.1	+	78240	81077	ABJ972_RS00320	ID116	+	78240	81077
ABJ972_RS00325	NZ_CP157277.1	-	81135	82685	ABJ972_RS00325	ID116	+	81135	82685
ABJ972_RS00330	NZ_CP157277.1	+	82803	83111	ABJ972_RS00330	ID116	+	82803	83111
ABJ972_RS00335	NZ_CP157277.1	+	83299	85101	ABJ972_RS00335	ID116	+	83299	85101
ABJ972_RS00340	NZ_CP157277.1	+	85312	86436	ABJ972_RS00340	ID116	+	85312	86436
ABJ972_RS00345	NZ_CP157277.1	+	86495	87184	ABJ972_RS00345	ID116	+	86495	87184
ABJ972_RS00350	NZ_CP157277.1	+	87202	88503	ABJ972_RS00350	ID116	+	87202	88503
ABJ972_RS00355	NZ_CP157277.1	+	88555	88827	ABJ972_RS00355	ID116	+	88555	88827
ABJ972_RS00360	NZ_CP157277.1	+	88830	89060	ABJ972_RS00360	ID116	+	88830	89060
ABJ972_RS00365	NZ_CP157277.1	+	89061	90857	ABJ972_RS00365	ID116	+	89061	90857
ABJ972_RS00370	NZ_CP157277.1	+	90927	91874	ABJ972_RS00370	ID116	+	90927	91874
ABJ972_RS00375	NZ_CP157277.1	-	92188	94272	ABJ972_RS00375	ID116	+	92188	94272
