NZ_CP157277.1	+	24	1415	ABJ972_RS00005	protein_coding
NZ_CP157277.1	+	1560	2696	ABJ972_RS00010	protein_coding
NZ_CP157277.1	+	2800	4659	ABJ972_RS00015	protein_coding
NZ_CP157277.1	+	4659	5117	ABJ972_RS00020	protein_coding
NZ_CP157277.1	+	5131	6114	ABJ972_RS00025	protein_coding
NZ_CP157277.1	+	6107	7078	ABJ972_RS00030	protein_coding
NZ_CP157277.1	+	7181	7750	ABJ972_RS00035	protein_coding
NZ_CP157277.1	+	7840	8841	ABJ972_RS00040	protein_coding
NZ_CP157277.1	+	9010	11031	ABJ972_RS00045	protein_coding
NZ_CP157277.1	+	11116	12123	ABJ972_RS00050	protein_coding
NZ_CP157277.1	+	12126	12872	ABJ972_RS00055	protein_coding
NZ_CP157277.1	+	12856	14460	ABJ972_RS00060	protein_coding
NZ_CP157277.1	+	14465	14710	ABJ972_RS00065	protein_coding
NZ_CP157277.1	+	14777	15640	ABJ972_RS00070	protein_coding
NZ_CP157277.1	+	15647	16492	ABJ972_RS00075	protein_coding
NZ_CP157277.1	-	16526	17623	ABJ972_RS00080	protein_coding
NZ_CP157277.1	+	17776	18669	ABJ972_RS00085	protein_coding
NZ_CP157277.1	+	18788	19384	ABJ972_RS00090	protein_coding
NZ_CP157277.1	-	19711	19935	ABJ972_RS00095	protein_coding
NZ_CP157277.1	-	20099	22375	ABJ972_RS00100	protein_coding
NZ_CP157277.1	-	22567	24807	ABJ972_RS00105	protein_coding
NZ_CP157277.1	-	24881	27208	ABJ972_RS00110	protein_coding
NZ_CP157277.1	-	27195	27983	ABJ972_RS00115	protein_coding
NZ_CP157277.1	+	28353	28832	ABJ972_RS00120	protein_coding
NZ_CP157277.1	+	29034	29327	ABJ972_RS00125	protein_coding
NZ_CP157277.1	+	29320	30639	ABJ972_RS00130	protein_coding
NZ_CP157277.1	+	30632	32032	ABJ972_RS00135	protein_coding
NZ_CP157277.1	+	32268	32771	ABJ972_RS00140	protein_coding
NZ_CP157277.1	-	32888	33481	ABJ972_RS00145	protein_coding
NZ_CP157277.1	-	33459	36119	ABJ972_RS00150	protein_coding
