	ABJ972_RS00005			
	seqID	strand	start	end
ABJ972_RS00005	ID116	+	24	1415
seqID	ABJ972_RS00010			
ID116	seqID	strand	start	end
ABJ972_RS00010	ID116	+	1560	2696
seqID	ABJ972_RS00015			
ID116	seqID	strand	start	end
ABJ972_RS00015	ID116	+	2800	4659
seqID	ABJ972_RS00020			
ID116	seqID	strand	start	end
ABJ972_RS00020	ID116	+	4659	5117
seqID	ABJ972_RS00025			
ID116	seqID	strand	start	end
ABJ972_RS00025	ID116	+	5131	6114
seqID	ABJ972_RS00030			
ID116	seqID	strand	start	end
ABJ972_RS00030	ID116	+	6107	7078
seqID	ABJ972_RS00035			
ID116	seqID	strand	start	end
ABJ972_RS00035	ID116	+	7181	7750
seqID	ABJ972_RS00040			
ID116	seqID	strand	start	end
ABJ972_RS00040	ID116	+	7840	8841
seqID	ABJ972_RS00045			
ID116	seqID	strand	start	end
ABJ972_RS00045	ID116	+	9010	11031
seqID	ABJ972_RS00050			
ID116	seqID	strand	start	end
ABJ972_RS00050	ID116	+	11116	12123
seqID	ABJ972_RS00055			
ID116	seqID	strand	start	end
ABJ972_RS00055	ID116	+	12126	12872
seqID	ABJ972_RS00060			
ID116	seqID	strand	start	end
ABJ972_RS00060	ID116	+	12856	14460
seqID	ABJ972_RS00065			
ID116	seqID	strand	start	end
ABJ972_RS00065	ID116	+	14465	14710
seqID	ABJ972_RS00070			
ID116	seqID	strand	start	end
ABJ972_RS00070	ID116	+	14777	15640
seqID	ABJ972_RS00075			
ID116	seqID	strand	start	end
ABJ972_RS00075	ID116	+	15647	16492
seqID	ABJ972_RS00080			
ID116	seqID	strand	start	end
ABJ972_RS00080	ID116	+	16526	17623
seqID	ABJ972_RS00085			
ID116	seqID	strand	start	end
ABJ972_RS00085	ID116	+	17776	18669
seqID	ABJ972_RS00090			
ID116	seqID	strand	start	end
ABJ972_RS00090	ID116	+	18788	19384
seqID	ABJ972_RS00095			
ID116	seqID	strand	start	end
ABJ972_RS00095	ID116	+	19711	19935
seqID	ABJ972_RS00100			
ID116	seqID	strand	start	end
ABJ972_RS00100	ID116	+	20099	22375
seqID	ABJ972_RS00105			
ID116	seqID	strand	start	end
ABJ972_RS00105	ID116	+	22567	24807
seqID	ABJ972_RS00110			
ID116	seqID	strand	start	end
ABJ972_RS00110	ID116	+	24881	27208
seqID	ABJ972_RS00115			
ID116	seqID	strand	start	end
ABJ972_RS00115	ID116	+	27195	27983
seqID	ABJ972_RS00120			
ID116	seqID	strand	start	end
ABJ972_RS00120	ID116	+	28353	28832
seqID	ABJ972_RS00125			
ID116	seqID	strand	start	end
ABJ972_RS00125	ID116	+	29034	29327
seqID	ABJ972_RS00130			
ID116	seqID	strand	start	end
ABJ972_RS00130	ID116	+	29320	30639
seqID	ABJ972_RS00135			
ID116	seqID	strand	start	end
ABJ972_RS00135	ID116	+	30632	32032
seqID	ABJ972_RS00140			
ID116	seqID	strand	start	end
ABJ972_RS00140	ID116	+	32268	32771
seqID	ABJ972_RS00145			
ID116	seqID	strand	start	end
ABJ972_RS00145	ID116	+	32888	33481
seqID	ABJ972_RS00150			
ID116	seqID	strand	start	end
ABJ972_RS00150	ID116	+	33459	36119
seqID	ABJ972_RS00155			
ID116	seqID	strand	start	end
ABJ972_RS00155	ID116	+	36119	38659
seqID	ABJ972_RS00160			
ID116	seqID	strand	start	end
ABJ972_RS00160	ID116	+	38652	40580
seqID	ABJ972_RS00165			
ID116	seqID	strand	start	end
ABJ972_RS00165	ID116	+	40791	41801
seqID	ABJ972_RS00170			
ID116	seqID	strand	start	end
ABJ972_RS00170	ID116	+	41900	43786
seqID	ABJ972_RS00175			
ID116	seqID	strand	start	end
ABJ972_RS00175	ID116	+	43886	45970
seqID	ABJ972_RS00180			
ID116	seqID	strand	start	end
ABJ972_RS00180	ID116	+	45976	46209
seqID	ABJ972_RS00185			
ID116	seqID	strand	start	end
ABJ972_RS00185	ID116	+	46263	47684
seqID	ABJ972_RS00190			
ID116	seqID	strand	start	end
ABJ972_RS00190	ID116	+	47806	48819
seqID	ABJ972_RS00195			
ID116	seqID	strand	start	end
ABJ972_RS00195	ID116	+	49059	49781
seqID	ABJ972_RS00200			
ID116	seqID	strand	start	end
ABJ972_RS00200	ID116	+	49783	51042
seqID	ABJ972_RS00205			
ID116	seqID	strand	start	end
ABJ972_RS00205	ID116	+	51127	51498
seqID	ABJ972_RS00210			
ID116	seqID	strand	start	end
ABJ972_RS00210	ID116	+	51502	52710
seqID	ABJ972_RS00215			
ID116	seqID	strand	start	end
ABJ972_RS00215	ID116	+	52805	53137
seqID	ABJ972_RS00220			
ID116	seqID	strand	start	end
ABJ972_RS00220	ID116	+	53182	54339
seqID	ABJ972_RS00225			
ID116	seqID	strand	start	end
ABJ972_RS00225	ID116	+	54775	55503
seqID	ABJ972_RS00230			
ID116	seqID	strand	start	end
ABJ972_RS00230	ID116	+	55531	55836
seqID	ABJ972_RS00235			
ID116	seqID	strand	start	end
ABJ972_RS00235	ID116	+	55890	56456
seqID	ABJ972_RS00240			
ID116	seqID	strand	start	end
ABJ972_RS00240	ID116	+	56456	57019
seqID	ABJ972_RS00245			
ID116	seqID	strand	start	end
ABJ972_RS00245	ID116	+	57038	58561
seqID	ABJ972_RS00250			
ID116	seqID	strand	start	end
ABJ972_RS00250	ID116	+	58590	59420
seqID	ABJ972_RS00255			
