NZ_CP007585.1	+	1	1392	MYF_RS00005	MYF_RS00005	IDMs42	+	1	1392
NZ_CP007585.1	+	1592	2680	MYF_RS00010	MYF_RS00010	IDMs42	+	1592	2680
NZ_CP007585.1	+	2791	4650	MYF_RS00015	MYF_RS00015	IDMs42	+	2791	4650
NZ_CP007585.1	+	4650	5108	MYF_RS00020	MYF_RS00020	IDMs42	+	4650	5108
NZ_CP007585.1	+	5122	6129	MYF_RS00025	MYF_RS00025	IDMs42	+	5122	6129
NZ_CP007585.1	+	6116	7090	MYF_RS00030	MYF_RS00030	IDMs42	+	6116	7090
NZ_CP007585.1	+	7206	7775	MYF_RS00035	MYF_RS00035	IDMs42	+	7206	7775
NZ_CP007585.1	+	7860	8861	MYF_RS00040	MYF_RS00040	IDMs42	+	7860	8861
NZ_CP007585.1	+	9000	11021	MYF_RS00045	MYF_RS00045	IDMs42	+	9000	11021
NZ_CP007585.1	+	11127	12134	MYF_RS00050	MYF_RS00050	IDMs42	+	11127	12134
NZ_CP007585.1	+	12137	12892	MYF_RS00055	MYF_RS00055	IDMs42	+	12137	12892
NZ_CP007585.1	+	12876	14480	MYF_RS00060	MYF_RS00060	IDMs42	+	12876	14480
NZ_CP007585.1	+	14484	14729	MYF_RS00065	MYF_RS00065	IDMs42	+	14484	14729
NZ_CP007585.1	+	14759	15622	MYF_RS00070	MYF_RS00070	IDMs42	+	14759	15622
NZ_CP007585.1	+	15629	16501	MYF_RS00075	MYF_RS00075	IDMs42	+	15629	16501
NZ_CP007585.1	+	17281	17469	MYF_RS03395	MYF_RS03395	IDMs42	+	17281	17469
NZ_CP007585.1	+	17466	17537	MYF_RS03525	MYF_RS03525	IDMs42	+	17466	17537
NZ_CP007585.1	+	17720	18013	MYF_RS00085	MYF_RS00085	IDMs42	+	17720	18013
NZ_CP007585.1	+	18006	19325	MYF_RS00090	MYF_RS00090	IDMs42	+	18006	19325
NZ_CP007585.1	+	19318	20715	MYF_RS00095	MYF_RS00095	IDMs42	+	19318	20715
NZ_CP007585.1	-	20787	21149	MYF_RS00100	MYF_RS00100	IDMs42	+	20787	21149
NZ_CP007585.1	-	21142	22473	MYF_RS00105	MYF_RS00105	IDMs42	+	21142	22473
NZ_CP007585.1	-	22493	23494	MYF_RS00110	MYF_RS00110	IDMs42	+	22493	23494
NZ_CP007585.1	+	23787	24239	MYF_RS03155	MYF_RS03155	IDMs42	+	23787	24239
NZ_CP007585.1	-	24331	24945	MYF_RS00120	MYF_RS00120	IDMs42	+	24331	24945
NZ_CP007585.1	-	24917	27577	MYF_RS00125	MYF_RS00125	IDMs42	+	24917	27577
NZ_CP007585.1	-	27580	30132	MYF_RS00130	MYF_RS00130	IDMs42	+	27580	30132
NZ_CP007585.1	-	30125	32050	MYF_RS00135	MYF_RS00135	IDMs42	+	30125	32050
NZ_CP007585.1	+	32252	33262	MYF_RS00140	MYF_RS00140	IDMs42	+	32252	33262
NZ_CP007585.1	+	33332	35200	MYF_RS03400	MYF_RS03400	IDMs42	+	33332	35200
NZ_CP007585.1	-	35249	37333	MYF_RS00150	MYF_RS00150	IDMs42	+	35249	37333
NZ_CP007585.1	-	37341	37574	MYF_RS00155	MYF_RS00155	IDMs42	+	37341	37574
NZ_CP007585.1	-	37637	39097	MYF_RS00160	MYF_RS00160	IDMs42	+	37637	39097
NZ_CP007585.1	-	39186	40199	MYF_RS00165	MYF_RS00165	IDMs42	+	39186	40199
NZ_CP007585.1	+	40453	41175	MYF_RS00170	MYF_RS00170	IDMs42	+	40453	41175
NZ_CP007585.1	+	41177	42436	MYF_RS00175	MYF_RS00175	IDMs42	+	41177	42436
NZ_CP007585.1	+	42505	42867	MYF_RS00180	MYF_RS00180	IDMs42	+	42505	42867
NZ_CP007585.1	+	42871	43746	MYF_RS00185	MYF_RS00185	IDMs42	+	42871	43746
NZ_CP007585.1	+	43813	44079	MYF_RS03405	MYF_RS03405	IDMs42	+	43813	44079
NZ_CP007585.1	+	44081	44506	MYF_RS00190	MYF_RS00190	IDMs42	+	44081	44506
NZ_CP007585.1	+	44551	45708	MYF_RS00195	MYF_RS00195	IDMs42	+	44551	45708
NZ_CP007585.1	+	46132	46860	MYF_RS00205	MYF_RS00205	IDMs42	+	46132	46860
NZ_CP007585.1	+	46885	47193	MYF_RS00210	MYF_RS00210	IDMs42	+	46885	47193
NZ_CP007585.1	+	47227	47766	MYF_RS00215	MYF_RS00215	IDMs42	+	47227	47766
NZ_CP007585.1	+	47794	48357	MYF_RS00220	MYF_RS00220	IDMs42	+	47794	48357
NZ_CP007585.1	+	48373	49896	MYF_RS00225	MYF_RS00225	IDMs42	+	48373	49896
NZ_CP007585.1	+	49925	50755	MYF_RS00230	MYF_RS00230	IDMs42	+	49925	50755
NZ_CP007585.1	+	50775	52190	MYF_RS00235	MYF_RS00235	IDMs42	+	50775	52190
NZ_CP007585.1	+	52177	52437	MYF_RS00240	MYF_RS00240	IDMs42	+	52177	52437
NZ_CP007585.1	+	52543	53028	MYF_RS00245	MYF_RS00245	IDMs42	+	52543	53028
NZ_CP007585.1	+	53266	54261	MYF_RS00250	MYF_RS00250	IDMs42	+	53266	54261
NZ_CP007585.1	+	54264	55199	MYF_RS00255	MYF_RS00255	IDMs42	+	54264	55199
NZ_CP007585.1	+	55264	56586	MYF_RS00260	MYF_RS00260	IDMs42	+	55264	56586
NZ_CP007585.1	+	56614	57981	MYF_RS00265	MYF_RS00265	IDMs42	+	56614	57981
NZ_CP007585.1	+	57947	59809	MYF_RS00270	MYF_RS00270	IDMs42	+	57947	59809
NZ_CP007585.1	+	59809	61884	MYF_RS00275	MYF_RS00275	IDMs42	+	59809	61884
NZ_CP007585.1	+	61888	62661	MYF_RS00280	MYF_RS00280	IDMs42	+	61888	62661
NZ_CP007585.1	+	62655	63485	MYF_RS00285	MYF_RS00285	IDMs42	+	62655	63485
NZ_CP007585.1	+	63504	64748	MYF_RS00290	MYF_RS00290	IDMs42	+	63504	64748
NZ_CP007585.1	+	64810	69567	MYF_RS00295	MYF_RS00295	IDMs42	+	64810	69567
NZ_CP007585.1	+	69680	72565	MYF_RS00300	MYF_RS00300	IDMs42	+	69680	72565
NZ_CP007585.1	-	72585	74138	MYF_RS00305	MYF_RS00305	IDMs42	+	72585	74138
NZ_CP007585.1	+	74255	74563	MYF_RS00310	MYF_RS00310	IDMs42	+	74255	74563
NZ_CP007585.1	+	74754	76556	MYF_RS00315	MYF_RS00315	IDMs42	+	74754	76556
NZ_CP007585.1	+	76744	77874	MYF_RS00320	MYF_RS00320	IDMs42	+	76744	77874
NZ_CP007585.1	+	77935	78618	MYF_RS00325	MYF_RS00325	IDMs42	+	77935	78618
NZ_CP007585.1	+	78643	79956	MYF_RS00330	MYF_RS00330	IDMs42	+	78643	79956
NZ_CP007585.1	+	79996	80268	MYF_RS00335	MYF_RS00335	IDMs42	+	79996	80268
NZ_CP007585.1	+	80280	80510	MYF_RS00340	MYF_RS00340	IDMs42	+	80280	80510
NZ_CP007585.1	+	80511	82307	MYF_RS00345	MYF_RS00345	IDMs42	+	80511	82307
NZ_CP007585.1	+	82372	83343	MYF_RS00350	MYF_RS00350	IDMs42	+	82372	83343
NZ_CP007585.1	-	83690	85774	MYF_RS00355	MYF_RS00355	IDMs42	+	83690	85774
NZ_CP007585.1	-	85787	86257	MYF_RS00360	MYF_RS00360	IDMs42	+	85787	86257
NZ_CP007585.1	-	86301	86726	MYF_RS00365	MYF_RS00365	IDMs42	+	86301	86726
