MYF_RS00005	NZ_CP007585.1	+	1	1392	MYF_RS00005	IDMs42	+	1	1392	+
MYF_RS00010	NZ_CP007585.1	+	1592	2680	MYF_RS00010	IDMs42	+	1592	2680	+
MYF_RS00015	NZ_CP007585.1	+	2791	4650	MYF_RS00015	IDMs42	+	2791	4650	+
MYF_RS00020	NZ_CP007585.1	+	4650	5108	MYF_RS00020	IDMs42	+	4650	5108	+
MYF_RS00025	NZ_CP007585.1	+	5122	6129	MYF_RS00025	IDMs42	+	5122	6129	+
MYF_RS00030	NZ_CP007585.1	+	6116	7090	MYF_RS00030	IDMs42	+	6116	7090	+
MYF_RS00035	NZ_CP007585.1	+	7206	7775	MYF_RS00035	IDMs42	+	7206	7775	+
MYF_RS00040	NZ_CP007585.1	+	7860	8861	MYF_RS00040	IDMs42	+	7860	8861	+
MYF_RS00045	NZ_CP007585.1	+	9000	11021	MYF_RS00045	IDMs42	+	9000	11021	+
MYF_RS00050	NZ_CP007585.1	+	11127	12134	MYF_RS00050	IDMs42	+	11127	12134	+
MYF_RS00055	NZ_CP007585.1	+	12137	12892	MYF_RS00055	IDMs42	+	12137	12892	+
MYF_RS00060	NZ_CP007585.1	+	12876	14480	MYF_RS00060	IDMs42	+	12876	14480	+
MYF_RS00065	NZ_CP007585.1	+	14484	14729	MYF_RS00065	IDMs42	+	14484	14729	+
MYF_RS00070	NZ_CP007585.1	+	14759	15622	MYF_RS00070	IDMs42	+	14759	15622	+
MYF_RS00075	NZ_CP007585.1	+	15629	16501	MYF_RS00075	IDMs42	+	15629	16501	+
MYF_RS03395	NZ_CP007585.1	+	17281	17469	MYF_RS03395	IDMs42	+	17281	17469	+
MYF_RS03525	NZ_CP007585.1	+	17466	17537	MYF_RS03525	IDMs42	+	17466	17537	+
MYF_RS00085	NZ_CP007585.1	+	17720	18013	MYF_RS00085	IDMs42	+	17720	18013	+
MYF_RS00090	NZ_CP007585.1	+	18006	19325	MYF_RS00090	IDMs42	+	18006	19325	+
MYF_RS00095	NZ_CP007585.1	+	19318	20715	MYF_RS00095	IDMs42	+	19318	20715	+
MYF_RS00100	NZ_CP007585.1	-	20787	21149	MYF_RS00100	IDMs42	+	20787	21149	-
MYF_RS00105	NZ_CP007585.1	-	21142	22473	MYF_RS00105	IDMs42	+	21142	22473	-
MYF_RS00110	NZ_CP007585.1	-	22493	23494	MYF_RS00110	IDMs42	+	22493	23494	-
MYF_RS03155	NZ_CP007585.1	+	23787	24239	MYF_RS03155	IDMs42	+	23787	24239	+
MYF_RS00120	NZ_CP007585.1	-	24331	24945	MYF_RS00120	IDMs42	+	24331	24945	-
MYF_RS00125	NZ_CP007585.1	-	24917	27577	MYF_RS00125	IDMs42	+	24917	27577	-
MYF_RS00130	NZ_CP007585.1	-	27580	30132	MYF_RS00130	IDMs42	+	27580	30132	-
MYF_RS00135	NZ_CP007585.1	-	30125	32050	MYF_RS00135	IDMs42	+	30125	32050	-
MYF_RS00140	NZ_CP007585.1	+	32252	33262	MYF_RS00140	IDMs42	+	32252	33262	+
MYF_RS03400	NZ_CP007585.1	+	33332	35200	MYF_RS03400	IDMs42	+	33332	35200	+
MYF_RS00150	NZ_CP007585.1	-	35249	37333	MYF_RS00150	IDMs42	+	35249	37333	-
MYF_RS00155	NZ_CP007585.1	-	37341	37574	MYF_RS00155	IDMs42	+	37341	37574	-
MYF_RS00160	NZ_CP007585.1	-	37637	39097	MYF_RS00160	IDMs42	+	37637	39097	-
MYF_RS00165	NZ_CP007585.1	-	39186	40199	MYF_RS00165	IDMs42	+	39186	40199	-
MYF_RS00170	NZ_CP007585.1	+	40453	41175	MYF_RS00170	IDMs42	+	40453	41175	+
MYF_RS00175	NZ_CP007585.1	+	41177	42436	MYF_RS00175	IDMs42	+	41177	42436	+
MYF_RS00180	NZ_CP007585.1	+	42505	42867	MYF_RS00180	IDMs42	+	42505	42867	+
MYF_RS00185	NZ_CP007585.1	+	42871	43746	MYF_RS00185	IDMs42	+	42871	43746	+
MYF_RS03405	NZ_CP007585.1	+	43813	44079	MYF_RS03405	IDMs42	+	43813	44079	+
MYF_RS00190	NZ_CP007585.1	+	44081	44506	MYF_RS00190	IDMs42	+	44081	44506	+
MYF_RS00195	NZ_CP007585.1	+	44551	45708	MYF_RS00195	IDMs42	+	44551	45708	+
MYF_RS00205	NZ_CP007585.1	+	46132	46860	MYF_RS00205	IDMs42	+	46132	46860	+
MYF_RS00210	NZ_CP007585.1	+	46885	47193	MYF_RS00210	IDMs42	+	46885	47193	+
MYF_RS00215	NZ_CP007585.1	+	47227	47766	MYF_RS00215	IDMs42	+	47227	47766	+
MYF_RS00220	NZ_CP007585.1	+	47794	48357	MYF_RS00220	IDMs42	+	47794	48357	+
MYF_RS00225	NZ_CP007585.1	+	48373	49896	MYF_RS00225	IDMs42	+	48373	49896	+
MYF_RS00230	NZ_CP007585.1	+	49925	50755	MYF_RS00230	IDMs42	+	49925	50755	+
MYF_RS00235	NZ_CP007585.1	+	50775	52190	MYF_RS00235	IDMs42	+	50775	52190	+
MYF_RS00240	NZ_CP007585.1	+	52177	52437	MYF_RS00240	IDMs42	+	52177	52437	+
MYF_RS00245	NZ_CP007585.1	+	52543	53028	MYF_RS00245	IDMs42	+	52543	53028	+
MYF_RS00250	NZ_CP007585.1	+	53266	54261	MYF_RS00250	IDMs42	+	53266	54261	+
MYF_RS00255	NZ_CP007585.1	+	54264	55199	MYF_RS00255	IDMs42	+	54264	55199	+
MYF_RS00260	NZ_CP007585.1	+	55264	56586	MYF_RS00260	IDMs42	+	55264	56586	+
MYF_RS00265	NZ_CP007585.1	+	56614	57981	MYF_RS00265	IDMs42	+	56614	57981	+
MYF_RS00270	NZ_CP007585.1	+	57947	59809	MYF_RS00270	IDMs42	+	57947	59809	+
MYF_RS00275	NZ_CP007585.1	+	59809	61884	MYF_RS00275	IDMs42	+	59809	61884	+
MYF_RS00280	NZ_CP007585.1	+	61888	62661	MYF_RS00280	IDMs42	+	61888	62661	+
MYF_RS00285	NZ_CP007585.1	+	62655	63485	MYF_RS00285	IDMs42	+	62655	63485	+
MYF_RS00290	NZ_CP007585.1	+	63504	64748	MYF_RS00290	IDMs42	+	63504	64748	+
MYF_RS00295	NZ_CP007585.1	+	64810	69567	MYF_RS00295	IDMs42	+	64810	69567	+
MYF_RS00300	NZ_CP007585.1	+	69680	72565	MYF_RS00300	IDMs42	+	69680	72565	+
MYF_RS00305	NZ_CP007585.1	-	72585	74138	MYF_RS00305	IDMs42	+	72585	74138	-
MYF_RS00310	NZ_CP007585.1	+	74255	74563	MYF_RS00310	IDMs42	+	74255	74563	+
MYF_RS00315	NZ_CP007585.1	+	74754	76556	MYF_RS00315	IDMs42	+	74754	76556	+
MYF_RS00320	NZ_CP007585.1	+	76744	77874	MYF_RS00320	IDMs42	+	76744	77874	+
MYF_RS00325	NZ_CP007585.1	+	77935	78618	MYF_RS00325	IDMs42	+	77935	78618	+
MYF_RS00330	NZ_CP007585.1	+	78643	79956	MYF_RS00330	IDMs42	+	78643	79956	+
MYF_RS00335	NZ_CP007585.1	+	79996	80268	MYF_RS00335	IDMs42	+	79996	80268	+
MYF_RS00340	NZ_CP007585.1	+	80280	80510	MYF_RS00340	IDMs42	+	80280	80510	+
MYF_RS00345	NZ_CP007585.1	+	80511	82307	MYF_RS00345	IDMs42	+	80511	82307	+
MYF_RS00350	NZ_CP007585.1	+	82372	83343	MYF_RS00350	IDMs42	+	82372	83343	+
MYF_RS00355	NZ_CP007585.1	-	83690	85774	MYF_RS00355	IDMs42	+	83690	85774	-
MYF_RS00360	NZ_CP007585.1	-	85787	86257	MYF_RS00360	IDMs42	+	85787	86257	-
MYF_RS00365	NZ_CP007585.1	-	86301	86726	MYF_RS00365	IDMs42	+	86301	86726	-
MYF_RS00370	NZ_CP007585.1	-	86859	87239	MYF_RS00370	IDMs42	+	86859	87239	-
MYF_RS00375	NZ_CP007585.1	-	87232	87756	MYF_RS00375	IDMs42	+	87232	87756	-
MYF_RS00380	NZ_CP007585.1	-	87747	88247	MYF_RS00380	IDMs42	+	87747	88247	-
MYF_RS00385	NZ_CP007585.1	+	88806	90164	MYF_RS00385	IDMs42	+	88806	90164	+
MYF_RS00390	NZ_CP007585.1	+	90341	91714	MYF_RS00390	IDMs42	+	90341	91714	+
MYF_RS00395	NZ_CP007585.1	-	91786	93069	MYF_RS00395	IDMs42	+	91786	93069	-
MYF_RS00400	NZ_CP007585.1	-	93071	93769	MYF_RS00400	IDMs42	+	93071	93769	-
MYF_RS00410	NZ_CP007585.1	-	94435	97434	MYF_RS00410	IDMs42	+	94435	97434	-
MYF_RS00415	NZ_CP007585.1	+	97668	97949	MYF_RS00415	IDMs42	+	97668	97949	+
MYF_RS00420	NZ_CP007585.1	-	98112	98187	MYF_RS00420	IDMs42	+	98112	98187	-
MYF_RS00425	NZ_CP007585.1	-	98189	98264	MYF_RS00425	IDMs42	+	98189	98264	-
MYF_RS00430	NZ_CP007585.1	-	98267	98341	MYF_RS00430	IDMs42	+	98267	98341	-
MYF_RS00435	NZ_CP007585.1	-	98417	98507	MYF_RS00435	IDMs42	+	98417	98507	-
MYF_RS00440	NZ_CP007585.1	-	98512	98587	MYF_RS00440	IDMs42	+	98512	98587	-
MYF_RS00445	NZ_CP007585.1	-	98630	98706	MYF_RS00445	IDMs42	+	98630	98706	-
MYF_RS00450	NZ_CP007585.1	-	98709	98785	MYF_RS00450	IDMs42	+	98709	98785	-
MYF_RS00455	NZ_CP007585.1	-	98789	98865	MYF_RS00455	IDMs42	+	98789	98865	-
MYF_RS00460	NZ_CP007585.1	-	98932	99008	MYF_RS00460	IDMs42	+	98932	99008	-
MYF_RS00465	NZ_CP007585.1	+	99106	99897	MYF_RS00465	IDMs42	+	99106	99897	+
MYF_RS00470	NZ_CP007585.1	+	100145	100861	MYF_RS00470	IDMs42	+	100145	100861	+
MYF_RS00475	NZ_CP007585.1	-	101208	104051	MYF_RS00475	IDMs42	+	101208	104051	-
MYF_RS00480	NZ_CP007585.1	-	104096	106561	MYF_RS00480	IDMs42	+	104096	106561	-
MYF_RS00485	NZ_CP007585.1	-	106780	107124	MYF_RS00485	IDMs42	+	106780	107124	-
MYF_RS00490	NZ_CP007585.1	+	107289	108728	MYF_RS00490	IDMs42	+	107289	108728	+
MYF_RS00495	NZ_CP007585.1	-	108782	109291	MYF_RS00495	IDMs42	+	108782	109291	-
MYF_RS00500	NZ_CP007585.1	+	109471	109544	MYF_RS00500	IDMs42	+	109471	109544	+
MYF_RS00505	NZ_CP007585.1	+	109699	110190	MYF_RS00505	IDMs42	+	109699	110190	+
MYF_RS00510	NZ_CP007585.1	+	110333	111313	MYF_RS00510	IDMs42	+	110333	111313	+
MYF_RS00515	NZ_CP007585.1	+	111459	112376	MYF_RS00515	IDMs42	+	111459	112376	+
MYF_RS00520	NZ_CP007585.1	+	112409	115669	MYF_RS00520	IDMs42	+	112409	115669	+
MYF_RS00525	NZ_CP007585.1	+	115678	118575	MYF_RS00525	IDMs42	+	115678	118575	+
MYF_RS00530	NZ_CP007585.1	-	118581	120659	MYF_RS00530	IDMs42	+	118581	120659	-
MYF_RS00535	NZ_CP007585.1	+	120812	121540	MYF_RS00535	IDMs42	+	120812	121540	+
MYF_RS00540	NZ_CP007585.1	+	121660	121926	MYF_RS00540	IDMs42	+	121660	121926	+
MYF_RS03200	NZ_CP007585.1	+	122084	122468	MYF_RS03200	IDMs42	+	122084	122468	+
MYF_RS00545	NZ_CP007585.1	-	122522	122950	MYF_RS00545	IDMs42	+	122522	122950	-
MYF_RS00550	NZ_CP007585.1	-	123120	126326	MYF_RS00550	IDMs42	+	123120	126326	-
MYF_RS00555	NZ_CP007585.1	-	126372	129560	MYF_RS00555	IDMs42	+	126372	129560	-
MYF_RS00560	NZ_CP007585.1	-	129827	131746	MYF_RS00560	IDMs42	+	129827	131746	-
MYF_RS03500	NZ_CP007585.1	-	132000	132122	MYF_RS03500	IDMs42	+	132000	132122	-
MYF_RS00565	NZ_CP007585.1	-	132142	133110	MYF_RS00565	IDMs42	+	132142	133110	-
MYF_RS00570	NZ_CP007585.1	-	133246	133321	MYF_RS00570	IDMs42	+	133246	133321	-
MYF_RS00575	NZ_CP007585.1	-	133325	133410	MYF_RS00575	IDMs42	+	133325	133410	-
MYF_RS00580	NZ_CP007585.1	+	133633	134874	MYF_RS00580	IDMs42	+	133633	134874	+
MYF_RS00585	NZ_CP007585.1	+	134951	136525	MYF_RS00585	IDMs42	+	134951	136525	+
MYF_RS00590	NZ_CP007585.1	+	136552	137067	MYF_RS00590	IDMs42	+	136552	137067	+
MYF_RS00595	NZ_CP007585.1	+	137269	138393	MYF_RS00595	IDMs42	+	137269	138393	+
MYF_RS00600	NZ_CP007585.1	+	138393	139397	MYF_RS00600	IDMs42	+	138393	139397	+
MYF_RS00605	NZ_CP007585.1	-	139516	139591	MYF_RS00605	IDMs42	+	139516	139591	-
MYF_RS00610	NZ_CP007585.1	+	140007	144137	MYF_RS00610	IDMs42	+	140007	144137	+
MYF_RS00615	NZ_CP007585.1	-	144230	145378	MYF_RS00615	IDMs42	+	144230	145378	-
MYF_RS00620	NZ_CP007585.1	+	145868	146623	MYF_RS00620	IDMs42	+	145868	146623	+
MYF_RS03160	NZ_CP007585.1	-	146824	147462	MYF_RS03160	IDMs42	+	146824	147462	-
MYF_RS00630	NZ_CP007585.1	-	148040	148885	MYF_RS00630	IDMs42	+	148040	148885	-
MYF_RS00635	NZ_CP007585.1	-	149168	150652	MYF_RS00635	IDMs42	+	149168	150652	-
MYF_RS00640	NZ_CP007585.1	+	150934	151629	MYF_RS00640	IDMs42	+	150934	151629	+
MYF_RS00645	NZ_CP007585.1	-	151711	153441	MYF_RS00645	IDMs42	+	151711	153441	-
MYF_RS03410	NZ_CP007585.1	-	153416	154765	MYF_RS03410	IDMs42	+	153416	154765	-
MYF_RS00660	NZ_CP007585.1	+	155202	156536	MYF_RS00660	IDMs42	+	155202	156536	+
MYF_RS00665	NZ_CP007585.1	+	156523	157383	MYF_RS00665	IDMs42	+	156523	157383	+
MYF_RS00670	NZ_CP007585.1	+	157376	158200	MYF_RS00670	IDMs42	+	157376	158200	+
MYF_RS00675	NZ_CP007585.1	+	158185	159900	MYF_RS00675	IDMs42	+	158185	159900	+
MYF_RS00680	NZ_CP007585.1	+	159972	160808	MYF_RS00680	IDMs42	+	159972	160808	+
MYF_RS00685	NZ_CP007585.1	-	160821	161348	MYF_RS00685	IDMs42	+	160821	161348	-
MYF_RS00690	NZ_CP007585.1	-	161406	162746	MYF_RS00690	IDMs42	+	161406	162746	-
MYF_RS00695	NZ_CP007585.1	+	162906	163616	MYF_RS00695	IDMs42	+	162906	163616	+
MYF_RS00700	NZ_CP007585.1	+	163619	164179	MYF_RS00700	IDMs42	+	163619	164179	+
MYF_RS00705	NZ_CP007585.1	+	164182	165108	MYF_RS00705	IDMs42	+	164182	165108	+
MYF_RS00710	NZ_CP007585.1	+	165135	169547	MYF_RS00710	IDMs42	+	165135	169547	+
MYF_RS00715	NZ_CP007585.1	+	169667	170956	MYF_RS00715	IDMs42	+	169667	170956	+
MYF_RS00720	NZ_CP007585.1	+	171322	171651	MYF_RS00720	IDMs42	+	171322	171651	+
MYF_RS00725	NZ_CP007585.1	+	171740	172174	MYF_RS00725	IDMs42	+	171740	172174	+
MYF_RS00730	NZ_CP007585.1	-	172271	174841	MYF_RS00730	IDMs42	+	172271	174841	-
MYF_RS00735	NZ_CP007585.1	+	175168	175833	MYF_RS00735	IDMs42	+	175168	175833	+
MYF_RS00740	NZ_CP007585.1	+	175915	176529	MYF_RS00740	IDMs42	+	175915	176529	+
MYF_RS00745	NZ_CP007585.1	+	176532	177230	MYF_RS00745	IDMs42	+	176532	177230	+
MYF_RS00750	NZ_CP007585.1	+	177398	180016	MYF_RS00750	IDMs42	+	177398	180016	+
MYF_RS00755	NZ_CP007585.1	+	180302	181510	MYF_RS00755	IDMs42	+	180302	181510	+
MYF_RS00760	NZ_CP007585.1	-	181629	187586	MYF_RS00760	IDMs42	+	181629	187586	-
MYF_RS00765	NZ_CP007585.1	-	188260	192420	MYF_RS00765	IDMs42	+	188260	192420	-
MYF_RS00770	NZ_CP007585.1	+	192874	194697	MYF_RS00770	IDMs42	+	192874	194697	+
