NZ_CP007585.1	+	1	1392	IDMs42	+	1	1392
NZ_CP007585.1	+	1592	2680	IDMs42	+	1592	2680
NZ_CP007585.1	+	2791	4650	IDMs42	+	2791	4650
NZ_CP007585.1	+	4650	5108	IDMs42	+	4650	5108
NZ_CP007585.1	+	5122	6129	IDMs42	+	5122	6129
NZ_CP007585.1	+	6116	7090	IDMs42	+	6116	7090
NZ_CP007585.1	+	7206	7775	IDMs42	+	7206	7775
NZ_CP007585.1	+	7860	8861	IDMs42	+	7860	8861
NZ_CP007585.1	+	9000	11021	IDMs42	+	9000	11021
NZ_CP007585.1	+	11127	12134	IDMs42	+	11127	12134
NZ_CP007585.1	+	12137	12892	IDMs42	+	12137	12892
NZ_CP007585.1	+	12876	14480	IDMs42	+	12876	14480
NZ_CP007585.1	+	14484	14729	IDMs42	+	14484	14729
NZ_CP007585.1	+	14759	15622	IDMs42	+	14759	15622
NZ_CP007585.1	+	15629	16501	IDMs42	+	15629	16501
NZ_CP007585.1	+	17281	17469	IDMs42	+	17281	17469
NZ_CP007585.1	+	17466	17537	IDMs42	+	17466	17537
NZ_CP007585.1	+	17720	18013	IDMs42	+	17720	18013
NZ_CP007585.1	+	18006	19325	IDMs42	+	18006	19325
NZ_CP007585.1	+	19318	20715	IDMs42	+	19318	20715
NZ_CP007585.1	-	20787	21149	IDMs42	-	20787	21149
NZ_CP007585.1	-	21142	22473	IDMs42	-	21142	22473
NZ_CP007585.1	-	22493	23494	IDMs42	-	22493	23494
NZ_CP007585.1	+	23787	24239	IDMs42	+	23787	24239
NZ_CP007585.1	-	24331	24945	IDMs42	-	24331	24945
NZ_CP007585.1	-	24917	27577	IDMs42	-	24917	27577
NZ_CP007585.1	-	27580	30132	IDMs42	-	27580	30132
NZ_CP007585.1	-	30125	32050	IDMs42	-	30125	32050
NZ_CP007585.1	+	32252	33262	IDMs42	+	32252	33262
NZ_CP007585.1	+	33332	35200	IDMs42	+	33332	35200
NZ_CP007585.1	-	35249	37333	IDMs42	-	35249	37333
NZ_CP007585.1	-	37341	37574	IDMs42	-	37341	37574
NZ_CP007585.1	-	37637	39097	IDMs42	-	37637	39097
NZ_CP007585.1	-	39186	40199	IDMs42	-	39186	40199
NZ_CP007585.1	+	40453	41175	IDMs42	+	40453	41175
NZ_CP007585.1	+	41177	42436	IDMs42	+	41177	42436
NZ_CP007585.1	+	42505	42867	IDMs42	+	42505	42867
NZ_CP007585.1	+	42871	43746	IDMs42	+	42871	43746
NZ_CP007585.1	+	43813	44079	IDMs42	+	43813	44079
NZ_CP007585.1	+	44081	44506	IDMs42	+	44081	44506
NZ_CP007585.1	+	44551	45708	IDMs42	+	44551	45708
NZ_CP007585.1	+	46132	46860	IDMs42	+	46132	46860
NZ_CP007585.1	+	46885	47193	IDMs42	+	46885	47193
NZ_CP007585.1	+	47227	47766	IDMs42	+	47227	47766
NZ_CP007585.1	+	47794	48357	IDMs42	+	47794	48357
NZ_CP007585.1	+	48373	49896	IDMs42	+	48373	49896
NZ_CP007585.1	+	49925	50755	IDMs42	+	49925	50755
NZ_CP007585.1	+	50775	52190	IDMs42	+	50775	52190
NZ_CP007585.1	+	52177	52437	IDMs42	+	52177	52437
NZ_CP007585.1	+	52543	53028	IDMs42	+	52543	53028
NZ_CP007585.1	+	53266	54261	IDMs42	+	53266	54261
NZ_CP007585.1	+	54264	55199	IDMs42	+	54264	55199
NZ_CP007585.1	+	55264	56586	IDMs42	+	55264	56586
NZ_CP007585.1	+	56614	57981	IDMs42	+	56614	57981
NZ_CP007585.1	+	57947	59809	IDMs42	+	57947	59809
NZ_CP007585.1	+	59809	61884	IDMs42	+	59809	61884
NZ_CP007585.1	+	61888	62661	IDMs42	+	61888	62661
NZ_CP007585.1	+	62655	63485	IDMs42	+	62655	63485
NZ_CP007585.1	+	63504	64748	IDMs42	+	63504	64748
NZ_CP007585.1	+	64810	69567	IDMs42	+	64810	69567
NZ_CP007585.1	+	69680	72565	IDMs42	+	69680	72565
NZ_CP007585.1	-	72585	74138	IDMs42	-	72585	74138
NZ_CP007585.1	+	74255	74563	IDMs42	+	74255	74563
NZ_CP007585.1	+	74754	76556	IDMs42	+	74754	76556
NZ_CP007585.1	+	76744	77874	IDMs42	+	76744	77874
NZ_CP007585.1	+	77935	78618	IDMs42	+	77935	78618
NZ_CP007585.1	+	78643	79956	IDMs42	+	78643	79956
NZ_CP007585.1	+	79996	80268	IDMs42	+	79996	80268
NZ_CP007585.1	+	80280	80510	IDMs42	+	80280	80510
NZ_CP007585.1	+	80511	82307	IDMs42	+	80511	82307
NZ_CP007585.1	+	82372	83343	IDMs42	+	82372	83343
NZ_CP007585.1	-	83690	85774	IDMs42	-	83690	85774
NZ_CP007585.1	-	85787	86257	IDMs42	-	85787	86257
NZ_CP007585.1	-	86301	86726	IDMs42	-	86301	86726
NZ_CP007585.1	-	86859	87239	IDMs42	-	86859	87239
NZ_CP007585.1	-	87232	87756	IDMs42	-	87232	87756
NZ_CP007585.1	-	87747	88247	IDMs42	-	87747	88247
NZ_CP007585.1	+	88806	90164	IDMs42	+	88806	90164
NZ_CP007585.1	+	90341	91714	IDMs42	+	90341	91714
NZ_CP007585.1	-	91786	93069	IDMs42	-	91786	93069
NZ_CP007585.1	-	93071	93769	IDMs42	-	93071	93769
NZ_CP007585.1	-	94435	97434	IDMs42	-	94435	97434
NZ_CP007585.1	+	97668	97949	IDMs42	+	97668	97949
NZ_CP007585.1	-	98112	98187	IDMs42	-	98112	98187
NZ_CP007585.1	-	98189	98264	IDMs42	-	98189	98264
NZ_CP007585.1	-	98267	98341	IDMs42	-	98267	98341
NZ_CP007585.1	-	98417	98507	IDMs42	-	98417	98507
NZ_CP007585.1	-	98512	98587	IDMs42	-	98512	98587
NZ_CP007585.1	-	98630	98706	IDMs42	-	98630	98706
NZ_CP007585.1	-	98709	98785	IDMs42	-	98709	98785
NZ_CP007585.1	-	98789	98865	IDMs42	-	98789	98865
NZ_CP007585.1	-	98932	99008	IDMs42	-	98932	99008
NZ_CP007585.1	+	99106	99897	IDMs42	+	99106	99897
NZ_CP007585.1	+	100145	100861	IDMs42	+	100145	100861
NZ_CP007585.1	-	101208	104051	IDMs42	-	101208	104051
NZ_CP007585.1	-	104096	106561	IDMs42	-	104096	106561
NZ_CP007585.1	-	106780	107124	IDMs42	-	106780	107124
NZ_CP007585.1	+	107289	108728	IDMs42	+	107289	108728
NZ_CP007585.1	-	108782	109291	IDMs42	-	108782	109291
NZ_CP007585.1	+	109471	109544	IDMs42	+	109471	109544
NZ_CP007585.1	+	109699	110190	IDMs42	+	109699	110190
NZ_CP007585.1	+	110333	111313	IDMs42	+	110333	111313
NZ_CP007585.1	+	111459	112376	IDMs42	+	111459	112376
NZ_CP007585.1	+	112409	115669	IDMs42	+	112409	115669
NZ_CP007585.1	+	115678	118575	IDMs42	+	115678	118575
NZ_CP007585.1	-	118581	120659	IDMs42	-	118581	120659
NZ_CP007585.1	+	120812	121540	IDMs42	+	120812	121540
NZ_CP007585.1	+	121660	121926	IDMs42	+	121660	121926
NZ_CP007585.1	+	122084	122468	IDMs42	+	122084	122468
NZ_CP007585.1	-	122522	122950	IDMs42	-	122522	122950
NZ_CP007585.1	-	123120	126326	IDMs42	-	123120	126326
NZ_CP007585.1	-	126372	129560	IDMs42	-	126372	129560
NZ_CP007585.1	-	129827	131746	IDMs42	-	129827	131746
NZ_CP007585.1	-	132000	132122	IDMs42	-	132000	132122
NZ_CP007585.1	-	132142	133110	IDMs42	-	132142	133110
NZ_CP007585.1	-	133246	133321	IDMs42	-	133246	133321
NZ_CP007585.1	-	133325	133410	IDMs42	-	133325	133410
NZ_CP007585.1	+	133633	134874	IDMs42	+	133633	134874
NZ_CP007585.1	+	134951	136525	IDMs42	+	134951	136525
NZ_CP007585.1	+	136552	137067	IDMs42	+	136552	137067
NZ_CP007585.1	+	137269	138393	IDMs42	+	137269	138393
NZ_CP007585.1	+	138393	139397	IDMs42	+	138393	139397
NZ_CP007585.1	-	139516	139591	IDMs42	-	139516	139591
