NC_021283.1	+	1	1392	MHP168L_RS00005	protein_coding
NC_021283.1	+	1537	2673	MHP168L_RS00010	protein_coding
NC_021283.1	+	2777	4636	MHP168L_RS00015	protein_coding
NC_021283.1	+	4636	5094	MHP168L_RS00020	protein_coding
NC_021283.1	+	5108	6091	MHP168L_RS00025	protein_coding
NC_021283.1	+	6084	7055	MHP168L_RS00030	protein_coding
NC_021283.1	+	7158	7727	MHP168L_RS00035	protein_coding
NC_021283.1	+	7817	8818	MHP168L_RS00040	protein_coding
NC_021283.1	+	8987	11008	MHP168L_RS00045	protein_coding
NC_021283.1	+	11093	12100	MHP168L_RS00050	protein_coding
NC_021283.1	+	12103	12849	MHP168L_RS00055	protein_coding
NC_021283.1	+	12833	14437	MHP168L_RS00060	protein_coding
NC_021283.1	+	14442	14687	MHP168L_RS00065	protein_coding
NC_021283.1	+	14759	15622	MHP168L_RS00070	protein_coding
NC_021283.1	+	15629	16474	MHP168L_RS00075	protein_coding
NC_021283.1	-	16508	16777	MHP168L_RS00080	protein_coding
NC_021283.1	-	17209	17433	MHP168L_RS00085	protein_coding
NC_021283.1	-	17597	19882	MHP168L_RS00090	protein_coding
NC_021283.1	-	20132	22423	MHP168L_RS00100	protein_coding
NC_021283.1	-	22534	24858	MHP168L_RS00105	protein_coding
NC_021283.1	-	24845	25669	MHP168L_RS00110	protein_coding
NC_021283.1	+	25981	26463	MHP168L_RS00115	protein_coding
NC_021283.1	+	26665	26958	MHP168L_RS00120	protein_coding
NC_021283.1	+	26951	28270	MHP168L_RS00125	protein_coding
NC_021283.1	+	28263	29663	MHP168L_RS00130	protein_coding
NC_021283.1	+	30008	30403	MHP168L_RS00135	protein_coding
NC_021283.1	-	30520	31113	MHP168L_RS00140	protein_coding
NC_021283.1	-	31091	33751	MHP168L_RS00145	protein_coding
NC_021283.1	-	33751	36291	MHP168L_RS00150	protein_coding
NC_021283.1	-	36284	38212	MHP168L_RS00155	protein_coding
NC_021283.1	+	38423	39433	MHP168L_RS00160	protein_coding
NC_021283.1	+	39532	41451	MHP168L_RS03905	protein_coding
NC_021283.1	-	41548	43632	MHP168L_RS00170	protein_coding
NC_021283.1	-	43638	43871	MHP168L_RS03690	protein_coding
NC_021283.1	-	43925	45346	MHP168L_RS00175	protein_coding
NC_021283.1	-	45468	46481	MHP168L_RS00180	protein_coding
NC_021283.1	+	46634	47443	MHP168L_RS00185	protein_coding
NC_021283.1	+	47445	48704	MHP168L_RS00190	protein_coding
NC_021283.1	+	48789	49160	MHP168L_RS00195	protein_coding
NC_021283.1	+	49164	50372	MHP168L_RS00200	protein_coding
NC_021283.1	+	50467	50799	MHP168L_RS00205	protein_coding
NC_021283.1	+	50844	52001	MHP168L_RS00210	protein_coding
NC_021283.1	+	52437	53165	MHP168L_RS00220	protein_coding
NC_021283.1	+	53193	53498	MHP168L_RS00225	protein_coding
NC_021283.1	+	53552	54118	MHP168L_RS00230	protein_coding
NC_021283.1	+	54118	54681	MHP168L_RS00235	protein_coding
NC_021283.1	+	54700	56223	MHP168L_RS00240	protein_coding
NC_021283.1	+	56252	57085	MHP168L_RS00245	protein_coding
NC_021283.1	+	57103	58518	MHP168L_RS00250	protein_coding
NC_021283.1	+	58505	58765	MHP168L_RS00255	protein_coding
NC_021283.1	+	58874	59359	MHP168L_RS00260	protein_coding
NC_021283.1	+	59575	60531	MHP168L_RS00265	protein_coding
NC_021283.1	+	60562	61473	MHP168L_RS00270	protein_coding
NC_021283.1	+	61558	62880	MHP168L_RS00275	protein_coding
NC_021283.1	+	62907	64274	MHP168L_RS00280	protein_coding
