DR099_RS01985	NZ_QQQY01000010.1	-	1	408	DR099_RS01985	IDMHP694	-	754478	754885
DR099_RS01990	NZ_QQQY01000010.1	-	569	2086	DR099_RS01990	IDMHP694	-	752800	754317
DR099_RS01995	NZ_QQQY01000010.1	-	2094	2396	DR099_RS01995	IDMHP694	-	752490	752792
DR099_RS02000	NZ_QQQY01000010.1	-	2380	3126	DR099_RS02000	IDMHP694	-	751760	752506
DR099_RS02005	NZ_QQQY01000010.1	-	3113	6313	DR099_RS02005	IDMHP694	-	748573	751773
DR099_RS02010	NZ_QQQY01000010.1	-	6350	6706	DR099_RS02010	IDMHP694	-	748180	748536
DR099_RS02015	NZ_QQQY01000010.1	+	6773	7756	DR099_RS02015	IDMHP694	-	747130	748113
DR099_RS02020	NZ_QQQY01000010.1	+	7760	9499	DR099_RS02020	IDMHP694	-	745387	747126
DR099_RS02025	NZ_QQQY01000010.1	+	9492	9911	DR099_RS02025	IDMHP694	-	744975	745394
DR099_RS02030	NZ_QQQY01000010.1	+	9972	11135	DR099_RS02030	IDMHP694	-	743751	744914
DR099_RS02035	NZ_QQQY01000010.1	-	11245	13245	DR099_RS02035	IDMHP694	-	741641	743641
DR099_RS02040	NZ_QQQY01000010.1	+	13552	13779	DR099_RS02040	IDMHP694	-	741107	741334
DR099_RS02045	NZ_QQQY01000010.1	+	13772	15616	DR099_RS02045	IDMHP694	-	739270	741114
DR099_RS02050	NZ_QQQY01000010.1	+	15626	15916	DR099_RS02050	IDMHP694	-	738970	739260
DR099_RS02055	NZ_QQQY01000010.1	+	15883	17682	DR099_RS02055	IDMHP694	-	737204	739003
DR099_RS02060	NZ_QQQY01000010.1	+	17694	18023	DR099_RS02060	IDMHP694	-	736863	737192
DR099_RS02065	NZ_QQQY01000010.1	+	18073	21018	DR099_RS02065	IDMHP694	-	733868	736813
DR099_RS02070	NZ_QQQY01000010.1	+	21021	21905	DR099_RS02070	IDMHP694	-	732981	733865
DR099_RS02075	NZ_QQQY01000010.1	+	21927	23060	DR099_RS02075	IDMHP694	-	731826	732959
DR099_RS04450	NZ_QQQY01000010.1	+	23144	23758	DR099_RS04450	IDMHP694	-	731128	731742
DR099_RS02085	NZ_QQQY01000010.1	-	23869	24696	DR099_RS02085	IDMHP694	-	730190	731017
DR099_RS02090	NZ_QQQY01000010.1	-	24696	25130	DR099_RS02090	IDMHP694	-	729756	730190
DR099_RS02095	NZ_QQQY01000010.1	-	25244	25861	DR099_RS02095	IDMHP694	-	729025	729642
DR099_RS02100	NZ_QQQY01000010.1	+	26229	26993	DR099_RS02100	IDMHP694	-	727893	728657
DR099_RS02105	NZ_QQQY01000010.1	+	27017	28798	DR099_RS02105	IDMHP694	-	726088	727869
DR099_RS02110	NZ_QQQY01000010.1	+	28798	29628	DR099_RS02110	IDMHP694	-	725258	726088
DR099_RS02115	NZ_QQQY01000010.1	-	29683	30837	DR099_RS02115	IDMHP694	-	724049	725203
DR099_RS02120	NZ_QQQY01000010.1	+	31012	32376	DR099_RS02120	IDMHP694	-	722510	723874
DR099_RS02125	NZ_QQQY01000010.1	+	32652	33369	DR099_RS02125	IDMHP694	-	721517	722234
DR099_RS02130	NZ_QQQY01000011.1	+	1	7113	DR099_RS02130	IDMHP694	-	540999	548111
DR099_RS04640	NZ_QQQY01000011.1	+	7216	12948	DR099_RS04640	IDMHP694	-	535164	540896
DR099_RS03980	NZ_QQQY01000011.1	+	13571	18742	DR099_RS03980	IDMHP694	-	529370	534541
DR099_RS02140	NZ_QQQY01000011.1	+	19224	21050	DR099_RS02140	IDMHP694	-	527062	528888
