	DR099_RS01985			
	seqID	strand	start	end
DR099_RS01985	IDMHP694	-	754478	754885
seqID	DR099_RS01990			
IDMHP694	seqID	strand	start	end
DR099_RS01990	IDMHP694	-	752800	754317
seqID	DR099_RS01995			
IDMHP694	seqID	strand	start	end
DR099_RS01995	IDMHP694	-	752490	752792
seqID	DR099_RS02000			
IDMHP694	seqID	strand	start	end
DR099_RS02000	IDMHP694	-	751760	752506
seqID	DR099_RS02005			
IDMHP694	seqID	strand	start	end
DR099_RS02005	IDMHP694	-	748573	751773
seqID	DR099_RS02010			
IDMHP694	seqID	strand	start	end
DR099_RS02010	IDMHP694	-	748180	748536
seqID	DR099_RS02015			
IDMHP694	seqID	strand	start	end
DR099_RS02015	IDMHP694	-	747130	748113
seqID	DR099_RS02020			
IDMHP694	seqID	strand	start	end
DR099_RS02020	IDMHP694	-	745387	747126
seqID	DR099_RS02025			
IDMHP694	seqID	strand	start	end
DR099_RS02025	IDMHP694	-	744975	745394
seqID	DR099_RS02030			
IDMHP694	seqID	strand	start	end
DR099_RS02030	IDMHP694	-	743751	744914
seqID	DR099_RS02035			
IDMHP694	seqID	strand	start	end
DR099_RS02035	IDMHP694	-	741641	743641
seqID	DR099_RS02040			
IDMHP694	seqID	strand	start	end
DR099_RS02040	IDMHP694	-	741107	741334
seqID	DR099_RS02045			
IDMHP694	seqID	strand	start	end
DR099_RS02045	IDMHP694	-	739270	741114
seqID	DR099_RS02050			
IDMHP694	seqID	strand	start	end
DR099_RS02050	IDMHP694	-	738970	739260
seqID	DR099_RS02055			
IDMHP694	seqID	strand	start	end
DR099_RS02055	IDMHP694	-	737204	739003
seqID	DR099_RS02060			
IDMHP694	seqID	strand	start	end
DR099_RS02060	IDMHP694	-	736863	737192
seqID	DR099_RS02065			
IDMHP694	seqID	strand	start	end
DR099_RS02065	IDMHP694	-	733868	736813
seqID	DR099_RS02070			
IDMHP694	seqID	strand	start	end
DR099_RS02070	IDMHP694	-	732981	733865
seqID	DR099_RS02075			
IDMHP694	seqID	strand	start	end
DR099_RS02075	IDMHP694	-	731826	732959
seqID	DR099_RS04450			
IDMHP694	seqID	strand	start	end
DR099_RS04450	IDMHP694	-	731128	731742
seqID	DR099_RS02085			
IDMHP694	seqID	strand	start	end
DR099_RS02085	IDMHP694	-	730190	731017
seqID	DR099_RS02090			
IDMHP694	seqID	strand	start	end
DR099_RS02090	IDMHP694	-	729756	730190
seqID	DR099_RS02095			
IDMHP694	seqID	strand	start	end
DR099_RS02095	IDMHP694	-	729025	729642
seqID	DR099_RS02100			
IDMHP694	seqID	strand	start	end
DR099_RS02100	IDMHP694	-	727893	728657
seqID	DR099_RS02105			
IDMHP694	seqID	strand	start	end
DR099_RS02105	IDMHP694	-	726088	727869
seqID	DR099_RS02110			
IDMHP694	seqID	strand	start	end
DR099_RS02110	IDMHP694	-	725258	726088
seqID	DR099_RS02115			
IDMHP694	seqID	strand	start	end
