DR093_RS02860	NZ_QQRE01000010.1	+	325	822	DR093_RS02860	IDMF11	+	664713	665210
DR093_RS02865	NZ_QQRE01000010.1	+	836	1201	DR093_RS02865	IDMF11	+	665224	665589
DR093_RS02870	NZ_QQRE01000010.1	+	1389	5042	DR093_RS02870	IDMF11	+	665777	669430
DR093_RS02875	NZ_QQRE01000010.1	+	5100	9335	DR093_RS02875	IDMF11	+	669488	673723
DR093_RS02880	NZ_QQRE01000010.1	+	9340	9759	DR093_RS02880	IDMF11	+	673728	674147
DR093_RS02885	NZ_QQRE01000011.1	+	409	1599	DR093_RS02885	IDMF11	+	352404	353594
DR093_RS02890	NZ_QQRE01000011.1	+	1583	2353	DR093_RS02890	IDMF11	+	353578	354348
DR093_RS02895	NZ_QQRE01000011.1	+	2346	4043	DR093_RS02895	IDMF11	+	354341	356038
DR093_RS02900	NZ_QQRE01000011.1	+	4161	4637	DR093_RS02900	IDMF11	+	356156	356632
DR093_RS04035	NZ_QQRE01000011.1	+	4805	5941	DR093_RS04035	IDMF11	+	356800	357936
DR093_RS02910	NZ_QQRE01000011.1	+	5860	6789	DR093_RS02910	IDMF11	+	357855	358784
DR093_RS02915	NZ_QQRE01000011.1	-	7187	7414	DR093_RS02915	IDMF11	-	359182	359409
DR093_RS02920	NZ_QQRE01000011.1	-	7431	8880	DR093_RS02920	IDMF11	-	359426	360875
DR093_RS04040	NZ_QQRE01000012.1	+	517	2748	DR093_RS04040	IDMF11	-	389040	391271
DR093_RS04045	NZ_QQRE01000012.1	+	2778	4877	DR093_RS04045	IDMF11	-	386911	389010
DR093_RS02940	NZ_QQRE01000012.1	+	4903	5871	DR093_RS02940	IDMF11	-	385917	386885
DR093_RS04050	NZ_QQRE01000012.1	+	5849	8026	DR093_RS04050	IDMF11	-	383762	385939
DR093_RS02950	NZ_QQRE01000012.1	+	8026	8378	DR093_RS02950	IDMF11	-	383410	383762
DR093_RS02955	NZ_QQRE01000013.1	+	1	666	DR093_RS02955	IDMF11	-	382644	383309
DR093_RS02960	NZ_QQRE01000013.1	+	629	1594	DR093_RS02960	IDMF11	-	381716	382681
DR093_RS03255	NZ_QQRE01000013.1	+	1598	1765	DR093_RS03255	IDMF11	-	381545	381712
DR093_RS04055	NZ_QQRE01000013.1	-	1868	4663	DR093_RS04055	IDMF11	+	378647	381442
DR093_RS02970	NZ_QQRE01000013.1	-	4689	4882	DR093_RS02970	IDMF11	+	378428	378621
DR093_RS02975	NZ_QQRE01000014.1	+	194	1768	DR093_RS02975	IDMF11	+	347827	349401
DR093_RS02980	NZ_QQRE01000014.1	-	1955	2704	DR093_RS02980	IDMF11	-	349588	350337
DR093_RS02985	NZ_QQRE01000014.1	-	2722	4254	DR093_RS02985	IDMF11	-	350355	351887
DR093_RS02990	NZ_QQRE01000015.1	+	231	1781	DR093_RS02990	IDMF11	+	342104	343654
DR093_RS02995	NZ_QQRE01000015.1	+	1813	2145	DR093_RS02995	IDMF11	+	343686	344018
DR093_RS03260	NZ_QQRE01000015.1	-	2213	3744	DR093_RS03260	IDMF11	-	344086	345617
DR093_RS03005	NZ_QQRE01000016.1	-	172	756	DR093_RS03005	IDMF11	+	407998	408582
DR093_RS04060	NZ_QQRE01000016.1	-	915	3353	DR093_RS04060	IDMF11	+	405401	407839
DR093_RS03015	NZ_QQRE01000016.1	-	3334	3691	DR093_RS03015	IDMF11	+	405063	405420
DR093_RS03770	NZ_QQRE01000017.1	-	258	1784	DR093_RS03770	IDMF11	-	345975	347501
DR093_RS03025	NZ_QQRE01000018.1	+	1	276	DR093_RS03025	IDMF11	+	753174	753449
DR093_RS03030	NZ_QQRE01000018.1	+	329	1617	DR093_RS03030	IDMF11	+	753502	754790
DR093_RS00005	NZ_QQRE01000001.1	-	1	1040	DR093_RS00005	IDMF11	-	1	1040
DR093_RS00010	NZ_QQRE01000001.1	+	1609	2247	DR093_RS00010	IDMF11	+	1609	2247
DR093_RS00015	NZ_QQRE01000001.1	+	2264	2746	DR093_RS00015	IDMF11	+	2264	2746
DR093_RS03775	NZ_QQRE01000001.1	+	2746	4308	DR093_RS03775	IDMF11	+	2746	4308
