query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQRB01000017.1	1.0	1.0	1.0
NZ_QQRB01000001.1	1.0	1.0	1.0
NZ_QQRB01000032.1	1.0	1.0	1.0
NZ_QQRB01000018.1	1.0	1.0	1.0
NZ_QQRB01000030.1	1.0	1.0	1.0
NZ_QQRB01000061.1	1.0	1.0	1.0
NZ_QQRB01000029.1	1.0	1.0	1.0
NZ_QQRB01000046.1	1.0	1.0	1.0
NZ_QQRB01000069.1	1.0	1.0	1.0
NZ_QQRB01000013.1	1.0	0.08736022873981575	0.9976204391750856
NZ_QQRB01000015.1	1.0	1.0	1.0
NZ_QQRB01000019.1	1.0	0.061079693662486174	0.9600273317389819
NZ_QQRB01000011.1	1.0	1.0	1.0
NZ_QQRB01000063.1	1.0	1.0	1.0
NZ_QQRB01000014.1	1.0	1.0	1.0
NZ_QQRB01000008.1	1.0	1.0	1.0
NZ_QQRB01000006.1	1.0	1.0	1.0
NZ_QQRB01000012.1	1.0	1.0	1.0
NZ_QQRB01000031.1	1.0	1.0	1.0
NZ_QQRB01000035.1	1.0	1.0	1.0
NZ_QQRB01000033.1	1.0	1.0	1.0
NZ_QQRB01000002.1	1.0	1.0	1.0
NZ_QQRB01000039.1	1.0	0.10543814282658993	0.5596533284160059
NZ_QQRB01000034.1	1.0	1.0	1.0
NZ_QQRB01000040.1	1.0	1.0	1.0
NZ_QQRB01000072.1	1.0	1.0	1.0
NZ_QQRB01000038.1	1.0	1.0	1.0
NZ_QQRB01000041.1	1.0	1.0	1.0
NZ_QQRB01000020.1	1.0	0.03188417502978414	1.0
NZ_QQRB01000025.1	1.0	1.0	1.0
NZ_QQRB01000028.1	1.0	1.0	1.0
NZ_QQRB01000009.1	1.0	1.0	1.0
NZ_QQRB01000037.1	1.0	1.0	1.0
NZ_QQRB01000022.1	1.0	1.0	1.0
NZ_QQRB01000021.1	1.0	1.0	1.0
NZ_QQRB01000016.1	1.0	1.0	1.0
NZ_QQRB01000007.1	1.0	1.0	1.0
NZ_QQRB01000005.1	1.0	0.20391479069058774	1.0
NZ_QQRB01000003.1	1.0	1.0	1.0
NZ_QQRB01000048.1	1.0	1.0	1.0
NZ_QQRB01000049.1	1.0	1.0	1.0
NZ_QQRB01000042.1	1.0	1.0	1.0
NZ_QQRB01000045.1	1.0	1.0	1.0
NZ_QQRB01000053.1	1.0	1.0	1.0
NZ_QQRB01000064.1	1.0	1.0	1.0
NZ_QQRB01000055.1	1.0	1.0	1.0
NZ_QQRB01000023.1	1.0	1.0	1.0
NZ_QQRB01000024.1	1.0	1.0	1.0
NZ_QQRB01000026.1	1.0	1.0	1.0
NZ_QQRB01000004.1	1.0	1.0	1.0
NZ_QQRB01000036.1	1.0	1.0	1.0
NZ_QQRB01000027.1	1.0	1.0	1.0
NZ_QQRB01000010.1	1.0	0.03205399575791147	1.0
