MHJ_RS00005	NC_007295.1	+	207	1598	MHJ_RS00005	IDJ	+	207	1598
MHJ_RS00010	NC_007295.1	+	1743	2879	MHJ_RS00010	IDJ	+	1743	2879
MHJ_RS00015	NC_007295.1	+	2983	4842	MHJ_RS00015	IDJ	+	2983	4842
MHJ_RS00020	NC_007295.1	+	4842	5300	MHJ_RS00020	IDJ	+	4842	5300
MHJ_RS00025	NC_007295.1	+	5314	6297	MHJ_RS00025	IDJ	+	5314	6297
MHJ_RS00030	NC_007295.1	+	6290	7261	MHJ_RS00030	IDJ	+	6290	7261
MHJ_RS00035	NC_007295.1	+	7364	7933	MHJ_RS00035	IDJ	+	7364	7933
MHJ_RS00040	NC_007295.1	+	8023	9024	MHJ_RS00040	IDJ	+	8023	9024
MHJ_RS00045	NC_007295.1	+	9193	11214	MHJ_RS00045	IDJ	+	9193	11214
MHJ_RS00050	NC_007295.1	+	11299	12306	MHJ_RS00050	IDJ	+	11299	12306
MHJ_RS00055	NC_007295.1	+	12309	13055	MHJ_RS00055	IDJ	+	12309	13055
MHJ_RS00060	NC_007295.1	+	13039	14643	MHJ_RS00060	IDJ	+	13039	14643
MHJ_RS00065	NC_007295.1	+	14648	14893	MHJ_RS00065	IDJ	+	14648	14893
MHJ_RS00070	NC_007295.1	+	14966	15829	MHJ_RS00070	IDJ	+	14966	15829
MHJ_RS00075	NC_007295.1	+	15836	16681	MHJ_RS00075	IDJ	+	15836	16681
MHJ_RS00085	NC_007295.1	-	17416	17640	MHJ_RS00085	IDJ	+	17416	17640
MHJ_RS00090	NC_007295.1	-	17804	20071	MHJ_RS00090	IDJ	+	17804	20071
MHJ_RS00095	NC_007295.1	-	20265	22505	MHJ_RS00095	IDJ	+	20265	22505
MHJ_RS00100	NC_007295.1	-	22579	24906	MHJ_RS00100	IDJ	+	22579	24906
MHJ_RS00105	NC_007295.1	-	24893	25714	MHJ_RS00105	IDJ	+	24893	25714
MHJ_RS00110	NC_007295.1	+	26032	26514	MHJ_RS00110	IDJ	+	26032	26514
MHJ_RS00115	NC_007295.1	+	26716	27009	MHJ_RS00115	IDJ	+	26716	27009
MHJ_RS00120	NC_007295.1	+	27002	28321	MHJ_RS00120	IDJ	+	27002	28321
MHJ_RS00125	NC_007295.1	+	28314	29714	MHJ_RS00125	IDJ	+	28314	29714
MHJ_RS00130	NC_007295.1	+	29951	30454	MHJ_RS00130	IDJ	+	29951	30454
MHJ_RS00135	NC_007295.1	-	30571	31164	MHJ_RS00135	IDJ	+	30571	31164
MHJ_RS00140	NC_007295.1	-	31142	33802	MHJ_RS00140	IDJ	+	31142	33802
MHJ_RS00145	NC_007295.1	-	33802	36342	MHJ_RS00145	IDJ	+	33802	36342
MHJ_RS00150	NC_007295.1	-	36335	38263	MHJ_RS00150	IDJ	+	36335	38263
MHJ_RS00155	NC_007295.1	+	38473	39483	MHJ_RS00155	IDJ	+	38473	39483
MHJ_RS03825	NC_007295.1	+	39582	41576	MHJ_RS03825	IDJ	+	39582	41576
MHJ_RS00165	NC_007295.1	-	41677	43761	MHJ_RS00165	IDJ	+	41677	43761
MHJ_RS00170	NC_007295.1	-	43767	44000	MHJ_RS00170	IDJ	+	43767	44000
MHJ_RS00175	NC_007295.1	-	44054	45475	MHJ_RS00175	IDJ	+	44054	45475
MHJ_RS00180	NC_007295.1	-	45597	46610	MHJ_RS00180	IDJ	+	45597	46610
MHJ_RS00185	NC_007295.1	+	46763	47572	MHJ_RS00185	IDJ	+	46763	47572
MHJ_RS00190	NC_007295.1	+	47574	48833	MHJ_RS00190	IDJ	+	47574	48833
MHJ_RS00195	NC_007295.1	+	48918	49289	MHJ_RS00195	IDJ	+	48918	49289
MHJ_RS00200	NC_007295.1	+	49293	50501	MHJ_RS00200	IDJ	+	49293	50501
MHJ_RS00205	NC_007295.1	+	50596	50928	MHJ_RS00205	IDJ	+	50596	50928
MHJ_RS00210	NC_007295.1	+	50973	52130	MHJ_RS00210	IDJ	+	50973	52130
MHJ_RS00220	NC_007295.1	+	52566	53294	MHJ_RS00220	IDJ	+	52566	53294
MHJ_RS00225	NC_007295.1	+	53322	53627	MHJ_RS00225	IDJ	+	53322	53627
MHJ_RS00230	NC_007295.1	+	53681	54247	MHJ_RS00230	IDJ	+	53681	54247
MHJ_RS00235	NC_007295.1	+	54247	54810	MHJ_RS00235	IDJ	+	54247	54810
MHJ_RS00240	NC_007295.1	+	54829	56352	MHJ_RS00240	IDJ	+	54829	56352
MHJ_RS00245	NC_007295.1	+	56381	57211	MHJ_RS00245	IDJ	+	56381	57211
MHJ_RS00250	NC_007295.1	+	57229	58644	MHJ_RS00250	IDJ	+	57229	58644
MHJ_RS00255	NC_007295.1	+	58631	58891	MHJ_RS00255	IDJ	+	58631	58891
MHJ_RS00260	NC_007295.1	+	59000	59485	MHJ_RS00260	IDJ	+	59000	59485
MHJ_RS00265	NC_007295.1	+	59708	60664	MHJ_RS00265	IDJ	+	59708	60664
MHJ_RS00270	NC_007295.1	+	60695	61606	MHJ_RS00270	IDJ	+	60695	61606
MHJ_RS00275	NC_007295.1	+	61691	63013	MHJ_RS00275	IDJ	+	61691	63013
MHJ_RS00280	NC_007295.1	+	63041	64408	MHJ_RS00280	IDJ	+	63041	64408
MHJ_RS00285	NC_007295.1	+	64401	66242	MHJ_RS00285	IDJ	+	64401	66242
MHJ_RS00290	NC_007295.1	+	66263	68293	MHJ_RS00290	IDJ	+	66263	68293
MHJ_RS00295	NC_007295.1	+	68300	69073	MHJ_RS00295	IDJ	+	68300	69073
MHJ_RS00300	NC_007295.1	+	69067	69897	MHJ_RS00300	IDJ	+	69067	69897
MHJ_RS00305	NC_007295.1	+	69913	71157	MHJ_RS00305	IDJ	+	69913	71157
MHJ_RS00310	NC_007295.1	+	71231	75931	MHJ_RS00310	IDJ	+	71231	75931
MHJ_RS00315	NC_007295.1	+	76045	78882	MHJ_RS00315	IDJ	+	76045	78882
MHJ_RS00320	NC_007295.1	-	78940	80490	MHJ_RS00320	IDJ	+	78940	80490
MHJ_RS00325	NC_007295.1	+	80608	80916	MHJ_RS00325	IDJ	+	80608	80916
MHJ_RS00330	NC_007295.1	+	81104	82906	MHJ_RS00330	IDJ	+	81104	82906
MHJ_RS00335	NC_007295.1	+	83117	84241	MHJ_RS00335	IDJ	+	83117	84241
MHJ_RS00340	NC_007295.1	+	84300	84989	MHJ_RS00340	IDJ	+	84300	84989
MHJ_RS00345	NC_007295.1	+	85007	86308	MHJ_RS00345	IDJ	+	85007	86308
MHJ_RS00350	NC_007295.1	+	86360	86632	MHJ_RS00350	IDJ	+	86360	86632
MHJ_RS00355	NC_007295.1	+	86635	86865	MHJ_RS00355	IDJ	+	86635	86865
MHJ_RS00360	NC_007295.1	+	86866	88662	MHJ_RS00360	IDJ	+	86866	88662
MHJ_RS00365	NC_007295.1	+	88733	89680	MHJ_RS00365	IDJ	+	88733	89680
MHJ_RS00370	NC_007295.1	-	89995	92079	MHJ_RS00370	IDJ	+	89995	92079
MHJ_RS00375	NC_007295.1	-	92092	92562	MHJ_RS00375	IDJ	+	92092	92562
MHJ_RS00380	NC_007295.1	-	92614	93033	MHJ_RS00380	IDJ	+	92614	93033
MHJ_RS00385	NC_007295.1	-	93164	93544	MHJ_RS00385	IDJ	+	93164	93544
MHJ_RS00390	NC_007295.1	-	93548	94060	MHJ_RS00390	IDJ	+	93548	94060
MHJ_RS00395	NC_007295.1	-	94051	94551	MHJ_RS00395	IDJ	+	94051	94551
MHJ_RS00400	NC_007295.1	+	94816	96162	MHJ_RS00400	IDJ	+	94816	96162
MHJ_RS00405	NC_007295.1	+	96377	97759	MHJ_RS00405	IDJ	+	96377	97759
MHJ_RS00410	NC_007295.1	-	97947	99230	MHJ_RS00410	IDJ	+	97947	99230
MHJ_RS00415	NC_007295.1	-	99235	99933	MHJ_RS00415	IDJ	+	99235	99933
MHJ_RS03780	NC_007295.1	+	100382	100528	MHJ_RS03780	IDJ	+	100382	100528
MHJ_RS00425	NC_007295.1	-	100649	103600	MHJ_RS00425	IDJ	+	100649	103600
MHJ_RS00430	NC_007295.1	-	103911	103986	MHJ_RS00430	IDJ	+	103911	103986
MHJ_RS00435	NC_007295.1	-	103988	104063	MHJ_RS00435	IDJ	+	103988	104063
MHJ_RS00440	NC_007295.1	-	104066	104140	MHJ_RS00440	IDJ	+	104066	104140
MHJ_RS00445	NC_007295.1	-	104192	104282	MHJ_RS00445	IDJ	+	104192	104282
MHJ_RS00450	NC_007295.1	-	104287	104362	MHJ_RS00450	IDJ	+	104287	104362
MHJ_RS00455	NC_007295.1	-	104418	104494	MHJ_RS00455	IDJ	+	104418	104494
MHJ_RS00460	NC_007295.1	-	104499	104575	MHJ_RS00460	IDJ	+	104499	104575
MHJ_RS00465	NC_007295.1	-	104582	104658	MHJ_RS00465	IDJ	+	104582	104658
MHJ_RS00470	NC_007295.1	-	104740	104816	MHJ_RS00470	IDJ	+	104740	104816
MHJ_RS00475	NC_007295.1	+	104867	105685	MHJ_RS00475	IDJ	+	104867	105685
MHJ_RS00480	NC_007295.1	-	105969	107453	MHJ_RS00480	IDJ	+	105969	107453
MHJ_RS00485	NC_007295.1	-	107443	109524	MHJ_RS00485	IDJ	+	107443	109524
MHJ_RS00490	NC_007295.1	+	109632	109820	MHJ_RS00490	IDJ	+	109632	109820
MHJ_RS00495	NC_007295.1	+	109828	110076	MHJ_RS00495	IDJ	+	109828	110076
MHJ_RS00500	NC_007295.1	+	110350	111066	MHJ_RS00500	IDJ	+	110350	111066
MHJ_RS00505	NC_007295.1	-	111446	114289	MHJ_RS00505	IDJ	+	111446	114289
MHJ_RS00510	NC_007295.1	-	114282	116732	MHJ_RS00510	IDJ	+	114282	116732
MHJ_RS00515	NC_007295.1	-	116928	117260	MHJ_RS00515	IDJ	+	116928	117260
MHJ_RS00520	NC_007295.1	+	117416	118981	MHJ_RS00520	IDJ	+	117416	118981
MHJ_RS00525	NC_007295.1	-	119004	119591	MHJ_RS00525	IDJ	+	119004	119591
MHJ_RS00530	NC_007295.1	+	119748	119821	MHJ_RS00530	IDJ	+	119748	119821
MHJ_RS00535	NC_007295.1	+	119963	120454	MHJ_RS00535	IDJ	+	119963	120454
