query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQRJ01000007.1	1.0	0.03840700407114895	1.0
NZ_QQRJ01000052.1	1.0	1.0	1.0
NZ_QQRJ01000023.1	1.0	1.0	1.0
NZ_QQRJ01000037.1	1.0	1.0	1.0
NZ_QQRJ01000040.1	1.0	1.0	1.0
NZ_QQRJ01000004.1	1.0	1.0	1.0
NZ_QQRJ01000055.1	1.0	1.0	1.0
NZ_QQRJ01000047.1	1.0	1.0	1.0
NZ_QQRJ01000025.1	1.0	1.0	1.0
NZ_QQRJ01000018.1	1.0	1.0	1.0
NZ_QQRJ01000006.1	1.0	1.0	1.0
NZ_QQRJ01000015.1	1.0	1.0	1.0
NZ_QQRJ01000003.1	1.0	1.0	1.0
NZ_QQRJ01000042.1	1.0	0.002196446307388723	0.8685258964143426
NZ_QQRJ01000014.1	1.0	1.0	1.0
NZ_QQRJ01000013.1	1.0	1.0	1.0
NZ_QQRJ01000024.1	1.0	1.0	1.0
NZ_QQRJ01000027.1	1.0	1.0	1.0
NZ_QQRJ01000045.1	1.0	1.0	1.0
NZ_QQRJ01000048.1	1.0	1.0	1.0
NZ_QQRJ01000035.1	1.0	1.0	1.0
NZ_QQRJ01000011.1	1.0	0.1061459606713654	1.0
NZ_QQRJ01000002.1	1.0	1.0	1.0
NZ_QQRJ01000031.1	1.0	1.0	1.0
NZ_QQRJ01000039.1	1.0	1.0	1.0
NZ_QQRJ01000030.1	1.0	1.0	1.0
NZ_QQRJ01000022.1	1.0	0.5381869612068966	0.6367163058440746
NZ_QQRJ01000034.1	1.0	1.0	1.0
NZ_QQRJ01000016.1	1.0	1.0	1.0
NZ_QQRJ01000032.1	1.0	0.7695852534562212	0.9779191616766467
NZ_QQRJ01000012.1	1.0	1.0	1.0
NZ_QQRJ01000021.1	1.0	1.0	1.0
NZ_QQRJ01000017.1	1.0	1.0	1.0
NZ_QQRJ01000038.1	1.0	1.0	1.0
NZ_QQRJ01000019.1	1.0	1.0	1.0
NZ_QQRJ01000001.1	1.0	1.0	1.0
NZ_QQRJ01000020.1	1.0	1.0	1.0
NZ_QQRJ01000029.1	1.0	1.0	1.0
NZ_QQRJ01000005.1	1.0	1.0	1.0
NZ_QQRJ01000026.1	1.0	1.0	1.0
NZ_QQRJ01000050.1	1.0	1.0	1.0
NZ_QQRJ01000033.1	1.0	0.009872050942314158	1.0
NZ_QQRJ01000008.1	1.0	1.0	1.0
NZ_QQRJ01000010.1	1.0	1.0	1.0
NZ_QQRJ01000009.1	1.0	1.0	1.0
