query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQRE01000001.1	1.0	0.4334974230973676	1.0
NZ_QQRE01000007.1	1.0	0.044621919548097425	0.99640048731864
NZ_QQRE01000015.1	1.0	1.0	1.0
NZ_QQRE01000017.1	1.0	1.0	1.0
NZ_QQRE01000014.1	1.0	1.0	1.0
NZ_QQRE01000011.1	1.0	1.0	1.0
NZ_QQRE01000008.1	1.0	1.0	1.0
NZ_QQRE01000013.1	1.0	1.0	1.0
NZ_QQRE01000012.1	1.0	1.0	1.0
NZ_QQRE01000019.1	1.0	1.0	1.0
NZ_QQRE01000009.1	1.0	1.0	1.0
NZ_QQRE01000016.1	1.0	1.0	1.0
NZ_QQRE01000004.1	1.0	1.0	1.0
NZ_QQRE01000006.1	1.0	1.0	1.0
NZ_QQRE01000003.1	1.0	1.0	1.0
NZ_QQRE01000022.1	1.0	1.0	1.0
NZ_QQRE01000005.1	1.0	1.0	1.0
NZ_QQRE01000010.1	1.0	1.0	1.0
NZ_QQRE01000002.1	1.0	1.0	1.0
