NZ_QQRB01000010.1	+	473	1087	DR096_RS01760	protein_coding
NZ_QQRB01000010.1	+	1127	1609	DR096_RS01765	protein_coding
NZ_QQRB01000010.1	+	1609	3171	DR096_RS04645	protein_coding
NZ_QQRB01000010.1	+	3252	4217	DR096_RS01775	protein_coding
NZ_QQRB01000010.1	+	4230	6143	DR096_RS01780	protein_coding
NZ_QQRB01000010.1	+	6154	8622	DR096_RS01785	protein_coding
NZ_QQRB01000010.1	-	8629	9708	DR096_RS01790	protein_coding
NZ_QQRB01000010.1	-	9686	12289	DR096_RS01795	protein_coding
NZ_QQRB01000010.1	-	12383	14212	DR096_RS01800	protein_coding
NZ_QQRB01000010.1	-	14202	14540	DR096_RS01805	protein_coding
NZ_QQRB01000010.1	-	14558	14701	DR096_RS01810	protein_coding
NZ_QQRB01000010.1	+	14907	16298	DR096_RS01815	protein_coding
NZ_QQRB01000010.1	+	16443	17579	DR096_RS01820	protein_coding
NZ_QQRB01000010.1	+	17683	19542	DR096_RS01825	protein_coding
NZ_QQRB01000010.1	+	19542	20000	DR096_RS01830	protein_coding
NZ_QQRB01000010.1	+	20014	20997	DR096_RS04650	protein_coding
NZ_QQRB01000010.1	+	20990	21961	DR096_RS01840	protein_coding
NZ_QQRB01000010.1	+	22064	22633	DR096_RS01845	protein_coding
NZ_QQRB01000010.1	+	22723	23724	DR096_RS01850	protein_coding
NZ_QQRB01000010.1	+	23894	25915	DR096_RS04655	protein_coding
NZ_QQRB01000010.1	+	26000	27007	DR096_RS01860	protein_coding
NZ_QQRB01000010.1	+	27010	27756	DR096_RS01865	protein_coding
NZ_QQRB01000010.1	+	27740	29344	DR096_RS01870	protein_coding
NZ_QQRB01000010.1	+	29349	29594	DR096_RS01875	protein_coding
NZ_QQRB01000011.1	+	1	634	DR096_RS01880	pseudogene
NZ_QQRB01000011.1	-	951	1634	DR096_RS01885	protein_coding
NZ_QQRB01000011.1	+	1709	4360	DR096_RS01890	protein_coding
NZ_QQRB01000011.1	+	4336	4767	DR096_RS01895	protein_coding
NZ_QQRB01000011.1	+	4774	5202	DR096_RS01900	protein_coding
NZ_QQRB01000011.1	+	5236	5790	DR096_RS01905	protein_coding
NZ_QQRB01000011.1	+	5768	6661	DR096_RS01910	protein_coding
NZ_QQRB01000011.1	+	6701	8848	DR096_RS01915	protein_coding
NZ_QQRB01000011.1	+	8970	10436	DR096_RS01920	protein_coding
NZ_QQRB01000011.1	+	10438	11268	DR096_RS01925	protein_coding
NZ_QQRB01000011.1	-	11257	12585	DR096_RS01930	protein_coding
NZ_QQRB01000011.1	-	12629	14245	DR096_RS01935	protein_coding
NZ_QQRB01000011.1	+	14415	15467	DR096_RS01940	protein_coding
NZ_QQRB01000011.1	+	15926	17026	DR096_RS01950	protein_coding
NZ_QQRB01000011.1	+	17026	17991	DR096_RS01955	protein_coding
NZ_QQRB01000011.1	+	17993	19405	DR096_RS01960	protein_coding
NZ_QQRB01000011.1	+	19395	20726	DR096_RS01965	protein_coding
NZ_QQRB01000011.1	+	20713	26856	DR096_RS01970	protein_coding
NZ_QQRB01000011.1	+	26867	29250	DR096_RS01975	protein_coding
NZ_QQRB01000012.1	+	247	1680	DR096_RS01980	protein_coding
NZ_QQRB01000012.1	+	1673	2407	DR096_RS01985	protein_coding
NZ_QQRB01000012.1	+	2409	2663	DR096_RS01990	protein_coding
NZ_QQRB01000012.1	-	2981	4933	DR096_RS01995	protein_coding
NZ_QQRB01000012.1	-	5010	7292	DR096_RS04660	protein_coding
NZ_QQRB01000012.1	-	7258	7566	DR096_RS04140	protein_coding
NZ_QQRB01000012.1	-	7532	8053	DR096_RS04145	protein_coding
NZ_QQRB01000012.1	-	8367	8516	DR096_RS04875	protein_coding
NZ_QQRB01000012.1	+	8656	13170	DR096_RS02015	protein_coding
NZ_QQRB01000012.1	+	13747	14583	DR096_RS04150	protein_coding
NZ_QQRB01000012.1	-	14889	16061	DR096_RS02020	protein_coding
NZ_QQRB01000012.1	-	16064	17095	DR096_RS02025	protein_coding
NZ_QQRB01000012.1	-	17098	17961	DR096_RS02030	protein_coding
NZ_QQRB01000012.1	-	17942	18274	DR096_RS02035	protein_coding
NZ_QQRB01000012.1	+	18681	19517	DR096_RS02040	protein_coding
NZ_QQRB01000012.1	+	19520	21838	DR096_RS02045	protein_coding
NZ_QQRB01000012.1	+	21928	23880	DR096_RS04665	protein_coding
NZ_QQRB01000012.1	+	24028	24432	DR096_RS04160	protein_coding
NZ_QQRB01000012.1	+	24464	25644	DR096_RS04165	protein_coding
NZ_QQRB01000013.1	+	1	553	DR096_RS02065	pseudogene
NZ_QQRB01000013.1	+	522	1223	DR096_RS02070	protein_coding
NZ_QQRB01000013.1	-	1387	1581	DR096_RS02075	protein_coding
NZ_QQRB01000013.1	-	1637	1990	DR096_RS02080	protein_coding
NZ_QQRB01000013.1	-	2036	2230	DR096_RS02085	protein_coding
NZ_QQRB01000013.1	-	2223	2876	DR096_RS02090	protein_coding
NZ_QQRB01000013.1	-	3112	4548	DR096_RS02095	protein_coding
NZ_QQRB01000013.1	-	4644	5435	DR096_RS02100	protein_coding
NZ_QQRB01000013.1	+	5510	5785	DR096_RS02105	protein_coding
NZ_QQRB01000013.1	-	5814	6884	DR096_RS02110	protein_coding
NZ_QQRB01000013.1	-	6936	7595	DR096_RS02115	protein_coding
NZ_QQRB01000013.1	+	7746	8045	DR096_RS02120	protein_coding
NZ_QQRB01000013.1	+	8054	8308	DR096_RS02125	protein_coding
NZ_QQRB01000013.1	-	8565	9389	DR096_RS02130	protein_coding
NZ_QQRB01000013.1	+	9517	9613	DR096_RS02135	SRP_RNA
NZ_QQRB01000013.1	+	9641	10744	DR096_RS02140	protein_coding
NZ_QQRB01000013.1	+	10972	12426	DR096_RS02145	protein_coding
NZ_QQRB01000013.1	+	12552	13499	DR096_RS02150	protein_coding
NZ_QQRB01000013.1	-	13760	13843	DR096_RS02155	tRNA
NZ_QQRB01000013.1	+	13819	16746	DR096_RS04670	protein_coding
NZ_QQRB01000013.1	+	16791	17876	DR096_RS02165	protein_coding
NZ_QQRB01000013.1	+	17863	18579	DR096_RS02170	protein_coding
NZ_QQRB01000013.1	+	18640	20043	DR096_RS02175	protein_coding
NZ_QQRB01000013.1	+	20034	20450	DR096_RS02180	protein_coding
NZ_QQRB01000013.1	+	20443	20967	DR096_RS02185	protein_coding
NZ_QQRB01000013.1	+	20957	21712	DR096_RS02190	protein_coding
NZ_QQRB01000013.1	-	21719	21793	DR096_RS02195	tRNA
NZ_QQRB01000013.1	+	21852	22457	DR096_RS02200	protein_coding
NZ_QQRB01000013.1	+	22441	23091	DR096_RS02205	protein_coding
NZ_QQRB01000013.1	+	23101	23913	DR096_RS02210	protein_coding
NZ_QQRB01000014.1	+	1	451	DR096_RS02215	pseudogene
NZ_QQRB01000014.1	-	562	1605	DR096_RS02220	protein_coding
NZ_QQRB01000014.1	-	1628	2833	DR096_RS02225	protein_coding
NZ_QQRB01000014.1	-	2856	4670	DR096_RS04675	protein_coding
NZ_QQRB01000014.1	-	4683	6212	DR096_RS04680	protein_coding
NZ_QQRB01000014.1	-	6224	7126	DR096_RS02240	protein_coding
NZ_QQRB01000014.1	-	7126	9096	DR096_RS04685	protein_coding
NZ_QQRB01000014.1	-	9096	10115	DR096_RS02250	protein_coding
NZ_QQRB01000014.1	-	10105	10911	DR096_RS02255	protein_coding
NZ_QQRB01000014.1	-	10895	11911	DR096_RS02260	protein_coding
NZ_QQRB01000014.1	-	11911	13380	DR096_RS02265	protein_coding
NZ_QQRB01000014.1	+	13877	15133	DR096_RS02270	protein_coding
NZ_QQRB01000014.1	-	15274	15420	DR096_RS02275	protein_coding
NZ_QQRB01000014.1	+	15790	16851	DR096_RS02280	protein_coding
NZ_QQRB01000014.1	+	16853	17305	DR096_RS02285	protein_coding
NZ_QQRB01000014.1	+	17361	19523	DR096_RS02290	protein_coding
NZ_QQRB01000014.1	-	19561	20649	DR096_RS02295	protein_coding
NZ_QQRB01000014.1	+	20948	21787	DR096_RS02300	protein_coding
NZ_QQRB01000014.1	+	21887	22543	DR096_RS02305	protein_coding
