query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQRH01000058.1	1.0	1.0	1.0
NZ_QQRH01000037.1	1.0	1.0	1.0
NZ_QQRH01000021.1	1.0	1.0	1.0
NZ_QQRH01000002.1	1.0	1.0	1.0
NZ_QQRH01000053.1	1.0	1.0	1.0
NZ_QQRH01000026.1	1.0	1.0	1.0
NZ_QQRH01000015.1	1.0	1.0	1.0
NZ_QQRH01000007.1	1.0	1.0	1.0
NZ_QQRH01000001.1	1.0	1.0	1.0
NZ_QQRH01000046.1	1.0	1.0	1.0
NZ_QQRH01000012.1	1.0	1.0	1.0
NZ_QQRH01000017.1	1.0	1.0	1.0
NZ_QQRH01000022.1	1.0	1.0	1.0
NZ_QQRH01000030.1	1.0	1.0	1.0
NZ_QQRH01000051.1	1.0	1.0	1.0
NZ_QQRH01000011.1	1.0	0.12232246290920638	0.9635805177709522
NZ_QQRH01000023.1	1.0	0.17423277597469292	0.7788257486441877
NZ_QQRH01000003.1	1.0	0.6698684607083483	0.9132390932048416
NZ_QQRH01000020.1	1.0	1.0	1.0
NZ_QQRH01000042.1	1.0	0.004115298219382426	1.0
NZ_QQRH01000040.1	1.0	0.015405781567454287	0.9641744548286605
NZ_QQRH01000018.1	1.0	1.0	1.0
NZ_QQRH01000029.1	1.0	1.0	1.0
NZ_QQRH01000028.1	1.0	1.0	1.0
NZ_QQRH01000047.1	1.0	1.0	1.0
NZ_QQRH01000025.1	1.0	1.0	1.0
NZ_QQRH01000014.1	1.0	0.049444676592843476	0.9970643181211636
NZ_QQRH01000024.1	1.0	1.0	1.0
NZ_QQRH01000013.1	1.0	1.0	1.0
NZ_QQRH01000057.1	1.0	1.0	1.0
NZ_QQRH01000041.1	1.0	1.0	1.0
NZ_QQRH01000049.1	1.0	1.0	1.0
NZ_QQRH01000016.1	1.0	1.0	1.0
NZ_QQRH01000005.1	1.0	1.0	1.0
NZ_QQRH01000006.1	1.0	1.0	1.0
NZ_QQRH01000019.1	1.0	0.020428967043446898	0.9955113338819481
NZ_QQRH01000063.1	1.0	1.0	1.0
NZ_QQRH01000032.1	1.0	1.0	1.0
NZ_QQRH01000059.1	1.0	1.0	1.0
NZ_QQRH01000009.1	1.0	1.0	1.0
NZ_QQRH01000039.1	1.0	1.0	1.0
NZ_QQRH01000031.1	1.0	1.0	1.0
NZ_QQRH01000036.1	1.0	1.0	1.0
NZ_QQRH01000008.1	1.0	1.0	1.0
NZ_QQRH01000010.1	1.0	1.0	1.0
NZ_QQRH01000004.1	1.0	0.09127980197159856	1.0
