# BUSCO version is: 5.8.0 
# The lineage dataset is: mycoplasmatales_odb10 (Creation date: 2024-01-08, number of genomes: 79, number of BUSCOs: 174)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
17at2085	Complete	NC_007295.1	804916	800678	-	1920.8	1289	https://v10-1.orthodb.org/?query=17at2085	DNA-directed RNA polymerase subunit beta'
53at2085	Complete	NC_007295.1	808635	804973	-	1726.1	1198	https://v10-1.orthodb.org/?query=53at2085	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
56at2085	Complete	NC_007295.1	692328	687922	-	1374.2	1032	https://v10-1.orthodb.org/?query=56at2085	DNA polymerase III PolC-type
78at2085	Complete	NC_007295.1	860006	862945	+	939.6	777	https://v10-1.orthodb.org/?query=78at2085	SMCs flexible hinge
111at2085	Complete	NC_007295.1	114289	111446	-	1167.5	770	https://v10-1.orthodb.org/?query=111at2085	UvrABC system protein A
118at2085	Complete	NC_007295.1	512345	510453	-	257.6	331	https://v10-1.orthodb.org/?query=118at2085	Domain of unknown functionDUF2779
147at2085	Complete	NC_007295.1	680174	677562	-	647.0	456	https://v10-1.orthodb.org/?query=147at2085	Lon protease
148at2085	Complete	NC_007295.1	92079	89995	-	1036.6	579	https://v10-1.orthodb.org/?query=148at2085	Elongation factor G
157at2085	Complete	NC_007295.1	33802	31142	-	771.2	600	https://v10-1.orthodb.org/?query=157at2085	Isoleucine--tRNA ligase
163at2085	Complete	NC_007295.1	221640	224291	+	820.4	620	https://v10-1.orthodb.org/?query=163at2085	Alanine--tRNA ligase
218at2085	Complete	NC_007295.1	505047	507308	+	436.0	493	https://v10-1.orthodb.org/?query=218at2085	DNA helicase
244at2085	Complete	NC_007295.1	331052	329142	-	552.3	463	https://v10-1.orthodb.org/?query=244at2085	DNA topoisomerase I, type IA
406at2085	Complete	NC_007295.1	116732	114282	-	674.8	488	https://v10-1.orthodb.org/?query=406at2085	Ribonuclease J
462at2085	Complete	NC_007295.1	849831	847459	-	737.5	609	https://v10-1.orthodb.org/?query=462at2085	Leucine--tRNA ligase
482at2085	Complete	NC_007295.1	43761	41677	-	508.6	484	https://v10-1.orthodb.org/?query=482at2085	Ribonuclease R
492at2085	Complete	NC_007295.1	81104	82906	+	831.3	490	https://v10-1.orthodb.org/?query=492at2085	Chaperone protein DnaK
501at2085	Complete	NC_007295.1	86866	88662	+	822.7	526	https://v10-1.orthodb.org/?query=501at2085	Elongation factor 4
533at2085	Complete	NC_007295.1	2983	4842	+	789.1	515	https://v10-1.orthodb.org/?query=533at2085	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
534at2085	Complete	NC_007295.1	888858	891326	+	866.0	665	https://v10-1.orthodb.org/?query=534at2085	Valine--tRNA ligase
539at2085	Complete	NC_007295.1	763757	762018	-	813.6	541	https://v10-1.orthodb.org/?query=539at2085	Threonine--tRNA ligase
543at2085	Complete	NC_007295.1	753452	750507	-	596.8	530	https://v10-1.orthodb.org/?query=543at2085	DNA-directed DNA polymerase
584at2085	Complete	NC_007295.1	296471	298624	+	360.3	290	https://v10-1.orthodb.org/?query=584at2085	DNA polymerase III subunit gamma/tau
697at2085	Complete	NC_007295.1	769431	770948	+	554.0	421	https://v10-1.orthodb.org/?query=697at2085	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
699at2085	Complete	NC_007295.1	849979	852018	+	729.2	532	https://v10-1.orthodb.org/?query=699at2085	UVR domain
705at2085	Complete	NC_007295.1	677263	676055	-	612.5	341	https://v10-1.orthodb.org/?query=705at2085	Elongation factor Tu
759at2085	Complete	NC_007295.1	228900	230366	+	518.7	394	https://v10-1.orthodb.org/?query=759at2085	Lysine--tRNA ligase
801at2085	Complete	NC_007295.1	755643	753844	-	628.7	483	https://v10-1.orthodb.org/?query=801at2085	Translation initiation factor IF-2
812at2085	Complete	NC_007295.1	207	1598	+	269.5	295	https://v10-1.orthodb.org/?query=812at2085	Chromosomal replication initiator protein DnaA
886at2085	Complete	NC_007295.1	175302	176705	+	546.8	372	https://v10-1.orthodb.org/?query=886at2085	Glutamate--tRNA ligase
887at2085	Complete	NC_007295.1	54829	56352	+	664.7	397	https://v10-1.orthodb.org/?query=887at2085	ATP synthase subunit alpha
908at2085	Complete	NC_007295.1	278195	279898	+	481.4	382	https://v10-1.orthodb.org/?query=908at2085	Aspartate--tRNA ligase
913at2085	Complete	NC_007295.1	496800	498341	+	447.3	385	https://v10-1.orthodb.org/?query=913at2085	Methionine--tRNA ligase
946at2085	Complete	NC_007295.1	9193	11214	+	425.7	433	https://v10-1.orthodb.org/?query=946at2085	hydrolase
955at2085	Complete	NC_007295.1	63041	64408	+	450.0	349	https://v10-1.orthodb.org/?query=955at2085	Glycine--tRNA ligase
1041at2085	Complete	NC_007295.1	305031	307109	+	427.4	491	https://v10-1.orthodb.org/?query=1041at2085	DNA ligase
1043at2085	Complete	NC_007295.1	57229	58644	+	697.6	399	https://v10-1.orthodb.org/?query=1043at2085	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
1064at2085	Complete	NC_007295.1	704184	702850	-	491.7	349	https://v10-1.orthodb.org/?query=1064at2085	Spermidine/putrescine import ATP-binding protein PotA
1140at2085	Complete	NC_007295.1	85007	86308	+	389.4	346	https://v10-1.orthodb.org/?query=1140at2085	GTPase Der
1146at2085	Complete	NC_007295.1	61691	63013	+	464.6	361	https://v10-1.orthodb.org/?query=1146at2085	Signal recognition particle protein
1180at2085	Complete	NC_007295.1	38473	39483	+	394.2	265	https://v10-1.orthodb.org/?query=1180at2085	Glyceraldehyde-3-phosphate dehydrogenase
1182at2085	Complete	NC_007295.1	28314	29714	+	393.6	358	https://v10-1.orthodb.org/?query=1182at2085	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
1184at2085	Complete	NC_007295.1	503044	504393	+	456.5	356	https://v10-1.orthodb.org/?query=1184at2085	Asparagine--tRNA ligase
1307at2085	Complete	NC_007295.1	13039	14643	+	429.4	406	https://v10-1.orthodb.org/?query=1307at2085	Arginine--tRNA ligase
1328at2085	Complete	NC_007295.1	292306	293547	+	419.6	326	https://v10-1.orthodb.org/?query=1328at2085	Serine--tRNA ligase
1338at2085	Complete	NC_007295.1	232515	231187	-	361.6	324	https://v10-1.orthodb.org/?query=1338at2085	tRNA modification GTPase MnmE
1371at2085	Complete	NC_007295.1	191960	189921	-	280.0	431	https://v10-1.orthodb.org/?query=1371at2085	ABC transporter type 1, transmembrane domain
1384at2085	Complete	NC_007295.1	203349	201928	-	463.0	365	https://v10-1.orthodb.org/?query=1384at2085	Protein translocase subunit SecY
1410at2085	Complete	NC_007295.1	80490	78940	-	300.6	399	https://v10-1.orthodb.org/?query=1410at2085	GIY-YIG endonuclease
1416at2085	Complete	NC_007295.1	757754	755910	-	223.3	302	https://v10-1.orthodb.org/?query=1416at2085	Transcription termination/antitermination protein NusA
1451at2085	Complete	NC_007295.1	687783	686494	-	320.8	331	https://v10-1.orthodb.org/?query=1451at2085	Glucose-6-phosphate isomerase
1484at2085	Complete	NC_007295.1	617070	618284	+	421.2	326	https://v10-1.orthodb.org/?query=1484at2085	Phosphoglycerate kinase
