NZ_QQRK01000010.1	+	509	1237	IDMHP691	+	79469	80197
NZ_QQRK01000010.1	+	1265	1570	IDMHP691	+	80225	80530
NZ_QQRK01000010.1	+	1624	2190	IDMHP691	+	80584	81150
NZ_QQRK01000010.1	+	2190	2753	IDMHP691	+	81150	81713
NZ_QQRK01000010.1	+	2772	4295	IDMHP691	+	81732	83255
NZ_QQRK01000010.1	+	4324	5154	IDMHP691	+	83284	84114
NZ_QQRK01000010.1	+	5172	6587	IDMHP691	+	84132	85547
NZ_QQRK01000010.1	+	6574	6834	IDMHP691	+	85534	85794
NZ_QQRK01000010.1	+	6942	7427	IDMHP691	+	85902	86387
NZ_QQRK01000010.1	+	7650	8606	IDMHP691	+	86610	87566
NZ_QQRK01000010.1	+	8631	9542	IDMHP691	+	87591	88502
NZ_QQRK01000010.1	+	9627	10949	IDMHP691	+	88587	89909
NZ_QQRK01000010.1	+	10977	12344	IDMHP691	+	89937	91304
NZ_QQRK01000010.1	+	12337	14178	IDMHP691	+	91297	93138
NZ_QQRK01000010.1	+	14199	16229	IDMHP691	+	93159	95189
NZ_QQRK01000010.1	+	16236	17009	IDMHP691	+	95196	95969
NZ_QQRK01000010.1	+	17003	17833	IDMHP691	+	95963	96793
NZ_QQRK01000010.1	+	17851	19095	IDMHP691	+	96811	98055
NZ_QQRK01000010.1	+	19168	23868	IDMHP691	+	98128	102828
NZ_QQRK01000010.1	+	23982	26819	IDMHP691	+	102942	105779
NZ_QQRK01000010.1	-	26877	28427	IDMHP691	+	105837	107387
NZ_QQRK01000010.1	+	28545	28853	IDMHP691	+	107505	107813
NZ_QQRK01000010.1	+	29041	30843	IDMHP691	+	108001	109803
NZ_QQRK01000010.1	+	31071	32195	IDMHP691	+	110031	111155
NZ_QQRK01000010.1	+	32254	32943	IDMHP691	+	111214	111903
NZ_QQRK01000010.1	+	32961	34262	IDMHP691	+	111921	113222
NZ_QQRK01000010.1	+	34314	34586	IDMHP691	+	113274	113546
NZ_QQRK01000010.1	+	34589	34819	IDMHP691	+	113549	113779
NZ_QQRK01000010.1	+	34820	36616	IDMHP691	+	113780	115576
NZ_QQRK01000010.1	+	36687	37634	IDMHP691	+	115647	116594
NZ_QQRK01000011.1	-	1	2375	IDMHP691	-	276448	278822
NZ_QQRK01000011.1	-	2386	8529	IDMHP691	-	270294	276437
NZ_QQRK01000011.1	-	8516	9847	IDMHP691	-	268976	270307
NZ_QQRK01000011.1	-	9837	11249	IDMHP691	-	267574	268986
NZ_QQRK01000011.1	-	11251	12216	IDMHP691	-	266607	267572
NZ_QQRK01000011.1	-	12216	13316	IDMHP691	-	265507	266607
NZ_QQRK01000011.1	-	13775	14827	IDMHP691	-	263996	265048
NZ_QQRK01000011.1	+	14997	16613	IDMHP691	-	262210	263826
NZ_QQRK01000011.1	+	16657	17985	IDMHP691	-	260838	262166
NZ_QQRK01000011.1	-	17974	18804	IDMHP691	-	260019	260849
NZ_QQRK01000011.1	-	18806	20272	IDMHP691	-	258551	260017
NZ_QQRK01000011.1	-	20395	22542	IDMHP691	-	256281	258428
NZ_QQRK01000011.1	-	22582	23475	IDMHP691	-	255348	256241
NZ_QQRK01000011.1	-	23453	24007	IDMHP691	-	254816	255370
NZ_QQRK01000011.1	-	24041	24469	IDMHP691	-	254354	254782
NZ_QQRK01000011.1	-	24476	24907	IDMHP691	-	253916	254347
NZ_QQRK01000011.1	-	24883	27534	IDMHP691	-	251289	253940
NZ_QQRK01000011.1	+	27609	28292	IDMHP691	-	250531	251214
NZ_QQRK01000011.1	-	28609	29225	IDMHP691	-	249598	250214
NZ_QQRK01000012.1	-	188	319	IDMHP691	+	375896	376027
NZ_QQRK01000012.1	+	439	1503	IDMHP691	+	376147	377211
NZ_QQRK01000012.1	-	2602	2850	IDMHP691	+	378310	378558
NZ_QQRK01000012.1	+	3182	4615	IDMHP691	+	378890	380323
NZ_QQRK01000012.1	+	4608	5342	IDMHP691	+	380316	381050
NZ_QQRK01000012.1	+	5356	5598	IDMHP691	+	381064	381306
NZ_QQRK01000012.1	-	5933	7885	IDMHP691	+	381641	383593
NZ_QQRK01000012.1	-	7962	10244	IDMHP691	+	383670	385952
NZ_QQRK01000012.1	-	10210	11004	IDMHP691	+	385918	386712
NZ_QQRK01000012.1	-	11318	11467	IDMHP691	+	387026	387175
NZ_QQRK01000012.1	+	11607	17534	IDMHP691	+	387315	393242
NZ_QQRK01000012.1	-	17840	19012	IDMHP691	+	393548	394720
NZ_QQRK01000012.1	-	19015	20046	IDMHP691	+	394723	395754
NZ_QQRK01000012.1	-	20049	20912	IDMHP691	+	395757	396620
NZ_QQRK01000012.1	-	20893	21225	IDMHP691	+	396601	396933
NZ_QQRK01000012.1	+	21638	22474	IDMHP691	+	397346	398182
