query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQRC01000002.1	1.0	0.1987501958035134	1.0
NZ_QQRC01000001.1	1.0	1.0	1.0
NZ_QQRC01000009.1	1.0	1.0	1.0
NZ_QQRC01000010.1	1.0	1.0	1.0
NZ_QQRC01000019.1	1.0	1.0	1.0
NZ_QQRC01000020.1	1.0	1.0	1.0
NZ_QQRC01000011.1	1.0	1.0	1.0
NZ_QQRC01000016.1	1.0	1.0	1.0
NZ_QQRC01000014.1	1.0	1.0	1.0
NZ_QQRC01000032.1	1.0	1.0	1.0
NZ_QQRC01000025.1	1.0	1.0	1.0
NZ_QQRC01000023.1	1.0	1.0	1.0
NZ_QQRC01000027.1	1.0	1.0	1.0
NZ_QQRC01000017.1	1.0	1.0	1.0
NZ_QQRC01000015.1	1.0	1.0	1.0
NZ_QQRC01000021.1	1.0	1.0	1.0
NZ_QQRC01000003.1	1.0	0.21034106836941285	1.0
NZ_QQRC01000012.1	1.0	1.0	1.0
NZ_QQRC01000006.1	1.0	1.0	1.0
NZ_QQRC01000007.1	1.0	0.09939252459246152	0.998810232004759
NZ_QQRC01000004.1	1.0	1.0	1.0
NZ_QQRC01000030.1	1.0	1.0	1.0
NZ_QQRC01000026.1	1.0	1.0	1.0
NZ_QQRC01000005.1	1.0	1.0	1.0
NZ_QQRC01000013.1	1.0	1.0	1.0
NZ_QQRC01000008.1	1.0	1.0	1.0
