IDUe273	ID7448	98.004	84789	1428	46	542227	626924	560699	645314	0.0	1.453e+05
IDUe273	ID7448	99.261	81192	561	15	33201	114366	33322	114500	0.0	1.437e+05
IDUe273	ID7448	99.024	81277	636	47	640367	721531	661627	742858	0.0	1.429e+05
IDUe273	ID7448	99.229	63203	407	24	281424	344586	283744	346906	0.0	1.117e+05
IDUe273	ID7448	98.080	58281	897	52	420495	478691	416264	474406	0.0	1.000e+05
IDUe273	ID7448	98.344	55360	609	39	839283	894457	856829	912065	0.0	95803
IDUe273	ID7448	98.773	41487	374	20	480601	522016	474401	515823	0.0	72554
IDUe273	ID7448	98.380	36168	519	25	742971	779104	757746	793880	0.0	62531
IDUe273	ID7448	98.330	34500	382	28	115791	150231	114491	148855	0.0	59669
IDUe273	ID7448	98.906	33179	301	22	1	33145	207	33357	0.0	58155
IDUe273	ID7448	99.115	32106	281	3	229909	262012	224861	256965	0.0	56609
IDUe273	ID7448	99.573	31397	99	13	152593	183962	153000	184388	0.0	55990
IDUe273	ID7448	98.811	24301	241	18	779286	803561	790706	814983	0.0	42484
IDUe273	ID7448	99.172	20768	146	7	183925	204680	184414	205167	0.0	36670
IDUe273	ID7448	98.735	19837	199	19	210148	229944	205162	224986	0.0	34604
IDUe273	ID7448	98.956	18108	163	1	803563	821644	815442	833549	0.0	31823
IDUe273	ID7448	96.714	18169	486	23	524091	542234	540708	558790	0.0	30071
IDUe273	ID7448	99.395	16865	88	9	822475	839329	838058	854918	0.0	29927
IDUe273	ID7448	98.269	17102	272	9	382125	399207	379107	396203	0.0	29489
IDUe273	ID7448	98.882	15570	136	10	364658	380214	363601	379145	0.0	27284
IDUe273	ID7448	98.971	14868	140	4	266615	281479	266976	281833	0.0	26117
IDUe273	ID7448	96.898	13602	330	11	626846	640363	647225	660818	0.0	22661
IDUe273	ID7448	96.483	12171	317	24	727099	739231	745696	757793	0.0	20012
IDUe273	ID7448	96.389	11991	320	24	731014	742970	745696	757607	0.0	19667
IDUe273	ID7448	96.687	11803	286	16	723526	735301	746069	757793	0.0	19546
IDUe273	ID7448	97.106	9053	223	22	409915	418942	407177	416215	0.0	15081
IDUe273	ID7448	97.304	7864	171	9	723526	731371	749953	757793	0.0	13223
IDUe273	ID7448	96.180	8063	206	18	734941	742970	745696	753689	0.0	13164
IDUe273	ID7448	98.641	6107	79	2	894426	900531	913976	920079	0.0	10634
IDUe273	ID7448	96.668	5102	145	6	349282	354365	348600	353694	0.0	8431
