FEF30_RS00005	IDUFV01	+	1	313
FEF30_RS00010	IDUFV01	+	374	793
FEF30_RS00015	IDUFV01	+	800	5038
FEF30_RS00020	IDUFV01	+	5095	8757
FEF30_RS00025	IDUFV01	+	8964	9329
FEF30_RS00030	IDUFV01	+	9341	9838
FEF30_RS04100	IDUFV01	+	10273	12771
FEF30_RS00040	IDUFV01	+	12785	15259
FEF30_RS04105	IDUFV01	+	15309	16958
FEF30_RS04110	IDUFV01	+	17613	19223
FEF30_RS04115	IDUFV01	+	19234	20847
FEF30_RS00060	IDUFV01	+	21116	21415
FEF30_RS00065	IDUFV01	+	21588	23945
FEF30_RS04120	IDUFV01	+	24285	25895
FEF30_RS04125	IDUFV01	+	25904	27523
FEF30_RS00080	IDUFV01	+	27611	29365
FEF30_RS00085	IDUFV01	+	29486	31630
FEF30_RS04130	IDUFV01	+	31986	32723
FEF30_RS00095	IDUFV01	+	32723	33472
FEF30_RS00100	IDUFV01	+	33462	34049
FEF30_RS04135	IDUFV01	+	34056	36893
FEF30_RS00110	IDUFV01	+	36877	37845
FEF30_RS00115	IDUFV01	+	37929	38019
FEF30_RS04140	IDUFV01	+	38381	38953
FEF30_RS00125	IDUFV01	+	38973	39197
FEF30_RS00130	IDUFV01	+	39211	39351
FEF30_RS00135	IDUFV01	+	39402	39947
FEF30_RS00140	IDUFV01	+	39968	40669
FEF30_RS00145	IDUFV01	+	40703	41917
FEF30_RS00150	IDUFV01	+	41904	42587
FEF30_RS00155	IDUFV01	+	42571	43803
FEF30_RS00160	IDUFV01	+	43803	45194
FEF30_RS00165	IDUFV01	+	45187	45624
FEF30_RS04145	IDUFV01	+	45605	47545
FEF30_RS00175	IDUFV01	+	47606	49978
FEF30_RS00180	IDUFV01	+	50180	52165
FEF30_RS04150	IDUFV01	+	52187	53050
FEF30_RS00190	IDUFV01	+	53091	53167
FEF30_RS00195	IDUFV01	+	53238	53636
FEF30_RS00200	IDUFV01	+	53640	54074
FEF30_RS00205	IDUFV01	+	54206	54985
FEF30_RS04155	IDUFV01	+	54966	56213
FEF30_RS00215	IDUFV01	+	56310	57302
FEF30_RS00220	IDUFV01	+	57325	57933
FEF30_RS00225	IDUFV01	+	58066	59949
FEF30_RS00230	IDUFV01	+	60147	63086
FEF30_RS00235	IDUFV01	+	63209	63361
FEF30_RS00240	IDUFV01	+	63363	64400
FEF30_RS00245	IDUFV01	+	64455	66140
FEF30_RS00250	IDUFV01	+	66204	67766
FEF30_RS04160	IDUFV01	+	68277	71891
FEF30_RS00260	IDUFV01	+	71920	75849
FEF30_RS00265	IDUFV01	+	76372	77226
FEF30_RS03755	IDUFV01	+	77226	77360
FEF30_RS00270	IDUFV01	+	77673	80576
FEF30_RS00275	IDUFV01	+	81065	82595
FEF30_RS00280	IDUFV01	+	83149	83763
FEF30_RS00285	IDUFV01	+	83804	84286
FEF30_RS04165	IDUFV01	+	84286	85848
FEF30_RS00295	IDUFV01	+	85929	86894
FEF30_RS00300	IDUFV01	+	86907	88820
FEF30_RS00305	IDUFV01	+	88831	91299
FEF30_RS00310	IDUFV01	+	91306	92346
FEF30_RS00315	IDUFV01	+	92363	94969
FEF30_RS00320	IDUFV01	+	95063	96892
FEF30_RS00325	IDUFV01	+	96882	97220
FEF30_RS00330	IDUFV01	+	97238	97381
FEF30_RS00335	IDUFV01	+	97588	98979
FEF30_RS00340	IDUFV01	+	99124	100260
FEF30_RS00345	IDUFV01	+	100362	102221
FEF30_RS00350	IDUFV01	+	102221	102679
FEF30_RS04170	IDUFV01	+	102693	103676
FEF30_RS00360	IDUFV01	+	103669	104640
FEF30_RS00365	IDUFV01	+	104744	105313
FEF30_RS00370	IDUFV01	+	105403	106404
FEF30_RS04175	IDUFV01	+	106573	108594
FEF30_RS00380	IDUFV01	+	108679	109686
FEF30_RS00385	IDUFV01	+	109689	110435
FEF30_RS00390	IDUFV01	+	110419	112023
FEF30_RS00395	IDUFV01	+	112028	112273
FEF30_RS00400	IDUFV01	+	112384	113247
FEF30_RS00405	IDUFV01	+	113254	114099
FEF30_RS00415	IDUFV01	+	115226	117502
FEF30_RS04180	IDUFV01	+	117695	119938
FEF30_RS00425	IDUFV01	+	120012	122339
FEF30_RS00430	IDUFV01	+	122326	123147
FEF30_RS00435	IDUFV01	+	123323	125605
FEF30_RS04185	IDUFV01	+	125716	128043
FEF30_RS00445	IDUFV01	+	128030	128833
FEF30_RS00450	IDUFV01	+	129208	129690
FEF30_RS00455	IDUFV01	+	129797	130090
FEF30_RS00460	IDUFV01	+	130083	131402
FEF30_RS00465	IDUFV01	+	131395	132795
FEF30_RS00470	IDUFV01	+	133140	133535
FEF30_RS00475	IDUFV01	+	133652	134245
FEF30_RS00480	IDUFV01	+	134223	136883
FEF30_RS00485	IDUFV01	+	136883	139423
FEF30_RS00490	IDUFV01	+	139416	141344
FEF30_RS00495	IDUFV01	+	141554	142564
FEF30_RS00500	IDUFV01	+	142663	144540
