NZ_VBRV01000001.1	-	113	1663	IDUFV02	+	240419	241969	-
NZ_VBRV01000001.1	+	1781	2089	IDUFV02	+	242087	242395	+
NZ_VBRV01000001.1	+	2277	4079	IDUFV02	+	242583	244385	+
NZ_VBRV01000001.1	+	4290	5414	IDUFV02	+	244596	245720	+
NZ_VBRV01000001.1	+	5473	6162	IDUFV02	+	245779	246468	+
NZ_VBRV01000001.1	+	6180	7481	IDUFV02	+	246486	247787	+
NZ_VBRV01000001.1	+	7533	7805	IDUFV02	+	247839	248111	+
NZ_VBRV01000001.1	+	7808	8038	IDUFV02	+	248114	248344	+
NZ_VBRV01000001.1	+	8039	9835	IDUFV02	+	248345	250141	+
NZ_VBRV01000001.1	+	9906	10853	IDUFV02	+	250212	251159	+
NZ_VBRV01000001.1	-	11168	13252	IDUFV02	+	251474	253558	-
NZ_VBRV01000001.1	-	13265	13735	IDUFV02	+	253571	254041	-
NZ_VBRV01000001.1	-	13788	14207	IDUFV02	+	254094	254513	-
NZ_VBRV01000001.1	-	14338	14718	IDUFV02	+	254644	255024	-
NZ_VBRV01000001.1	-	14722	15234	IDUFV02	+	255028	255540	-
NZ_VBRV01000001.1	-	15225	15725	IDUFV02	+	255531	256031	-
NZ_VBRV01000001.1	+	15990	17336	IDUFV02	+	256296	257642	+
NZ_VBRV01000001.1	+	17551	18933	IDUFV02	+	257857	259239	+
NZ_VBRV01000001.1	-	19119	20402	IDUFV02	+	259425	260708	-
NZ_VBRV01000001.1	-	20407	21105	IDUFV02	+	260713	261411	-
NZ_VBRV01000001.1	-	21820	24771	IDUFV02	+	262126	265077	-
NZ_VBRV01000001.1	-	25055	25130	IDUFV02	+	265361	265436	-
NZ_VBRV01000001.1	-	25132	25207	IDUFV02	+	265438	265513	-
NZ_VBRV01000001.1	-	25210	25284	IDUFV02	+	265516	265590	-
NZ_VBRV01000001.1	-	25336	25426	IDUFV02	+	265642	265732	-
NZ_VBRV01000001.1	-	25431	25506	IDUFV02	+	265737	265812	-
NZ_VBRV01000001.1	-	25567	25643	IDUFV02	+	265873	265949	-
NZ_VBRV01000001.1	-	25648	25724	IDUFV02	+	265954	266030	-
NZ_VBRV01000001.1	-	25731	25807	IDUFV02	+	266037	266113	-
NZ_VBRV01000001.1	-	25889	25965	IDUFV02	+	266195	266271	-
NZ_VBRV01000001.1	+	26016	26834	IDUFV02	+	266322	267140	+
NZ_VBRV01000001.1	-	27118	28590	IDUFV02	+	267424	268896	-
NZ_VBRV01000001.1	-	28580	30661	IDUFV02	+	268886	270967	-
NZ_VBRV01000001.1	+	31065	31313	IDUFV02	+	271371	271619	+
NZ_VBRV01000001.1	+	31587	32303	IDUFV02	+	271893	272609	+
NZ_VBRV01000001.1	-	32684	35527	IDUFV02	+	272990	275833	-
NZ_VBRV01000001.1	-	35520	37985	IDUFV02	+	275826	278291	-
NZ_VBRV01000001.1	-	38181	38513	IDUFV02	+	278487	278819	-
NZ_VBRV01000001.1	+	38670	40235	IDUFV02	+	278976	280541	+
NZ_VBRV01000001.1	-	40258	40845	IDUFV02	+	280564	281151	-
NZ_VBRV01000001.1	+	41002	41075	IDUFV02	+	281308	281381	+
NZ_VBRV01000001.1	+	41215	41706	IDUFV02	+	281521	282012	+
NZ_VBRV01000001.1	+	42235	43221	IDUFV02	+	282541	283527	+
NZ_VBRV01000001.1	+	43358	44275	IDUFV02	+	283664	284581	+
NZ_VBRV01000001.1	+	44300	47734	IDUFV02	+	284606	288040	+
NZ_VBRV01000001.1	+	47743	50673	IDUFV02	+	288049	290979	+
NZ_VBRV01000001.1	-	50678	52756	IDUFV02	+	290984	293062	-
NZ_VBRV01000001.1	+	52939	53667	IDUFV02	+	293245	293973	+
NZ_VBRV01000001.1	+	53787	54053	IDUFV02	+	294093	294359	+
NZ_VBRV01000001.1	+	54184	54567	IDUFV02	+	294490	294873	+
NZ_VBRV01000001.1	-	54632	57565	IDUFV02	+	294938	297871	-
NZ_VBRV01000001.1	-	57801	58400	IDUFV02	+	298107	298706	-
NZ_VBRV01000001.1	-	58627	61470	IDUFV02	+	298933	301776	-
NZ_VBRV01000001.1	-	61491	64649	IDUFV02	+	301797	304955	-
NZ_VBRV01000001.1	-	64926	66845	IDUFV02	+	305232	307151	-
NZ_VBRV01000001.1	-	67320	68288	IDUFV02	+	307626	308594	-
NZ_VBRV01000001.1	-	68350	68425	IDUFV02	+	308656	308731	-
NZ_VBRV01000001.1	-	68429	68514	IDUFV02	+	308735	308820	-
NZ_VBRV01000001.1	+	68745	69962	IDUFV02	+	309051	310268	+
NZ_VBRV01000001.1	+	70047	71636	IDUFV02	+	310353	311942	+
NZ_VBRV01000001.1	+	71649	72164	IDUFV02	+	311955	312470	+
NZ_VBRV01000001.1	+	72354	73478	IDUFV02	+	312660	313784	+
NZ_VBRV01000001.1	+	73478	74482	IDUFV02	+	313784	314788	+
NZ_VBRV01000001.1	-	74599	74674	IDUFV02	+	314905	314980	-
NZ_VBRV01000001.1	+	75315	76142	IDUFV02	+	315621	316448	+
NZ_VBRV01000001.1	+	76151	76900	IDUFV02	+	316457	317206	+
NZ_VBRV01000001.1	-	76990	77115	IDUFV02	+	317296	317421	-
NZ_VBRV01000001.1	+	77684	78556	IDUFV02	+	317990	318862	+
NZ_VBRV01000001.1	+	78525	79226	IDUFV02	+	318831	319532	+
NZ_VBRV01000001.1	-	79391	79585	IDUFV02	+	319697	319891	-
NZ_VBRV01000001.1	-	79641	79994	IDUFV02	+	319947	320300	-
NZ_VBRV01000001.1	-	80039	80233	IDUFV02	+	320345	320539	-
NZ_VBRV01000001.1	-	80226	80879	IDUFV02	+	320532	321185	-
NZ_VBRV01000001.1	-	81109	82545	IDUFV02	+	321415	322851	-
NZ_VBRV01000001.1	-	82641	83432	IDUFV02	+	322947	323738	-
NZ_VBRV01000001.1	+	83507	83782	IDUFV02	+	323813	324088	+
NZ_VBRV01000001.1	-	83810	84880	IDUFV02	+	324116	325186	-
NZ_VBRV01000001.1	-	84932	85591	IDUFV02	+	325238	325897	-
NZ_VBRV01000001.1	+	85742	86041	IDUFV02	+	326048	326347	+
NZ_VBRV01000001.1	+	86050	86304	IDUFV02	+	326356	326610	+
NZ_VBRV01000001.1	-	86562	87386	IDUFV02	+	326868	327692	-
NZ_VBRV01000001.1	+	87515	87611	IDUFV02	+	327821	327917	+
