FEF31_RS00005	NZ_VBRV01000001.1	-	113	1663	FEF31_RS00005	IDUFV02	-	240419	241969
FEF31_RS00010	NZ_VBRV01000001.1	+	1781	2089	FEF31_RS00010	IDUFV02	+	242087	242395
FEF31_RS00015	NZ_VBRV01000001.1	+	2277	4079	FEF31_RS00015	IDUFV02	+	242583	244385
FEF31_RS00020	NZ_VBRV01000001.1	+	4290	5414	FEF31_RS00020	IDUFV02	+	244596	245720
FEF31_RS00025	NZ_VBRV01000001.1	+	5473	6162	FEF31_RS00025	IDUFV02	+	245779	246468
FEF31_RS00030	NZ_VBRV01000001.1	+	6180	7481	FEF31_RS00030	IDUFV02	+	246486	247787
FEF31_RS00035	NZ_VBRV01000001.1	+	7533	7805	FEF31_RS00035	IDUFV02	+	247839	248111
FEF31_RS00040	NZ_VBRV01000001.1	+	7808	8038	FEF31_RS00040	IDUFV02	+	248114	248344
FEF31_RS00045	NZ_VBRV01000001.1	+	8039	9835	FEF31_RS00045	IDUFV02	+	248345	250141
FEF31_RS00050	NZ_VBRV01000001.1	+	9906	10853	FEF31_RS00050	IDUFV02	+	250212	251159
FEF31_RS00055	NZ_VBRV01000001.1	-	11168	13252	FEF31_RS00055	IDUFV02	-	251474	253558
FEF31_RS00060	NZ_VBRV01000001.1	-	13265	13735	FEF31_RS00060	IDUFV02	-	253571	254041
FEF31_RS00065	NZ_VBRV01000001.1	-	13788	14207	FEF31_RS00065	IDUFV02	-	254094	254513
FEF31_RS00070	NZ_VBRV01000001.1	-	14338	14718	FEF31_RS00070	IDUFV02	-	254644	255024
FEF31_RS00075	NZ_VBRV01000001.1	-	14722	15234	FEF31_RS00075	IDUFV02	-	255028	255540
FEF31_RS00080	NZ_VBRV01000001.1	-	15225	15725	FEF31_RS00080	IDUFV02	-	255531	256031
FEF31_RS00085	NZ_VBRV01000001.1	+	15990	17336	FEF31_RS00085	IDUFV02	+	256296	257642
FEF31_RS00090	NZ_VBRV01000001.1	+	17551	18933	FEF31_RS00090	IDUFV02	+	257857	259239
FEF31_RS00095	NZ_VBRV01000001.1	-	19119	20402	FEF31_RS00095	IDUFV02	-	259425	260708
FEF31_RS00100	NZ_VBRV01000001.1	-	20407	21105	FEF31_RS00100	IDUFV02	-	260713	261411
FEF31_RS00105	NZ_VBRV01000001.1	-	21820	24771	FEF31_RS00105	IDUFV02	-	262126	265077
FEF31_RS00110	NZ_VBRV01000001.1	-	25055	25130	FEF31_RS00110	IDUFV02	-	265361	265436
FEF31_RS00115	NZ_VBRV01000001.1	-	25132	25207	FEF31_RS00115	IDUFV02	-	265438	265513
FEF31_RS00120	NZ_VBRV01000001.1	-	25210	25284	FEF31_RS00120	IDUFV02	-	265516	265590
FEF31_RS00125	NZ_VBRV01000001.1	-	25336	25426	FEF31_RS00125	IDUFV02	-	265642	265732
FEF31_RS00130	NZ_VBRV01000001.1	-	25431	25506	FEF31_RS00130	IDUFV02	-	265737	265812
FEF31_RS00135	NZ_VBRV01000001.1	-	25567	25643	FEF31_RS00135	IDUFV02	-	265873	265949
FEF31_RS00140	NZ_VBRV01000001.1	-	25648	25724	FEF31_RS00140	IDUFV02	-	265954	266030
FEF31_RS00145	NZ_VBRV01000001.1	-	25731	25807	FEF31_RS00145	IDUFV02	-	266037	266113
FEF31_RS00150	NZ_VBRV01000001.1	-	25889	25965	FEF31_RS00150	IDUFV02	-	266195	266271
FEF31_RS00155	NZ_VBRV01000001.1	+	26016	26834	FEF31_RS00155	IDUFV02	+	266322	267140
FEF31_RS00160	NZ_VBRV01000001.1	-	27118	28590	FEF31_RS00160	IDUFV02	-	267424	268896
FEF31_RS04365	NZ_VBRV01000001.1	-	28580	30661	FEF31_RS04365	IDUFV02	-	268886	270967
FEF31_RS00170	NZ_VBRV01000001.1	+	31065	31313	FEF31_RS00170	IDUFV02	+	271371	271619
FEF31_RS00175	NZ_VBRV01000001.1	+	31587	32303	FEF31_RS00175	IDUFV02	+	271893	272609
FEF31_RS00180	NZ_VBRV01000001.1	-	32684	35527	FEF31_RS00180	IDUFV02	-	272990	275833
FEF31_RS00185	NZ_VBRV01000001.1	-	35520	37985	FEF31_RS00185	IDUFV02	-	275826	278291
FEF31_RS00190	NZ_VBRV01000001.1	-	38181	38513	FEF31_RS00190	IDUFV02	-	278487	278819
FEF31_RS00195	NZ_VBRV01000001.1	+	38670	40235	FEF31_RS00195	IDUFV02	+	278976	280541
FEF31_RS00200	NZ_VBRV01000001.1	-	40258	40845	FEF31_RS00200	IDUFV02	-	280564	281151
FEF31_RS00205	NZ_VBRV01000001.1	+	41002	41075	FEF31_RS00205	IDUFV02	+	281308	281381
