NZ_VBRV01000001.1	-	113	1663	FEF31_RS00005	protein_coding
NZ_VBRV01000001.1	+	1781	2089	FEF31_RS00010	protein_coding
NZ_VBRV01000001.1	+	2277	4079	FEF31_RS00015	protein_coding
NZ_VBRV01000001.1	+	4290	5414	FEF31_RS00020	protein_coding
NZ_VBRV01000001.1	+	5473	6162	FEF31_RS00025	protein_coding
NZ_VBRV01000001.1	+	6180	7481	FEF31_RS00030	protein_coding
NZ_VBRV01000001.1	+	7533	7805	FEF31_RS00035	protein_coding
NZ_VBRV01000001.1	+	7808	8038	FEF31_RS00040	protein_coding
NZ_VBRV01000001.1	+	8039	9835	FEF31_RS00045	protein_coding
NZ_VBRV01000001.1	+	9906	10853	FEF31_RS00050	protein_coding
NZ_VBRV01000001.1	-	11168	13252	FEF31_RS00055	protein_coding
NZ_VBRV01000001.1	-	13265	13735	FEF31_RS00060	protein_coding
NZ_VBRV01000001.1	-	13788	14207	FEF31_RS00065	protein_coding
NZ_VBRV01000001.1	-	14338	14718	FEF31_RS00070	protein_coding
NZ_VBRV01000001.1	-	14722	15234	FEF31_RS00075	protein_coding
NZ_VBRV01000001.1	-	15225	15725	FEF31_RS00080	protein_coding
NZ_VBRV01000001.1	+	15990	17336	FEF31_RS00085	protein_coding
NZ_VBRV01000001.1	+	17551	18933	FEF31_RS00090	protein_coding
NZ_VBRV01000001.1	-	19119	20402	FEF31_RS00095	protein_coding
NZ_VBRV01000001.1	-	20407	21105	FEF31_RS00100	protein_coding
NZ_VBRV01000001.1	-	21820	24771	FEF31_RS00105	protein_coding
NZ_VBRV01000001.1	-	25055	25130	FEF31_RS00110	tRNA
NZ_VBRV01000001.1	-	25132	25207	FEF31_RS00115	tRNA
NZ_VBRV01000001.1	-	25210	25284	FEF31_RS00120	tRNA
NZ_VBRV01000001.1	-	25336	25426	FEF31_RS00125	tRNA
NZ_VBRV01000001.1	-	25431	25506	FEF31_RS00130	tRNA
NZ_VBRV01000001.1	-	25567	25643	FEF31_RS00135	tRNA
NZ_VBRV01000001.1	-	25648	25724	FEF31_RS00140	tRNA
NZ_VBRV01000001.1	-	25731	25807	FEF31_RS00145	tRNA
NZ_VBRV01000001.1	-	25889	25965	FEF31_RS00150	tRNA
NZ_VBRV01000001.1	+	26016	26834	FEF31_RS00155	protein_coding
NZ_VBRV01000001.1	-	27118	28590	FEF31_RS00160	protein_coding
NZ_VBRV01000001.1	-	28580	30661	FEF31_RS04365	protein_coding
NZ_VBRV01000001.1	+	31065	31313	FEF31_RS00170	protein_coding
NZ_VBRV01000001.1	+	31587	32303	FEF31_RS00175	protein_coding
NZ_VBRV01000001.1	-	32684	35527	FEF31_RS00180	protein_coding
NZ_VBRV01000001.1	-	35520	37985	FEF31_RS00185	protein_coding
NZ_VBRV01000001.1	-	38181	38513	FEF31_RS00190	protein_coding
NZ_VBRV01000001.1	+	38670	40235	FEF31_RS00195	protein_coding
NZ_VBRV01000001.1	-	40258	40845	FEF31_RS00200	protein_coding
NZ_VBRV01000001.1	+	41002	41075	FEF31_RS00205	tRNA
NZ_VBRV01000001.1	+	41215	41706	FEF31_RS00210	protein_coding
NZ_VBRV01000001.1	+	42235	43221	FEF31_RS00215	protein_coding
NZ_VBRV01000001.1	+	43358	44275	FEF31_RS00220	protein_coding
NZ_VBRV01000001.1	+	44300	47734	FEF31_RS00225	protein_coding
NZ_VBRV01000001.1	+	47743	50673	FEF31_RS04370	protein_coding
NZ_VBRV01000001.1	-	50678	52756	FEF31_RS00235	protein_coding
NZ_VBRV01000001.1	+	52939	53667	FEF31_RS00240	protein_coding
NZ_VBRV01000001.1	+	53787	54053	FEF31_RS00245	protein_coding
NZ_VBRV01000001.1	+	54184	54567	FEF31_RS00250	RNase_P_RNA
NZ_VBRV01000001.1	-	54632	57565	FEF31_RS00255	protein_coding
NZ_VBRV01000001.1	-	57801	58400	FEF31_RS00260	protein_coding
NZ_VBRV01000001.1	-	58627	61470	FEF31_RS04375	protein_coding
NZ_VBRV01000001.1	-	61491	64649	FEF31_RS00270	protein_coding
NZ_VBRV01000001.1	-	64926	66845	FEF31_RS00275	protein_coding
NZ_VBRV01000001.1	-	67320	68288	FEF31_RS00280	protein_coding
NZ_VBRV01000001.1	-	68350	68425	FEF31_RS00285	tRNA
NZ_VBRV01000001.1	-	68429	68514	FEF31_RS00290	tRNA
NZ_VBRV01000001.1	+	68745	69962	FEF31_RS00295	protein_coding
NZ_VBRV01000001.1	+	70047	71636	FEF31_RS00300	protein_coding
NZ_VBRV01000001.1	+	71649	72164	FEF31_RS00305	protein_coding
NZ_VBRV01000001.1	+	72354	73478	FEF31_RS00310	protein_coding
NZ_VBRV01000001.1	+	73478	74482	FEF31_RS00315	protein_coding
NZ_VBRV01000001.1	-	74599	74674	FEF31_RS00320	tRNA
NZ_VBRV01000001.1	+	75315	76142	FEF31_RS00325	protein_coding
NZ_VBRV01000001.1	+	76151	76900	FEF31_RS00330	protein_coding
NZ_VBRV01000001.1	-	76990	77115	FEF31_RS03930	protein_coding
NZ_VBRV01000001.1	+	77684	78556	FEF31_RS00335	protein_coding
NZ_VBRV01000001.1	+	78525	79226	FEF31_RS00340	protein_coding
NZ_VBRV01000001.1	-	79391	79585	FEF31_RS00345	protein_coding
NZ_VBRV01000001.1	-	79641	79994	FEF31_RS00350	protein_coding
NZ_VBRV01000001.1	-	80039	80233	FEF31_RS00355	protein_coding
NZ_VBRV01000001.1	-	80226	80879	FEF31_RS00360	protein_coding
NZ_VBRV01000001.1	-	81109	82545	FEF31_RS00365	protein_coding
NZ_VBRV01000001.1	-	82641	83432	FEF31_RS00370	protein_coding
NZ_VBRV01000001.1	+	83507	83782	FEF31_RS00375	protein_coding
NZ_VBRV01000001.1	-	83810	84880	FEF31_RS00380	protein_coding
NZ_VBRV01000001.1	-	84932	85591	FEF31_RS00385	protein_coding
NZ_VBRV01000001.1	+	85742	86041	FEF31_RS00390	protein_coding
NZ_VBRV01000001.1	+	86050	86304	FEF31_RS00395	protein_coding
NZ_VBRV01000001.1	-	86562	87386	FEF31_RS00400	protein_coding
NZ_VBRV01000001.1	+	87515	87611	FEF31_RS00405	SRP_RNA
NZ_VBRV01000001.1	+	87638	88741	FEF31_RS00410	protein_coding
NZ_VBRV01000001.1	+	88954	90408	FEF31_RS00415	protein_coding
NZ_VBRV01000001.1	+	90534	91481	FEF31_RS00420	protein_coding
NZ_VBRV01000001.1	-	91742	91825	FEF31_RS00425	tRNA
NZ_VBRV01000001.1	+	91886	94726	FEF31_RS04380	protein_coding
NZ_VBRV01000001.1	+	94771	95856	FEF31_RS00435	protein_coding
NZ_VBRV01000001.1	+	95843	96559	FEF31_RS00440	protein_coding
NZ_VBRV01000001.1	+	96620	98023	FEF31_RS00445	protein_coding
NZ_VBRV01000001.1	+	98014	98415	FEF31_RS00450	protein_coding
NZ_VBRV01000001.1	+	98408	98932	FEF31_RS00455	protein_coding
NZ_VBRV01000001.1	+	98919	99677	FEF31_RS00460	protein_coding
NZ_VBRV01000001.1	-	99685	99759	FEF31_RS00465	tRNA
NZ_VBRV01000001.1	+	99818	100423	FEF31_RS00470	protein_coding
NZ_VBRV01000001.1	+	100407	101057	FEF31_RS00475	protein_coding
NZ_VBRV01000001.1	+	101067	101879	FEF31_RS00480	protein_coding
NZ_VBRV01000001.1	+	101895	103130	FEF31_RS00485	protein_coding
NZ_VBRV01000001.1	+	103328	104725	FEF31_RS00490	protein_coding
NZ_VBRV01000001.1	+	104807	105229	FEF31_RS00495	protein_coding
NZ_VBRV01000001.1	-	105305	105955	FEF31_RS00500	protein_coding
NZ_VBRV01000001.1	-	105936	106793	FEF31_RS00505	protein_coding
NZ_VBRV01000001.1	-	106794	107387	FEF31_RS00510	protein_coding
NZ_VBRV01000001.1	-	107368	107928	FEF31_RS00515	protein_coding
NZ_VBRV01000001.1	-	107955	108635	FEF31_RS04385	protein_coding
NZ_VBRV01000001.1	-	109115	109996	FEF31_RS00525	protein_coding
