# BUSCO version is: 5.8.0 
# The lineage dataset is: mycoplasmatales_odb10 (Creation date: 2024-01-08, number of genomes: 79, number of BUSCOs: 174)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
17at2085	Complete	seq00000028	4957	9195	+	1921.7	1289	https://v10-1.orthodb.org/?query=17at2085	DNA-directed RNA polymerase subunit beta'
53at2085	Complete	seq00000028	1238	4900	+	1723.2	1198	https://v10-1.orthodb.org/?query=53at2085	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
56at2085	Complete	seq00000005	12137	7731	-	1369.7	1032	https://v10-1.orthodb.org/?query=56at2085	DNA polymerase III PolC-type
78at2085	Complete	seq00000002	11438	8499	-	936.8	777	https://v10-1.orthodb.org/?query=78at2085	SMCs flexible hinge
111at2085	Complete	scf00000000	85146	82522	-	994.8	684	https://v10-1.orthodb.org/?query=111at2085	UvrABC system protein A
118at2085	Complete	seq00000029	9737	7845	-	259.2	331	https://v10-1.orthodb.org/?query=118at2085	Domain of unknown functionDUF2779
147at2085	Complete	seq00000009	116	2728	+	647.0	456	https://v10-1.orthodb.org/?query=147at2085	Lon protease
148at2085	Complete	scf00000000	66172	64088	-	1036.6	579	https://v10-1.orthodb.org/?query=148at2085	Elongation factor G
157at2085	Complete	scf00000000	7973	5313	-	771.7	634	https://v10-1.orthodb.org/?query=157at2085	Isoleucine--tRNA ligase
163at2085	Complete	scf00000000	215443	218094	+	821.6	620	https://v10-1.orthodb.org/?query=163at2085	Alanine--tRNA ligase
218at2085	Complete	seq00000029	2439	4700	+	436.0	495	https://v10-1.orthodb.org/?query=218at2085	DNA helicase
244at2085	Complete	seq00000026	6944	8854	+	552.8	463	https://v10-1.orthodb.org/?query=244at2085	DNA topoisomerase I, type IA
406at2085	Duplicated	seq00000015	17567	20047	+	675.5	488	https://v10-1.orthodb.org/?query=406at2085	Ribonuclease J
406at2085	Duplicated	scf00000000	87601	85139	-	675.3	488	https://v10-1.orthodb.org/?query=406at2085	Ribonuclease J
462at2085	Complete	seq00000002	21612	23984	+	736.7	609	https://v10-1.orthodb.org/?query=462at2085	Leucine--tRNA ligase
