query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQQX01000004.1	1.0	0.09386747615981357	1.0
NZ_QQQX01000002.1	1.0	1.0	1.0
NZ_QQQX01000066.1	1.0	1.0	1.0
NZ_QQQX01000064.1	1.0	1.0	1.0
NZ_QQQX01000049.1	1.0	1.0	1.0
NZ_QQQX01000009.1	1.0	1.0	1.0
NZ_QQQX01000017.1	1.0	1.0	1.0
NZ_QQQX01000014.1	1.0	1.0	1.0
NZ_QQQX01000019.1	1.0	1.0	1.0
NZ_QQQX01000023.1	1.0	1.0	1.0
NZ_QQQX01000038.1	1.0	1.0	1.0
NZ_QQQX01000029.1	1.0	1.0	1.0
NZ_QQQX01000011.1	1.0	1.0	1.0
NZ_QQQX01000016.1	1.0	1.0	1.0
NZ_QQQX01000074.1	1.0	1.0	1.0
NZ_QQQX01000044.1	1.0	1.0	1.0
NZ_QQQX01000054.1	1.0	1.0	1.0
NZ_QQQX01000008.1	1.0	1.0	1.0
NZ_QQQX01000013.1	1.0	1.0	1.0
NZ_QQQX01000025.1	1.0	1.0	1.0
NZ_QQQX01000007.1	1.0	1.0	1.0
NZ_QQQX01000021.1	1.0	1.0	1.0
NZ_QQQX01000068.1	1.0	1.0	1.0
NZ_QQQX01000006.1	1.0	0.10360197156453421	1.0
NZ_QQQX01000026.1	1.0	0.02589495963040877	0.9855531367504453
NZ_QQQX01000052.1	1.0	1.0	1.0
NZ_QQQX01000037.1	1.0	1.0	1.0
NZ_QQQX01000053.1	1.0	1.0	1.0
NZ_QQQX01000035.1	1.0	1.0	1.0
NZ_QQQX01000020.1	1.0	1.0	1.0
NZ_QQQX01000022.1	1.0	1.0	1.0
NZ_QQQX01000024.1	1.0	1.0	1.0
NZ_QQQX01000005.1	1.0	1.0	1.0
NZ_QQQX01000030.1	1.0	1.0	1.0
NZ_QQQX01000012.1	0.7387132488620987	1.0	1.0
NZ_QQQX01000001.1	1.0	1.0	1.0
NZ_QQQX01000032.1	1.0	1.0	1.0
NZ_QQQX01000018.1	1.0	1.0	1.0
NZ_QQQX01000003.1	1.0	1.0	1.0
NZ_QQQX01000045.1	1.0	1.0	1.0
NZ_QQQX01000015.1	1.0	1.0	1.0
NZ_QQQX01000040.1	1.0	1.0	1.0
