	NB623_RS00005			
	seqID	strand	start	end
NB623_RS00005	ID111A	+	1	1392
seqID	NB623_RS00010			
ID111A	seqID	strand	start	end
NB623_RS00010	ID111A	+	1537	2673
seqID	NB623_RS00015			
ID111A	seqID	strand	start	end
NB623_RS00015	ID111A	+	2777	4636
seqID	NB623_RS00020			
ID111A	seqID	strand	start	end
NB623_RS00020	ID111A	+	4636	5094
seqID	NB623_RS00025			
ID111A	seqID	strand	start	end
NB623_RS00025	ID111A	+	5108	6091
seqID	NB623_RS00030			
ID111A	seqID	strand	start	end
NB623_RS00030	ID111A	+	6084	7055
seqID	NB623_RS00035			
ID111A	seqID	strand	start	end
NB623_RS00035	ID111A	+	7158	7727
seqID	NB623_RS00040			
ID111A	seqID	strand	start	end
NB623_RS00040	ID111A	+	7817	8818
seqID	NB623_RS00045			
ID111A	seqID	strand	start	end
NB623_RS00045	ID111A	+	8948	10968
seqID	NB623_RS00050			
ID111A	seqID	strand	start	end
NB623_RS00050	ID111A	+	11053	12061
seqID	NB623_RS00055			
ID111A	seqID	strand	start	end
NB623_RS00055	ID111A	+	12064	12810
seqID	NB623_RS00060			
ID111A	seqID	strand	start	end
NB623_RS00060	ID111A	+	12794	14398
seqID	NB623_RS00065			
ID111A	seqID	strand	start	end
NB623_RS00065	ID111A	+	14403	14729
seqID	NB623_RS00070			
ID111A	seqID	strand	start	end
NB623_RS00070	ID111A	+	14720	15583
seqID	NB623_RS00075			
ID111A	seqID	strand	start	end
NB623_RS00075	ID111A	+	15590	16171
seqID	NB623_RS00080			
ID111A	seqID	strand	start	end
NB623_RS00080	ID111A	+	16156	16434
seqID	NB623_RS00085			
ID111A	seqID	strand	start	end
NB623_RS00085	ID111A	+	16468	16593
seqID	NB623_RS00090			
ID111A	seqID	strand	start	end
NB623_RS00090	ID111A	+	16869	17150
seqID	NB623_RS00095			
ID111A	seqID	strand	start	end
NB623_RS00095	ID111A	+	17296	17910
seqID	NB623_RS00100			
ID111A	seqID	strand	start	end
NB623_RS00100	ID111A	+	18161	18546
seqID	NB623_RS00105			
ID111A	seqID	strand	start	end
NB623_RS00105	ID111A	+	18605	20881
seqID	NB623_RS00110			
ID111A	seqID	strand	start	end
NB623_RS00110	ID111A	+	21074	23314
seqID	NB623_RS00115			
ID111A	seqID	strand	start	end
NB623_RS00115	ID111A	+	23388	25715
seqID	NB623_RS00120			
ID111A	seqID	strand	start	end
NB623_RS00120	ID111A	+	25702	26523
seqID	NB623_RS00125			
ID111A	seqID	strand	start	end
NB623_RS00125	ID111A	+	26857	27336
seqID	NB623_RS00130			
ID111A	seqID	strand	start	end
NB623_RS00130	ID111A	+	27538	27831
seqID	NB623_RS00135			
ID111A	seqID	strand	start	end
NB623_RS00135	ID111A	+	27824	29143
seqID	NB623_RS00140			
ID111A	seqID	strand	start	end
NB623_RS00140	ID111A	+	29136	30536
seqID	NB623_RS00145			
ID111A	seqID	strand	start	end
NB623_RS00145	ID111A	+	30772	31275
seqID	NB623_RS00150			
ID111A	seqID	strand	start	end
NB623_RS00150	ID111A	+	31392	31985
seqID	NB623_RS00155			
ID111A	seqID	strand	start	end
NB623_RS00155	ID111A	+	31963	34623
seqID	NB623_RS00160			
ID111A	seqID	strand	start	end
NB623_RS00160	ID111A	+	34623	37163
seqID	NB623_RS00165			
ID111A	seqID	strand	start	end
NB623_RS00165	ID111A	+	37156	39084
seqID	NB623_RS00170			
ID111A	seqID	strand	start	end
NB623_RS00170	ID111A	+	39294	40304
seqID	NB623_RS00175			
ID111A	seqID	strand	start	end
NB623_RS00175	ID111A	+	40433	42557
seqID	NB623_RS00180			
ID111A	seqID	strand	start	end
NB623_RS00180	ID111A	+	42657	44741
seqID	NB623_RS00185			
ID111A	seqID	strand	start	end
NB623_RS00185	ID111A	+	44747	44980
seqID	NB623_RS00190			
ID111A	seqID	strand	start	end
NB623_RS00190	ID111A	+	45034	46560
seqID	NB623_RS00195			
ID111A	seqID	strand	start	end
NB623_RS00195	ID111A	+	46577	47590
seqID	NB623_RS00200			
ID111A	seqID	strand	start	end
NB623_RS00200	ID111A	+	47830	48552
seqID	NB623_RS00205			
ID111A	seqID	strand	start	end
NB623_RS00205	ID111A	+	48554	49814
seqID	NB623_RS00210			
ID111A	seqID	strand	start	end
NB623_RS00210	ID111A	+	49899	50270
seqID	NB623_RS00215			
ID111A	seqID	strand	start	end
NB623_RS00215	ID111A	+	50274	51482
seqID	NB623_RS00220			
ID111A	seqID	strand	start	end
NB623_RS00220	ID111A	+	51577	51909
seqID	NB623_RS00225			
ID111A	seqID	strand	start	end
NB623_RS00225	ID111A	+	51954	53111
seqID	NB623_RS00230			
ID111A	seqID	strand	start	end
NB623_RS00230	ID111A	+	53548	54276
seqID	NB623_RS00235			
ID111A	seqID	strand	start	end
NB623_RS00235	ID111A	+	54304	54609
seqID	NB623_RS00240			
ID111A	seqID	strand	start	end
NB623_RS00240	ID111A	+	54663	55228
seqID	NB623_RS00245			
ID111A	seqID	strand	start	end
NB623_RS00245	ID111A	+	55228	55791
seqID	NB623_RS00250			
ID111A	seqID	strand	start	end
NB623_RS00250	ID111A	+	55810	57333
seqID	NB623_RS00255			
ID111A	seqID	strand	start	end
NB623_RS00255	ID111A	+	57431	58193
seqID	NB623_RS00260			
ID111A	seqID	strand	start	end
NB623_RS00260	ID111A	+	58211	59626
seqID	NB623_RS00265			
ID111A	seqID	strand	start	end
NB623_RS00265	ID111A	+	59613	59873
seqID	NB623_RS00270			
ID111A	seqID	strand	start	end
NB623_RS00270	ID111A	+	59981	60466
seqID	NB623_RS00275			
ID111A	seqID	strand	start	end
NB623_RS00275	ID111A	+	60682	61638
seqID	NB623_RS00280			
ID111A	seqID	strand	start	end
NB623_RS00280	ID111A	+	61663	62574
seqID	NB623_RS00285			
ID111A	seqID	strand	start	end
NB623_RS00285	ID111A	+	62659	63981
seqID	NB623_RS00290			
ID111A	seqID	strand	start	end
NB623_RS00290	ID111A	+	64009	65376
seqID	NB623_RS00295			
ID111A	seqID	strand	start	end
NB623_RS00295	ID111A	+	65369	67210
seqID	NB623_RS00300			
ID111A	seqID	strand	start	end
NB623_RS00300	ID111A	+	67792	69261
seqID	NB623_RS00305			
ID111A	seqID	strand	start	end
NB623_RS00305	ID111A	+	69268	70041
seqID	NB623_RS00310			
ID111A	seqID	strand	start	end
NB623_RS00310	ID111A	+	70035	70865
seqID	NB623_RS00315			
ID111A	seqID	strand	start	end
NB623_RS00315	ID111A	+	70883	72127
seqID	NB623_RS00320			
ID111A	seqID	strand	start	end
NB623_RS00320	ID111A	+	72200	76900
seqID	NB623_RS00325			
ID111A	seqID	strand	start	end
NB623_RS00325	ID111A	+	77014	79851
seqID	NB623_RS00330			
ID111A	seqID	strand	start	end
NB623_RS00330	ID111A	+	79909	81459
seqID	NB623_RS00335			
ID111A	seqID	strand	start	end
NB623_RS00335	ID111A	+	81577	81885
seqID	NB623_RS00340			
ID111A	seqID	strand	start	end
NB623_RS00340	ID111A	+	82073	83874
seqID	NB623_RS00345			
ID111A	seqID	strand	start	end
NB623_RS00345	ID111A	+	84098	85222
seqID	NB623_RS00350			
ID111A	seqID	strand	start	end
NB623_RS00350	ID111A	+	85281	85970
seqID	NB623_RS00355			
ID111A	seqID	strand	start	end
NB623_RS00355	ID111A	+	85988	87289
seqID	NB623_RS00360			
ID111A	seqID	strand	start	end
NB623_RS00360	ID111A	+	87341	87613
seqID	NB623_RS00365			
ID111A	seqID	strand	start	end
NB623_RS00365	ID111A	+	87616	87846
seqID	NB623_RS00370			
ID111A	seqID	strand	start	end
NB623_RS00370	ID111A	+	87847	89643
seqID	NB623_RS00375			
ID111A	seqID	strand	start	end
NB623_RS00375	ID111A	+	89714	90661
seqID	NB623_RS00380			
ID111A	seqID	strand	start	end
NB623_RS00380	ID111A	+	90978	93062
seqID	NB623_RS00385			
ID111A	seqID	strand	start	end
NB623_RS00385	ID111A	+	93075	93545
seqID	NB623_RS00390			
ID111A	seqID	strand	start	end
NB623_RS00390	ID111A	+	93598	94017
seqID	NB623_RS00395			
ID111A	seqID	strand	start	end
NB623_RS00395	ID111A	+	94148	94528
seqID	NB623_RS00400			
ID111A	seqID	strand	start	end
NB623_RS00400	ID111A	+	94532	95044
seqID	NB623_RS00405			
ID111A	seqID	strand	start	end
NB623_RS00405	ID111A	+	95035	95535
seqID	NB623_RS00410			
ID111A	seqID	strand	start	end
NB623_RS00410	ID111A	+	95799	97154
seqID	NB623_RS00415			
ID111A	seqID	strand	start	end
NB623_RS00415	ID111A	+	97361	98743
seqID	NB623_RS00420			
ID111A	seqID	strand	start	end
NB623_RS00420	ID111A	+	98932	100215
seqID	NB623_RS00425			
ID111A	seqID	strand	start	end
NB623_RS00425	ID111A	+	100220	100918
seqID	NB623_RS00430			
ID111A	seqID	strand	start	end
NB623_RS00430	ID111A	+	101633	104584
seqID	NB623_RS00435			
ID111A	seqID	strand	start	end
NB623_RS00435	ID111A	+	104895	104970
seqID	NB623_RS00440			
ID111A	seqID	strand	start	end
NB623_RS00440	ID111A	+	104972	105047
seqID	NB623_RS00445			
ID111A	seqID	strand	start	end
NB623_RS00445	ID111A	+	105050	105124
seqID	NB623_RS00450			
ID111A	seqID	strand	start	end
NB623_RS00450	ID111A	+	105176	105266
seqID	NB623_RS00455			
ID111A	seqID	strand	start	end
NB623_RS00455	ID111A	+	105271	105346
seqID	NB623_RS00460			
ID111A	seqID	strand	start	end
NB623_RS00460	ID111A	+	105407	105483
seqID	NB623_RS00465			
ID111A	seqID	strand	start	end
NB623_RS00465	ID111A	+	105488	105564
seqID	NB623_RS00470			
ID111A	seqID	strand	start	end
NB623_RS00470	ID111A	+	105571	105647
seqID	NB623_RS00475			
ID111A	seqID	strand	start	end
NB623_RS00475	ID111A	+	105729	105805
seqID	NB623_RS00480			
ID111A	seqID	strand	start	end
NB623_RS00480	ID111A	+	105856	106674
seqID	NB623_RS00485			
ID111A	seqID	strand	start	end
NB623_RS00485	ID111A	+	106960	108432
seqID	NB623_RS00490			
ID111A	seqID	strand	start	end
NB623_RS00490	ID111A	+	108422	109015
seqID	NB623_RS00495			
ID111A	seqID	strand	start	end
NB623_RS00495	ID111A	+	109097	109621
seqID	NB623_RS00500			
ID111A	seqID	strand	start	end
NB623_RS00500	ID111A	+	109757	110503
seqID	NB623_RS00505			
ID111A	seqID	strand	start	end
