# BUSCO version is: 5.8.0 
# The lineage dataset is: mycoplasmatales_odb10 (Creation date: 2024-01-08, number of genomes: 79, number of BUSCOs: 174)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
17at2085	Complete	seq00000014	16333	20571	+	1920.9	1289	https://v10-1.orthodb.org/?query=17at2085	DNA-directed RNA polymerase subunit beta'
53at2085	Complete	seq00000014	12614	16276	+	1724.4	1199	https://v10-1.orthodb.org/?query=53at2085	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
56at2085	Complete	seq00000004	15397	19806	+	1365.8	1032	https://v10-1.orthodb.org/?query=56at2085	DNA polymerase III PolC-type
78at2085	Complete	seq00000023	6535	3596	-	939.2	777	https://v10-1.orthodb.org/?query=78at2085	SMCs flexible hinge
111at2085	Duplicated	scf00000000	551472	554315	+	1169.5	770	https://v10-1.orthodb.org/?query=111at2085	UvrABC system protein A
111at2085	Duplicated	seq00000016	4365	1522	-	1167.5	770	https://v10-1.orthodb.org/?query=111at2085	UvrABC system protein A
118at2085	Duplicated	scf00000000	146536	148428	+	256.9	340	https://v10-1.orthodb.org/?query=118at2085	Domain of unknown functionDUF2779
118at2085	Duplicated	seq00000017	1383	3275	+	257.4	338	https://v10-1.orthodb.org/?query=118at2085	Domain of unknown functionDUF2779
147at2085	Complete	seq00000004	27552	30164	+	645.1	456	https://v10-1.orthodb.org/?query=147at2085	Lon protease
148at2085	Duplicated	seq00000019	2308	224	-	1036.6	579	https://v10-1.orthodb.org/?query=148at2085	Elongation factor G
148at2085	Duplicated	scf00000000	573713	575902	+	1035.7	578	https://v10-1.orthodb.org/?query=148at2085	Elongation factor G
157at2085	Complete	scf00000000	631860	634520	+	773.0	627	https://v10-1.orthodb.org/?query=157at2085	Isoleucine--tRNA ligase
163at2085	Duplicated	seq00000012	1028	3679	+	820.7	620	https://v10-1.orthodb.org/?query=163at2085	Alanine--tRNA ligase
163at2085	Duplicated	scf00000000	444619	441968	-	819.4	620	https://v10-1.orthodb.org/?query=163at2085	Alanine--tRNA ligase
218at2085	Duplicated	scf00000000	153834	151573	-	436.4	495	https://v10-1.orthodb.org/?query=218at2085	DNA helicase
218at2085	Duplicated	seq00000017	8681	6420	-	436.6	494	https://v10-1.orthodb.org/?query=218at2085	DNA helicase
244at2085	Duplicated	seq00000006	14978	16888	+	552.5	463	https://v10-1.orthodb.org/?query=244at2085	DNA topoisomerase I, type IA
244at2085	Duplicated	scf00000000	333269	335179	+	552.1	463	https://v10-1.orthodb.org/?query=244at2085	DNA topoisomerase I, type IA
406at2085	Duplicated	seq00000016	6841	4358	-	675.3	488	https://v10-1.orthodb.org/?query=406at2085	Ribonuclease J
406at2085	Duplicated	scf00000000	549023	551479	+	675.2	488	https://v10-1.orthodb.org/?query=406at2085	Ribonuclease J
462at2085	Complete	seq00000011	28596	26224	-	736.2	609	https://v10-1.orthodb.org/?query=462at2085	Leucine--tRNA ligase
482at2085	Complete	scf00000000	622027	624111	+	511.6	500	https://v10-1.orthodb.org/?query=482at2085	Ribonuclease R
492at2085	Complete	scf00000000	584697	582895	-	834.8	489	https://v10-1.orthodb.org/?query=492at2085	Chaperone protein DnaK
501at2085	Complete	scf00000000	578925	577129	-	820.3	526	https://v10-1.orthodb.org/?query=501at2085	Elongation factor 4
533at2085	Complete	seq00000001	50999	49140	-	789.8	515	https://v10-1.orthodb.org/?query=533at2085	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
534at2085	Complete	seq00000001	62529	60061	-	870.7	665	https://v10-1.orthodb.org/?query=534at2085	Valine--tRNA ligase
539at2085	Complete	seq00000009	7760	9499	+	813.6	541	https://v10-1.orthodb.org/?query=539at2085	Threonine--tRNA ligase
543at2085	Complete	seq00000009	18073	21018	+	595.4	531	https://v10-1.orthodb.org/?query=543at2085	DNA-directed DNA polymerase
584at2085	Duplicated	seq00000003	33356	35509	+	360.5	290	https://v10-1.orthodb.org/?query=584at2085	DNA polymerase III subunit gamma/tau
584at2085	Duplicated	scf00000000	367859	365706	-	360.0	290	https://v10-1.orthodb.org/?query=584at2085	DNA polymerase III subunit gamma/tau
697at2085	Complete	seq00000009	2086	569	-	554.0	421	https://v10-1.orthodb.org/?query=697at2085	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
699at2085	Complete	seq00000011	28744	30783	+	729.5	532	https://v10-1.orthodb.org/?query=699at2085	UVR domain
705at2085	Complete	seq00000004	30478	31686	+	612.5	341	https://v10-1.orthodb.org/?query=705at2085	Elongation factor Tu
759at2085	Duplicated	seq00000012	8289	9755	+	517.2	394	https://v10-1.orthodb.org/?query=759at2085	Lysine--tRNA ligase
759at2085	Duplicated	scf00000000	437359	435893	-	514.8	394	https://v10-1.orthodb.org/?query=759at2085	Lysine--tRNA ligase
801at2085	Complete	seq00000009	15883	17682	+	629.7	483	https://v10-1.orthodb.org/?query=801at2085	Translation initiation factor IF-2
812at2085	Complete	seq00000001	53775	52384	-	269.5	295	https://v10-1.orthodb.org/?query=812at2085	Chromosomal replication initiator protein DnaA
886at2085	Duplicated	scf00000000	486743	488146	+	547.7	372	https://v10-1.orthodb.org/?query=886at2085	Glutamate--tRNA ligase
886at2085	Duplicated	seq00000007	5309	3906	-	547.4	372	https://v10-1.orthodb.org/?query=886at2085	Glutamate--tRNA ligase
