DR100_RS04200	NZ_QQQX01000010.1	-	324	500	DR100_RS04200	IDMHP699	-	416126	416302	+
DR100_RS02135	NZ_QQQX01000010.1	-	671	1024	DR100_RS02135	IDMHP699	-	415602	415955	+
DR100_RS02140	NZ_QQQX01000010.1	-	1014	2342	DR100_RS02140	IDMHP699	-	414284	415612	+
DR100_RS02145	NZ_QQQX01000010.1	-	2365	3360	DR100_RS02145	IDMHP699	-	413266	414261	+
DR100_RS04740	NZ_QQQX01000010.1	-	4012	6429	DR100_RS04740	IDMHP699	-	410197	412614	+
DR100_RS04210	NZ_QQQX01000010.1	-	6434	7771	DR100_RS04210	IDMHP699	-	408855	410192	+
DR100_RS04215	NZ_QQQX01000010.1	-	7749	8153	DR100_RS04215	IDMHP699	-	408473	408877	+
DR100_RS04745	NZ_QQQX01000010.1	-	8301	10253	DR100_RS04745	IDMHP699	-	406373	408325	+
DR100_RS02170	NZ_QQQX01000010.1	-	10343	12661	DR100_RS02170	IDMHP699	-	403965	406283	+
DR100_RS02175	NZ_QQQX01000010.1	-	12664	13500	DR100_RS02175	IDMHP699	-	403126	403962	+
DR100_RS02180	NZ_QQQX01000010.1	+	13910	14242	DR100_RS02180	IDMHP699	-	402384	402716	-
DR100_RS02185	NZ_QQQX01000010.1	+	14223	15086	DR100_RS02185	IDMHP699	-	401540	402403	-
DR100_RS02190	NZ_QQQX01000010.1	+	15089	16120	DR100_RS02190	IDMHP699	-	400506	401537	-
DR100_RS02195	NZ_QQQX01000010.1	+	16123	17295	DR100_RS02195	IDMHP699	-	399331	400503	-
DR100_RS02200	NZ_QQQX01000010.1	-	17601	23528	DR100_RS02200	IDMHP699	-	393098	399025	+
DR100_RS04930	NZ_QQQX01000010.1	+	23660	23809	DR100_RS04930	IDMHP699	-	392817	392966	-
DR100_RS02210	NZ_QQQX01000010.1	+	24033	24917	DR100_RS02210	IDMHP699	-	391709	392593	-
DR100_RS04750	NZ_QQQX01000010.1	+	24883	27165	DR100_RS04750	IDMHP699	-	389461	391743	-
DR100_RS02220	NZ_QQQX01000010.1	+	27242	29206	DR100_RS02220	IDMHP699	-	387420	389384	-
DR100_RS02225	NZ_QQQX01000010.1	-	29524	29808	DR100_RS02225	IDMHP699	-	386818	387102	+
DR100_RS02230	NZ_QQQX01000010.1	-	29780	30514	DR100_RS02230	IDMHP699	-	386112	386846	+
DR100_RS02235	NZ_QQQX01000010.1	-	30507	31940	DR100_RS02235	IDMHP699	-	384686	386119	+
DR100_RS03845	NZ_QQQX01000010.1	-	32092	34215	DR100_RS03845	IDMHP699	-	382411	384534	+
DR100_RS04230	NZ_QQQX01000010.1	-	34739	34978	DR100_RS04230	IDMHP699	-	381648	381887	+
DR100_RS04235	NZ_QQQX01000010.1	-	35098	35568	DR100_RS04235	IDMHP699	-	381058	381528	+
DR100_RS04240	NZ_QQQX01000010.1	-	35624	36127	DR100_RS04240	IDMHP699	-	380499	381002	+
DR100_RS04245	NZ_QQQX01000011.1	-	699	1259	DR100_RS04245	IDMHP699	+	555381	555941	-
DR100_RS02255	NZ_QQQX01000011.1	-	1469	3361	DR100_RS02255	IDMHP699	+	556151	558043	-
DR100_RS02260	NZ_QQQX01000011.1	-	3484	3996	DR100_RS02260	IDMHP699	+	558166	558678	-
DR100_RS02265	NZ_QQQX01000011.1	-	3989	4885	DR100_RS02265	IDMHP699	+	558671	559567	-
DR100_RS02270	NZ_QQQX01000011.1	-	4869	5591	DR100_RS02270	IDMHP699	+	559551	560273	-
DR100_RS02275	NZ_QQQX01000011.1	-	5581	6471	DR100_RS02275	IDMHP699	+	560263	561153	-
DR100_RS02280	NZ_QQQX01000011.1	-	6446	7114	DR100_RS02280	IDMHP699	+	561128	561796	-
DR100_RS02285	NZ_QQQX01000011.1	-	7429	9639	DR100_RS02285	IDMHP699	+	562111	564321	-
DR100_RS04250	NZ_QQQX01000011.1	-	9708	10112	DR100_RS04250	IDMHP699	+	564390	564794	-
DR100_RS02290	NZ_QQQX01000011.1	-	10024	11472	DR100_RS02290	IDMHP699	+	564706	566154	-
DR100_RS02295	NZ_QQQX01000011.1	-	11672	13501	DR100_RS02295	IDMHP699	+	566354	568183	-
DR100_RS02300	NZ_QQQX01000011.1	-	13987	25482	DR100_RS02300	IDMHP699	+	568669	580164	-
DR100_RS02305	NZ_QQQX01000011.1	-	25583	32269	DR100_RS02305	IDMHP699	+	580265	586951	-
DR100_RS02310	NZ_QQQX01000012.1	+	61	474	DR100_RS02310	IDMHP699	+	335635	336048	+
DR100_RS02315	NZ_QQQX01000012.1	+	544	1497	DR100_RS02315	IDMHP699	+	336118	337071	+
DR100_RS02320	NZ_QQQX01000012.1	-	1494	4109	DR100_RS02320	IDMHP699	+	337068	339683	-
DR100_RS02325	NZ_QQQX01000012.1	+	4199	4636	DR100_RS02325	IDMHP699	+	339773	340210	+
DR100_RS02330	NZ_QQQX01000012.1	+	4771	5262	DR100_RS02330	IDMHP699	+	340345	340836	+
DR100_RS04755	NZ_QQQX01000012.1	-	5393	8425	DR100_RS04755	IDMHP699	+	340967	343999	-
DR100_RS02340	NZ_QQQX01000012.1	-	8473	11574	DR100_RS02340	IDMHP699	+	344047	347148	-
DR100_RS02345	NZ_QQQX01000012.1	+	12074	12754	DR100_RS02345	IDMHP699	+	347648	348328	+
DR100_RS02350	NZ_QQQX01000012.1	+	12765	14921	DR100_RS02350	IDMHP699	+	348339	350495	+
DR100_RS02355	NZ_QQQX01000012.1	+	14980	15177	DR100_RS02355	IDMHP699	+	350554	350751	+
DR100_RS02360	NZ_QQQX01000012.1	+	15297	15371	DR100_RS02360	IDMHP699	+	350871	350945	+
DR100_RS02365	NZ_QQQX01000012.1	+	15375	15450	DR100_RS02365	IDMHP699	+	350949	351024	+
DR100_RS02370	NZ_QQQX01000012.1	+	15458	15533	DR100_RS02370	IDMHP699	+	351032	351107	+
DR100_RS02375	NZ_QQQX01000012.1	+	15538	15614	DR100_RS02375	IDMHP699	+	351112	351188	+
DR100_RS02380	NZ_QQQX01000012.1	+	15650	15733	DR100_RS02380	IDMHP699	+	351224	351307	+
DR100_RS02385	NZ_QQQX01000012.1	+	15793	16635	DR100_RS02385	IDMHP699	+	351367	352209	+
DR100_RS02390	NZ_QQQX01000012.1	+	16649	17458	DR100_RS02390	IDMHP699	+	352223	353032	+
