	DR100_RS04200			
	seqID	strand	start	end
DR100_RS04200	IDMHP699	-	416126	416302
seqID	DR100_RS02135			
IDMHP699	seqID	strand	start	end
DR100_RS02135	IDMHP699	-	415602	415955
seqID	DR100_RS02140			
IDMHP699	seqID	strand	start	end
DR100_RS02140	IDMHP699	-	414284	415612
seqID	DR100_RS02145			
IDMHP699	seqID	strand	start	end
DR100_RS02145	IDMHP699	-	413266	414261
seqID	DR100_RS04740			
IDMHP699	seqID	strand	start	end
DR100_RS04740	IDMHP699	-	410197	412614
seqID	DR100_RS04210			
IDMHP699	seqID	strand	start	end
DR100_RS04210	IDMHP699	-	408855	410192
seqID	DR100_RS04215			
IDMHP699	seqID	strand	start	end
DR100_RS04215	IDMHP699	-	408473	408877
seqID	DR100_RS04745			
IDMHP699	seqID	strand	start	end
DR100_RS04745	IDMHP699	-	406373	408325
seqID	DR100_RS02170			
IDMHP699	seqID	strand	start	end
DR100_RS02170	IDMHP699	-	403965	406283
seqID	DR100_RS02175			
IDMHP699	seqID	strand	start	end
DR100_RS02175	IDMHP699	-	403126	403962
seqID	DR100_RS02180			
IDMHP699	seqID	strand	start	end
DR100_RS02180	IDMHP699	-	402384	402716
seqID	DR100_RS02185			
IDMHP699	seqID	strand	start	end
DR100_RS02185	IDMHP699	-	401540	402403
seqID	DR100_RS02190			
IDMHP699	seqID	strand	start	end
DR100_RS02190	IDMHP699	-	400506	401537
seqID	DR100_RS02195			
IDMHP699	seqID	strand	start	end
DR100_RS02195	IDMHP699	-	399331	400503
seqID	DR100_RS02200			
IDMHP699	seqID	strand	start	end
DR100_RS02200	IDMHP699	-	393098	399025
seqID	DR100_RS04930			
IDMHP699	seqID	strand	start	end
DR100_RS04930	IDMHP699	-	392817	392966
seqID	DR100_RS02210			
IDMHP699	seqID	strand	start	end
DR100_RS02210	IDMHP699	-	391709	392593
seqID	DR100_RS04750			
IDMHP699	seqID	strand	start	end
DR100_RS04750	IDMHP699	-	389461	391743
seqID	DR100_RS02220			
IDMHP699	seqID	strand	start	end
DR100_RS02220	IDMHP699	-	387420	389384
seqID	DR100_RS02225			
IDMHP699	seqID	strand	start	end
DR100_RS02225	IDMHP699	-	386818	387102
seqID	DR100_RS02230			
IDMHP699	seqID	strand	start	end
DR100_RS02230	IDMHP699	-	386112	386846
seqID	DR100_RS02235			
IDMHP699	seqID	strand	start	end
DR100_RS02235	IDMHP699	-	384686	386119
seqID	DR100_RS03845			
IDMHP699	seqID	strand	start	end
DR100_RS03845	IDMHP699	-	382411	384534
seqID	DR100_RS04230			
IDMHP699	seqID	strand	start	end
DR100_RS04230	IDMHP699	-	381648	381887
seqID	DR100_RS04235			
IDMHP699	seqID	strand	start	end
DR100_RS04235	IDMHP699	-	381058	381528
seqID	DR100_RS04240			
IDMHP699	seqID	strand	start	end
DR100_RS04240	IDMHP699	-	380499	381002
seqID	DR100_RS04245			
IDMHP699	seqID	strand	start	end
DR100_RS04245	IDMHP699	+	555381	555941
seqID	DR100_RS02255			
IDMHP699	seqID	strand	start	end
DR100_RS02255	IDMHP699	+	556151	558043
seqID	DR100_RS02260			
IDMHP699	seqID	strand	start	end
DR100_RS02260	IDMHP699	+	558166	558678
seqID	DR100_RS02265			
IDMHP699	seqID	strand	start	end
DR100_RS02265	IDMHP699	+	558671	559567
seqID	DR100_RS02270			
IDMHP699	seqID	strand	start	end
DR100_RS02270	IDMHP699	+	559551	560273
seqID	DR100_RS02275			
IDMHP699	seqID	strand	start	end
DR100_RS02275	IDMHP699	+	560263	561153
seqID	DR100_RS02280			
IDMHP699	seqID	strand	start	end
DR100_RS02280	IDMHP699	+	561128	561796
seqID	DR100_RS02285			
IDMHP699	seqID	strand	start	end
DR100_RS02285	IDMHP699	+	562111	564321
seqID	DR100_RS04250			
IDMHP699	seqID	strand	start	end
DR100_RS04250	IDMHP699	+	564390	564794
seqID	DR100_RS02290			
IDMHP699	seqID	strand	start	end
DR100_RS02290	IDMHP699	+	564706	566154
seqID	DR100_RS02295			
IDMHP699	seqID	strand	start	end
DR100_RS02295	IDMHP699	+	566354	568183
seqID	DR100_RS02300			
IDMHP699	seqID	strand	start	end
DR100_RS02300	IDMHP699	+	568669	580164
seqID	DR100_RS02305			
IDMHP699	seqID	strand	start	end
DR100_RS02305	IDMHP699	+	580265	586951
seqID	DR100_RS02310			
IDMHP699	seqID	strand	start	end
DR100_RS02310	IDMHP699	+	335635	336048
seqID	DR100_RS02315			
IDMHP699	seqID	strand	start	end
DR100_RS02315	IDMHP699	+	336118	337071
seqID	DR100_RS02320			
IDMHP699	seqID	strand	start	end
