VQY17_RS00005	NZ_CP142079.1	+	1	1392	VQY17_RS00005	IDUe273	+	1	1392	+
VQY17_RS00010	NZ_CP142079.1	+	1537	2673	VQY17_RS00010	IDUe273	+	1537	2673	+
VQY17_RS00015	NZ_CP142079.1	+	2777	4636	VQY17_RS00015	IDUe273	+	2777	4636	+
VQY17_RS00020	NZ_CP142079.1	+	4636	5094	VQY17_RS00020	IDUe273	+	4636	5094	+
VQY17_RS00025	NZ_CP142079.1	+	5108	6091	VQY17_RS00025	IDUe273	+	5108	6091	+
VQY17_RS00030	NZ_CP142079.1	+	6084	7055	VQY17_RS00030	IDUe273	+	6084	7055	+
VQY17_RS00035	NZ_CP142079.1	+	7158	7727	VQY17_RS00035	IDUe273	+	7158	7727	+
VQY17_RS00040	NZ_CP142079.1	+	7817	8818	VQY17_RS00040	IDUe273	+	7817	8818	+
VQY17_RS00045	NZ_CP142079.1	+	8989	11010	VQY17_RS00045	IDUe273	+	8989	11010	+
VQY17_RS00050	NZ_CP142079.1	+	11095	12102	VQY17_RS00050	IDUe273	+	11095	12102	+
VQY17_RS00055	NZ_CP142079.1	+	12105	12851	VQY17_RS00055	IDUe273	+	12105	12851	+
VQY17_RS00060	NZ_CP142079.1	+	12835	14439	VQY17_RS00060	IDUe273	+	12835	14439	+
VQY17_RS00065	NZ_CP142079.1	+	14444	14689	VQY17_RS00065	IDUe273	+	14444	14689	+
VQY17_RS00070	NZ_CP142079.1	+	14763	15626	VQY17_RS00070	IDUe273	+	14763	15626	+
VQY17_RS00075	NZ_CP142079.1	+	15633	16478	VQY17_RS00075	IDUe273	+	15633	16478	+
VQY17_RS00080	NZ_CP142079.1	-	16512	16781	VQY17_RS00080	IDUe273	+	16512	16781	-
VQY17_RS00085	NZ_CP142079.1	+	16909	17190	VQY17_RS00085	IDUe273	+	16909	17190	+
VQY17_RS00090	NZ_CP142079.1	+	17336	17932	VQY17_RS00090	IDUe273	+	17336	17932	+
VQY17_RS00095	NZ_CP142079.1	-	18143	18340	VQY17_RS00095	IDUe273	+	18143	18340	-
VQY17_RS00100	NZ_CP142079.1	-	18647	20923	VQY17_RS00100	IDUe273	+	18647	20923	-
VQY17_RS00105	NZ_CP142079.1	-	21116	23356	VQY17_RS00105	IDUe273	+	21116	23356	-
VQY17_RS00110	NZ_CP142079.1	-	23430	25757	VQY17_RS00110	IDUe273	+	23430	25757	-
VQY17_RS00115	NZ_CP142079.1	-	25744	26565	VQY17_RS00115	IDUe273	+	25744	26565	-
VQY17_RS00120	NZ_CP142079.1	-	26740	29022	VQY17_RS00120	IDUe273	+	26740	29022	-
VQY17_RS00125	NZ_CP142079.1	-	29133	31460	VQY17_RS00125	IDUe273	+	29133	31460	-
VQY17_RS00130	NZ_CP142079.1	-	31447	32250	VQY17_RS00130	IDUe273	+	31447	32250	-
VQY17_RS00135	NZ_CP142079.1	+	32630	33109	VQY17_RS00135	IDUe273	+	32630	33109	+
VQY17_RS00140	NZ_CP142079.1	+	33311	33604	VQY17_RS00140	IDUe273	+	33311	33604	+
VQY17_RS00145	NZ_CP142079.1	+	33597	34916	VQY17_RS00145	IDUe273	+	33597	34916	+
VQY17_RS00150	NZ_CP142079.1	+	34909	36309	VQY17_RS00150	IDUe273	+	34909	36309	+
VQY17_RS00155	NZ_CP142079.1	+	36653	37048	VQY17_RS00155	IDUe273	+	36653	37048	+
VQY17_RS00160	NZ_CP142079.1	-	37165	37758	VQY17_RS00160	IDUe273	+	37165	37758	-
VQY17_RS00165	NZ_CP142079.1	-	37736	40396	VQY17_RS00165	IDUe273	+	37736	40396	-
VQY17_RS00170	NZ_CP142079.1	-	40396	42936	VQY17_RS00170	IDUe273	+	40396	42936	-
VQY17_RS00175	NZ_CP142079.1	-	42929	44857	VQY17_RS00175	IDUe273	+	42929	44857	-
VQY17_RS00180	NZ_CP142079.1	+	45068	46078	VQY17_RS00180	IDUe273	+	45068	46078	+
VQY17_RS00185	NZ_CP142079.1	+	46207	48186	VQY17_RS00185	IDUe273	+	46207	48186	+
VQY17_RS00190	NZ_CP142079.1	-	48286	50370	VQY17_RS00190	IDUe273	+	48286	50370	-
VQY17_RS00195	NZ_CP142079.1	-	50376	50609	VQY17_RS00195	IDUe273	+	50376	50609	-
VQY17_RS00200	NZ_CP142079.1	-	50663	52084	VQY17_RS00200	IDUe273	+	50663	52084	-
VQY17_RS00205	NZ_CP142079.1	-	52206	53219	VQY17_RS00205	IDUe273	+	52206	53219	-
VQY17_RS00210	NZ_CP142079.1	+	53459	54181	VQY17_RS00210	IDUe273	+	53459	54181	+
VQY17_RS00215	NZ_CP142079.1	+	54183	55442	VQY17_RS00215	IDUe273	+	54183	55442	+
VQY17_RS00220	NZ_CP142079.1	+	55527	55898	VQY17_RS00220	IDUe273	+	55527	55898	+
VQY17_RS00225	NZ_CP142079.1	+	55902	57110	VQY17_RS00225	IDUe273	+	55902	57110	+
VQY17_RS00230	NZ_CP142079.1	+	57205	57537	VQY17_RS00230	IDUe273	+	57205	57537	+
VQY17_RS00235	NZ_CP142079.1	+	57582	58475	VQY17_RS00235	IDUe273	+	57582	58475	+
VQY17_RS00240	NZ_CP142079.1	+	58550	58738	VQY17_RS00240	IDUe273	+	58550	58738	+
VQY17_RS00245	NZ_CP142079.1	+	59174	59902	VQY17_RS00245	IDUe273	+	59174	59902	+
VQY17_RS00250	NZ_CP142079.1	+	59930	60235	VQY17_RS00250	IDUe273	+	59930	60235	+
VQY17_RS00255	NZ_CP142079.1	+	60289	60855	VQY17_RS00255	IDUe273	+	60289	60855	+
VQY17_RS00260	NZ_CP142079.1	+	60855	61418	VQY17_RS00260	IDUe273	+	60855	61418	+
VQY17_RS00265	NZ_CP142079.1	+	61437	62960	VQY17_RS00265	IDUe273	+	61437	62960	+
VQY17_RS00270	NZ_CP142079.1	+	62989	63819	VQY17_RS00270	IDUe273	+	62989	63819	+
VQY17_RS00275	NZ_CP142079.1	+	63837	65252	VQY17_RS00275	IDUe273	+	63837	65252	+
VQY17_RS00280	NZ_CP142079.1	+	65239	65499	VQY17_RS00280	IDUe273	+	65239	65499	+
VQY17_RS00285	NZ_CP142079.1	+	65607	66092	VQY17_RS00285	IDUe273	+	65607	66092	+
VQY17_RS00290	NZ_CP142079.1	+	66308	67264	VQY17_RS00290	IDUe273	+	66308	67264	+
VQY17_RS00295	NZ_CP142079.1	+	67289	68200	VQY17_RS00295	IDUe273	+	67289	68200	+
VQY17_RS00300	NZ_CP142079.1	+	68285	69607	VQY17_RS00300	IDUe273	+	68285	69607	+
VQY17_RS00305	NZ_CP142079.1	+	69635	71001	VQY17_RS00305	IDUe273	+	69635	71001	+
VQY17_RS00310	NZ_CP142079.1	+	70994	72835	VQY17_RS00310	IDUe273	+	70994	72835	+
VQY17_RS00315	NZ_CP142079.1	+	72856	74886	VQY17_RS00315	IDUe273	+	72856	74886	+
VQY17_RS00320	NZ_CP142079.1	+	74893	75666	VQY17_RS00320	IDUe273	+	74893	75666	+
VQY17_RS00325	NZ_CP142079.1	+	75660	76490	VQY17_RS00325	IDUe273	+	75660	76490	+
VQY17_RS00330	NZ_CP142079.1	+	76508	77752	VQY17_RS00330	IDUe273	+	76508	77752	+
VQY17_RS00335	NZ_CP142079.1	+	77825	82525	VQY17_RS00335	IDUe273	+	77825	82525	+
VQY17_RS00340	NZ_CP142079.1	+	82639	85476	VQY17_RS00340	IDUe273	+	82639	85476	+
VQY17_RS00345	NZ_CP142079.1	-	85534	87084	VQY17_RS00345	IDUe273	+	85534	87084	-
VQY17_RS00350	NZ_CP142079.1	+	87202	87510	VQY17_RS00350	IDUe273	+	87202	87510	+
VQY17_RS00355	NZ_CP142079.1	+	87698	89500	VQY17_RS00355	IDUe273	+	87698	89500	+
VQY17_RS00360	NZ_CP142079.1	+	89722	90846	VQY17_RS00360	IDUe273	+	89722	90846	+
VQY17_RS00365	NZ_CP142079.1	+	90905	91594	VQY17_RS00365	IDUe273	+	90905	91594	+
VQY17_RS00370	NZ_CP142079.1	+	91612	92913	VQY17_RS00370	IDUe273	+	91612	92913	+
VQY17_RS00375	NZ_CP142079.1	+	92965	93237	VQY17_RS00375	IDUe273	+	92965	93237	+
VQY17_RS00380	NZ_CP142079.1	+	93240	93470	VQY17_RS00380	IDUe273	+	93240	93470	+
VQY17_RS00385	NZ_CP142079.1	+	93471	95267	VQY17_RS00385	IDUe273	+	93471	95267	+
VQY17_RS00390	NZ_CP142079.1	+	95337	96284	VQY17_RS00390	IDUe273	+	95337	96284	+
VQY17_RS00395	NZ_CP142079.1	-	96599	98683	VQY17_RS00395	IDUe273	+	96599	98683	-
VQY17_RS00400	NZ_CP142079.1	-	98696	99166	VQY17_RS00400	IDUe273	+	98696	99166	-
VQY17_RS00405	NZ_CP142079.1	-	99219	99638	VQY17_RS00405	IDUe273	+	99219	99638	-
VQY17_RS00410	NZ_CP142079.1	-	99769	100149	VQY17_RS00410	IDUe273	+	99769	100149	-
VQY17_RS00415	NZ_CP142079.1	-	100153	100665	VQY17_RS00415	IDUe273	+	100153	100665	-
VQY17_RS00420	NZ_CP142079.1	-	100656	101156	VQY17_RS00420	IDUe273	+	100656	101156	-
VQY17_RS00425	NZ_CP142079.1	+	101421	102767	VQY17_RS00425	IDUe273	+	101421	102767	+
VQY17_RS00430	NZ_CP142079.1	+	102982	104364	VQY17_RS00430	IDUe273	+	102982	104364	+
VQY17_RS00435	NZ_CP142079.1	-	104550	105833	VQY17_RS00435	IDUe273	+	104550	105833	-
VQY17_RS00440	NZ_CP142079.1	-	105838	106536	VQY17_RS00440	IDUe273	+	105838	106536	-
VQY17_RS00445	NZ_CP142079.1	-	107251	110202	VQY17_RS00445	IDUe273	+	107251	110202	-
VQY17_RS00450	NZ_CP142079.1	-	110513	110588	VQY17_RS00450	IDUe273	+	110513	110588	-
VQY17_RS00455	NZ_CP142079.1	-	110590	110665	VQY17_RS00455	IDUe273	+	110590	110665	-
VQY17_RS00460	NZ_CP142079.1	-	110668	110742	VQY17_RS00460	IDUe273	+	110668	110742	-
VQY17_RS00465	NZ_CP142079.1	-	110794	110884	VQY17_RS00465	IDUe273	+	110794	110884	-
VQY17_RS00470	NZ_CP142079.1	-	110889	110964	VQY17_RS00470	IDUe273	+	110889	110964	-
VQY17_RS00475	NZ_CP142079.1	-	111020	111096	VQY17_RS00475	IDUe273	+	111020	111096	-
VQY17_RS00480	NZ_CP142079.1	-	111101	111177	VQY17_RS00480	IDUe273	+	111101	111177	-
VQY17_RS00485	NZ_CP142079.1	-	111184	111260	VQY17_RS00485	IDUe273	+	111184	111260	-
VQY17_RS00490	NZ_CP142079.1	-	111342	111418	VQY17_RS00490	IDUe273	+	111342	111418	-
VQY17_RS00495	NZ_CP142079.1	+	111496	112287	VQY17_RS00495	IDUe273	+	111496	112287	+
VQY17_RS00500	NZ_CP142079.1	-	112572	114044	VQY17_RS00500	IDUe273	+	112572	114044	-
VQY17_RS00505	NZ_CP142079.1	-	114034	116115	VQY17_RS00505	IDUe273	+	114034	116115	-
VQY17_RS00510	NZ_CP142079.1	+	116236	116658	VQY17_RS00510	IDUe273	+	116236	116658	+
VQY17_RS00515	NZ_CP142079.1	+	116963	117679	VQY17_RS00515	IDUe273	+	116963	117679	+
VQY17_RS00520	NZ_CP142079.1	-	118060	120903	VQY17_RS00520	IDUe273	+	118060	120903	-
VQY17_RS00525	NZ_CP142079.1	-	120896	123349	VQY17_RS00525	IDUe273	+	120896	123349	-
VQY17_RS00530	NZ_CP142079.1	-	123544	123876	VQY17_RS00530	IDUe273	+	123544	123876	-
VQY17_RS00535	NZ_CP142079.1	+	124031	125596	VQY17_RS00535	IDUe273	+	124031	125596	+
VQY17_RS00540	NZ_CP142079.1	-	125619	126206	VQY17_RS00540	IDUe273	+	125619	126206	-
VQY17_RS00545	NZ_CP142079.1	+	126363	126436	VQY17_RS00545	IDUe273	+	126363	126436	+
VQY17_RS00550	NZ_CP142079.1	+	126580	127071	VQY17_RS00550	IDUe273	+	126580	127071	+
VQY17_RS00555	NZ_CP142079.1	+	127615	128601	VQY17_RS00555	IDUe273	+	127615	128601	+
