query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQSN01000024.1	1.0	1.0	1.0
NZ_QQSN01000001.1	1.0	1.0	1.0
NZ_QQSN01000029.1	1.0	1.0	1.0
NZ_QQSN01000048.1	1.0	1.0	1.0
NZ_QQSN01000015.1	1.0	1.0	1.0
NZ_QQSN01000031.1	1.0	1.0	1.0
NZ_QQSN01000027.1	1.0	1.0	1.0
NZ_QQSN01000007.1	1.0	1.0	1.0
NZ_QQSN01000017.1	1.0	1.0	1.0
NZ_QQSN01000011.1	1.0	1.0	1.0
NZ_QQSN01000058.1	1.0	1.0	1.0
NZ_QQSN01000064.1	1.0	1.0	1.0
NZ_QQSN01000080.1	1.0	1.0	1.0
NZ_QQSN01000016.1	1.0	0.11322463768115942	0.8658901098901098
NZ_QQSN01000006.1	1.0	0.7256099138488604	0.9914251078546725
NZ_QQSN01000034.1	1.0	1.0	1.0
NZ_QQSN01000037.1	1.0	1.0	1.0
NZ_QQSN01000045.1	1.0	1.0	1.0
NZ_QQSN01000012.1	1.0	1.0	1.0
NZ_QQSN01000079.1	1.0	1.0	1.0
NZ_QQSN01000014.1	1.0	1.0	1.0
NZ_QQSN01000008.1	1.0	1.0	1.0
NZ_QQSN01000020.1	1.0	1.0	1.0
NZ_QQSN01000072.1	1.0	1.0	1.0
NZ_QQSN01000081.1	1.0	1.0	1.0
NZ_QQSN01000049.1	1.0	1.0	1.0
NZ_QQSN01000052.1	1.0	1.0	1.0
NZ_QQSN01000040.1	1.0	1.0	1.0
NZ_QQSN01000044.1	1.0	1.0	1.0
NZ_QQSN01000036.1	1.0	0.3485703536493604	0.7682137075013492
NZ_QQSN01000018.1	1.0	0.03362358361755136	1.0
NZ_QQSN01000023.1	1.0	1.0	1.0
NZ_QQSN01000043.1	1.0	1.0	1.0
NZ_QQSN01000030.1	1.0	1.0	1.0
NZ_QQSN01000026.1	1.0	0.1870607577098878	0.8482711995364111
NZ_QQSN01000039.1	1.0	1.0	1.0
NZ_QQSN01000002.1	1.0	1.0	1.0
NZ_QQSN01000073.1	1.0	1.0	1.0
NZ_QQSN01000047.1	1.0	1.0	1.0
NZ_QQSN01000010.1	1.0	1.0	1.0
NZ_QQSN01000013.1	1.0	1.0	1.0
NZ_QQSN01000032.1	1.0	1.0	1.0
NZ_QQSN01000004.1	1.0	0.14343393452577527	1.0
NZ_QQSN01000009.1	1.0	0.07119313162010482	1.0
NZ_QQSN01000057.1	1.0	1.0	1.0
NZ_QQSN01000062.1	1.0	1.0	1.0
NZ_QQSN01000055.1	1.0	1.0	1.0
NZ_QQSN01000035.1	1.0	1.0	1.0
NZ_QQSN01000019.1	1.0	1.0	1.0
NZ_QQSN01000025.1	1.0	0.018815968968125023	1.0
NZ_QQSN01000022.1	1.0	1.0	1.0
NZ_QQSN01000028.1	1.0	1.0	1.0
NZ_QQSN01000003.1	1.0	1.0	1.0
NZ_QQSN01000005.1	1.0	0.06315876889958294	1.0
