DR082_RS02830	NZ_QQRO01000010.1	+	1	1071	DR082_RS02830	IDMF18	+	743256	744326
DR082_RS03985	NZ_QQRO01000010.1	-	1517	2170	DR082_RS03985	IDMF18	+	744772	745425
DR082_RS02840	NZ_QQRO01000010.1	-	2143	2580	DR082_RS02840	IDMF18	+	745398	745835
DR082_RS02845	NZ_QQRO01000010.1	+	2663	5278	DR082_RS02845	IDMF18	+	745918	748533
DR082_RS02850	NZ_QQRO01000010.1	-	5275	6228	DR082_RS02850	IDMF18	+	748530	749483
DR082_RS02855	NZ_QQRO01000010.1	-	6389	8461	DR082_RS02855	IDMF18	+	749644	751716
DR082_RS02860	NZ_QQRO01000010.1	-	8465	9427	DR082_RS02860	IDMF18	+	751720	752682
DR082_RS02865	NZ_QQRO01000010.1	-	9417	10319	DR082_RS02865	IDMF18	+	752672	753574
DR082_RS02870	NZ_QQRO01000010.1	-	10292	11110	DR082_RS02870	IDMF18	+	753547	754365
DR082_RS02875	NZ_QQRO01000010.1	-	11120	11665	DR082_RS02875	IDMF18	+	754375	754920
DR082_RS02880	NZ_QQRO01000010.1	-	11708	12427	DR082_RS02880	IDMF18	+	754963	755682
DR082_RS03140	NZ_QQRO01000010.1	-	12436	12986	DR082_RS03140	IDMF18	+	755691	756241
DR082_RS03925	NZ_QQRO01000011.1	+	416	2395	DR082_RS03925	IDMF18	-	402180	404159
DR082_RS02890	NZ_QQRO01000011.1	+	2397	3134	DR082_RS02890	IDMF18	-	401441	402178
DR082_RS02895	NZ_QQRO01000011.1	+	3325	4116	DR082_RS02895	IDMF18	-	400459	401250
DR082_RS02900	NZ_QQRO01000011.1	+	4089	4946	DR082_RS02900	IDMF18	-	399629	400486
DR082_RS03930	NZ_QQRO01000011.1	+	5085	6512	DR082_RS03930	IDMF18	-	398063	399490
DR082_RS02910	NZ_QQRO01000011.1	-	6742	7125	DR082_RS02910	IDMF18	-	397450	397833
DR082_RS03935	NZ_QQRO01000011.1	-	7329	9761	DR082_RS03935	IDMF18	-	394814	397246
DR082_RS02920	NZ_QQRO01000011.1	-	9779	10890	DR082_RS02920	IDMF18	-	393685	394796
DR082_RS02925	NZ_QQRO01000012.1	-	400	819	DR082_RS02925	IDMF18	-	595870	596289
DR082_RS02930	NZ_QQRO01000012.1	-	824	5059	DR082_RS02930	IDMF18	-	591630	595865
DR082_RS02935	NZ_QQRO01000012.1	-	5117	8770	DR082_RS02935	IDMF18	-	587919	591572
DR082_RS02940	NZ_QQRO01000012.1	-	8959	9324	DR082_RS02940	IDMF18	-	587365	587730
DR082_RS02945	NZ_QQRO01000012.1	-	9338	9835	DR082_RS02945	IDMF18	-	586854	587351
DR082_RS03940	NZ_QQRO01000013.1	+	324	2555	DR082_RS03940	IDMF18	-	388741	390972
DR082_RS03945	NZ_QQRO01000013.1	+	2587	4686	DR082_RS03945	IDMF18	-	386610	388709
DR082_RS02960	NZ_QQRO01000013.1	+	4712	5680	DR082_RS02960	IDMF18	-	385616	386584
DR082_RS03950	NZ_QQRO01000013.1	+	5658	7835	DR082_RS03950	IDMF18	-	383461	385638
DR082_RS02970	NZ_QQRO01000013.1	+	7835	8190	DR082_RS02970	IDMF18	-	383106	383461
DR082_RS02975	NZ_QQRO01000014.1	+	1	191	DR082_RS02975	IDMF18	+	378137	378327
DR082_RS03955	NZ_QQRO01000014.1	+	217	3012	DR082_RS03955	IDMF18	+	378353	381148
DR082_RS03145	NZ_QQRO01000014.1	-	3115	3282	DR082_RS03145	IDMF18	+	381251	381418
DR082_RS02985	NZ_QQRO01000014.1	-	3286	4251	DR082_RS02985	IDMF18	+	381422	382387
DR082_RS02990	NZ_QQRO01000014.1	-	4214	4869	DR082_RS02990	IDMF18	+	382350	383005
DR082_RS03150	NZ_QQRO01000015.1	+	1	1534	DR082_RS03150	IDMF18	+	391396	392929
DR082_RS03005	NZ_QQRO01000015.1	+	1609	1962	DR082_RS03005	IDMF18	+	393004	393357
DR082_RS03010	NZ_QQRO01000016.1	-	1	514	DR082_RS03010	IDMF18	-	361144	361657
DR082_RS03015	NZ_QQRO01000016.1	-	561	635	DR082_RS03015	IDMF18	-	361023	361097
DR082_RS03020	NZ_QQRO01000016.1	-	639	722	DR082_RS03020	IDMF18	-	360936	361019
DR082_RS03155	NZ_QQRO01000017.1	+	1	956	DR082_RS03155	IDMF18	-	359530	360485
DR082_RS03040	NZ_QQRO01000018.1	+	1	872	DR082_RS03040	IDMF18	+	404675	405546
DR082_RS00005	NZ_QQRO01000001.1	-	1	1047	DR082_RS00005	IDMF18	+	1	1047
DR082_RS00010	NZ_QQRO01000001.1	+	1616	2254	DR082_RS00010	IDMF18	+	1616	2254
DR082_RS00015	NZ_QQRO01000001.1	+	2270	2752	DR082_RS00015	IDMF18	+	2270	2752
DR082_RS00020	NZ_QQRO01000001.1	+	2752	4314	DR082_RS00020	IDMF18	+	2752	4314
DR082_RS00025	NZ_QQRO01000001.1	+	4402	5367	DR082_RS00025	IDMF18	+	4402	5367
DR082_RS00030	NZ_QQRO01000001.1	+	5388	7304	DR082_RS00030	IDMF18	+	5388	7304
DR082_RS00035	NZ_QQRO01000001.1	+	7314	9785	DR082_RS00035	IDMF18	+	7314	9785
DR082_RS00040	NZ_QQRO01000001.1	-	9797	10858	DR082_RS00040	IDMF18	+	9797	10858
DR082_RS00045	NZ_QQRO01000001.1	-	10921	13272	DR082_RS00045	IDMF18	+	10921	13272
DR082_RS00050	NZ_QQRO01000001.1	-	13387	15216	DR082_RS00050	IDMF18	+	13387	15216
DR082_RS00055	NZ_QQRO01000001.1	-	15206	15544	DR082_RS00055	IDMF18	+	15206	15544
DR082_RS00060	NZ_QQRO01000001.1	-	15560	15703	DR082_RS00060	IDMF18	+	15560	15703
DR082_RS00065	NZ_QQRO01000001.1	+	15911	17302	DR082_RS00065	IDMF18	+	15911	17302
DR082_RS00070	NZ_QQRO01000001.1	+	17453	18589	DR082_RS00070	IDMF18	+	17453	18589
DR082_RS00075	NZ_QQRO01000001.1	+	18700	20559	DR082_RS00075	IDMF18	+	18700	20559
DR082_RS00080	NZ_QQRO01000001.1	+	20559	21017	DR082_RS00080	IDMF18	+	20559	21017
DR082_RS03655	NZ_QQRO01000001.1	+	21031	22038	DR082_RS03655	IDMF18	+	21031	22038
DR082_RS00090	NZ_QQRO01000001.1	+	22025	22999	DR082_RS00090	IDMF18	+	22025	22999
DR082_RS00095	NZ_QQRO01000001.1	+	23115	23684	DR082_RS00095	IDMF18	+	23115	23684
DR082_RS00100	NZ_QQRO01000001.1	+	23769	24770	DR082_RS00100	IDMF18	+	23769	24770
DR082_RS00105	NZ_QQRO01000001.1	+	24909	26930	DR082_RS00105	IDMF18	+	24909	26930
DR082_RS00110	NZ_QQRO01000001.1	+	27036	28043	DR082_RS00110	IDMF18	+	27036	28043
DR082_RS00115	NZ_QQRO01000001.1	+	28046	28801	DR082_RS00115	IDMF18	+	28046	28801
DR082_RS00120	NZ_QQRO01000001.1	+	28785	30389	DR082_RS00120	IDMF18	+	28785	30389
DR082_RS00125	NZ_QQRO01000001.1	+	30393	30638	DR082_RS00125	IDMF18	+	30393	30638
DR082_RS00130	NZ_QQRO01000001.1	+	30668	31531	DR082_RS00130	IDMF18	+	30668	31531
DR082_RS00135	NZ_QQRO01000001.1	+	31538	32410	DR082_RS00135	IDMF18	+	31538	32410
DR082_RS03660	NZ_QQRO01000001.1	+	33038	33377	DR082_RS03660	IDMF18	+	33038	33377
DR082_RS03970	NZ_QQRO01000001.1	+	33374	33445	DR082_RS03970	IDMF18	+	33374	33445
DR082_RS00145	NZ_QQRO01000001.1	+	33628	33921	DR082_RS00145	IDMF18	+	33628	33921
DR082_RS00150	NZ_QQRO01000001.1	+	33914	35233	DR082_RS00150	IDMF18	+	33914	35233
DR082_RS00155	NZ_QQRO01000001.1	+	35226	36623	DR082_RS00155	IDMF18	+	35226	36623
DR082_RS00160	NZ_QQRO01000001.1	-	36695	37057	DR082_RS00160	IDMF18	+	36695	37057
DR082_RS00165	NZ_QQRO01000001.1	-	37050	38381	DR082_RS00165	IDMF18	+	37050	38381
DR082_RS00170	NZ_QQRO01000001.1	-	38401	39402	DR082_RS00170	IDMF18	+	38401	39402
DR082_RS00175	NZ_QQRO01000001.1	+	39695	40147	DR082_RS00175	IDMF18	+	39695	40147
DR082_RS00180	NZ_QQRO01000001.1	-	40239	40853	DR082_RS00180	IDMF18	+	40239	40853
DR082_RS00185	NZ_QQRO01000001.1	-	40825	43485	DR082_RS00185	IDMF18	+	40825	43485
DR082_RS00190	NZ_QQRO01000001.1	-	43488	46040	DR082_RS00190	IDMF18	+	43488	46040
DR082_RS00195	NZ_QQRO01000001.1	-	46033	47958	DR082_RS00195	IDMF18	+	46033	47958
DR082_RS00200	NZ_QQRO01000001.1	+	48165	49175	DR082_RS00200	IDMF18	+	48165	49175
DR082_RS03095	NZ_QQRO01000001.1	+	49253	51151	DR082_RS03095	IDMF18	+	49253	51151
DR082_RS00210	NZ_QQRO01000001.1	-	51200	53284	DR082_RS00210	IDMF18	+	51200	53284
DR082_RS00215	NZ_QQRO01000001.1	-	53292	53525	DR082_RS00215	IDMF18	+	53292	53525
DR082_RS03665	NZ_QQRO01000001.1	-	53589	55049	DR082_RS03665	IDMF18	+	53589	55049
DR082_RS00225	NZ_QQRO01000001.1	-	55138	56151	DR082_RS00225	IDMF18	+	55138	56151
