	DR082_RS02830			
	seqID	strand	start	end
DR082_RS02830	IDMF18	+	743256	744326
seqID	DR082_RS03985			
IDMF18	seqID	strand	start	end
DR082_RS03985	IDMF18	+	744772	745425
seqID	DR082_RS02840			
IDMF18	seqID	strand	start	end
DR082_RS02840	IDMF18	+	745398	745835
seqID	DR082_RS02845			
IDMF18	seqID	strand	start	end
DR082_RS02845	IDMF18	+	745918	748533
seqID	DR082_RS02850			
IDMF18	seqID	strand	start	end
DR082_RS02850	IDMF18	+	748530	749483
seqID	DR082_RS02855			
IDMF18	seqID	strand	start	end
DR082_RS02855	IDMF18	+	749644	751716
seqID	DR082_RS02860			
IDMF18	seqID	strand	start	end
DR082_RS02860	IDMF18	+	751720	752682
seqID	DR082_RS02865			
IDMF18	seqID	strand	start	end
DR082_RS02865	IDMF18	+	752672	753574
seqID	DR082_RS02870			
IDMF18	seqID	strand	start	end
DR082_RS02870	IDMF18	+	753547	754365
seqID	DR082_RS02875			
IDMF18	seqID	strand	start	end
DR082_RS02875	IDMF18	+	754375	754920
seqID	DR082_RS02880			
IDMF18	seqID	strand	start	end
DR082_RS02880	IDMF18	+	754963	755682
seqID	DR082_RS03140			
IDMF18	seqID	strand	start	end
DR082_RS03140	IDMF18	+	755691	756241
seqID	DR082_RS03925			
IDMF18	seqID	strand	start	end
DR082_RS03925	IDMF18	-	402180	404159
seqID	DR082_RS02890			
IDMF18	seqID	strand	start	end
DR082_RS02890	IDMF18	-	401441	402178
seqID	DR082_RS02895			
IDMF18	seqID	strand	start	end
DR082_RS02895	IDMF18	-	400459	401250
seqID	DR082_RS02900			
IDMF18	seqID	strand	start	end
DR082_RS02900	IDMF18	-	399629	400486
seqID	DR082_RS03930			
IDMF18	seqID	strand	start	end
DR082_RS03930	IDMF18	-	398063	399490
seqID	DR082_RS02910			
IDMF18	seqID	strand	start	end
DR082_RS02910	IDMF18	-	397450	397833
seqID	DR082_RS03935			
IDMF18	seqID	strand	start	end
DR082_RS03935	IDMF18	-	394814	397246
seqID	DR082_RS02920			
IDMF18	seqID	strand	start	end
DR082_RS02920	IDMF18	-	393685	394796
seqID	DR082_RS02925			
IDMF18	seqID	strand	start	end
DR082_RS02925	IDMF18	-	595870	596289
seqID	DR082_RS02930			
IDMF18	seqID	strand	start	end
DR082_RS02930	IDMF18	-	591630	595865
seqID	DR082_RS02935			
IDMF18	seqID	strand	start	end
DR082_RS02935	IDMF18	-	587919	591572
seqID	DR082_RS02940			
IDMF18	seqID	strand	start	end
DR082_RS02940	IDMF18	-	587365	587730
seqID	DR082_RS02945			
IDMF18	seqID	strand	start	end
DR082_RS02945	IDMF18	-	586854	587351
seqID	DR082_RS03940			
IDMF18	seqID	strand	start	end
DR082_RS03940	IDMF18	-	388741	390972
seqID	DR082_RS03945			
IDMF18	seqID	strand	start	end
DR082_RS03945	IDMF18	-	386610	388709
seqID	DR082_RS02960			
IDMF18	seqID	strand	start	end
DR082_RS02960	IDMF18	-	385616	386584
seqID	DR082_RS03950			
IDMF18	seqID	strand	start	end
DR082_RS03950	IDMF18	-	383461	385638
seqID	DR082_RS02970			
IDMF18	seqID	strand	start	end
DR082_RS02970	IDMF18	-	383106	383461
seqID	DR082_RS02975			
IDMF18	seqID	strand	start	end
DR082_RS02975	IDMF18	+	378137	378327
seqID	DR082_RS03955			
IDMF18	seqID	strand	start	end
DR082_RS03955	IDMF18	+	378353	381148
seqID	DR082_RS03145			
IDMF18	seqID	strand	start	end
DR082_RS03145	IDMF18	+	381251	381418
seqID	DR082_RS02985			
IDMF18	seqID	strand	start	end
DR082_RS02985	IDMF18	+	381422	382387
seqID	DR082_RS02990			
IDMF18	seqID	strand	start	end
DR082_RS02990	IDMF18	+	382350	383005
seqID	DR082_RS03150			
IDMF18	seqID	strand	start	end
DR082_RS03150	IDMF18	+	391396	392929
seqID	DR082_RS03005			
IDMF18	seqID	strand	start	end
DR082_RS03005	IDMF18	+	393004	393357
seqID	DR082_RS03010			
IDMF18	seqID	strand	start	end
DR082_RS03010	IDMF18	-	361144	361657
seqID	DR082_RS03015			
IDMF18	seqID	strand	start	end
DR082_RS03015	IDMF18	-	361023	361097
seqID	DR082_RS03020			
IDMF18	seqID	strand	start	end
DR082_RS03020	IDMF18	-	360936	361019
seqID	DR082_RS03155			
IDMF18	seqID	strand	start	end
DR082_RS03155	IDMF18	-	359530	360485
seqID	DR082_RS03040			
IDMF18	seqID	strand	start	end
DR082_RS03040	IDMF18	+	404675	405546
seqID	DR082_RS00005			
IDMF18	seqID	strand	start	end
DR082_RS00005	IDMF18	+	1	1047
seqID	DR082_RS00010			
IDMF18	seqID	strand	start	end
DR082_RS00010	IDMF18	+	1616	2254
seqID	DR082_RS00015			
IDMF18	seqID	strand	start	end
DR082_RS00015	IDMF18	+	2270	2752
seqID	DR082_RS00020			
IDMF18	seqID	strand	start	end
DR082_RS00020	IDMF18	+	2752	4314
seqID	DR082_RS00025			
IDMF18	seqID	strand	start	end
DR082_RS00025	IDMF18	+	4402	5367
seqID	DR082_RS00030			
IDMF18	seqID	strand	start	end
DR082_RS00030	IDMF18	+	5388	7304
seqID	DR082_RS00035			
IDMF18	seqID	strand	start	end
DR082_RS00035	IDMF18	+	7314	9785
seqID	DR082_RS00040			
IDMF18	seqID	strand	start	end
DR082_RS00040	IDMF18	+	9797	10858
seqID	DR082_RS00045			
IDMF18	seqID	strand	start	end
DR082_RS00045	IDMF18	+	10921	13272
seqID	DR082_RS00050			
IDMF18	seqID	strand	start	end
DR082_RS00050	IDMF18	+	13387	15216
seqID	DR082_RS00055			
IDMF18	seqID	strand	start	end
DR082_RS00055	IDMF18	+	15206	15544
seqID	DR082_RS00060			
IDMF18	seqID	strand	start	end
DR082_RS00060	IDMF18	+	15560	15703
seqID	DR082_RS00065			
IDMF18	seqID	strand	start	end
DR082_RS00065	IDMF18	+	15911	17302
seqID	DR082_RS00070			
IDMF18	seqID	strand	start	end
DR082_RS00070	IDMF18	+	17453	18589
seqID	DR082_RS00075			
IDMF18	seqID	strand	start	end
DR082_RS00075	IDMF18	+	18700	20559
seqID	DR082_RS00080			
IDMF18	seqID	strand	start	end
DR082_RS00080	IDMF18	+	20559	21017
seqID	DR082_RS03655			
IDMF18	seqID	strand	start	end
DR082_RS03655	IDMF18	+	21031	22038
seqID	DR082_RS00090			
IDMF18	seqID	strand	start	end
DR082_RS00090	IDMF18	+	22025	22999
seqID	DR082_RS00095			
IDMF18	seqID	strand	start	end
DR082_RS00095	IDMF18	+	23115	23684
seqID	DR082_RS00100			
IDMF18	seqID	strand	start	end
DR082_RS00100	IDMF18	+	23769	24770
seqID	DR082_RS00105			
IDMF18	seqID	strand	start	end
DR082_RS00105	IDMF18	+	24909	26930
seqID	DR082_RS00110			
IDMF18	seqID	strand	start	end
DR082_RS00110	IDMF18	+	27036	28043
seqID	DR082_RS00115			
IDMF18	seqID	strand	start	end
DR082_RS00115	IDMF18	+	28046	28801
seqID	DR082_RS00120			
IDMF18	seqID	strand	start	end
DR082_RS00120	IDMF18	+	28785	30389
seqID	DR082_RS00125			
IDMF18	seqID	strand	start	end
DR082_RS00125	IDMF18	+	30393	30638
seqID	DR082_RS00130			
IDMF18	seqID	strand	start	end
DR082_RS00130	IDMF18	+	30668	31531
seqID	DR082_RS00135			
IDMF18	seqID	strand	start	end
DR082_RS00135	IDMF18	+	31538	32410
seqID	DR082_RS03660			
IDMF18	seqID	strand	start	end
DR082_RS03660	IDMF18	+	33038	33377
seqID	DR082_RS03970			
IDMF18	seqID	strand	start	end
DR082_RS03970	IDMF18	+	33374	33445
seqID	DR082_RS00145			
IDMF18	seqID	strand	start	end
DR082_RS00145	IDMF18	+	33628	33921
seqID	DR082_RS00150			
IDMF18	seqID	strand	start	end
DR082_RS00150	IDMF18	+	33914	35233
seqID	DR082_RS00155			
IDMF18	seqID	strand	start	end
DR082_RS00155	IDMF18	+	35226	36623
seqID	DR082_RS00160			
IDMF18	seqID	strand	start	end
DR082_RS00160	IDMF18	+	36695	37057
seqID	DR082_RS00165			
IDMF18	seqID	strand	start	end
DR082_RS00165	IDMF18	+	37050	38381
seqID	DR082_RS00170			
IDMF18	seqID	strand	start	end
DR082_RS00170	IDMF18	+	38401	39402
seqID	DR082_RS00175			
IDMF18	seqID	strand	start	end
DR082_RS00175	IDMF18	+	39695	40147
seqID	DR082_RS00180			
IDMF18	seqID	strand	start	end
DR082_RS00180	IDMF18	+	40239	40853
seqID	DR082_RS00185			
IDMF18	seqID	strand	start	end
DR082_RS00185	IDMF18	+	40825	43485
seqID	DR082_RS00190			
IDMF18	seqID	strand	start	end
DR082_RS00190	IDMF18	+	43488	46040
seqID	DR082_RS00195			
IDMF18	seqID	strand	start	end
DR082_RS00195	IDMF18	+	46033	47958
seqID	DR082_RS00200			
IDMF18	seqID	strand	start	end
DR082_RS00200	IDMF18	+	48165	49175
seqID	DR082_RS03095			
IDMF18	seqID	strand	start	end
DR082_RS03095	IDMF18	+	49253	51151
seqID	DR082_RS00210			
IDMF18	seqID	strand	start	end
DR082_RS00210	IDMF18	+	51200	53284
seqID	DR082_RS00215			
IDMF18	seqID	strand	start	end
DR082_RS00215	IDMF18	+	53292	53525
seqID	DR082_RS03665			
IDMF18	seqID	strand	start	end
DR082_RS03665	IDMF18	+	53589	55049
seqID	DR082_RS00225			
IDMF18	seqID	strand	start	end
DR082_RS00225	IDMF18	+	55138	56151
seqID	DR082_RS00230			
IDMF18	seqID	strand	start	end
DR082_RS00230	IDMF18	+	56405	57127
seqID	DR082_RS00235			
IDMF18	seqID	strand	start	end
DR082_RS00235	IDMF18	+	57129	58388
seqID	DR082_RS00240			
IDMF18	seqID	strand	start	end
DR082_RS00240	IDMF18	+	58457	58819
seqID	DR082_RS00245			
IDMF18	seqID	strand	start	end
DR082_RS00245	IDMF18	+	58823	60031
seqID	DR082_RS00250			
IDMF18	seqID	strand	start	end
DR082_RS00250	IDMF18	+	60033	60458
seqID	DR082_RS00255			
IDMF18	seqID	strand	start	end
DR082_RS00255	IDMF18	+	60503	61660
seqID	DR082_RS00260			
IDMF18	seqID	strand	start	end
DR082_RS00260	IDMF18	+	62084	62812
seqID	DR082_RS00265			
IDMF18	seqID	strand	start	end
DR082_RS00265	IDMF18	+	62837	63145
seqID	DR082_RS00270			
IDMF18	seqID	strand	start	end
DR082_RS00270	IDMF18	+	63177	63716
seqID	DR082_RS00275			
IDMF18	seqID	strand	start	end
DR082_RS00275	IDMF18	+	63744	64307
seqID	DR082_RS00280			
IDMF18	seqID	strand	start	end
DR082_RS00280	IDMF18	+	64323	65846
seqID	DR082_RS00285			
IDMF18	seqID	strand	start	end
DR082_RS00285	IDMF18	+	65876	66706
seqID	DR082_RS00290			
IDMF18	seqID	strand	start	end
DR082_RS00290	IDMF18	+	66726	68141
seqID	DR082_RS00295			
IDMF18	seqID	strand	start	end
DR082_RS00295	IDMF18	+	68128	68388
seqID	DR082_RS00300			
IDMF18	seqID	strand	start	end
DR082_RS00300	IDMF18	+	68494	68979
seqID	DR082_RS00305			
IDMF18	seqID	strand	start	end
DR082_RS00305	IDMF18	+	69220	70215
seqID	DR082_RS00310			
IDMF18	seqID	strand	start	end
