MHP_RS00005	NC_006360.1	+	1	1392
MHP_RS00010	NC_006360.1	+	1537	2673
MHP_RS00015	NC_006360.1	+	2775	4634
MHP_RS00020	NC_006360.1	+	4634	5092
MHP_RS00025	NC_006360.1	+	5106	6089
MHP_RS00030	NC_006360.1	+	6082	7053
MHP_RS00035	NC_006360.1	+	7156	7725
MHP_RS00040	NC_006360.1	+	7815	8816
MHP_RS00045	NC_006360.1	+	8985	11006
MHP_RS00050	NC_006360.1	+	11091	12098
MHP_RS00055	NC_006360.1	+	12101	12847
MHP_RS00060	NC_006360.1	+	12831	14435
MHP_RS00065	NC_006360.1	+	14440	14685
MHP_RS00070	NC_006360.1	+	14755	15618
MHP_RS00075	NC_006360.1	+	15625	16470
MHP_RS03835	NC_006360.1	-	16504	17586
MHP_RS00085	NC_006360.1	+	17729	18595
MHP_RS00090	NC_006360.1	+	18741	19355
MHP_RS00095	NC_006360.1	-	19664	19888
MHP_RS00100	NC_006360.1	-	20052	22328
MHP_RS00105	NC_006360.1	-	22521	24764
MHP_RS00110	NC_006360.1	-	24838	27165
MHP_RS00115	NC_006360.1	-	27152	27973
MHP_RS00120	NC_006360.1	-	28143	30425
MHP_RS00125	NC_006360.1	-	30536	32863
MHP_RS00130	NC_006360.1	-	32850	33653
MHP_RS00145	NC_006360.1	+	34028	34510
MHP_RS00150	NC_006360.1	+	34617	34910
MHP_RS00155	NC_006360.1	+	34903	36222
MHP_RS00160	NC_006360.1	+	36215	37615
MHP_RS00165	NC_006360.1	+	37851	38354
MHP_RS00170	NC_006360.1	-	38471	39070
MHP_RS00175	NC_006360.1	-	39042	41702
MHP_RS00180	NC_006360.1	-	41702	44242
MHP_RS00185	NC_006360.1	-	44235	46160
MHP_RS00190	NC_006360.1	+	46370	47380
MHP_RS03840	NC_006360.1	+	47479	49491
MHP_RS00200	NC_006360.1	-	49592	51676
MHP_RS03590	NC_006360.1	-	51682	51915
MHP_RS00205	NC_006360.1	-	51969	53390
MHP_RS00210	NC_006360.1	-	53512	54525
MHP_RS00215	NC_006360.1	+	54678	55487
MHP_RS00220	NC_006360.1	+	55489	56748
MHP_RS00225	NC_006360.1	+	56833	57204
MHP_RS00230	NC_006360.1	+	57208	58416
MHP_RS00235	NC_006360.1	+	58511	58843
MHP_RS00240	NC_006360.1	+	58888	60045
MHP_RS00250	NC_006360.1	+	60481	61209
MHP_RS00255	NC_006360.1	+	61237	61542
MHP_RS00260	NC_006360.1	+	61596	62162
MHP_RS00265	NC_006360.1	+	62162	62725
MHP_RS00270	NC_006360.1	+	62743	64266
MHP_RS00275	NC_006360.1	+	64295	65125
MHP_RS00280	NC_006360.1	+	65143	66558
MHP_RS00285	NC_006360.1	+	66545	66805
MHP_RS00290	NC_006360.1	+	66914	67399
MHP_RS00295	NC_006360.1	+	67615	68571
MHP_RS00300	NC_006360.1	+	68596	69507
MHP_RS00305	NC_006360.1	+	69592	70914
MHP_RS00310	NC_006360.1	+	70941	72308
MHP_RS00315	NC_006360.1	+	72301	74145
MHP_RS00320	NC_006360.1	+	74166	76196
MHP_RS00325	NC_006360.1	+	76203	76976
MHP_RS00330	NC_006360.1	+	76970	77800
MHP_RS00335	NC_006360.1	+	77817	79061
MHP_RS00340	NC_006360.1	+	79134	83834
MHP_RS00345	NC_006360.1	+	83949	86786
MHP_RS00350	NC_006360.1	-	86844	88394
MHP_RS00355	NC_006360.1	+	88512	88820
MHP_RS00360	NC_006360.1	+	89009	90811
MHP_RS00365	NC_006360.1	+	91023	92147
MHP_RS00370	NC_006360.1	+	92206	92895
MHP_RS00375	NC_006360.1	+	92913	94214
MHP_RS00380	NC_006360.1	+	94266	94538
MHP_RS00385	NC_006360.1	+	94541	94771
MHP_RS00390	NC_006360.1	+	94772	96568
MHP_RS00395	NC_006360.1	+	96639	97586
MHP_RS00400	NC_006360.1	-	97921	99579
MHP_RS00405	NC_006360.1	-	99856	101940
MHP_RS00410	NC_006360.1	-	101953	102423
MHP_RS00415	NC_006360.1	-	102476	102895
MHP_RS00420	NC_006360.1	-	103026	103406
MHP_RS00425	NC_006360.1	-	103410	103922
MHP_RS00430	NC_006360.1	-	103913	104413
MHP_RS00435	NC_006360.1	+	104691	105272
MHP_RS00440	NC_006360.1	+	105217	106224
MHP_RS03845	NC_006360.1	+	106211	106909
MHP_RS00445	NC_006360.1	+	106933	108528
MHP_RS00450	NC_006360.1	+	108688	109140
MHP_RS00455	NC_006360.1	+	109412	109678
MHP_RS00460	NC_006360.1	+	109700	110383
MHP_RS00465	NC_006360.1	+	110436	110801
MHP_RS00470	NC_006360.1	+	110806	112716
MHP_RS00475	NC_006360.1	+	112746	113393
MHP_RS00480	NC_006360.1	+	113375	113974
MHP_RS00485	NC_006360.1	-	113986	115590
MHP_RS00490	NC_006360.1	+	116100	116915
MHP_RS00495	NC_006360.1	-	116902	117747
MHP_RS00500	NC_006360.1	-	117749	118558
MHP_RS00505	NC_006360.1	-	118572	119414
MHP_RS00510	NC_006360.1	-	119486	119569
MHP_RS00515	NC_006360.1	-	119605	119681
MHP_RS00520	NC_006360.1	-	119686	119761
MHP_RS00525	NC_006360.1	-	119769	119844
MHP_RS00530	NC_006360.1	-	119848	119922
MHP_RS00535	NC_006360.1	-	120040	120237
MHP_RS00540	NC_006360.1	-	120296	122452
MHP_RS00545	NC_006360.1	-	122463	123143
MHP_RS00550	NC_006360.1	+	123647	126745
MHP_RS00555	NC_006360.1	+	126796	129828
MHP_RS03990	NC_006360.1	-	129959	130606
MHP_RS00565	NC_006360.1	-	130585	131022
MHP_RS00570	NC_006360.1	+	131112	133727
MHP_RS00575	NC_006360.1	-	133724	134677
MHP_RS00580	NC_006360.1	-	134747	136825
MHP_RS00585	NC_006360.1	-	136829	137791
MHP_RS00590	NC_006360.1	-	137781	138683
MHP_RS00595	NC_006360.1	-	138656	139474
MHP_RS00600	NC_006360.1	-	139503	140039
MHP_RS00605	NC_006360.1	-	140072	140806
MHP_RS00610	NC_006360.1	-	140810	141682
MHP_RS00615	NC_006360.1	-	141663	142298
MHP_RS00620	NC_006360.1	-	142301	142885
MHP_RS00625	NC_006360.1	-	142888	143169
MHP_RS00630	NC_006360.1	-	143240	145405
MHP_RS00635	NC_006360.1	+	145527	145862
MHP_RS00640	NC_006360.1	+	145879	146877
MHP_RS00645	NC_006360.1	+	146878	147678
MHP_RS00650	NC_006360.1	-	147681	148217
MHP_RS00655	NC_006360.1	-	148330	149571
MHP_RS00660	NC_006360.1	-	149580	150938
MHP_RS00665	NC_006360.1	+	151232	152011
MHP_RS00670	NC_006360.1	+	152011	152319
MHP_RS00675	NC_006360.1	+	152319	154571
MHP_RS00680	NC_006360.1	+	154605	157247
MHP_RS00685	NC_006360.1	+	157247	160879
MHP_RS00690	NC_006360.1	-	161043	161315
MHP_RS00695	NC_006360.1	-	161457	161912
MHP_RS00700	NC_006360.1	-	161989	163692
MHP_RS00705	NC_006360.1	-	163685	164971
MHP_RS00710	NC_006360.1	-	165060	167657
MHP_RS03855	NC_006360.1	+	168554	169105
MHP_RS00720	NC_006360.1	+	169086	169664
MHP_RS00725	NC_006360.1	+	169859	170476
MHP_RS00730	NC_006360.1	+	170480	171538
MHP_RS00735	NC_006360.1	-	171649	172692
MHP_RS00740	NC_006360.1	-	172715	173920
MHP_RS03860	NC_006360.1	-	173943	175757
MHP_RS00750	NC_006360.1	-	175770	177299
MHP_RS00755	NC_006360.1	-	177311	178213
MHP_RS00760	NC_006360.1	-	178213	180183
MHP_RS00765	NC_006360.1	-	180183	181202
MHP_RS00770	NC_006360.1	-	181192	181998
MHP_RS00775	NC_006360.1	-	181982	182998
MHP_RS00780	NC_006360.1	-	182998	184467
MHP_RS00790	NC_006360.1	+	184972	186228
MHP_RS03745	NC_006360.1	-	186369	186515
MHP_RS00795	NC_006360.1	+	186885	187946
MHP_RS00800	NC_006360.1	+	187948	188400
MHP_RS00805	NC_006360.1	+	188455	190617
MHP_RS03865	NC_006360.1	-	190820	191053
MHP_RS03870	NC_006360.1	+	191338	191496
MHP_RS03570	NC_006360.1	-	192019	192246
MHP_RS00825	NC_006360.1	-	192435	195113
MHP_RS00830	NC_006360.1	-	195124	201267
MHP_RS00835	NC_006360.1	-	201254	202585
MHP_RS00840	NC_006360.1	-	202575	203987
MHP_RS00845	NC_006360.1	-	203989	204954
MHP_RS00850	NC_006360.1	-	204954	206054
MHP_RS00860	NC_006360.1	-	206513	207565
MHP_RS00865	NC_006360.1	+	207735	209351
MHP_RS00870	NC_006360.1	+	209395	210723
MHP_RS00875	NC_006360.1	-	210712	211542
MHP_RS00880	NC_006360.1	-	211544	213010
MHP_RS00885	NC_006360.1	-	213132	215279
MHP_RS00890	NC_006360.1	-	215319	216212
MHP_RS00895	NC_006360.1	-	216190	216744
MHP_RS00900	NC_006360.1	-	216778	217206
MHP_RS00905	NC_006360.1	-	217212	217643
MHP_RS00910	NC_006360.1	-	217619	220270
MHP_RS00915	NC_006360.1	+	220345	221028
MHP_RS00920	NC_006360.1	-	221345	224059
MHP_RS00925	NC_006360.1	-	224080	227406
MHP_RS00930	NC_006360.1	-	227818	228246
MHP_RS00935	NC_006360.1	+	228830	229150
MHP_RS00940	NC_006360.1	+	229152	229844
MHP_RS00945	NC_006360.1	+	229837	230481
MHP_RS00950	NC_006360.1	+	230485	230988
MHP_RS00955	NC_006360.1	+	231109	231957
MHP_RS00960	NC_006360.1	+	231957	232229
MHP_RS04010	NC_006360.1	+	232243	232854
MHP_RS00970	NC_006360.1	+	232854	233537
MHP_RS00975	NC_006360.1	+	233540	233950
MHP_RS00980	NC_006360.1	+	233958	234323
MHP_RS00985	NC_006360.1	+	234316	234603
MHP_RS00990	NC_006360.1	+	234605	234973
MHP_RS00995	NC_006360.1	+	234978	235301
MHP_RS01000	NC_006360.1	+	235305	235850
MHP_RS01005	NC_006360.1	+	235897	236082
MHP_RS01010	NC_006360.1	+	236088	236483
MHP_RS01015	NC_006360.1	+	236490	237029
MHP_RS01020	NC_006360.1	+	237032	237397
MHP_RS01025	NC_006360.1	+	237399	238049
MHP_RS01030	NC_006360.1	+	238161	238604
MHP_RS01035	NC_006360.1	+	238604	240025
MHP_RS01040	NC_006360.1	+	240071	240709
MHP_RS01045	NC_006360.1	+	240700	241452
MHP_RS01050	NC_006360.1	+	241453	241680
MHP_RS03600	NC_006360.1	+	241725	241838
MHP_RS01055	NC_006360.1	+	241984	242397
MHP_RS01060	NC_006360.1	+	242400	242804
MHP_RS01065	NC_006360.1	+	242811	243809
MHP_RS01070	NC_006360.1	+	243812	244174
MHP_RS01075	NC_006360.1	-	244385	245107
MHP_RS01080	NC_006360.1	-	245088	245516
MHP_RS01085	NC_006360.1	-	245509	246654
MHP_RS01090	NC_006360.1	-	246647	247360
MHP_RS01095	NC_006360.1	-	247361	247822
MHP_RS01100	NC_006360.1	-	247794	248555
MHP_RS01105	NC_006360.1	-	248777	249973
MHP_RS01110	NC_006360.1	+	250051	252090
MHP_RS01115	NC_006360.1	+	252062	252445
MHP_RS01120	NC_006360.1	+	252463	252915
MHP_RS01125	NC_006360.1	+	252915	253310
MHP_RS01130	NC_006360.1	+	253317	254198
MHP_RS01135	NC_006360.1	+	254678	255358
MHP_RS01140	NC_006360.1	+	255385	255945
MHP_RS01145	NC_006360.1	+	255926	256519
MHP_RS01150	NC_006360.1	+	256520	257377
MHP_RS01155	NC_006360.1	+	257358	258008
MHP_RS03750	NC_006360.1	-	258092	258514
MHP_RS01165	NC_006360.1	-	258589	259986
MHP_RS01170	NC_006360.1	-	260182	261417
MHP_RS01175	NC_006360.1	-	261433	262245
MHP_RS01180	NC_006360.1	-	262255	262905
MHP_RS01185	NC_006360.1	-	262889	263488
MHP_RS01190	NC_006360.1	+	263553	263627
MHP_RS01195	NC_006360.1	-	263634	264389
MHP_RS01200	NC_006360.1	-	264379	264903
MHP_RS01205	NC_006360.1	-	264896	265306
MHP_RS01210	NC_006360.1	-	265297	266700
MHP_RS01215	NC_006360.1	-	266761	267477
MHP_RS01220	NC_006360.1	-	267464	268549
MHP_RS01225	NC_006360.1	-	268594	271491
MHP_RS01230	NC_006360.1	+	271495	271578
MHP_RS01235	NC_006360.1	-	271839	272786
MHP_RS01240	NC_006360.1	-	272912	274366
MHP_RS01245	NC_006360.1	-	274584	275687
MHP_RS03610	NC_006360.1	-	275715	275811
MHP_RS01250	NC_006360.1	+	275939	276763
MHP_RS01255	NC_006360.1	-	277021	277275
MHP_RS01260	NC_006360.1	-	277284	277583
MHP_RS01265	NC_006360.1	+	277735	278394
MHP_RS01270	NC_006360.1	+	278447	279517
MHP_RS01275	NC_006360.1	-	279545	279820
MHP_RS01280	NC_006360.1	+	279895	280686
MHP_RS01285	NC_006360.1	+	280782	282218
MHP_RS01290	NC_006360.1	+	282448	283101
MHP_RS01295	NC_006360.1	+	283094	283288
MHP_RS01300	NC_006360.1	+	283334	283687
MHP_RS01305	NC_006360.1	+	283743	283937
MHP_RS01310	NC_006360.1	-	284102	284803
MHP_RS01315	NC_006360.1	-	284772	285644
MHP_RS03965	NC_006360.1	+	286213	286338
MHP_RS01320	NC_006360.1	-	286429	287178
MHP_RS01325	NC_006360.1	-	287187	288014
MHP_RS01330	NC_006360.1	+	288652	288727
MHP_RS01335	NC_006360.1	-	288847	289851
MHP_RS01340	NC_006360.1	-	289851	290975
MHP_RS03685	NC_006360.1	-	291165	291680
MHP_RS01350	NC_006360.1	-	291693	293282
MHP_RS01355	NC_006360.1	-	293369	294586
MHP_RS01360	NC_006360.1	+	294819	294904
MHP_RS01365	NC_006360.1	+	294908	294983
MHP_RS01370	NC_006360.1	+	295045	296013
MHP_RS01375	NC_006360.1	+	296484	298403
MHP_RS01380	NC_006360.1	+	298681	301839
MHP_RS01385	NC_006360.1	+	301860	304697
MHP_RS01390	NC_006360.1	+	304924	305523
MHP_RS01395	NC_006360.1	+	305756	308668
MHP_RS03560	NC_006360.1	-	308733	309114
MHP_RS01400	NC_006360.1	-	309245	309511
MHP_RS01405	NC_006360.1	-	309630	310358
MHP_RS01410	NC_006360.1	+	310541	312619
MHP_RS01415	NC_006360.1	-	312624	315554
MHP_RS01420	NC_006360.1	-	315563	318997
MHP_RS01425	NC_006360.1	-	319023	319940
MHP_RS01430	NC_006360.1	-	320077	321063
MHP_RS01435	NC_006360.1	-	321607	322098
MHP_RS01440	NC_006360.1	-	322239	322312
MHP_RS01445	NC_006360.1	+	322469	323056
MHP_RS01450	NC_006360.1	-	323079	324641
MHP_RS01455	NC_006360.1	+	324777	325109
MHP_RS01460	NC_006360.1	+	325305	327746
MHP_RS01465	NC_006360.1	+	327761	330604
MHP_RS01470	NC_006360.1	-	330987	331703
MHP_RS01475	NC_006360.1	-	331977	332231
