query	grouping_confidence	location_confidence	orientation_confidence
NZ_QQRK01000002.1	1.0	0.05936763318869974	1.0
NZ_QQRK01000015.1	1.0	1.0	1.0
NZ_QQRK01000010.1	1.0	0.07668558671954782	1.0
NZ_QQRK01000022.1	1.0	0.021936577709706993	0.996172603247114
NZ_QQRK01000030.1	1.0	1.0	1.0
NZ_QQRK01000020.1	1.0	1.0	1.0
NZ_QQRK01000032.1	1.0	1.0	1.0
NZ_QQRK01000023.1	1.0	1.0	1.0
NZ_QQRK01000054.1	1.0	0.0009588179038803633	1.0
NZ_QQRK01000055.1	1.0	1.0	1.0
NZ_QQRK01000040.1	1.0	1.0	1.0
NZ_QQRK01000056.1	1.0	1.0	1.0
NZ_QQRK01000014.1	1.0	1.0	1.0
NZ_QQRK01000017.1	1.0	1.0	1.0
NZ_QQRK01000037.1	1.0	1.0	1.0
NZ_QQRK01000031.1	1.0	1.0	1.0
NZ_QQRK01000051.1	1.0	1.0	1.0
NZ_QQRK01000033.1	1.0	1.0	1.0
NZ_QQRK01000018.1	1.0	1.0	1.0
NZ_QQRK01000011.1	1.0	1.0	1.0
NZ_QQRK01000019.1	1.0	0.06850406643511571	1.0
NZ_QQRK01000044.1	1.0	1.0	1.0
NZ_QQRK01000026.1	1.0	1.0	1.0
NZ_QQRK01000005.1	1.0	1.0	1.0
NZ_QQRK01000029.1	1.0	0.03721867619214928	1.0
NZ_QQRK01000064.1	1.0	1.0	1.0
NZ_QQRK01000024.1	1.0	1.0	1.0
NZ_QQRK01000001.1	1.0	1.0	1.0
NZ_QQRK01000059.1	1.0	1.0	1.0
NZ_QQRK01000009.1	1.0	1.0	1.0
NZ_QQRK01000036.1	1.0	1.0	1.0
NZ_QQRK01000021.1	1.0	1.0	1.0
NZ_QQRK01000006.1	1.0	0.36887181032750654	0.9982297269694288
NZ_QQRK01000034.1	1.0	1.0	1.0
NZ_QQRK01000025.1	1.0	1.0	1.0
NZ_QQRK01000007.1	1.0	1.0	1.0
NZ_QQRK01000027.1	1.0	0.04468986772826506	0.9922174329501916
NZ_QQRK01000028.1	1.0	1.0	1.0
NZ_QQRK01000057.1	1.0	1.0	1.0
NZ_QQRK01000066.1	1.0	1.0	1.0
NZ_QQRK01000068.1	1.0	0.0010010204577481899	0.6844660194174758
NZ_QQRK01000004.1	1.0	0.20409872768822185	0.9985247668942561
NZ_QQRK01000013.1	1.0	1.0	1.0
NZ_QQRK01000003.1	1.0	1.0	1.0
