MHP168L_RS00005	NC_021283.1	+	1	1392	MHP168L_RS00005	ID168L	+	1	1392
MHP168L_RS00010	NC_021283.1	+	1537	2673	MHP168L_RS00010	ID168L	+	1537	2673
MHP168L_RS00015	NC_021283.1	+	2777	4636	MHP168L_RS00015	ID168L	+	2777	4636
MHP168L_RS00020	NC_021283.1	+	4636	5094	MHP168L_RS00020	ID168L	+	4636	5094
MHP168L_RS00025	NC_021283.1	+	5108	6091	MHP168L_RS00025	ID168L	+	5108	6091
MHP168L_RS00030	NC_021283.1	+	6084	7055	MHP168L_RS00030	ID168L	+	6084	7055
MHP168L_RS00035	NC_021283.1	+	7158	7727	MHP168L_RS00035	ID168L	+	7158	7727
MHP168L_RS00040	NC_021283.1	+	7817	8818	MHP168L_RS00040	ID168L	+	7817	8818
MHP168L_RS00045	NC_021283.1	+	8987	11008	MHP168L_RS00045	ID168L	+	8987	11008
MHP168L_RS00050	NC_021283.1	+	11093	12100	MHP168L_RS00050	ID168L	+	11093	12100
MHP168L_RS00055	NC_021283.1	+	12103	12849	MHP168L_RS00055	ID168L	+	12103	12849
MHP168L_RS00060	NC_021283.1	+	12833	14437	MHP168L_RS00060	ID168L	+	12833	14437
MHP168L_RS00065	NC_021283.1	+	14442	14687	MHP168L_RS00065	ID168L	+	14442	14687
MHP168L_RS00070	NC_021283.1	+	14759	15622	MHP168L_RS00070	ID168L	+	14759	15622
MHP168L_RS00075	NC_021283.1	+	15629	16474	MHP168L_RS00075	ID168L	+	15629	16474
MHP168L_RS00080	NC_021283.1	-	16508	16777	MHP168L_RS00080	ID168L	+	16508	16777
MHP168L_RS00085	NC_021283.1	-	17209	17433	MHP168L_RS00085	ID168L	+	17209	17433
MHP168L_RS00090	NC_021283.1	-	17597	19882	MHP168L_RS00090	ID168L	+	17597	19882
MHP168L_RS00100	NC_021283.1	-	20132	22423	MHP168L_RS00100	ID168L	+	20132	22423
MHP168L_RS00105	NC_021283.1	-	22534	24858	MHP168L_RS00105	ID168L	+	22534	24858
MHP168L_RS00110	NC_021283.1	-	24845	25669	MHP168L_RS00110	ID168L	+	24845	25669
