	MHP168L_RS00005			
	seqID	strand	start	end
MHP168L_RS00005	ID168L	+	1	1392
seqID	MHP168L_RS00010			
ID168L	seqID	strand	start	end
MHP168L_RS00010	ID168L	+	1537	2673
seqID	MHP168L_RS00015			
ID168L	seqID	strand	start	end
MHP168L_RS00015	ID168L	+	2777	4636
seqID	MHP168L_RS00020			
ID168L	seqID	strand	start	end
MHP168L_RS00020	ID168L	+	4636	5094
seqID	MHP168L_RS00025			
ID168L	seqID	strand	start	end
MHP168L_RS00025	ID168L	+	5108	6091
seqID	MHP168L_RS00030			
ID168L	seqID	strand	start	end
MHP168L_RS00030	ID168L	+	6084	7055
seqID	MHP168L_RS00035			
ID168L	seqID	strand	start	end
MHP168L_RS00035	ID168L	+	7158	7727
seqID	MHP168L_RS00040			
ID168L	seqID	strand	start	end
MHP168L_RS00040	ID168L	+	7817	8818
seqID	MHP168L_RS00045			
ID168L	seqID	strand	start	end
MHP168L_RS00045	ID168L	+	8987	11008
seqID	MHP168L_RS00050			
ID168L	seqID	strand	start	end
MHP168L_RS00050	ID168L	+	11093	12100
seqID	MHP168L_RS00055			
ID168L	seqID	strand	start	end
MHP168L_RS00055	ID168L	+	12103	12849
seqID	MHP168L_RS00060			
ID168L	seqID	strand	start	end
MHP168L_RS00060	ID168L	+	12833	14437
seqID	MHP168L_RS00065			
ID168L	seqID	strand	start	end
MHP168L_RS00065	ID168L	+	14442	14687
seqID	MHP168L_RS00070			
ID168L	seqID	strand	start	end
MHP168L_RS00070	ID168L	+	14759	15622
seqID	MHP168L_RS00075			
ID168L	seqID	strand	start	end
MHP168L_RS00075	ID168L	+	15629	16474
seqID	MHP168L_RS00080			
ID168L	seqID	strand	start	end
MHP168L_RS00080	ID168L	+	16508	16777
seqID	MHP168L_RS00085			
ID168L	seqID	strand	start	end
MHP168L_RS00085	ID168L	+	17209	17433
seqID	MHP168L_RS00090			
ID168L	seqID	strand	start	end
MHP168L_RS00090	ID168L	+	17597	19882
seqID	MHP168L_RS00100			
ID168L	seqID	strand	start	end
MHP168L_RS00100	ID168L	+	20132	22423
seqID	MHP168L_RS00105			
ID168L	seqID	strand	start	end
MHP168L_RS00105	ID168L	+	22534	24858
seqID	MHP168L_RS00110			
ID168L	seqID	strand	start	end
MHP168L_RS00110	ID168L	+	24845	25669
seqID	MHP168L_RS00115			
ID168L	seqID	strand	start	end
MHP168L_RS00115	ID168L	+	25981	26463
seqID	MHP168L_RS00120			
ID168L	seqID	strand	start	end
MHP168L_RS00120	ID168L	+	26665	26958
seqID	MHP168L_RS00125			
ID168L	seqID	strand	start	end
MHP168L_RS00125	ID168L	+	26951	28270
seqID	MHP168L_RS00130			
ID168L	seqID	strand	start	end
MHP168L_RS00130	ID168L	+	28263	29663
seqID	MHP168L_RS00135			
ID168L	seqID	strand	start	end
MHP168L_RS00135	ID168L	+	30008	30403
seqID	MHP168L_RS00140			
ID168L	seqID	strand	start	end
MHP168L_RS00140	ID168L	+	30520	31113
seqID	MHP168L_RS00145			
ID168L	seqID	strand	start	end
MHP168L_RS00145	ID168L	+	31091	33751
seqID	MHP168L_RS00150			
ID168L	seqID	strand	start	end
MHP168L_RS00150	ID168L	+	33751	36291
seqID	MHP168L_RS00155			
ID168L	seqID	strand	start	end
MHP168L_RS00155	ID168L	+	36284	38212
seqID	MHP168L_RS00160			
ID168L	seqID	strand	start	end
MHP168L_RS00160	ID168L	+	38423	39433
seqID	MHP168L_RS03905			
ID168L	seqID	strand	start	end
MHP168L_RS03905	ID168L	+	39532	41451
seqID	MHP168L_RS00170			
ID168L	seqID	strand	start	end
MHP168L_RS00170	ID168L	+	41548	43632
seqID	MHP168L_RS03690			
ID168L	seqID	strand	start	end
MHP168L_RS03690	ID168L	+	43638	43871
seqID	MHP168L_RS00175			
ID168L	seqID	strand	start	end
MHP168L_RS00175	ID168L	+	43925	45346
seqID	MHP168L_RS00180			
ID168L	seqID	strand	start	end
MHP168L_RS00180	ID168L	+	45468	46481
seqID	MHP168L_RS00185			
ID168L	seqID	strand	start	end
MHP168L_RS00185	ID168L	+	46634	47443
seqID	MHP168L_RS00190			
ID168L	seqID	strand	start	end
MHP168L_RS00190	ID168L	+	47445	48704
seqID	MHP168L_RS00195			
ID168L	seqID	strand	start	end
MHP168L_RS00195	ID168L	+	48789	49160
