# BUSCO version is: 5.8.1 
# The lineage dataset is: mycoplasmatales_odb10 (Creation date: 2024-01-08, number of genomes: 79, number of BUSCOs: 174)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
17at2085	Complete	NZ_CP022714.1	94890	90652	-	1920.9	1289	https://v10-1.orthodb.org/?query=17at2085	DNA-directed RNA polymerase subunit beta'
53at2085	Missing
56at2085	Missing
78at2085	Missing
111at2085	Complete	NZ_CP022714.1	356297	353454	-	1168.6	770	https://v10-1.orthodb.org/?query=111at2085	UvrABC system protein A
118at2085	Complete	NZ_CP022714.1	752233	750341	-	257.7	335	https://v10-1.orthodb.org/?query=118at2085	Domain of unknown functionDUF2779
147at2085	Fragmented	NZ_CP022714.1	912889	911762	-	405.7	261	https://v10-1.orthodb.org/?query=147at2085	Lon protease
148at2085	Complete	NZ_CP022714.1	291403	289778	-	847.8	468	https://v10-1.orthodb.org/?query=148at2085	Elongation factor G
157at2085	Fragmented	NZ_CP022714.1	233263	231584	-	531.7	411	https://v10-1.orthodb.org/?query=157at2085	Isoleucine--tRNA ligase
163at2085	Complete	NZ_CP022714.1	459811	461856	+	766.2	572	https://v10-1.orthodb.org/?query=163at2085	Alanine--tRNA ligase
218at2085	Fragmented	NZ_CP022714.1	744936	746237	+	323.6	315	https://v10-1.orthodb.org/?query=218at2085	DNA helicase
244at2085	Fragmented	NZ_CP022714.1	569198	567927	-	408.8	310	https://v10-1.orthodb.org/?query=244at2085	DNA topoisomerase I, type IA
406at2085	Complete	NZ_CP022714.1	358755	356341	-	674.3	488	https://v10-1.orthodb.org/?query=406at2085	Ribonuclease J
462at2085	Complete	NZ_CP022714.1	139815	137443	-	736.2	609	https://v10-1.orthodb.org/?query=462at2085	Leucine--tRNA ligase
482at2085	Missing
492at2085	Missing
501at2085	Complete	NZ_CP022714.1	286191	287954	+	794.9	507	https://v10-1.orthodb.org/?query=501at2085	Elongation factor 4
533at2085	Fragmented	NZ_CP022714.1	193040	194227	+	528.7	338	https://v10-1.orthodb.org/?query=533at2085	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
534at2085	Fragmented	NZ_CP022714.1	180847	182658	+	803.4	519	https://v10-1.orthodb.org/?query=534at2085	Valine--tRNA ligase
539at2085	Complete	NZ_CP022714.1	53769	52030	-	812.1	541	https://v10-1.orthodb.org/?query=539at2085	Threonine--tRNA ligase
543at2085	Complete	NZ_CP022714.1	43460	39627	-	586.5	530	https://v10-1.orthodb.org/?query=543at2085	DNA-directed DNA polymerase
584at2085	Complete	NZ_CP022714.1	534605	536770	+	360.3	290	https://v10-1.orthodb.org/?query=584at2085	DNA polymerase III subunit gamma/tau
697at2085	Complete	NZ_CP022714.1	59443	60960	+	554.0	421	https://v10-1.orthodb.org/?query=697at2085	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
699at2085	Fragmented	NZ_CP022714.1	139962	141386	+	511.3	359	https://v10-1.orthodb.org/?query=699at2085	UVR domain
705at2085	Complete	NZ_CP022714.1	910989	909781	-	613.2	341	https://v10-1.orthodb.org/?query=705at2085	Elongation factor Tu
759at2085	Complete	NZ_CP022714.1	467068	468534	+	518.5	394	https://v10-1.orthodb.org/?query=759at2085	Lysine--tRNA ligase
801at2085	Fragmented	NZ_CP022714.1	45296	44607	-	379.6	214	https://v10-1.orthodb.org/?query=801at2085	Translation initiation factor IF-2
812at2085	Complete	NZ_CP022714.1	189595	190986	+	269.1	295	https://v10-1.orthodb.org/?query=812at2085	Chromosomal replication initiator protein DnaA
886at2085	Complete	NZ_CP022714.1	413436	414680	+	514.4	322	https://v10-1.orthodb.org/?query=886at2085	Glutamate--tRNA ligase
887at2085	Missing
908at2085	Complete	NZ_CP022714.1	516308	518011	+	482.2	382	https://v10-1.orthodb.org/?query=908at2085	Aspartate--tRNA ligase
