HZK19_RS00005	NZ_CP058578.1	+	1	1392	HZK19_RS00005	IDES2L	+	1	1392
HZK19_RS00010	NZ_CP058578.1	+	1537	2673	HZK19_RS00010	IDES2L	+	1537	2673
HZK19_RS00015	NZ_CP058578.1	+	2775	4634	HZK19_RS00015	IDES2L	+	2775	4634
HZK19_RS00020	NZ_CP058578.1	+	4634	5092	HZK19_RS00020	IDES2L	+	4634	5092
HZK19_RS00025	NZ_CP058578.1	+	5106	6089	HZK19_RS00025	IDES2L	+	5106	6089
HZK19_RS00030	NZ_CP058578.1	+	6082	7053	HZK19_RS00030	IDES2L	+	6082	7053
HZK19_RS00035	NZ_CP058578.1	+	7156	7725	HZK19_RS00035	IDES2L	+	7156	7725
HZK19_RS00040	NZ_CP058578.1	+	7815	8816	HZK19_RS00040	IDES2L	+	7815	8816
HZK19_RS00045	NZ_CP058578.1	+	8985	11006	HZK19_RS00045	IDES2L	+	8985	11006
HZK19_RS00050	NZ_CP058578.1	+	11091	12098	HZK19_RS00050	IDES2L	+	11091	12098
HZK19_RS00055	NZ_CP058578.1	+	12101	12847	HZK19_RS00055	IDES2L	+	12101	12847
HZK19_RS00060	NZ_CP058578.1	+	12831	14435	HZK19_RS00060	IDES2L	+	12831	14435
HZK19_RS00065	NZ_CP058578.1	+	14440	14685	HZK19_RS00065	IDES2L	+	14440	14685
HZK19_RS00070	NZ_CP058578.1	+	14721	15584	HZK19_RS00070	IDES2L	+	14721	15584
HZK19_RS00075	NZ_CP058578.1	+	15591	16436	HZK19_RS00075	IDES2L	+	15591	16436
HZK19_RS00080	NZ_CP058578.1	-	16470	16739	HZK19_RS00080	IDES2L	-	16470	16739
HZK19_RS00085	NZ_CP058578.1	-	17544	19820	HZK19_RS00085	IDES2L	-	17544	19820
HZK19_RS00090	NZ_CP058578.1	-	20022	22262	HZK19_RS00090	IDES2L	-	20022	22262
HZK19_RS00095	NZ_CP058578.1	-	22336	24663	HZK19_RS00095	IDES2L	-	22336	24663
HZK19_RS00100	NZ_CP058578.1	-	24650	25471	HZK19_RS00100	IDES2L	-	24650	25471
HZK19_RS00105	NZ_CP058578.1	-	25623	27905	HZK19_RS00105	IDES2L	-	25623	27905
