NZ_CP058578.1	+	1	1392	IDES2L	+	1	1392
NZ_CP058578.1	+	1537	2673	IDES2L	+	1537	2673
NZ_CP058578.1	+	2775	4634	IDES2L	+	2775	4634
NZ_CP058578.1	+	4634	5092	IDES2L	+	4634	5092
NZ_CP058578.1	+	5106	6089	IDES2L	+	5106	6089
NZ_CP058578.1	+	6082	7053	IDES2L	+	6082	7053
NZ_CP058578.1	+	7156	7725	IDES2L	+	7156	7725
NZ_CP058578.1	+	7815	8816	IDES2L	+	7815	8816
NZ_CP058578.1	+	8985	11006	IDES2L	+	8985	11006
NZ_CP058578.1	+	11091	12098	IDES2L	+	11091	12098
NZ_CP058578.1	+	12101	12847	IDES2L	+	12101	12847
NZ_CP058578.1	+	12831	14435	IDES2L	+	12831	14435
NZ_CP058578.1	+	14440	14685	IDES2L	+	14440	14685
NZ_CP058578.1	+	14721	15584	IDES2L	+	14721	15584
NZ_CP058578.1	+	15591	16436	IDES2L	+	15591	16436
NZ_CP058578.1	-	16470	16739	IDES2L	+	16470	16739
NZ_CP058578.1	-	17544	19820	IDES2L	+	17544	19820
NZ_CP058578.1	-	20022	22262	IDES2L	+	20022	22262
NZ_CP058578.1	-	22336	24663	IDES2L	+	22336	24663
NZ_CP058578.1	-	24650	25471	IDES2L	+	24650	25471
NZ_CP058578.1	-	25623	27905	IDES2L	+	25623	27905
NZ_CP058578.1	-	28016	30343	IDES2L	+	28016	30343
NZ_CP058578.1	-	30330	30710	IDES2L	+	30330	30710
NZ_CP058578.1	-	30830	31132	IDES2L	+	30830	31132
NZ_CP058578.1	+	31488	31970	IDES2L	+	31488	31970
NZ_CP058578.1	+	32077	32370	IDES2L	+	32077	32370
NZ_CP058578.1	+	32363	33682	IDES2L	+	32363	33682
NZ_CP058578.1	+	33675	35075	IDES2L	+	33675	35075
NZ_CP058578.1	+	35312	35815	IDES2L	+	35312	35815
NZ_CP058578.1	-	35932	36525	IDES2L	+	35932	36525
NZ_CP058578.1	-	36503	39163	IDES2L	+	36503	39163
NZ_CP058578.1	-	39163	41703	IDES2L	+	39163	41703
