query	grouping_confidence	location_confidence	orientation_confidence
NZ_KZ266943.1	1.0	1.0	1.0
NZ_KZ266894.1	1.0	1.0	1.0
NZ_KZ266923.1	1.0	1.0	1.0
NZ_KZ266906.1	1.0	1.0	1.0
NZ_KZ266924.1	1.0	1.0	1.0
NZ_KZ266916.1	1.0	0.10538185743475076	0.9889336016096579
NZ_KZ266901.1	1.0	0.44612707823173087	0.9960999566661852
NZ_KZ266922.1	1.0	1.0	1.0
NZ_KZ266918.1	1.0	1.0	1.0
NZ_KZ266904.1	1.0	1.0	1.0
NZ_KZ266936.1	1.0	1.0	1.0
NZ_KZ266931.1	1.0	1.0	1.0
NZ_KZ266930.1	1.0	1.0	1.0
NZ_KZ266909.1	1.0	1.0	1.0
NZ_KZ266898.1	1.0	1.0	1.0
NZ_KZ266926.1	1.0	1.0	1.0
NZ_KZ266920.1	1.0	0.024948034648233645	0.5677015148681503
NZ_KZ266921.1	1.0	0.5371998647277646	0.987724268177526
NZ_KZ266903.1	1.0	1.0	1.0
NZ_KZ266896.1	1.0	1.0	1.0
NZ_KZ266911.1	1.0	1.0	1.0
NZ_KZ266933.1	1.0	1.0	1.0
NZ_KZ266914.1	1.0	1.0	1.0
NZ_KZ266919.1	1.0	1.0	1.0
NZ_KZ266945.1	1.0	1.0	1.0
NZ_KZ266942.1	1.0	1.0	1.0
NZ_KZ266928.1	1.0	1.0	1.0
NZ_KZ266910.1	1.0	1.0	1.0
NZ_KZ266907.1	1.0	1.0	1.0
NZ_KZ266912.1	1.0	1.0	1.0
NZ_KZ266929.1	1.0	1.0	1.0
NZ_KZ266897.1	1.0	1.0	1.0
NZ_KZ266908.1	1.0	1.0	1.0
NZ_KZ266925.1	1.0	1.0	1.0
NZ_KZ266899.1	1.0	1.0	1.0
NZ_KZ266900.1	1.0	1.0	1.0
NZ_KZ266915.1	1.0	1.0	1.0
NZ_KZ266917.1	1.0	1.0	1.0
NZ_KZ266895.1	1.0	1.0	1.0
NZ_KZ266902.1	1.0	0.04153176614752412	1.0
