# BUSCO version is: 5.8.1 
# The lineage dataset is: mycoplasmatales_odb10 (Creation date: 2024-01-08, number of genomes: 79, number of BUSCOs: 174)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
17at2085	Complete	scf00000000	5038	800	-	1920.9	1289	https://v10-1.orthodb.org/?query=17at2085	DNA-directed RNA polymerase subunit beta'
53at2085	Complete	scf00000000	8757	5095	-	1724.4	1198	https://v10-1.orthodb.org/?query=53at2085	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
56at2085	Complete	scf00000000	806670	802264	-	1372.3	1032	https://v10-1.orthodb.org/?query=56at2085	DNA polymerase III PolC-type
78at2085	Complete	scf00000000	60147	63086	+	937.7	777	https://v10-1.orthodb.org/?query=78at2085	SMCs flexible hinge
111at2085	Complete	scf00000000	217308	214465	-	1167.2	770	https://v10-1.orthodb.org/?query=111at2085	UvrABC system protein A
118at2085	Complete	scf00000000	632107	630209	-	256.3	336	https://v10-1.orthodb.org/?query=118at2085	Domain of unknown functionDUF2779
147at2085	Complete	scf00000000	794519	791907	-	647.0	456	https://v10-1.orthodb.org/?query=147at2085	Lon protease
148at2085	Complete	scf00000000	195035	192951	-	1036.6	579	https://v10-1.orthodb.org/?query=148at2085	Elongation factor G
157at2085	Complete	scf00000000	136883	134223	-	774.0	635	https://v10-1.orthodb.org/?query=157at2085	Isoleucine--tRNA ligase
163at2085	Complete	scf00000000	323020	325671	+	821.2	620	https://v10-1.orthodb.org/?query=163at2085	Alanine--tRNA ligase
218at2085	Complete	scf00000000	624809	627070	+	435.9	493	https://v10-1.orthodb.org/?query=218at2085	DNA helicase
244at2085	Complete	scf00000000	432764	430854	-	552.5	463	https://v10-1.orthodb.org/?query=244at2085	DNA topoisomerase I, type IA
406at2085	Complete	scf00000000	219769	217301	-	675.3	488	https://v10-1.orthodb.org/?query=406at2085	Ribonuclease J
462at2085	Complete	scf00000000	49978	47606	-	736.5	609	https://v10-1.orthodb.org/?query=462at2085	Leucine--tRNA ligase
482at2085	Complete	scf00000000	146726	144642	-	507.9	501	https://v10-1.orthodb.org/?query=482at2085	Ribonuclease R
492at2085	Complete	scf00000000	184060	185862	+	833.0	489	https://v10-1.orthodb.org/?query=492at2085	Chaperone protein DnaK
501at2085	Complete	scf00000000	189822	191618	+	822.6	526	https://v10-1.orthodb.org/?query=501at2085	Elongation factor 4
533at2085	Complete	scf00000000	100362	102221	+	789.1	515	https://v10-1.orthodb.org/?query=533at2085	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
534at2085	Complete	scf00000000	88831	91299	+	867.8	665	https://v10-1.orthodb.org/?query=534at2085	Valine--tRNA ligase
539at2085	Complete	scf00000000	873873	872134	-	815.1	540	https://v10-1.orthodb.org/?query=539at2085	Threonine--tRNA ligase
543at2085	Complete	scf00000000	863568	860623	-	598.0	531	https://v10-1.orthodb.org/?query=543at2085	DNA-directed DNA polymerase
584at2085	Complete	scf00000000	398192	400345	+	360.3	290	https://v10-1.orthodb.org/?query=584at2085	DNA polymerase III subunit gamma/tau
697at2085	Complete	scf00000000	879547	881064	+	551.6	421	https://v10-1.orthodb.org/?query=697at2085	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
699at2085	Complete	scf00000000	50126	52165	+	728.4	532	https://v10-1.orthodb.org/?query=699at2085	UVR domain
705at2085	Complete	scf00000000	791568	790360	-	612.5	341	https://v10-1.orthodb.org/?query=705at2085	Elongation factor Tu
759at2085	Complete	scf00000000	330280	331746	+	518.5	394	https://v10-1.orthodb.org/?query=759at2085	Lysine--tRNA ligase
801at2085	Complete	scf00000000	865758	863959	-	629.3	483	https://v10-1.orthodb.org/?query=801at2085	Translation initiation factor IF-2
812at2085	Complete	scf00000000	97588	98979	+	267.2	295	https://v10-1.orthodb.org/?query=812at2085	Chromosomal replication initiator protein DnaA
886at2085	Complete	scf00000000	276590	277993	+	547.8	372	https://v10-1.orthodb.org/?query=886at2085	Glutamate--tRNA ligase
887at2085	Complete	scf00000000	157793	159316	+	665.3	397	https://v10-1.orthodb.org/?query=887at2085	ATP synthase subunit alpha
908at2085	Complete	scf00000000	379588	381291	+	481.3	382	https://v10-1.orthodb.org/?query=908at2085	Aspartate--tRNA ligase
913at2085	Complete	scf00000000	616441	617982	+	446.6	385	https://v10-1.orthodb.org/?query=913at2085	Methionine--tRNA ligase
946at2085	Complete	scf00000000	106573	108594	+	425.0	433	https://v10-1.orthodb.org/?query=946at2085	hydrolase
